clustername	contigname
4	k79_34245
4	k79_83048
4	k79_11960
4	k79_50257
4	k79_34725
4	k79_48327
4	k79_11630
4	k79_12042
4	k79_16682
4	k79_6860
4	k79_55059
4	k79_86078
4	k79_43519
4	k79_4516
4	k79_9730
4	k79_65624
4	k79_35808
4	k79_47402
4	k79_27126
4	k79_96276
4	k79_84638
4	k79_34031
4	k79_24998
4	k79_32667
4	k79_26995
4	k79_27202
4	k79_56391
4	k79_93221
4	k79_95058
4	k79_95587
4	k79_41716
4	k79_66643
4	k79_14646
4	k79_91802
4	k79_36483
4	k79_24569
4	k79_83775
4	k79_42514
4	k79_50447
4	k79_5283
4	k79_233
4	k79_5551
4	k79_19604
4	k79_83076
4	k79_47217
4	k79_75562
4	k79_84799
4	k79_96838
4	k79_57202
4	k79_51519
4	k79_22992
4	k79_95821
4	k79_44074
4	k79_64923
4	k79_33121
4	k79_80564
4	k79_77379
4	k79_85940
4	k79_67172
4	k79_80959
4	k79_83669
4	k79_90525
4	k79_41254
4	k79_45708
4	k79_64587
4	k79_75364
4	k79_90994
4	k79_69351
4	k79_20624
4	k79_62292
4	k79_17555
4	k79_915
4	k79_35927
4	k79_49991
4	k79_1491
4	k79_13643
4	k79_90490
4	k79_9657
4	k79_26739
4	k79_4661
4	k79_61362
4	k79_89955
4	k79_17744
4	k79_30076
4	k79_91120
4	k79_6940
4	k79_8372
4	k79_22119
4	k79_7124
4	k79_81491
4	k79_95551
4	k79_4485
4	k79_73025
4	k79_46320
4	k79_86599
4	k79_16972
4	k79_54696
4	k79_5258
4	k79_96496
4	k79_4365
4	k79_15464
4	k79_725
4	k79_5342
4	k79_58435
4	k79_83460
4	k79_97399
4	k79_3670
4	k79_16215
4	k79_71689
4	k79_11312
4	k79_96217
4	k79_61885
4	k79_87799
4	k79_55772
4	k79_74393
4	k79_60693
4	k79_90775
4	k79_95163
4	k79_28259
4	k79_17992
4	k79_87746
4	k79_47505
4	k79_42200
4	k79_4037
4	k79_26109
4	k79_66459
4	k79_4852
4	k79_55595
4	k79_55773
4	k79_27040
4	k79_47895
4	k79_67604
4	k79_71069
4	k79_50434
4	k79_17196
4	k79_97186
4	k79_63132
4	k79_95359
4	k79_95123
4	k79_46621
4	k79_77302
4	k79_78255
4	k79_69339
4	k79_45680
4	k79_21677
4	k79_9581
4	k79_3613
4	k79_29930
4	k79_46277
4	k79_1781
4	k79_5353
4	k79_46888
4	k79_60014
4	k79_97041
4	k79_75439
4	k79_91376
4	k79_20229
4	k79_34753
4	k79_45997
4	k79_71404
4	k79_86964
4	k79_76034
4	k79_76989
4	k79_72241
4	k79_72872
4	k79_66620
4	k79_49585
4	k79_52421
4	k79_17199
4	k79_85096
4	k79_3784
4	k79_45394
4	k79_32866
4	k79_48254
4	k79_93186
4	k79_37880
4	k79_63359
4	k79_44859
4	k79_929
4	k79_27146
4	k79_39731
4	k79_59064
4	k79_80379
4	k79_44842
4	k79_45331
4	k79_76918
4	k79_57729
4	k79_31864
4	k79_22378
4	k79_8365
4	k79_31752
4	k79_21554
4	k79_40092
4	k79_25193
4	k79_18625
4	k79_71020
4	k79_35889
4	k79_61610
4	k79_80908
4	k79_159
4	k79_6163
4	k79_78756
4	k79_11228
4	k79_75499
4	k79_4915
4	k79_20266
4	k79_23835
4	k79_22682
4	k79_37393
4	k79_48273
4	k79_88093
4	k79_17554
4	k79_20258
4	k79_71156
4	k79_56621
4	k79_96975
4	k79_627
4	k79_52022
4	k79_27462
4	k79_19799
4	k79_93519
4	k79_50755
4	k79_31194
4	k79_94765
4	k79_96717
4	k79_26927
4	k79_12479
4	k79_28270
4	k79_44327
4	k79_5756
4	k79_7684
4	k79_57152
4	k79_21686
4	k79_94870
4	k79_72312
4	k79_78825
4	k79_75986
4	k79_25712
4	k79_29506
4	k79_8493
4	k79_5948
4	k79_90440
4	k79_31339
4	k79_62483
4	k79_45118
4	k79_46682
4	k79_22206
4	k79_74121
4	k79_59336
4	k79_78914
4	k79_37468
4	k79_39928
4	k79_76118
4	k79_88117
4	k79_45192
4	k79_82327
4	k79_97139
4	k79_51925
4	k79_52583
4	k79_36214
4	k79_75861
4	k79_83969
4	k79_523
4	k79_94422
4	k79_97061
4	k79_92467
4	k79_90442
4	k79_3050
4	k79_44992
4	k79_73560
4	k79_75850
4	k79_97260
4	k79_76746
4	k79_4132
4	k79_1559
4	k79_78715
4	k79_7096
4	k79_43142
4	k79_71288
4	k79_85181
4	k79_39391
4	k79_45881
4	k79_40424
4	k79_46539
4	k79_23743
4	k79_64853
4	k79_1726
4	k79_82258
4	k79_11197
4	k79_82965
4	k79_60669
4	k79_74962
4	k79_84503
5	k79_94391
6	k79_39963
7	k79_19757
7	k79_66930
7	k79_85369
7	k79_57725
7	k79_16685
7	k79_87196
7	k79_73133
7	k79_28738
7	k79_96331
7	k79_83630
7	k79_40506
7	k79_53861
7	k79_18188
7	k79_5312
7	k79_32190
7	k79_300
7	k79_57648
7	k79_30323
7	k79_67192
7	k79_82916
7	k79_2278
7	k79_16523
7	k79_1451
7	k79_94620
7	k79_72661
7	k79_24876
7	k79_9120
7	k79_16038
7	k79_75606
7	k79_65642
7	k79_48007
7	k79_78034
7	k79_14973
7	k79_37544
7	k79_32228
7	k79_4567
7	k79_80950
7	k79_20555
7	k79_61842
7	k79_79299
7	k79_63848
7	k79_89056
7	k79_52334
7	k79_41386
7	k79_12010
7	k79_16733
7	k79_51976
7	k79_6875
7	k79_62019
7	k79_82343
7	k79_68256
7	k79_17399
7	k79_85758
7	k79_60409
7	k79_41180
7	k79_62611
7	k79_70151
7	k79_9047
7	k79_14319
7	k79_8314
7	k79_49234
7	k79_2990
7	k79_73737
7	k79_22443
7	k79_4019
7	k79_6234
7	k79_83197
7	k79_13597
7	k79_87672
7	k79_29641
7	k79_14065
7	k79_13218
7	k79_27127
7	k79_32857
7	k79_35341
7	k79_85796
7	k79_30725
7	k79_59540
7	k79_15152
7	k79_17018
7	k79_43522
7	k79_35780
7	k79_23634
7	k79_21297
7	k79_47261
7	k79_46970
7	k79_19155
7	k79_37909
7	k79_66070
7	k79_89432
7	k79_10389
7	k79_36985
7	k79_64961
7	k79_37233
7	k79_25096
7	k79_51624
7	k79_1592
7	k79_53765
7	k79_23505
7	k79_35166
7	k79_144
7	k79_51660
7	k79_82070
7	k79_57026
7	k79_7539
7	k79_29389
7	k79_91127
7	k79_88894
7	k79_67737
7	k79_6121
7	k79_72806
7	k79_69452
7	k79_83712
7	k79_15221
7	k79_11330
7	k79_37866
7	k79_58336
7	k79_85573
7	k79_81066
7	k79_85997
7	k79_86997
7	k79_34768
7	k79_37040
7	k79_8027
7	k79_65886
7	k79_82003
7	k79_14757
7	k79_73184
7	k79_63221
7	k79_45481
7	k79_12937
7	k79_74064
7	k79_21386
7	k79_93767
7	k79_21627
7	k79_45517
7	k79_94297
7	k79_70692
7	k79_40490
7	k79_83246
7	k79_81271
7	k79_83868
7	k79_23628
7	k79_45796
7	k79_62299
7	k79_40077
7	k79_87659
7	k79_70638
7	k79_27818
7	k79_24489
7	k79_18374
7	k79_21062
7	k79_73525
7	k79_48442
7	k79_53670
7	k79_60987
7	k79_16992
7	k79_23030
7	k79_32506
7	k79_84809
7	k79_12076
7	k79_58975
7	k79_16419
7	k79_10381
7	k79_54995
7	k79_74667
7	k79_34619
7	k79_68964
7	k79_17782
7	k79_35744
7	k79_85635
7	k79_91737
7	k79_47464
7	k79_24814
7	k79_91828
7	k79_60555
7	k79_10723
7	k79_65592
7	k79_7122
7	k79_8439
7	k79_15799
7	k79_16844
7	k79_79431
7	k79_11940
7	k79_66113
7	k79_46459
7	k79_20742
7	k79_48731
7	k79_12443
7	k79_11857
7	k79_43654
7	k79_23966
7	k79_20483
7	k79_3947
7	k79_68361
7	k79_753
7	k79_17536
7	k79_74955
7	k79_70914
7	k79_566
7	k79_79325
7	k79_5289
7	k79_14454
7	k79_53762
7	k79_24896
7	k79_74521
7	k79_87088
7	k79_4827
7	k79_26107
7	k79_94571
7	k79_42442
7	k79_10461
7	k79_20988
7	k79_64157
7	k79_42349
7	k79_1328
7	k79_64150
7	k79_92050
7	k79_4606
7	k79_31431
7	k79_26540
7	k79_3776
7	k79_7676
7	k79_62903
7	k79_14178
7	k79_54455
7	k79_56510
7	k79_14020
7	k79_73916
7	k79_6901
7	k79_12591
7	k79_65240
7	k79_58873
7	k79_44750
7	k79_38209
7	k79_57463
7	k79_26738
7	k79_75722
7	k79_78654
7	k79_34347
7	k79_83872
7	k79_20124
7	k79_65341
7	k79_55970
7	k79_51593
7	k79_52748
7	k79_37476
7	k79_71775
7	k79_11296
7	k79_16087
7	k79_89004
7	k79_56874
7	k79_37981
7	k79_11013
7	k79_52326
7	k79_90071
7	k79_76026
7	k79_13452
7	k79_64125
7	k79_28206
7	k79_28475
7	k79_55492
7	k79_44621
7	k79_93272
7	k79_23506
7	k79_12578
7	k79_52389
7	k79_60284
7	k79_42600
7	k79_84495
7	k79_43817
7	k79_40533
7	k79_12933
7	k79_17975
7	k79_1289
7	k79_48811
7	k79_37537
7	k79_72564
7	k79_91576
7	k79_71544
7	k79_50966
7	k79_29879
7	k79_33263
7	k79_8843
7	k79_58501
7	k79_54690
7	k79_65298
7	k79_53901
7	k79_23817
7	k79_53098
7	k79_26992
7	k79_5068
7	k79_8298
7	k79_29947
7	k79_32416
7	k79_74219
7	k79_36022
7	k79_30595
7	k79_32664
7	k79_19855
7	k79_95066
7	k79_36826
7	k79_87676
7	k79_32738
7	k79_83780
7	k79_1882
7	k79_42396
7	k79_67630
7	k79_84274
7	k79_12456
7	k79_42972
7	k79_28682
7	k79_18802
7	k79_95015
7	k79_88404
7	k79_30283
7	k79_21623
7	k79_44235
7	k79_28000
7	k79_3244
7	k79_88600
7	k79_78019
7	k79_14093
7	k79_60142
7	k79_64034
7	k79_7132
7	k79_77842
7	k79_32375
7	k79_55291
7	k79_36393
7	k79_78594
7	k79_6609
7	k79_18593
7	k79_42177
7	k79_21008
7	k79_34867
7	k79_28032
7	k79_79945
7	k79_2331
7	k79_65823
7	k79_24345
7	k79_28739
7	k79_54328
7	k79_48765
7	k79_37279
7	k79_70344
7	k79_71409
7	k79_37745
7	k79_41528
7	k79_75367
7	k79_87062
7	k79_25343
7	k79_32767
7	k79_46358
7	k79_36821
7	k79_80012
7	k79_74930
7	k79_10447
7	k79_39620
7	k79_59976
7	k79_49854
7	k79_35624
7	k79_28926
7	k79_83756
7	k79_18708
7	k79_28479
7	k79_48159
7	k79_90354
7	k79_93115
7	k79_54128
7	k79_36863
7	k79_22332
7	k79_77459
7	k79_49067
7	k79_82786
7	k79_18647
7	k79_20501
7	k79_57172
7	k79_59935
7	k79_39043
7	k79_16471
7	k79_83244
7	k79_24550
7	k79_57485
7	k79_62640
7	k79_80997
7	k79_86719
7	k79_3683
7	k79_69418
7	k79_47330
7	k79_53411
7	k79_2946
7	k79_87951
7	k79_16518
7	k79_5446
7	k79_18384
7	k79_31422
7	k79_19197
7	k79_30116
7	k79_44506
7	k79_16878
7	k79_94052
7	k79_37390
7	k79_63975
7	k79_95445
7	k79_63532
7	k79_82399
7	k79_56212
7	k79_18151
7	k79_38333
7	k79_19927
7	k79_69726
7	k79_14302
7	k79_78795
7	k79_16378
7	k79_9950
7	k79_59788
7	k79_23270
7	k79_16553
7	k79_40913
7	k79_67136
7	k79_78651
7	k79_32772
7	k79_38693
7	k79_42063
7	k79_44013
7	k79_44529
7	k79_76053
7	k79_84968
7	k79_73213
7	k79_72953
7	k79_92343
7	k79_75673
7	k79_51736
7	k79_79317
7	k79_92170
7	k79_81687
7	k79_72814
7	k79_51131
7	k79_12086
7	k79_66180
7	k79_45813
7	k79_39969
7	k79_95594
7	k79_73298
7	k79_95084
7	k79_54806
7	k79_36102
7	k79_54091
7	k79_40724
7	k79_28249
7	k79_25940
7	k79_89292
7	k79_38829
7	k79_26840
7	k79_16515
7	k79_31965
7	k79_48112
7	k79_588
7	k79_16228
7	k79_24167
7	k79_52656
7	k79_31539
7	k79_1500
7	k79_37064
7	k79_72126
7	k79_9391
7	k79_58055
7	k79_58144
7	k79_3418
7	k79_61340
7	k79_63047
7	k79_94250
7	k79_47110
7	k79_16400
7	k79_23237
7	k79_85238
7	k79_64620
7	k79_74073
7	k79_63831
7	k79_9264
7	k79_35809
7	k79_28945
7	k79_53943
7	k79_30751
7	k79_24376
7	k79_43396
7	k79_19029
7	k79_57312
7	k79_10776
7	k79_23245
7	k79_48665
7	k79_58955
7	k79_45474
7	k79_38103
7	k79_50460
7	k79_44736
7	k79_33037
7	k79_71849
7	k79_35574
7	k79_11985
7	k79_36042
7	k79_37057
7	k79_1889
7	k79_9771
7	k79_61844
7	k79_24272
7	k79_24631
7	k79_8781
7	k79_40834
7	k79_91556
7	k79_51742
7	k79_8199
7	k79_958
7	k79_51031
7	k79_64276
7	k79_18029
7	k79_28241
7	k79_47794
7	k79_7945
7	k79_24215
7	k79_11439
7	k79_8768
7	k79_47101
7	k79_2056
7	k79_16868
7	k79_50066
7	k79_20360
7	k79_13886
7	k79_22234
7	k79_64776
7	k79_90680
7	k79_5777
7	k79_36886
7	k79_46600
7	k79_45752
7	k79_75335
7	k79_92567
7	k79_37499
7	k79_36613
7	k79_17616
7	k79_71512
7	k79_16374
7	k79_62765
7	k79_73952
7	k79_91982
7	k79_88008
7	k79_29580
7	k79_21709
7	k79_71450
7	k79_34610
7	k79_56710
7	k79_48105
7	k79_23760
7	k79_73512
7	k79_33045
7	k79_13069
7	k79_57318
7	k79_23917
7	k79_91098
7	k79_13612
7	k79_18599
7	k79_40344
7	k79_10799
7	k79_60929
7	k79_6479
7	k79_44269
7	k79_9783
7	k79_7017
7	k79_69510
7	k79_34475
7	k79_43990
7	k79_36069
7	k79_26790
7	k79_22865
7	k79_49979
7	k79_13868
7	k79_70675
7	k79_22808
7	k79_74967
7	k79_18349
7	k79_48175
7	k79_35307
7	k79_84631
7	k79_77053
7	k79_39681
7	k79_65871
7	k79_32663
7	k79_51523
7	k79_12570
7	k79_37126
7	k79_17592
7	k79_75408
7	k79_29805
7	k79_77113
7	k79_6897
7	k79_52403
7	k79_78968
7	k79_3420
7	k79_80458
7	k79_8887
7	k79_73410
7	k79_17631
7	k79_17956
7	k79_72180
7	k79_45100
7	k79_74940
7	k79_82167
7	k79_22693
7	k79_61046
7	k79_9745
7	k79_39061
7	k79_94580
7	k79_49518
7	k79_14613
7	k79_24930
7	k79_42624
7	k79_83106
7	k79_77795
7	k79_85555
7	k79_60263
7	k79_6755
7	k79_14919
7	k79_74975
7	k79_2028
7	k79_5245
7	k79_56527
7	k79_46127
7	k79_66030
7	k79_9259
7	k79_59369
7	k79_91992
7	k79_22314
7	k79_49095
7	k79_77944
7	k79_26053
7	k79_66063
7	k79_70760
7	k79_22745
7	k79_14277
7	k79_4680
7	k79_50930
7	k79_34826
7	k79_39405
7	k79_31319
7	k79_66586
7	k79_62105
7	k79_46880
7	k79_51808
7	k79_76696
7	k79_93107
7	k79_69957
7	k79_76403
7	k79_47584
7	k79_67556
7	k79_68709
7	k79_59635
7	k79_73565
7	k79_2041
7	k79_78320
7	k79_12638
7	k79_51416
7	k79_77774
7	k79_38051
7	k79_88037
7	k79_34828
7	k79_89842
7	k79_15452
7	k79_30356
7	k79_7125
7	k79_59180
7	k79_85851
7	k79_94005
7	k79_17495
7	k79_36162
7	k79_37773
7	k79_67803
7	k79_78249
7	k79_42669
7	k79_13594
7	k79_26280
7	k79_49316
7	k79_6522
7	k79_85613
7	k79_27506
7	k79_79563
7	k79_94469
7	k79_86896
7	k79_34375
7	k79_85251
7	k79_17677
7	k79_36857
7	k79_44922
7	k79_45887
7	k79_33910
7	k79_88537
7	k79_3548
7	k79_48623
7	k79_73155
7	k79_92871
7	k79_77516
7	k79_33465
7	k79_14257
7	k79_4484
7	k79_29388
7	k79_33948
7	k79_70328
7	k79_36831
7	k79_91504
7	k79_67601
7	k79_50723
7	k79_74394
7	k79_83272
7	k79_31041
7	k79_43415
7	k79_28403
7	k79_66217
7	k79_75028
7	k79_87464
7	k79_55606
7	k79_38047
7	k79_27326
7	k79_71440
7	k79_19845
7	k79_87508
7	k79_75204
7	k79_39564
7	k79_16190
7	k79_16002
7	k79_43296
7	k79_44119
7	k79_51476
7	k79_66444
7	k79_64968
7	k79_83741
7	k79_41284
7	k79_68199
7	k79_58560
7	k79_7632
7	k79_9718
7	k79_43744
7	k79_18518
7	k79_37172
7	k79_24014
7	k79_56820
7	k79_62596
7	k79_73347
7	k79_5469
7	k79_9798
7	k79_55172
7	k79_15497
7	k79_30639
7	k79_43792
7	k79_57280
7	k79_82189
7	k79_59272
7	k79_72923
7	k79_59016
7	k79_43298
7	k79_35508
7	k79_67363
7	k79_91694
7	k79_16931
7	k79_24093
7	k79_22169
7	k79_33837
7	k79_20579
7	k79_39943
7	k79_6644
7	k79_39021
7	k79_2944
7	k79_30102
7	k79_65525
7	k79_95629
7	k79_79295
7	k79_34991
7	k79_32671
7	k79_55090
7	k79_868
7	k79_750
7	k79_32059
7	k79_40774
7	k79_19773
7	k79_91273
7	k79_31797
7	k79_5700
7	k79_78180
7	k79_24470
7	k79_7745
7	k79_81635
7	k79_80146
7	k79_42112
7	k79_37644
7	k79_43393
7	k79_86162
7	k79_91498
7	k79_19761
7	k79_24365
7	k79_73034
7	k79_27489
7	k79_17482
7	k79_25612
7	k79_50871
7	k79_76508
7	k79_69577
7	k79_922
7	k79_73
7	k79_32101
7	k79_28483
7	k79_8629
7	k79_80812
7	k79_59770
7	k79_25194
7	k79_26162
7	k79_71907
7	k79_42065
7	k79_32487
7	k79_51719
7	k79_10211
7	k79_78012
7	k79_36989
7	k79_108
7	k79_25006
7	k79_94509
7	k79_84702
7	k79_13183
7	k79_78196
7	k79_10865
7	k79_86571
7	k79_3726
8	k79_65309
8	k79_5837
8	k79_52682
8	k79_45437
8	k79_82784
8	k79_52182
8	k79_89339
8	k79_86252
8	k79_95057
8	k79_40267
8	k79_59095
8	k79_36044
8	k79_37912
8	k79_55160
8	k79_41274
8	k79_77752
8	k79_79976
8	k79_2789
8	k79_73495
8	k79_88030
8	k79_2970
8	k79_77585
8	k79_81130
8	k79_47077
8	k79_22542
8	k79_5619
8	k79_9973
8	k79_11963
8	k79_55780
8	k79_47052
8	k79_15496
8	k79_82861
8	k79_48664
8	k79_32032
8	k79_42463
8	k79_22972
8	k79_21342
8	k79_89685
8	k79_35863
8	k79_29594
8	k79_28489
8	k79_82834
8	k79_42557
8	k79_56227
8	k79_15674
8	k79_52521
8	k79_94493
8	k79_87778
8	k79_74779
8	k79_39871
8	k79_36543
8	k79_9793
8	k79_5132
8	k79_55301
8	k79_17521
8	k79_21510
8	k79_33728
8	k79_51467
8	k79_10921
8	k79_705
8	k79_48860
8	k79_67851
8	k79_49570
8	k79_89494
8	k79_4290
8	k79_71572
8	k79_48157
8	k79_78608
8	k79_58226
8	k79_37667
8	k79_16224
8	k79_71457
8	k79_51278
8	k79_5876
8	k79_89570
8	k79_52424
8	k79_37528
8	k79_94020
8	k79_29681
8	k79_86071
8	k79_16384
8	k79_90132
8	k79_38426
8	k79_87300
8	k79_93054
8	k79_73266
8	k79_47460
8	k79_52984
8	k79_48162
8	k79_50398
8	k79_16198
8	k79_33964
8	k79_86888
8	k79_42800
8	k79_14499
8	k79_82066
8	k79_91580
8	k79_31699
8	k79_56432
8	k79_54450
8	k79_31737
8	k79_23344
8	k79_92587
8	k79_10135
8	k79_10614
8	k79_55661
8	k79_21862
8	k79_57663
8	k79_90475
8	k79_89541
8	k79_41430
8	k79_37798
8	k79_14475
8	k79_78084
8	k79_16285
8	k79_91167
8	k79_5804
8	k79_8403
8	k79_2562
8	k79_88219
8	k79_90761
8	k79_69322
8	k79_66825
8	k79_44064
8	k79_82713
8	k79_44743
8	k79_67176
8	k79_59497
8	k79_34370
8	k79_77806
8	k79_59910
8	k79_72419
8	k79_44708
8	k79_54599
8	k79_271
8	k79_41714
8	k79_10040
8	k79_5000
8	k79_95187
8	k79_32461
8	k79_35666
8	k79_64317
8	k79_64142
8	k79_26105
8	k79_242
8	k79_68669
8	k79_132
8	k79_87596
8	k79_77417
8	k79_17397
8	k79_81059
8	k79_47773
8	k79_77943
8	k79_13277
8	k79_38976
8	k79_44290
8	k79_10305
8	k79_71194
8	k79_66851
8	k79_21969
8	k79_52320
8	k79_90014
8	k79_12483
8	k79_50838
8	k79_20486
8	k79_78783
8	k79_96654
8	k79_24055
8	k79_94298
8	k79_51087
8	k79_13651
8	k79_10580
8	k79_55717
8	k79_31538
8	k79_73618
8	k79_1299
8	k79_83210
8	k79_53961
8	k79_59070
8	k79_81251
8	k79_8396
9	k79_74038
10	k79_28187
11	k79_618
12	k79_88436
12	k79_29147
12	k79_29418
13	k79_27812
13	k79_70227
13	k79_47905
13	k79_84838
13	k79_47861
13	k79_45730
13	k79_39827
13	k79_30827
13	k79_83571
13	k79_19754
13	k79_92245
14	k79_94289
15	k79_59624
16	k79_97292
17	k79_47182
18	k79_32741
19	k79_44863
20	k79_85974
20	k79_26242
20	k79_40128
20	k79_57379
20	k79_13428
20	k79_88687
20	k79_5305
20	k79_29657
20	k79_29855
20	k79_69731
20	k79_75915
20	k79_80413
20	k79_51445
20	k79_56742
20	k79_68783
20	k79_66363
20	k79_7929
20	k79_56857
20	k79_38528
20	k79_11475
20	k79_88811
20	k79_37861
20	k79_69461
20	k79_24660
20	k79_1865
20	k79_26334
20	k79_67548
20	k79_73276
20	k79_40511
20	k79_93688
20	k79_57369
20	k79_728
20	k79_50115
20	k79_40053
20	k79_12467
20	k79_43366
20	k79_56902
20	k79_23178
20	k79_84657
20	k79_86786
20	k79_32257
20	k79_9002
20	k79_85429
20	k79_43193
20	k79_22502
20	k79_38565
20	k79_696
20	k79_91242
20	k79_20481
20	k79_25393
20	k79_60599
20	k79_39814
20	k79_62377
20	k79_77841
20	k79_95464
20	k79_30005
20	k79_22709
20	k79_35133
20	k79_11610
20	k79_31005
20	k79_14717
20	k79_31681
20	k79_650
20	k79_96335
20	k79_15328
20	k79_97140
20	k79_28952
20	k79_88847
20	k79_79564
20	k79_52138
20	k79_30369
20	k79_16841
20	k79_16583
20	k79_76642
20	k79_9989
20	k79_58454
20	k79_95753
20	k79_86345
20	k79_42008
20	k79_83490
20	k79_59610
20	k79_35911
20	k79_74856
20	k79_44130
20	k79_96718
20	k79_51726
20	k79_30217
20	k79_1089
20	k79_65843
20	k79_10442
20	k79_37616
20	k79_81675
20	k79_47399
20	k79_93111
20	k79_35680
20	k79_51109
20	k79_37964
20	k79_19658
20	k79_78824
20	k79_82115
20	k79_55157
20	k79_67537
20	k79_58778
20	k79_86387
20	k79_57569
20	k79_28827
20	k79_72124
20	k79_2405
20	k79_42729
20	k79_68710
20	k79_34886
20	k79_20603
20	k79_82265
20	k79_44237
20	k79_75320
20	k79_10246
20	k79_31230
20	k79_35102
20	k79_45116
20	k79_27128
20	k79_4144
20	k79_19099
20	k79_26004
20	k79_17400
20	k79_30542
20	k79_42663
20	k79_97212
20	k79_65029
20	k79_87853
20	k79_19422
20	k79_55776
20	k79_60405
20	k79_3155
20	k79_7605
20	k79_19457
20	k79_10518
20	k79_67796
20	k79_43554
20	k79_29247
20	k79_93546
20	k79_69000
20	k79_86614
20	k79_83757
20	k79_33779
20	k79_14974
20	k79_54563
20	k79_10728
20	k79_95281
20	k79_14013
20	k79_40732
20	k79_5511
20	k79_79923
20	k79_38110
20	k79_79239
20	k79_66086
20	k79_14694
20	k79_90691
20	k79_31226
20	k79_91919
20	k79_87176
20	k79_2847
20	k79_70918
20	k79_33677
20	k79_1255
20	k79_41950
20	k79_91001
20	k79_69020
20	k79_48321
20	k79_4107
20	k79_84849
20	k79_2139
20	k79_66324
20	k79_49209
20	k79_24609
20	k79_66609
20	k79_3463
20	k79_11399
20	k79_48137
20	k79_44680
20	k79_51136
20	k79_24078
20	k79_87610
20	k79_48792
20	k79_79334
20	k79_40264
20	k79_17917
20	k79_38395
20	k79_53614
20	k79_39258
20	k79_26437
20	k79_26999
20	k79_28191
20	k79_63949
20	k79_72441
20	k79_6915
20	k79_25406
20	k79_65901
20	k79_64772
20	k79_31165
20	k79_58456
20	k79_2122
20	k79_30117
20	k79_73301
20	k79_42937
20	k79_13596
20	k79_43149
20	k79_18422
20	k79_46424
20	k79_13866
20	k79_16279
20	k79_68765
20	k79_51707
20	k79_563
20	k79_76526
20	k79_72359
20	k79_49731
20	k79_15938
20	k79_10332
20	k79_24607
20	k79_440
20	k79_28109
20	k79_52908
20	k79_51730
20	k79_87133
20	k79_21591
20	k79_43447
20	k79_12181
20	k79_64847
20	k79_36508
20	k79_88169
20	k79_10269
20	k79_86326
20	k79_42183
20	k79_65778
20	k79_29489
20	k79_95433
20	k79_29738
20	k79_41311
20	k79_13738
20	k79_74776
20	k79_31815
20	k79_28082
20	k79_95
20	k79_48045
20	k79_77263
20	k79_27545
20	k79_68351
20	k79_87430
20	k79_5087
20	k79_6090
20	k79_31887
20	k79_88478
20	k79_37117
20	k79_39254
20	k79_30637
20	k79_79122
20	k79_82953
20	k79_23301
20	k79_56115
20	k79_23831
20	k79_81744
20	k79_12713
20	k79_49062
20	k79_21897
20	k79_76228
20	k79_26150
20	k79_62295
20	k79_77678
20	k79_36458
20	k79_18831
20	k79_61230
20	k79_88282
20	k79_40810
20	k79_49433
20	k79_1650
20	k79_95257
20	k79_71216
20	k79_80083
20	k79_61795
20	k79_93729
20	k79_88889
20	k79_97375
20	k79_19722
20	k79_51328
20	k79_83664
20	k79_46895
20	k79_13152
20	k79_43365
20	k79_92254
20	k79_45287
20	k79_12847
20	k79_43541
20	k79_16411
20	k79_91867
20	k79_10139
20	k79_38503
20	k79_20038
20	k79_72984
20	k79_36124
20	k79_11865
20	k79_38181
20	k79_65834
20	k79_6302
20	k79_18335
20	k79_26077
20	k79_25825
20	k79_61332
20	k79_10551
20	k79_7052
20	k79_25263
20	k79_63722
20	k79_7271
20	k79_12188
20	k79_64991
20	k79_24388
20	k79_31631
20	k79_29610
20	k79_89087
20	k79_46184
20	k79_94737
20	k79_59548
20	k79_64693
20	k79_47585
20	k79_50521
20	k79_73833
20	k79_28333
20	k79_13490
20	k79_21539
20	k79_65261
20	k79_28141
20	k79_41489
20	k79_17669
20	k79_57576
20	k79_45040
20	k79_41166
20	k79_43729
20	k79_29333
20	k79_10846
20	k79_32817
20	k79_48300
20	k79_65757
20	k79_95476
20	k79_49869
20	k79_30838
20	k79_11172
20	k79_38025
20	k79_6818
20	k79_37905
20	k79_49544
20	k79_62288
20	k79_71471
20	k79_26828
20	k79_86637
20	k79_11168
20	k79_86865
20	k79_91133
20	k79_43114
20	k79_45214
20	k79_74810
20	k79_44138
20	k79_81199
20	k79_83224
20	k79_2164
20	k79_19052
20	k79_55139
20	k79_18787
20	k79_62592
20	k79_14268
20	k79_44605
20	k79_96744
20	k79_86275
20	k79_5568
20	k79_73750
20	k79_77077
20	k79_66507
20	k79_84499
20	k79_58849
20	k79_6525
20	k79_50288
20	k79_53146
20	k79_29601
20	k79_42838
20	k79_47743
20	k79_84054
20	k79_87142
20	k79_79307
20	k79_34281
20	k79_85188
20	k79_23727
20	k79_24324
20	k79_50149
20	k79_63708
20	k79_54989
20	k79_217
20	k79_17882
20	k79_25199
20	k79_55016
20	k79_18873
20	k79_68921
20	k79_37600
20	k79_83961
20	k79_37289
20	k79_19758
20	k79_60634
20	k79_68677
20	k79_51384
20	k79_40220
20	k79_76919
20	k79_21513
20	k79_75725
20	k79_85963
20	k79_17966
20	k79_97354
20	k79_12990
20	k79_49521
20	k79_1849
20	k79_59750
20	k79_25053
20	k79_63371
20	k79_16980
20	k79_24655
20	k79_6021
20	k79_7166
