#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_240	555	1103	+	JIAGPL_01403	19.0	9.1		SO:0001217, UniRef:UniRef50_R6E6R2
contig_241	7858	9141	+	JIAGPL_01412	49.9	5.2		SO:0001217, UniRef:UniRef50_D4RW82, UniRef:UniRef90_D4RW82
contig_243	40	579	+	JIAGPL_01416	20.3	8.8		
contig_243	1598	2425	+	JIAGPL_01418	31.9	5.6		SO:0001217, UniRef:UniRef50_A0A0M6WV37, UniRef:UniRef90_A0A0M6WV37
contig_243	2492	2869	+	JIAGPL_01419	14.2	8.6		RefSeq:WP_117921150.1, SO:0001217, UniParc:UPI0008202E76, UniRef:UniRef100_A0A3R6BF16, UniRef:UniRef50_A0A3R6BF16, UniRef:UniRef90_A0A3R6BF16
contig_243	3591	3980	+	JIAGPL_01421	14.9	5.5		SO:0001217, UniRef:UniRef50_A0A416YH00, UniRef:UniRef90_A0A416YH00
contig_246	812	1519	+	JIAGPL_01427	25.3	5.1		
contig_246	1533	1907	+	JIAGPL_01428	14.0	4.7		
contig_246	1907	2290	+	JIAGPL_01429	14.4	7.0		
contig_248	1325	1651	+	JIAGPL_01434	12.7	9.1		SO:0001217, UniRef:UniRef50_D4S295, UniRef:UniRef90_D4S295
contig_249	19623	21161	-	JIAGPL_01453	61.0	5.3		SO:0001217, UniRef:UniRef50_D4RYG1, UniRef:UniRef90_D4RYG1
contig_249	25754	26461	-	JIAGPL_01462	27.5	5.7		RefSeq:WP_005602034.1, SO:0001217, UniParc:UPI0001BC3430, UniRef:UniRef100_D4RYG8, UniRef:UniRef50_D4RYG8, UniRef:UniRef90_D4RYG8
contig_249	35924	36292	-	JIAGPL_01473	13.8	6.6		
contig_250	1482	1619	+	JIAGPL_01474	4.6	9.0		
contig_253	161	583	+	JIAGPL_01483	16.4	5.7		SO:0001217, UniRef:UniRef50_D4S0H0, UniRef:UniRef90_D4S0H0
contig_254	381	671	-	JIAGPL_01489	10.8	8.9		SO:0001217, UniRef:UniRef50_D4RYV8, UniRef:UniRef90_D4RYV8
contig_254	889	1344	-	JIAGPL_01490	17.2	9.4		
contig_257	24	326	+	JIAGPL_01498	10.9	10.0		
contig_258	98	301	+	JIAGPL_01513	7.4	8.6		SO:0001217, UniRef:UniRef50_D4RZB0, UniRef:UniRef90_D4RZB0
contig_259	70	300	+	JIAGPL_01525	8.2	8.9	PF14478.12|DUF4430	PFAM:PF14478.12
contig_264	29	289	+	JIAGPL_01559	9.5	5.4		
contig_264	2404	2871	+	JIAGPL_01561	18.5	5.1		RefSeq:WP_117555501.1, SO:0001217, UniParc:UPI000E40C6EB, UniRef:UniRef100_A0A3A6G5N6, UniRef:UniRef50_A0A3A6G5N6, UniRef:UniRef90_A0A3A6G5N6
contig_265	2180	2986	-	JIAGPL_01577	30.2	8.7	PF01551.29|Peptidase_M23	PFAM:PF01551.29
contig_265	3594	5849	-	JIAGPL_01578	82.8	5.1		
contig_265	5851	6105	-	JIAGPL_01579	9.7	4.6		
contig_266	2866	3291	+	JIAGPL_01584	15.6	4.5		SO:0001217, UniRef:UniRef50_D4S0N5, UniRef:UniRef90_D4S0N5
contig_267	976	1641	+	JIAGPL_01597	26.4	9.5		
contig_269	910	1197	-	JIAGPL_01602	11.0	9.5		RefSeq:WP_005603691.1, SO:0001217, UniParc:UPI0001BC2F4C, UniRef:UniRef100_D4S178, UniRef:UniRef50_D4S178, UniRef:UniRef90_D4S178
contig_269	1222	1731	-	JIAGPL_01603	18.9	8.3	PF03961.19|FapA	PFAM:PF03961.19
contig_271	1371	2132	-	JIAGPL_01610	27.7	8.8	PF00575.29|S1, PF03934.19|T2SSK, PF12836.13|HHH_3, PF14635.12|HHH_7, PF17674.7|HHH_9, PF23459.1|S1_RRP5	PFAM:PF00575.29, PFAM:PF03934.19, PFAM:PF12836.13, PFAM:PF14635.12, PFAM:PF17674.7, PFAM:PF23459.1
contig_276	528	950	-	JIAGPL_01636	15.5	4.4	PF00557.29|Peptidase_M24	PFAM:PF00557.29
contig_277	37	738	+	JIAGPL_01637	26.4	4.3		
contig_281	524	745	+	JIAGPL_01648	8.4	4.9		SO:0001217, UniRef:UniRef50_D4S239, UniRef:UniRef90_D4S239
contig_281	1137	1316	-	JIAGPL_01650	6.9	4.6		RefSeq:WP_009265920.1, SO:0001217, UniParc:UPI0001F02765, UniRef:UniRef100_E5VPK1, UniRef:UniRef50_B0G3T6, UniRef:UniRef90_A0A174I4Z3
contig_281	13319	13441	+	JIAGPL_01660	4.7	9.9		
contig_281	13480	13680	+	JIAGPL_01661	7.6	4.2		SO:0001217, UniParc:UPI000EE5BC86, UniRef:UniRef100_A0A3C0J8S6, UniRef:UniRef50_D4S236, UniRef:UniRef90_D4S236
contig_282	124	645	+	JIAGPL_01669	18.7	4.9	PF03442.20|CBM_X2, PF07550.17|Shr-like_HID	PFAM:PF03442.20, PFAM:PF07550.17
contig_282	875	1051	+	JIAGPL_01671	6.7	8.9		RefSeq:WP_155813242.1, SO:0001217, UniParc:UPI0001BC3681, UniRef:UniRef100_D4S2C1, UniRef:UniRef50_D4S2C1, UniRef:UniRef90_D4S2C1
contig_285	4	261	+	JIAGPL_01689	9.6	9.5		
contig_287	1260	1676	+	JIAGPL_01706	16.1	8.5		SO:0001217, UniRef:UniRef50_A0A3C0J967
contig_291	15	398	+	JIAGPL_01717	14.3	6.4		SO:0001217, UniRef:UniRef50_A0A3C0J5B1, UniRef:UniRef90_R5LV13
contig_291	1116	1301	-	JIAGPL_01718	6.9	6.8		
contig_294	1	531	+	JIAGPL_01723	18.0	10.9		
contig_298	6742	7260	-	JIAGPL_01736	19.1	9.1		
contig_300	520	819	+	JIAGPL_01741	11.6	6.6		
contig_300	1099	1212	+	JIAGPL_01742	4.2	6.0		
contig_301	1962	2915	-	JIAGPL_01746	36.4	4.6	PF02492.25|cobW, PF21537.2|DUF1980_C	PFAM:PF02492.25, PFAM:PF21537.2, SO:0001217, UniRef:UniRef50_D4S0G4, UniRef:UniRef90_D4S0G4
contig_302	4044	5075	-	JIAGPL_01755	40.2	5.9	PF00749.27|tRNA-synt_1c, PF19269.4|Anticodon_2	PFAM:PF00749.27, PFAM:PF19269.4
contig_313	33	533	+	JIAGPL_01796	18.4	6.2	PF01979.26|Amidohydro_1, PF07969.17|Amidohydro_3	PFAM:PF01979.26, PFAM:PF07969.17
contig_313	4232	4513	+	JIAGPL_01800	9.9	5.0		
contig_313	4532	4867	+	JIAGPL_01801	11.8	9.5		
contig_317	248	499	+	JIAGPL_01818	9.8	5.4		
contig_317	2229	3497	+	JIAGPL_01820	44.8	5.6		
contig_320	1829	2422	-	JIAGPL_01832	21.8	4.2		
contig_321	41	712	+	JIAGPL_01833	23.9	9.7		
contig_324	2003	4249	-	JIAGPL_01846	87.4	5.8	PF00270.35|DEAD, PF00271.37|Helicase_C, PF18019.7|Cas3_HD, PF22590.2|Cas3-like_C_2	PFAM:PF00270.35, PFAM:PF00271.37, PFAM:PF18019.7, PFAM:PF22590.2
contig_324	4328	5116	-	JIAGPL_01847	30.0	5.7		
contig_324	5976	7646	-	JIAGPL_01849	63.6	8.3	PF09706.15|Cas_CXXC_CXXC	PFAM:PF09706.15
contig_324	7660	8376	-	JIAGPL_01850	27.4	8.7	PF01881.21|Cas_Cas6_C	PFAM:PF01881.21
contig_324	8834	9217	-	JIAGPL_01851	14.3	4.2	PF07553.16|Lipoprotein_Ltp	PFAM:PF07553.16
contig_325	173	580	+	JIAGPL_01852	15.2	7.5		
contig_326	804	977	-	JIAGPL_01854	6.7	4.9		
contig_327	455	547	-	JIAGPL_01858	3.5	10.4		
contig_327	616	825	+	JIAGPL_01859	8.0	8.5	PF13443.12|HTH_26	PFAM:PF13443.12
contig_327	1277	1414	+	JIAGPL_01861	5.3	5.1		
contig_328	9121	9306	-	JIAGPL_01870	6.9	6.7		
contig_328	9296	9490	-	JIAGPL_01871	7.1	9.2		
contig_328	9532	9678	-	JIAGPL_01872	5.8	5.3		SO:0001217, UniRef:UniRef50_C4Z774, UniRef:UniRef90_A0A1C5XB02
contig_329	5244	5942	-	JIAGPL_01882	25.5	5.2	PF02769.27|AIRS_C	PFAM:PF02769.27
contig_330	46	303	+	JIAGPL_01883	9.7	5.7		
contig_332	66	290	+	JIAGPL_01897	7.8	4.3		
contig_332	3214	3510	+	JIAGPL_01900	11.1	5.0		
contig_332	4334	4573	+	JIAGPL_01902	9.1	4.8		SO:0001217, UniRef:UniRef50_A0AAW4UCI2, UniRef:UniRef90_UPI0027D30CF1
contig_335	1162	2628	-	JIAGPL_01923	51.7	5.2	PF02368.24|Big_2, PF21764.3|Invasin_D4, PF22359.2|Big-like	PFAM:PF02368.24, PFAM:PF21764.3, PFAM:PF22359.2
contig_336	2650	4563	+	JIAGPL_01926	74.6	8.1		SO:0001217, UniRef:UniRef50_D4S1V2, UniRef:UniRef90_D4S1V2
contig_336	4541	5215	-	JIAGPL_01927	24.5	10.1		
contig_337	4723	5055	-	JIAGPL_01935	12.4	4.9		SO:0001217, UniRef:UniRef50_D4S2V4, UniRef:UniRef90_D4S2V4
contig_340	87	383	+	JIAGPL_01940	11.1	9.0		
contig_341	34	612	+	JIAGPL_01942	20.5	9.3		
contig_341	3607	4755	-	JIAGPL_01945	42.4	4.4		SO:0001217, UniRef:UniRef50_D4S1D3, UniRef:UniRef90_D4S1D3
contig_341	8803	9762	-	JIAGPL_01950	36.2	6.1		SO:0001217, UniRef:UniRef50_D4S1D9, UniRef:UniRef90_D4S1D9
contig_341	9936	10640	-	JIAGPL_01951	27.6	5.5		SO:0001217, UniRef:UniRef50_D4S1E0, UniRef:UniRef90_D4S1E0
contig_341	10627	10773	-	JIAGPL_01952	5.1	4.9		SO:0001217, UniRef:UniRef50_D4S1E1, UniRef:UniRef90_D4S1E1
contig_341	12230	12385	-	JIAGPL_01955	6.1	9.5		RefSeq:WP_005603788.1, SO:0001217, UniParc:UPI0001BC3093, UniRef:UniRef100_D4S1E6, UniRef:UniRef50_D4S1E6, UniRef:UniRef90_D4S1E6
contig_342	414	617	-	JIAGPL_01956	7.7	4.3		SO:0001217, UniParc:UPI00033876D7, UniRef:UniRef100_R5LBX8, UniRef:UniRef50_D4S269, UniRef:UniRef90_D4S269
contig_342	5037	5354	-	JIAGPL_01960	11.8	4.8		SO:0001217, UniRef:UniRef50_UPI001D088D56
contig_343	8	451	+	JIAGPL_01962	16.3	4.8	PF02120.21|Flg_hook	PFAM:PF02120.21
contig_349	3701	4135	+	JIAGPL_01991	17.0	8.6		RefSeq:WP_005601748.1, SO:0001217, UniParc:UPI0001BC30E7, UniRef:UniRef100_D4RY09, UniRef:UniRef50_D4RY09, UniRef:UniRef90_D4RY09
contig_350	138	377	+	JIAGPL_01998	8.9	7.9		
contig_351	11520	14777	+	JIAGPL_02020	124.8	4.3	PF00092.34|VWA, PF13519.12|VWA_2, PF18884.5|TSP3_bac	PFAM:PF00092.34, PFAM:PF13519.12, PFAM:PF18884.5
contig_351	15518	15676	+	JIAGPL_02022	5.8	8.6		
contig_354	675	974	+	JIAGPL_02041	11.3	4.7		RefSeq:WP_005603696.1, SO:0001217, UniParc:UPI0001BC2F4F, UniRef:UniRef100_D4S181, UniRef:UniRef50_D4S181, UniRef:UniRef90_D4S181
contig_355	51	1145	+	JIAGPL_02043	41.4	5.9		
contig_357	3319	3735	+	JIAGPL_02050	15.2	5.4		RefSeq:WP_005603459.1, SO:0001217, UniParc:UPI0001BC389C, UniRef:UniRef100_D4S0T8, UniRef:UniRef50_D4S0T8, UniRef:UniRef90_D4S0T8
contig_358	2640	3263	-	JIAGPL_02056	23.3	6.6		SO:0001217, UniRef:UniRef50_D4RY51, UniRef:UniRef90_D4RY51
contig_358	3292	3390	+	JIAGPL_02057	3.6	11.1		SO:0001217, UniParc:UPI0001BC319D, UniRef:UniRef100_A0A3C0J3T1, UniRef:UniRef50_A0A3C0J3T1, UniRef:UniRef90_A0A3C0J3T1
contig_360	100	294	-	JIAGPL_02059	7.5	4.6		RefSeq:WP_015568850.1, SO:0001217, UniParc:UPI0001CD08C1, UniRef:UniRef100_A0A395ZF02, UniRef:UniRef50_A0A395UZF7, UniRef:UniRef90_A0A395ZF02
contig_360	291	590	-	JIAGPL_02060	11.6	9.0		RefSeq:WP_015568851.1, SO:0001217, UniParc:UPI0001CD08C2, UniRef:UniRef100_A0A415JUD6, UniRef:UniRef50_B7AWN3, UniRef:UniRef90_B7AWN3
contig_360	4176	4271	-	JIAGPL_02065	3.6	8.5		
contig_363	654	1139	+	JIAGPL_02098	19.0	9.6		SO:0001217, UniRef:UniRef50_D4RWS6, UniRef:UniRef90_D4RWS6
contig_365	1114	1719	-	JIAGPL_02111	22.0	9.6		RefSeq:WP_005602108.1, SO:0001217, UniParc:UPI0001BC3455, UniRef:UniRef100_D4RYK6, UniRef:UniRef50_D4RYK6, UniRef:UniRef90_D4RYK6
contig_366	108	332	-	JIAGPL_02119	8.8	9.3		RefSeq:WP_005601813.1, SO:0001217, UniParc:UPI0001BC3153, UniRef:UniRef100_D4RY39, UniRef:UniRef50_D4RY39, UniRef:UniRef90_D4RY39
contig_367	1289	1876	-	JIAGPL_02124	22.6	5.0		
contig_368	22	279	+	JIAGPL_02125	9.9	6.4		
contig_368	289	1392	+	JIAGPL_02126	42.3	5.3		
contig_368	1385	1585	+	JIAGPL_02127	7.9	5.1		
contig_368	1582	1863	+	JIAGPL_02128	10.9	9.2		SO:0001217, UniRef:UniRef50_B0MB76
contig_368	1873	2301	+	JIAGPL_02129	16.1	5.8		
contig_368	2338	2691	+	JIAGPL_02130	13.8	9.1		
contig_368	2719	3156	+	JIAGPL_02131	16.6	8.7		
contig_371	6763	7605	+	JIAGPL_02148	32.8	4.8		
contig_371	7886	8218	+	JIAGPL_02149	13.3	7.8	PF00239.26|Resolvase	PFAM:PF00239.26
contig_371	8458	8691	+	JIAGPL_02150	9.6	7.9		
contig_371	11314	11583	+	JIAGPL_02153	10.3	9.9		
contig_371	11568	11735	+	JIAGPL_02154	6.2	8.5		
contig_372	197	352	+	JIAGPL_02156	5.7	5.2		
contig_373	1708	1815	-	JIAGPL_02160	4.0	4.1		SO:0001217, UniParc:UPI0006C210CC, UniRef:UniRef100_A0A174IBH8, UniRef:UniRef50_A0A174IBH8, UniRef:UniRef90_A0A174IBH8
contig_373	2897	3460	-	JIAGPL_02162	20.2	8.8		
contig_375	129	749	+	JIAGPL_02165	21.5	10.1		SO:0001217, UniRef:UniRef50_R5D6E3
contig_378	16	570	+	JIAGPL_02174	20.8	4.4		
contig_378	1534	2001	+	JIAGPL_02176	18.8	5.3		SO:0001217, UniRef:UniRef50_D4RZC7, UniRef:UniRef90_D4RZC7
contig_378	2004	2471	+	JIAGPL_02177	18.6	4.8		RefSeq:WP_005602592.1, SO:0001217, UniParc:UPI0001BC2F12, UniRef:UniRef100_D4RZC6, UniRef:UniRef50_D4RZC7, UniRef:UniRef90_D4RZC6
contig_378	2473	2937	+	JIAGPL_02178	18.5	5.3		SO:0001217, UniRef:UniRef50_D4RZC5, UniRef:UniRef90_D4RZC5
contig_378	2939	3031	+	JIAGPL_02179	3.7	9.2		SO:0001217, UniRef:UniRef50_R5L8Q3, UniRef:UniRef90_R5L8Q3
contig_379	1204	1530	-	JIAGPL_02180	11.6	6.3		SO:0001217, UniRef:UniRef50_D4RW50, UniRef:UniRef90_D4RW50
contig_379	7227	7553	-	JIAGPL_02186	12.7	6.0		SO:0001217, UniParc:UPI000EDA047A, UniRef:UniRef100_A0A3C0J531, UniRef:UniRef50_D4RW56, UniRef:UniRef90_D4RW56
contig_381	28	645	+	JIAGPL_02198	23.5	4.9		SO:0001217, UniRef:UniRef50_R5LGL5, UniRef:UniRef90_R5LGL5
contig_381	3532	3687	+	JIAGPL_02201	6.0	9.2		RefSeq:WP_005604776.1, SO:0001217, UniParc:UPI0001BC30C8, UniRef:UniRef100_D4S359, UniRef:UniRef50_D4S359, UniRef:UniRef90_D4S359
contig_382	3038	3661	-	JIAGPL_02210	23.2	9.2		SO:0001217, UniRef:UniRef50_D4RWF1, UniRef:UniRef90_D4RWF1
contig_383	87	365	+	JIAGPL_02211	10.0	9.2	PF00828.25|Ribosomal_L27A	PFAM:PF00828.25
contig_383	12982	13215	+	JIAGPL_02230	9.0	4.7		SO:0001217, UniRef:UniRef50_A0A174ZFR6
contig_384	1951	2292	+	JIAGPL_02245	11.9	8.1		SO:0001217, UniRef:UniRef50_D4RY58, UniRef:UniRef90_D4RY58
