# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_59	cds	4863	6089	-	JIAGPL_00366		Metalloprotease TldD/E C-terminal domain-containing protein	RefSeq:WP_005602385.1, SO:0001217, UniParc:UPI0001BC387D, UniRef:UniRef100_D4RZ17, UniRef:UniRef50_A0A3C0J6A9, UniRef:UniRef90_A0A3C0J6A9
contig_59	cds	6095	8113	-	JIAGPL_00367		Metalloprotease TldD/E C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0J6U1, UniRef:UniRef90_A0A3C0J6U1
contig_59	cds	8126	9340	-	JIAGPL_00368		ABC-2 type transporter transmembrane domain-containing protein	KEGG:K09696, SO:0001217, UniRef:UniRef50_D4RZ19, UniRef:UniRef90_D4RZ19
contig_59	cds	9341	10117	-	JIAGPL_00369		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0K8J262, UniRef:UniRef90_D4RZ20
contig_59	cds	10237	11229	+	JIAGPL_00370		SsuA/THI5-like domain-containing protein	SO:0001217, UniRef:UniRef50_D4RZ21, UniRef:UniRef90_D4RZ21
contig_59	cds	11231	11995	+	JIAGPL_00371		ABC transporter, permease protein	SO:0001217, UniRef:UniRef50_D4RZ22, UniRef:UniRef90_D4RZ22
contig_59	cds	11979	12527	+	JIAGPL_00372		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_D4RZ23, UniRef:UniRef90_D4RZ23
contig_59	cds	12517	13941	-	JIAGPL_00373		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0J6H0, UniRef:UniRef90_A0A3C0J6H0
contig_59	tRNA	14109	14181	-	JIAGPL_00374	trnT	tRNA-Thr(cgt)	SO:0000270
contig_59	cds	14193	15158	-	JIAGPL_00375		DHHA1 domain protein	SO:0001217, UniRef:UniRef50_R7H8P1, UniRef:UniRef90_D4RZ25
contig_59	cds	15263	16018	+	JIAGPL_00376		ABC transporter, ATP-binding protein	RefSeq:WP_005602394.1, SO:0001217, UniParc:UPI0001BC3886, UniRef:UniRef100_D4RZ26, UniRef:UniRef50_A0A1C5ZIB6, UniRef:UniRef90_D4RZ26
contig_60	cds	84	431	+	JIAGPL_00377		tryptophan synthase	SO:0001217, UniRef:UniRef50_A0A3D0NQU8
contig_60	cds	424	1194	+	JIAGPL_00378	trpA	tryptophan synthase subunit alpha	EC:4.2.1.20, GO:0000162, GO:0004834, KEGG:K01695, RefSeq:WP_005604758.1, SO:0001217, UniParc:UPI0001BC30BC, UniRef:UniRef100_D4S347, UniRef:UniRef50_D4S347, UniRef:UniRef90_D4S347
contig_61	cds	806	1099	-	JIAGPL_00379		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_D4RWF3, UniRef:UniRef90_D4RWF3
contig_61	cds	1442	1846	-	JIAGPL_00380		hypothetical protein	PFAM:PF01381.28, PFAM:PF12844.13, PFAM:PF13443.12, PFAM:PF13560.12, PFAM:PF13744.12
contig_61	cds	1974	2198	-	JIAGPL_00381		type II toxin-antitoxin system RelE/ParE family toxin	SO:0001217, UniRef:UniRef50_UPI0028DCC6D8, UniRef:UniRef90_UPI0026B4700A
contig_61	cds	3261	3515	-	JIAGPL_00382		hypothetical protein	
contig_61	cds	3593	3820	-	JIAGPL_00383		hypothetical protein	
contig_61	cds	3843	3938	-	JIAGPL_00384		hypothetical protein	
contig_61	cds	3945	4949	-	JIAGPL_00385		Cell filamentation protein Fic	SO:0001217, UniRef:UniRef50_A0A366HZ35, UniRef:UniRef90_A0A564SZV1
contig_62	cds	352	837	+	JIAGPL_00386		hypothetical protein	
contig_62	cds	649	1161	-	JIAGPL_00387		hypothetical protein	
contig_63	cds	26	562	+	JIAGPL_00388		hypothetical protein	
contig_63	cds	577	804	+	JIAGPL_00389		hypothetical protein	SO:0001217, UniRef:UniRef50_R5MYH5
contig_64	cds	45	401	+	JIAGPL_00390		methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_UPI002A91B8A7
contig_64	cds	585	1568	+	JIAGPL_00391		Exonuclease	SO:0001217, UniRef:UniRef50_D4RXS3, UniRef:UniRef90_D4RXS3
contig_64	cds	1559	2458	-	JIAGPL_00392		hypothetical protein	PFAM:PF00768.25
contig_65	cds	40	915	-	JIAGPL_00393		Undecaprenyl-diphosphatase	EC:3.6.1.27, KEGG:K06153, RefSeq:WP_040331537.1, SO:0001217, UniParc:UPI0001BC3541, UniRef:UniRef100_UPI0001BC3541, UniRef:UniRef50_D4RX02, UniRef:UniRef90_D4RX02
contig_65	cds	948	1544	-	JIAGPL_00394		Putative endopeptidase Clp	SO:0001217, UniRef:UniRef50_D4MX16, UniRef:UniRef90_D4RX03
contig_65	cds	1595	2881	-	JIAGPL_00395		O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase	SO:0001217, UniRef:UniRef50_D4MXV4, UniRef:UniRef90_D4RX04
contig_65	cds	2862	4193	-	JIAGPL_00396		CBS domain protein	KEGG:K03699, SO:0001217, UniRef:UniRef50_R6QZ31, UniRef:UniRef90_D4RX05
contig_65	cds	4208	4555	-	JIAGPL_00397		mRNA interferase	RefSeq:WP_005601118.1, SO:0001217, UniParc:UPI0001BC3545, UniRef:UniRef100_D4RX06, UniRef:UniRef50_A0A0F4LQV4, UniRef:UniRef90_D4RX06
contig_65	cds	4621	5739	-	JIAGPL_00398	alr	alanine racemase	EC:5.1.1.1, GO:0006522, GO:0008784, GO:0009252, KEGG:K01775, SO:0001217, UniRef:UniRef50_D4RX07, UniRef:UniRef90_D4RX07
contig_65	cds	5752	6957	-	JIAGPL_00399		Bifunctional NAD(P)H-hydrate repair enzyme	EC:4.2.1.136, EC:5.1.99.6, KEGG:K23997, SO:0001217, UniRef:UniRef50_D4RX08, UniRef:UniRef90_D4RX08
contig_66	cds	198	1787	-	JIAGPL_00400		Pyridine nucleotide-disulfide oxidoreductase	KEGG:K07137, SO:0001217, UniRef:UniRef50_A5Z6B1, UniRef:UniRef90_D4S057
contig_66	cds	1789	3003	-	JIAGPL_00401		Flavoprotein family protein	SO:0001217, UniRef:UniRef50_D4S058, UniRef:UniRef90_D4S058
contig_66	cds	3000	3290	-	JIAGPL_00402		Cytidine deaminase	SO:0001217, UniRef:UniRef50_A0A117MBL7
contig_67	cds	485	1435	-	JIAGPL_00403		Aspartate aminotransferase	SO:0001217, UniRef:UniRef50_R7QXX3
contig_68	cds	505	645	-	JIAGPL_00404		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A174ZZ49, UniRef:UniRef90_A0A174ZZ49
contig_68	cds	645	1544	-	JIAGPL_00405		hypothetical protein	RefSeq:WP_118111264.1, SO:0001217, UniParc:UPI000E52F200, UniRef:UniRef100_A0A3R6CE39, UniRef:UniRef50_A0A413DLG7, UniRef:UniRef90_A0A413DLG7
contig_69	ncRNA-region	235	476	-			T-box leader	RFAM:RF00230, SO:0000140
contig_69	cds	600	2264	+	JIAGPL_00406		glutamine--tRNA ligase/YqeY domain fusion protein	EC:6.1.1.18, GO:0000166, GO:0004819, GO:0005524, GO:0006425, KEGG:K01886, RefSeq:WP_005603820.1, SO:0001217, UniParc:UPI0001BC3106, UniRef:UniRef100_D4S1G9, UniRef:UniRef50_A0A947YWN6, UniRef:UniRef90_D4S1G9
contig_69	cds	2280	3119	+	JIAGPL_00407		DUF2225 domain-containing protein	RefSeq:WP_148356936.1, SO:0001217, UniParc:UPI0001BC3105, UniRef:UniRef100_D4S1G8, UniRef:UniRef50_D4S1G8, UniRef:UniRef90_D4S1G8
contig_69	cds	3134	5239	+	JIAGPL_00408		Arylsulfatase	RefSeq:WP_005603817.1, SO:0001217, UniParc:UPI0001BC3104, UniRef:UniRef100_D4S1G7, UniRef:UniRef50_D4S1G7, UniRef:UniRef90_D4S1G7
contig_69	cds	5474	6238	+	JIAGPL_00409		AbiEi antitoxin C-terminal domain-containing protein	RefSeq:WP_040332098.1, SO:0001217, UniParc:UPI0001BC3103, UniRef:UniRef100_D4S1G6, UniRef:UniRef50_G9WKY7, UniRef:UniRef90_D4S1G6
contig_69	cds	6225	7169	+	JIAGPL_00410		Nucleotidyl transferase, PF08843 family	SO:0001217, UniParc:UPI0001BC3102, UniRef:UniRef100_D4S1G5, UniRef:UniRef50_G2SYM7, UniRef:UniRef90_D4S1G5
contig_70	cds	35	2341	+	JIAGPL_00411		Glycosyltransferase, group 2 family protein	SO:0001217, UniRef:UniRef50_D4S1S0, UniRef:UniRef90_D4S1S0
contig_70	cds	2348	4099	+	JIAGPL_00412		Glycosyltransferase, group 2 family protein	SO:0001217, UniRef:UniRef50_D4S1R9, UniRef:UniRef90_D4S1R9
contig_70	cds	4096	5460	+	JIAGPL_00413		Glycosyltransferase 2-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0J9R9, UniRef:UniRef90_A0A3C0J9R9
contig_70	cds	5469	6434	+	JIAGPL_00414		Glycosyltransferase, group 2 family protein	RefSeq:WP_005603984.1, SO:0001217, UniParc:UPI0001BC32BC, UniRef:UniRef100_D4S1R7, UniRef:UniRef50_D4S1R7, UniRef:UniRef90_D4S1R7
contig_70	cds	6431	8005	+	JIAGPL_00415		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	SO:0001217, UniRef:UniRef50_D4S1R6, UniRef:UniRef90_D4S1R6
contig_71	cds	484	1470	-	JIAGPL_00416	sduA	Shedu protein SduA C-terminal domain-containing protein	SO:0001217, UniParc:UPI000336C107, UniRef:UniRef100_R5MYC0, UniRef:UniRef50_D4K8Y6, UniRef:UniRef90_A0A1T4JTP1
contig_71	cds	1480	2445	-	JIAGPL_00417		Type I restriction modification DNA specificity domain-containing protein	SO:0001217, UniParc:UPI0003362C63, UniRef:UniRef100_R5MFN3, UniRef:UniRef50_R5MFN3, UniRef:UniRef90_R5MFN3
contig_71	cds	2429	4393	-	JIAGPL_00418		site-specific DNA-methyltransferase (adenine-specific)	EC:2.1.1.72, KEGG:K03427, SO:0001217, UniParc:UPI00034030E8, UniRef:UniRef100_R5MF58, UniRef:UniRef50_R5MF58, UniRef:UniRef90_R5MF58
contig_71	cds	4439	4759	-	JIAGPL_00419		hypothetical protein	PFAM:PF08843.17, SO:0001217, UniParc:UPI00033DA949, UniRef:UniRef100_R5MZC3, UniRef:UniRef50_R5MZC3, UniRef:UniRef90_R5MZC3
contig_71	cds	4877	5104	-	JIAGPL_00420		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI003209DF74
contig_72	cds	203	1507	-	JIAGPL_00421		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0J6M5, UniRef:UniRef90_A0A3C0J6M5
contig_72	cds	1511	2824	-	JIAGPL_00422		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0J6H2, UniRef:UniRef90_A0A3C0J6H2
contig_72	cds	2907	4031	-	JIAGPL_00423		DUF2974 domain-containing protein	SO:0001217, UniRef:UniRef50_D4RZ84, UniRef:UniRef90_D4RZ84
contig_72	cds	4032	4721	-	JIAGPL_00424	traX	Conjugal transfer protein TraX	SO:0001217, UniRef:UniRef50_A0A3C0J6H7, UniRef:UniRef90_A0A3C0J6H7
contig_72	cds	4791	5534	+	JIAGPL_00425		PHP domain protein	SO:0001217, UniParc:UPI00033C903A, UniRef:UniRef100_R5LW95, UniRef:UniRef50_D4RZ86, UniRef:UniRef90_D4RZ86
contig_72	cds	5544	6422	-	JIAGPL_00426	degV	DegV family protein	SO:0001217, UniRef:UniRef50_R5LW26, UniRef:UniRef90_R5LW26
contig_72	cds	6436	8550	-	JIAGPL_00427		Lipoprotein	SO:0001217, UniRef:UniRef50_D4RZ88, UniRef:UniRef90_D4RZ88
contig_72	cds	8652	10193	-	JIAGPL_00428		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A3C0J6G5, UniRef:UniRef90_A0A3C0J6G5
contig_72	cds	10367	10936	-	JIAGPL_00429		hypothetical protein	PFAM:PF00113.28
contig_73	cds	87	347	+	JIAGPL_00430		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1C6F3A9
contig_73	cds	373	1284	+	JIAGPL_00431		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0034BC7044, UniRef:UniRef90_UPI0034BC7044
contig_73	cds	1323	2927	+	JIAGPL_00432		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1E3A0X1, UniRef:UniRef90_UPI00319DCAD6
contig_74	cds	660	1289	-	JIAGPL_00433		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A174K705, UniRef:UniRef90_D4RZE5
contig_74	cds	1282	2397	-	JIAGPL_00434		histidine kinase	SO:0001217, UniRef:UniRef50_D4RZE6, UniRef:UniRef90_D4RZE6
contig_74	cds	2540	3478	+	JIAGPL_00435		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_S2ZWT8, UniRef:UniRef90_D4RZE7
contig_74	cds	3493	4638	+	JIAGPL_00436		ABC-2 type transporter transmembrane domain-containing protein	SO:0001217, UniRef:UniRef50_D4RZE8, UniRef:UniRef90_D4RZE8
contig_74	cds	4625	5755	+	JIAGPL_00437		ABC-2 type transporter transmembrane domain-containing protein	SO:0001217, UniRef:UniRef50_D4RZE9, UniRef:UniRef90_D4RZE9
contig_74	cds	5840	7825	+	JIAGPL_00438		Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	EC:2.7.8.-, KEGG:K06132, SO:0001217, UniRef:UniRef50_D4RZF0, UniRef:UniRef90_D4RZF0
contig_74	cds	7822	8661	-	JIAGPL_00439	ftsX	Cell division protein FtsX	SO:0001217, UniRef:UniRef50_A0A3C0J8T7, UniRef:UniRef90_A0A3C0J8T7
contig_74	cds	8666	11626	-	JIAGPL_00440		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_D4RZF2, UniRef:UniRef90_D4RZF2
contig_74	cds	11619	12293	-	JIAGPL_00441	norM	putative multidrug resistance protein NorM	SO:0001217, UniRef:UniRef50_R6T6I8
contig_75	cds	108	581	+	JIAGPL_00442		Acetyltransferase, GNAT family	RefSeq:WP_040331903.1, SO:0001217, UniParc:UPI000312E4D7, UniRef:UniRef100_D4RYQ9, UniRef:UniRef50_I0X7Y5, UniRef:UniRef90_D4RYQ9
contig_75	cds	925	2025	+	JIAGPL_00443		Protein involved in cell division	COG:COG3177, COG:K, RefSeq:WP_005602190.1, SO:0001217, UniParc:UPI0001BC3561, UniRef:UniRef100_D4RYQ7, UniRef:UniRef50_A0A0M6WTJ9, UniRef:UniRef90_A0A173STA7
contig_75	cds	2129	2407	+	JIAGPL_00444		Antitoxin	RefSeq:WP_040331876.1, SO:0001217, UniParc:UPI0001BC3560, UniRef:UniRef100_D4RYQ6, UniRef:UniRef50_A0A1Q3RND8, UniRef:UniRef90_D4RYQ6
contig_75	cds	2410	2727	+	JIAGPL_00445	relE	Toxin-antitoxin system, toxin component, RelE family	RefSeq:WP_005602187.1, SO:0001217, UniParc:UPI0001BC355F, UniRef:UniRef100_D4RYQ5, UniRef:UniRef50_V2Y2Z1, UniRef:UniRef90_D4RYQ5
contig_75	cds	3080	3502	+	JIAGPL_00446		hypothetical protein	RefSeq:WP_005602185.1, SO:0001217, UniParc:UPI0001BC355E, UniRef:UniRef100_D4RYQ4, UniRef:UniRef50_D4RYQ4, UniRef:UniRef90_D4RYQ4
contig_75	cds	3564	4796	+	JIAGPL_00447		Lipoprotein	RefSeq:WP_005602184.1, SO:0001217, UniParc:UPI0001BC355D, UniRef:UniRef100_D4RYQ3, UniRef:UniRef50_D4RYQ3, UniRef:UniRef90_D4RYQ3
contig_75	cds	4813	5703	+	JIAGPL_00448		ABC-2 family transporter protein	RefSeq:WP_005602183.1, SO:0001217, UniParc:UPI0001BC355C, UniRef:UniRef100_D4RYQ2, UniRef:UniRef50_D4RYQ2, UniRef:UniRef90_D4RYQ2
contig_75	cds	5700	6533	+	JIAGPL_00449		Tat pathway signal sequence domain protein	RefSeq:WP_005602182.1, SO:0001217, UniParc:UPI0001BC355B, UniRef:UniRef100_D4RYQ1, UniRef:UniRef50_D4RYQ1, UniRef:UniRef90_D4RYQ1
contig_75	cds	6521	7165	+	JIAGPL_00450		ABC transporter, ATP-binding protein	SO:0001217, UniParc:UPI00095A649C, UniRef:UniRef100_A0A3C0J625, UniRef:UniRef50_D4RYQ0, UniRef:UniRef90_D4RYQ0
contig_76	cds	90	296	+	JIAGPL_00451		Muramoyltetrapeptide carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A091BW85
contig_76	cds	308	1024	+	JIAGPL_00452		Isopentenyl-diphosphate Delta-isomerase	SO:0001217, UniRef:UniRef50_A0A1C6E0W5, UniRef:UniRef90_A0A1C6E0W5
contig_76	cds	1025	1417	+	JIAGPL_00453		TRAP-type C4-dicarboxylate transport system, small permease component	SO:0001217, UniRef:UniRef50_A0A1C6E0Z5, UniRef:UniRef90_D4S2R2
contig_76	cds	1444	1677	+	JIAGPL_00454		hypothetical protein	SO:0001217, UniRef:UniRef50_D4S2R1, UniRef:UniRef90_D4S2R1
contig_76	cds	1677	1874	+	JIAGPL_00455	ftsK	FtsK gamma domain-containing protein	SO:0001217, UniRef:UniRef50_A0A412FMD9, UniRef:UniRef90_D4S2R0
contig_77	cds	310	1725	-	JIAGPL_00456		MurNAc-LAA domain-containing protein	EC:3.5.1.28, KEGG:K01448, SO:0001217, UniRef:UniRef50_A0A3C0J4Y4, UniRef:UniRef90_A0A3C0J4Y4
contig_77	cds	1744	3912	-	JIAGPL_00457		Transglutaminase-like domain-containing protein	EC:2.3.2.13, KEGG:K22452, SO:0001217, UniRef:UniRef50_R5LI82, UniRef:UniRef90_R5LI82
contig_78	cds	242	838	-	JIAGPL_00458		DUF4254 domain-containing protein	RefSeq:WP_005601123.1, SO:0001217, UniParc:UPI0001BC3548, UniRef:UniRef100_D4RX09, UniRef:UniRef50_D4RX09, UniRef:UniRef90_D4RX09
contig_78	cds	843	1472	-	JIAGPL_00459		redox-sensing transcriptional repressor Rex	GO:0045892, GO:0051775, SO:0001217, UniRef:UniRef50_Q8RC93, UniRef:UniRef90_D4RX10
contig_78	cds	1496	2257	-	JIAGPL_00460		ABC-2 family transporter protein	SO:0001217, UniRef:UniRef50_D4RX11, UniRef:UniRef90_D4RX11
contig_78	cds	2241	2954	-	JIAGPL_00461		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_D4RX12, UniRef:UniRef90_D4RX12
contig_79	cds	352	1299	-	JIAGPL_00462		DUF1385 domain-containing protein	SO:0001217, UniRef:UniRef50_A7VER1, UniRef:UniRef90_D4S1P4
contig_79	cds	1394	1600	-	JIAGPL_00463	rpmE	50S ribosomal protein L31	GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_005603946.1, SO:0001217, UniParc:UPI0001BC31FA, UniRef:UniRef100_D4S1P5, UniRef:UniRef50_O66075, UniRef:UniRef90_D4S1P5
contig_79	cds	1737	2852	-	JIAGPL_00464		AlgX/AlgJ SGNH hydrolase-like domain-containing protein	SO:0001217, UniRef:UniRef50_D4S1P6, UniRef:UniRef90_D4S1P6
contig_79	cds	2864	4228	-	JIAGPL_00465		MBOAT family protein	KEGG:K19294, SO:0001217, UniRef:UniRef50_F3ALY5, UniRef:UniRef90_D4S1P7
contig_79	cds	4235	4708	-	JIAGPL_00466		DUF4358 domain-containing protein	RefSeq:WP_005603952.1, SO:0001217, UniParc:UPI0001BC31FD, UniRef:UniRef100_D4S1P8, UniRef:UniRef50_D4S1P8, UniRef:UniRef90_D4S1P8
contig_79	cds	4709	5299	-	JIAGPL_00467		hypothetical protein	PFAM:PF13472.12
contig_80	cds	156	1139	-	JIAGPL_00468	rlmN	Putative dual-specificity RNA methyltransferase RlmN	COG:COG0820, COG:J, EC:2.1.1.192, KEGG:K06941, RefSeq:WP_002584956.1, SO:0001217, UniParc:UPI00006DCF51, UniRef:UniRef100_A0A413M151, UniRef:UniRef50_A0A564TFQ6, UniRef:UniRef90_A0A6N2U007
contig_80	ncRNA	1366	1587	-	JIAGPL_00469	sRNA_1300	Enterococcus sRNA 1300	RFAM:RF02862, SO:0000655
contig_81	cds	18	1010	+	JIAGPL_00470		Potassium uptake protein	SO:0001217, UniRef:UniRef50_R6BQL2
contig_81	cds	1170	2156	+	JIAGPL_00471	mreB	Cell shape-determining protein MreB	RefSeq:WP_021961149.1, SO:0001217, UniParc:UPI0001BC3862, UniRef:UniRef100_D4RXB6, UniRef:UniRef50_A0A174LUE9, UniRef:UniRef90_D4RXB6
contig_81	cds	2185	2955	+	JIAGPL_00472	flgF	flagellar basal-body rod protein FlgF	GO:0030694, GO:0071973, SO:0001217, UniRef:UniRef50_B7AWX8, UniRef:UniRef90_D4RXB5
contig_81	cds	2973	3827	+	JIAGPL_00473	flgG	Putative flagellar basal-body rod protein FlgG	SO:0001217, UniParc:UPI00033D3C3A, UniRef:UniRef100_R5LE04, UniRef:UniRef50_A0A3R6M0M1, UniRef:UniRef90_D4RXB4
contig_81	cds	3834	4190	+	JIAGPL_00474	flgJ	Flagellar protein FlgJ N-terminal domain-containing protein	RefSeq:WP_005601322.1, SO:0001217, UniParc:UPI0001BC385F, UniRef:UniRef100_D4RXB3, UniRef:UniRef50_A0A4V3RZV9, UniRef:UniRef90_D4RXB3
contig_81	cds	4249	6519	+	JIAGPL_00475	recD2	ATP-dependent RecD2 DNA helicase	SO:0001217, UniRef:UniRef50_D4RXB2, UniRef:UniRef90_D4RXB2
contig_81	cds	6567	7241	+	JIAGPL_00476		Amidophosphoribosyltransferase	KEGG:K02242, SO:0001217, UniParc:UPI00033E05D4, UniRef:UniRef100_R5LRG0, UniRef:UniRef50_A0A3C0J8K0, UniRef:UniRef90_A0A3C0J8K0
contig_81	cds	7261	7668	+	JIAGPL_00477		Flagellar protein	RefSeq:WP_005601319.1, SO:0001217, UniParc:UPI0001BC385C, UniRef:UniRef100_R5L920, UniRef:UniRef50_R7QYR0, UniRef:UniRef90_R5L920
contig_82	cds	804	1277	+	JIAGPL_00478		DUF1653 domain-containing protein	SO:0001217, UniRef:UniRef50_D4S0G1, UniRef:UniRef90_D4S0G1
contig_82	cds	1287	3071	+	JIAGPL_00479		DUF2079 domain-containing protein	SO:0001217, UniRef:UniRef50_D4S0G0, UniRef:UniRef90_D4S0G0
contig_82	ncRNA	3147	3326	+	JIAGPL_00480	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_82	cds	3413	5716	+	JIAGPL_00481	lytB	Sporulation stage II protein D amidase enhancer LytB N-terminal domain-containing protein	EC:4.2.2.29, KEGG:K06381, SO:0001217, UniRef:UniRef50_A0A3C0J7D9, UniRef:UniRef90_A0A3C0J7D9
contig_82	cds	5700	6554	-	JIAGPL_00482	yihY	YihY family protein	RefSeq:WP_005603244.1, SO:0001217, UniParc:UPI0001BC34F1, UniRef:UniRef100_D4S0F7, UniRef:UniRef50_D4S0F7, UniRef:UniRef90_D4S0F7
contig_82	cds	6674	7474	+	JIAGPL_00483		Calcineurin-like phosphoesterase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0J794, UniRef:UniRef90_A0A3C0J794
contig_82	cds	7522	8274	+	JIAGPL_00484		Segregation and condensation protein A	KEGG:K05896, SO:0001217, UniParc:UPI00033512F0, UniRef:UniRef100_R5LKS5, UniRef:UniRef50_A0A3E2XNL3, UniRef:UniRef90_D4S0F5
contig_82	cds	8274	8849	+	JIAGPL_00485	scpB	SMC-Scp complex subunit ScpB	GO:0005515, GO:0007059, KEGG:K06024, SO:0001217, UniParc:UPI0001BC34EE, UniRef:UniRef100_D4S0F4, UniRef:UniRef50_A0A373PDN2, UniRef:UniRef90_D4S0F4
contig_82	cds	8868	10256	+	JIAGPL_00486		aminopeptidase	EC:3.4.11.-, GO:0004177, GO:0006508, GO:0008270, SO:0001217, UniRef:UniRef50_Q97K30, UniRef:UniRef90_D4S0F3
contig_82	cds	10243	11247	+	JIAGPL_00487	prmA	50S ribosomal protein L11 methyltransferase	GO:0008757, GO:0036211, SO:0001217, UniParc:UPI0001BC34EC, UniRef:UniRef100_D4S0F2, UniRef:UniRef50_D4S0F2, UniRef:UniRef90_D4S0F2
contig_82	cds	11249	11992	+	JIAGPL_00488		16S rRNA (uracil(1498)-N(3))-methyltransferase	EC:2.1.1.193, GO:0006364, GO:0008168, KEGG:K09761, SO:0001217, UniRef:UniRef50_A0A174KEH0, UniRef:UniRef90_D4S0F1
contig_82	cds	11995	13152	+	JIAGPL_00489		Aminotransferase, class V	EC:2.8.1.7, KEGG:K04487, SO:0001217, UniRef:UniRef50_C0FQM5, UniRef:UniRef90_D4S0F0
contig_82	cds	13166	14347	+	JIAGPL_00490		putative tRNA sulfurtransferase	EC:2.8.1.4, KEGG:K03151, SO:0001217, UniParc:UPI00033F2BC1, UniRef:UniRef100_R5LYA3, UniRef:UniRef50_C4Z0P7, UniRef:UniRef90_D4S0E9
contig_82	cds	14429	14659	-	JIAGPL_00491		HPr domain-containing protein	RefSeq:WP_005603233.1, SO:0001217, UniParc:UPI0001BC34E8, UniRef:UniRef100_D4S0E8, UniRef:UniRef50_A0A1C5SX54, UniRef:UniRef90_D4S0E8
contig_82	cds	14813	16129	+	JIAGPL_00492	mtaB	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	EC:2.8.4.5, GO:0006400, GO:0051539, GO:0061712, GO:1904047, KEGG:K18707, SO:0001217, UniParc:UPI00033DB0E5, UniRef:UniRef100_R5LFV9, UniRef:UniRef50_A0A1C5UN98, UniRef:UniRef90_D4S0E7
contig_82	cds	16172	16432	+	JIAGPL_00493	ireB	IreB family regulatory phosphoprotein	RefSeq:WP_005603230.1, SO:0001217, UniParc:UPI0001BC34E6, UniRef:UniRef100_D4S0E6, UniRef:UniRef50_Q9KDE5, UniRef:UniRef90_D4S0E6
contig_82	cds	16432	16866	+	JIAGPL_00494	ruvX	Holliday junction resolvase RuvX	EC:3.1.21.10, GO:0006364, RefSeq:WP_005603229.1, SO:0001217, UniParc:UPI0001BC34E5, UniRef:UniRef100_D4S0E5, UniRef:UniRef50_C4ZAY4, UniRef:UniRef90_D4S0E5
contig_82	cds	16869	17123	+	JIAGPL_00495		DUF1292 domain-containing protein	RefSeq:WP_005603228.1, SO:0001217, UniParc:UPI0001BC34E4, UniRef:UniRef100_D4S0E4, UniRef:UniRef50_S0JG56, UniRef:UniRef90_D4S0E4
contig_82	cds	17136	18806	+	JIAGPL_00496		Ribonuclease J	SO:0001217, UniParc:UPI0001BC34E3, UniRef:UniRef100_D4S0E3, UniRef:UniRef50_R5KMH7, UniRef:UniRef90_D4S0E3
contig_82	cds	18806	19174	+	JIAGPL_00497	ylbF	YlbF family regulator	SO:0001217, UniRef:UniRef50_D4S0E2, UniRef:UniRef90_D4S0E2
contig_82	cds	19209	19601	+	JIAGPL_00498		Aminodeoxychorismate lyase	EC:4.2.2.29, KEGG:K07082, RefSeq:WP_005603225.1, SO:0001217, UniParc:UPI0001BC3479, UniRef:UniRef100_D4S0E1, UniRef:UniRef50_D4S0E1, UniRef:UniRef90_D4S0E1
contig_82	cds	19594	20247	+	JIAGPL_00499		tRNA 5-hydroxyuridine methyltransferase	SO:0001217, UniRef:UniRef50_D4C992, UniRef:UniRef90_D4S0E0
contig_82	cds	20249	21472	+	JIAGPL_00500		Peptidase, U32 family	EC:3.4.-.-, KEGG:K08303, SO:0001217, UniRef:UniRef50_A0A174KF40, UniRef:UniRef90_D4S0D9
