#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_490	1186	1719	+	KEHEJL_01127	19.9	7.7		RefSeq:WP_021718832.1, SO:0001217, UniParc:UPI000336ECC3, UniRef:UniRef100_A0A3G9GYW6, UniRef:UniRef50_A0A3G9GYW6, UniRef:UniRef90_A0A3G9GYW6
contig_492	557	745	+	KEHEJL_01134	7.0	7.9		
contig_492	980	1282	+	KEHEJL_01135	11.1	9.5		
contig_495	589	825	+	KEHEJL_01140	9.7	5.3		RefSeq:WP_237985636.1, SO:0001217, UniParc:UPI001EDD1AD8, UniRef:UniRef100_UPI001EDD1AD8, UniRef:UniRef50_UPI001EDD1AD8, UniRef:UniRef90_UPI001EDD1AD8
contig_495	822	1013	+	KEHEJL_01141	7.3	4.4		RefSeq:WP_237985638.1, SO:0001217, UniParc:UPI001EDFFC28, UniRef:UniRef100_UPI001EDFFC28, UniRef:UniRef90_A0A8S5UKK9
contig_496	1960	2781	-	KEHEJL_01143	30.0	5.2	PF00301.25|Rubredoxin, PF02256.22|Fe_hyd_SSU, PF02906.19|Fe_hyd_lg_C, PF21349.2|RUBY_RBDX	PFAM:PF00301.25, PFAM:PF02256.22, PFAM:PF02906.19, PFAM:PF21349.2
contig_500	2392	2577	-	KEHEJL_01153	6.4	5.2		
contig_503	125	634	+	KEHEJL_01155	19.6	4.6		SO:0001217, UniRef:UniRef50_A0A316S8T1, UniRef:UniRef90_UPI00266F81F4
contig_505	53	826	+	KEHEJL_01159	27.3	6.0	PF00108.29|Thiolase_N, PF02803.24|Thiolase_C	PFAM:PF00108.29, PFAM:PF02803.24
contig_509	95	187	+	KEHEJL_01167	3.5	8.1		
contig_510	5092	5463	-	KEHEJL_01175	14.5	6.1		
contig_513	13	402	-	KEHEJL_01178	14.7	4.6		RefSeq:WP_021717990.1, SO:0001217, UniParc:UPI00033BEF35, UniRef:UniRef100_A0A3G9GT14, UniRef:UniRef50_E8LD76, UniRef:UniRef90_A0A3G9GT14
contig_513	2890	3726	-	KEHEJL_01181	31.5	6.1	PF00512.31|HisKA, PF02518.31|HATPase_c, PF13589.12|HATPase_c_3	PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF13589.12
contig_514	1594	2499	-	KEHEJL_01185	32.5	5.4		
contig_515	10	729	+	KEHEJL_01186	27.9	5.3		
contig_515	756	1106	+	KEHEJL_01187	13.4	8.5		RefSeq:WP_278935409.1, SO:0001217, UniParc:UPI002430637A, UniRef:UniRef100_UPI002430637A, UniRef:UniRef50_UPI002430637A, UniRef:UniRef90_UPI000E4CE69D
contig_515	1106	1471	+	KEHEJL_01188	13.9	6.5		RefSeq:WP_278935408.1, SO:0001217, UniParc:UPI00242E567B, UniRef:UniRef100_UPI00242BAAC0, UniRef:UniRef50_UPI002E79788C, UniRef:UniRef90_UPI00242BAAC0
contig_516	44	511	+	KEHEJL_01190	17.1	5.2	PF04198.19|Sugar-bind	PFAM:PF04198.19
contig_516	517	618	+	KEHEJL_01191	3.9	8.0		SO:0001217, UniParc:UPI00033B71C9, UniRef:UniRef100_R6IBZ9, UniRef:UniRef50_R6IBZ9, UniRef:UniRef90_R6IBZ9
contig_517	339	1307	-	KEHEJL_01193	35.4	5.7	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_518	1394	2833	-	KEHEJL_01194	54.2	5.4	PF00989.32|PAS, PF00990.26|GGDEF, PF08447.18|PAS_3, PF13188.13|PAS_8, PF13426.13|PAS_9	PFAM:PF00989.32, PFAM:PF00990.26, PFAM:PF08447.18, PFAM:PF13188.13, PFAM:PF13426.13
contig_522	1249	1911	-	KEHEJL_01200	24.0	8.9		RefSeq:WP_278935725.1, SO:0001217, UniParc:UPI0013210660, UniRef:UniRef100_UPI0013210660, UniRef:UniRef50_UPI00307B06FE, UniRef:UniRef90_UPI00307B06FE
contig_524	240	404	+	KEHEJL_01205	6.2	10.3		
contig_524	423	617	+	KEHEJL_01206	7.5	8.7		
contig_524	685	945	+	KEHEJL_01207	10.1	10.1		RefSeq:WP_302960613.1, SO:0001217, UniParc:UPI002675A9AD, UniRef:UniRef100_UPI002675A9AD, UniRef:UniRef50_R6I4N9, UniRef:UniRef90_R6I4N9
contig_524	1485	1694	+	KEHEJL_01209	7.9	4.3		SO:0001217, UniRef:UniRef50_UPI00266FC39F, UniRef:UniRef90_UPI00266FC39F
contig_524	1691	2014	+	KEHEJL_01210	12.6	9.3		SO:0001217, UniRef:UniRef50_R6I757, UniRef:UniRef90_UPI00210D6A11
contig_524	2017	2532	+	KEHEJL_01211	19.9	8.7		SO:0001217, UniRef:UniRef50_UPI0026702B83, UniRef:UniRef90_UPI0026702B83
contig_525	937	1293	-	KEHEJL_01214	12.8	7.9	PF03895.21|YadA_anchor	PFAM:PF03895.21
contig_528	407	1009	-	KEHEJL_01216	22.2	4.5		
contig_529	3307	3675	-	KEHEJL_01218	14.1	4.9		SO:0001217, UniRef:UniRef50_UPI0026733A38, UniRef:UniRef90_UPI0026733A38
contig_529	3741	4154	-	KEHEJL_01219	14.6	6.1		
contig_538	4014	4643	-	KEHEJL_01234	23.6	9.7		
contig_539	3481	3684	-	KEHEJL_01239	7.9	9.7		RefSeq:WP_125668854.1, SO:0001217, UniParc:UPI000F0CD469, UniRef:UniRef100_A0A3G9GR92, UniRef:UniRef50_R6I8T5, UniRef:UniRef90_R6I8T5
contig_545	926	1471	-	KEHEJL_01246	19.6	4.8	PF01678.24|DAP_epimerase	PFAM:PF01678.24
contig_546	184	1152	+	KEHEJL_01247	35.9	5.7	PF00488.27|MutS_V	PFAM:PF00488.27
contig_548	2265	2420	+	KEHEJL_01254	5.9	7.9		RefSeq:WP_021717321.1, SO:0001217, UniParc:UPI00033694C7, UniRef:UniRef100_A0A3G9H063, UniRef:UniRef50_A0A3G9H063, UniRef:UniRef90_A0A3G9H063
contig_549	35	307	+	KEHEJL_01257	10.4	8.0		
contig_550	566	958	-	KEHEJL_01259	14.5	6.8		
contig_550	1070	1264	-	KEHEJL_01260	6.6	6.7		
contig_555	458	586	-	KEHEJL_01264	4.4	5.0		SO:0001217, UniParc:UPI0003365FC7, UniRef:UniRef100_R6IIJ9, UniRef:UniRef50_R6IIJ9, UniRef:UniRef90_R6IIJ9
contig_555	678	935	-	KEHEJL_01265	8.8	5.6		RefSeq:WP_021718334.1, SO:0001217, UniParc:UPI00033BD015, UniRef:UniRef100_R6I849, UniRef:UniRef50_R6I849, UniRef:UniRef90_R6I849
contig_556	998	1090	-	KEHEJL_01267	3.4	5.9		SO:0001217, UniRef:UniRef50_R6I9F8, UniRef:UniRef90_R6I9F8
contig_556	1120	1230	-	KEHEJL_01268	4.1	9.5		SO:0001217, UniParc:UPI000336496F, UniRef:UniRef100_R6IKA3, UniRef:UniRef50_R6IKA3, UniRef:UniRef90_R6IKA3
contig_559	137	934	-	KEHEJL_01275	30.3	5.1	PF12705.13|PDDEXK_1	PFAM:PF12705.13
contig_565	6	398	+	KEHEJL_01283	14.5	7.5		
contig_566	121	654	+	KEHEJL_01287	18.5	6.6		
contig_567	6025	6618	-	KEHEJL_01294	20.6	6.3		
contig_568	6184	6492	-	KEHEJL_01302	11.3	7.7	PF00478.31|IMPDH	PFAM:PF00478.31
contig_569	2	658	+	KEHEJL_01303	23.5	5.3	PF00202.27|Aminotran_3	PFAM:PF00202.27
contig_570	1635	1886	-	KEHEJL_01305	9.1	9.5		
contig_576	1010	1285	-	KEHEJL_01313	9.6	5.2		
contig_577	646	1044	-	KEHEJL_01315	14.4	5.3		
contig_578	1480	1725	-	KEHEJL_01318	9.3	6.2		RefSeq:WP_021717721.1, SO:0001217, UniParc:UPI0003391344, UniRef:UniRef100_A0A3G9GW56, UniRef:UniRef50_A0A3G9GW56, UniRef:UniRef90_A0A3G9GW56
contig_581	1635	2120	+	KEHEJL_01325	18.3	10.9		
contig_582	23	247	+	KEHEJL_01326	8.4	5.4		
contig_584	5	265	+	KEHEJL_01328	8.8	8.3		
contig_587	23	1372	+	KEHEJL_01335	50.4	5.6		
contig_588	2032	2499	-	KEHEJL_01338	16.7	6.0	PF03797.25|Autotransporter	PFAM:PF03797.25
contig_592	143	433	+	KEHEJL_01348	10.7	4.9		SO:0001217, UniRef:UniRef50_R6IGJ8, UniRef:UniRef90_R6IGJ8
contig_592	761	1246	+	KEHEJL_01349	17.0	5.3		SO:0001217, UniRef:UniRef50_R6J5R4
contig_593	1650	2756	-	KEHEJL_01351	42.3	5.0	PF00563.25|EAL	PFAM:PF00563.25
contig_596	60	410	-	KEHEJL_01355	13.9	5.7		RefSeq:WP_237985664.1, SO:0001217, UniParc:UPI001EDE4736, UniRef:UniRef100_UPI001EDE4736, UniRef:UniRef90_A0A8S5UKY0
contig_596	413	598	-	KEHEJL_01356	7.3	9.6		
contig_596	600	1055	-	KEHEJL_01357	17.8	9.9		
contig_596	1012	1569	-	KEHEJL_01358	21.1	9.2	PF03838.20|RecU	PFAM:PF03838.20
contig_598	142	906	+	KEHEJL_01361	29.5	6.5		
contig_598	1467	1856	+	KEHEJL_01363	14.3	4.5		
contig_599	45	434	+	KEHEJL_01364	14.3	8.9		
contig_600	703	912	+	KEHEJL_01367	8.1	9.3		RefSeq:WP_278828313.1, SO:0001217, UniParc:UPI002069A2F5, UniRef:UniRef100_UPI002069A2F5, UniRef:UniRef50_A0A412X6F4, UniRef:UniRef90_UPI0027B8AE1E
contig_602	9	284	+	KEHEJL_01371	10.5	5.8		
contig_603	29	244	+	KEHEJL_01372	7.6	4.9		
contig_604	74	739	+	KEHEJL_01375	24.3	5.8	PF01903.22|CbiX	PFAM:PF01903.22
contig_608	2293	2697	-	KEHEJL_01379	15.6	9.5		
contig_610	292	507	+	KEHEJL_01382	7.8	6.0	PF00072.30|Response_reg	PFAM:PF00072.30
contig_610	1933	2136	-	KEHEJL_01384	7.8	4.9		
contig_611	91	564	+	KEHEJL_01385	17.9	9.8		
contig_612	644	817	+	KEHEJL_01388	5.8	8.0		
contig_614	1154	2713	+	KEHEJL_01391	59.3	4.6		SO:0001217, UniRef:UniRef50_A0A3G9GQV6, UniRef:UniRef90_A0A3G9GQV6
contig_615	1622	1864	+	KEHEJL_01396	8.8	6.2		RefSeq:WP_125669489.1, SO:0001217, UniParc:UPI000F0C2114, UniRef:UniRef100_UPI000F0C2114, UniRef:UniRef50_R6J815, UniRef:UniRef90_R6J815
contig_618	22	330	+	KEHEJL_01403	11.5	6.0		
contig_620	968	1405	+	KEHEJL_01405	16.6	4.5		SO:0001217, UniRef:UniRef50_UPI002E8E543F, UniRef:UniRef90_UPI002E8E543F
contig_621	518	1045	-	KEHEJL_01406	20.3	11.3		
contig_622	1797	2063	-	KEHEJL_01408	10.3	9.6		
contig_626	4230	4919	-	KEHEJL_01413	24.7	6.8	PF01979.26|Amidohydro_1	PFAM:PF01979.26
contig_627	1776	2063	-	KEHEJL_01415	10.8	5.1		RefSeq:WP_021717560.1, SO:0001217, UniParc:UPI0003378D10, UniRef:UniRef100_A0A3G9H5K2, UniRef:UniRef50_A0A3G9H5K2, UniRef:UniRef90_A0A3G9H5K2
contig_629	815	1324	-	KEHEJL_01425	19.6	6.7		
contig_629	1337	1867	-	KEHEJL_01426	20.7	10.3		
contig_631	61	585	-	KEHEJL_01429	20.2	6.0		
contig_633	1575	2024	-	KEHEJL_01437	17.4	8.9		
contig_635	23	382	+	KEHEJL_01439	13.6	6.4		
contig_637	1578	2093	-	KEHEJL_01445	19.5	5.8		
contig_643	8	388	+	KEHEJL_01452	13.7	5.3		
contig_646	1003	1107	+	KEHEJL_01461	3.5	9.6		
contig_648	455	892	-	KEHEJL_01462	16.0	8.6		SO:0001217, UniRef:UniRef50_UPI0026E020E1
contig_650	109	549	+	KEHEJL_01464	16.4	5.1	PF00156.33|Pribosyltran, PF14572.12|Pribosyl_synth	PFAM:PF00156.33, PFAM:PF14572.12
contig_651	31	207	+	KEHEJL_01467	6.7	4.9		
contig_652	82	2310	+	KEHEJL_01469	80.3	9.2		
contig_652	2294	2821	+	KEHEJL_01470	20.1	6.8		
contig_653	2062	2424	-	KEHEJL_01474	13.5	10.2		
contig_654	760	1374	+	KEHEJL_01475	22.8	9.9		
contig_661	111	1748	+	KEHEJL_01487	61.1	4.9		
contig_663	151	522	+	KEHEJL_01491	13.7	5.0	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_667	507	932	-	KEHEJL_01501	15.6	8.6		
contig_668	32	355	+	KEHEJL_01502	11.8	8.5		RefSeq:WP_021717125.1, SO:0001217, UniParc:UPI00033CD9DA, UniRef:UniRef100_A0A3G9H8J0, UniRef:UniRef50_A0A359EXU4, UniRef:UniRef90_A0A3G9H8J0
contig_670	1523	2596	-	KEHEJL_01509	37.5	7.5		
contig_671	1397	1648	-	KEHEJL_01511	9.4	5.4		
contig_673	47	415	+	KEHEJL_01513	13.6	8.0	PF01938.26|TRAM	PFAM:PF01938.26
contig_674	302	805	-	KEHEJL_01514	18.4	5.4		RefSeq:WP_046431507.1, SO:0001217, UniParc:UPI0006236C63, UniRef:UniRef100_UPI0006236C63, UniRef:UniRef50_R6I946, UniRef:UniRef90_R6I946
contig_676	1	351	+	KEHEJL_01519	13.6	5.0		SO:0001217, UniRef:UniRef50_R6I6Z6, UniRef:UniRef90_UPI00204D5065
contig_676	1530	2369	+	KEHEJL_01521	30.9	9.3		SO:0001217, UniRef:UniRef50_R6I4I0, UniRef:UniRef90_R6I4I0
contig_676	2366	3049	+	KEHEJL_01522	26.1	7.5		SO:0001217, UniRef:UniRef50_R6J454, UniRef:UniRef90_R6J454
contig_676	3030	3323	+	KEHEJL_01523	10.8	5.3		SO:0001217, UniRef:UniRef50_R6IIB9, UniRef:UniRef90_R6IIB9
contig_678	992	1417	-	KEHEJL_01527	16.4	9.7		
contig_680	43	615	+	KEHEJL_01530	19.9	4.9	PF01012.27|ETF	PFAM:PF01012.27
contig_681	200	691	+	KEHEJL_01535	18.7	8.5		
contig_685	401	1072	-	KEHEJL_01546	25.9	5.0		RefSeq:WP_046431010.1, SO:0001217, UniParc:UPI0006238246, UniRef:UniRef100_UPI0006238246, UniRef:UniRef50_E8LD93, UniRef:UniRef90_R6I920
contig_689	46	1299	-	KEHEJL_01552	46.4	4.9	PF03989.18|DNA_gyraseA_C	PFAM:PF03989.18
contig_690	2582	3325	+	KEHEJL_01555	26.5	4.6	PF00805.28|Pentapeptide, PF13576.12|Pentapeptide_3, PF13599.12|Pentapeptide_4	PFAM:PF00805.28, PFAM:PF13576.12, PFAM:PF13599.12
contig_691	1769	1897	+	KEHEJL_01558	5.0	4.4		
contig_698	85	177	+	KEHEJL_01574	3.3	4.8		
contig_705	1875	2390	+	KEHEJL_01590	19.5	5.4		RefSeq:WP_021718181.1, SO:0001217, UniParc:UPI00033AB778, UniRef:UniRef100_A0A3G9GQY2, UniRef:UniRef50_A0A3G9GQY2, UniRef:UniRef90_A0A3G9GQY2
contig_709	120	410	+	KEHEJL_01594	10.3	4.6	PF12682.12|Flavodoxin_4	PFAM:PF12682.12
contig_710	59	937	+	KEHEJL_01600	32.3	8.4	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_711	19	471	+	KEHEJL_01601	17.5	5.5		
contig_714	86	334	+	KEHEJL_01605	9.6	10.0		
contig_715	1401	1787	-	KEHEJL_01609	14.0	5.0	PF01048.26|PNP_UDP_1	PFAM:PF01048.26
contig_720	300	806	+	KEHEJL_01619	19.6	9.9		
contig_721	1824	2237	-	KEHEJL_01620	14.8	9.4		
contig_722	24	263	-	KEHEJL_01621	9.1	4.7		SO:0001217, UniRef:UniRef50_R6I950
contig_722	359	877	-	KEHEJL_01622	19.5	7.7		
contig_722	881	1312	-	KEHEJL_01623	16.3	4.9	PF08291.16|Peptidase_M15_3	PFAM:PF08291.16
contig_722	1894	2934	+	KEHEJL_01625	39.9	10.0		
contig_722	3089	3265	-	KEHEJL_01626	6.8	4.4		
contig_727	708	1418	-	KEHEJL_01635	26.9	8.4		
contig_729	579	746	-	KEHEJL_01640	6.7	4.4		RefSeq:WP_237985648.1, SO:0001217, UniParc:UPI001EE0DE84, UniRef:UniRef100_UPI001EE0DE84, UniRef:UniRef90_A0A8S5UKK0
contig_729	759	971	-	KEHEJL_01641	8.1	7.6		RefSeq:WP_237985647.1, SO:0001217, UniParc:UPI001EDFB782, UniRef:UniRef100_UPI001EDFB782, UniRef:UniRef90_A0A8S5UKS5
contig_732	581	823	-	KEHEJL_01643	9.3	4.9		
contig_733	18	686	+	KEHEJL_01644	24.2	5.3		
contig_734	2232	3317	-	KEHEJL_01650	42.1	9.5	PF14657.12|Arm-DNA-bind_4, PF14659.12|Phage_int_SAM_3	PFAM:PF14657.12, PFAM:PF14659.12
contig_738	794	1942	-	KEHEJL_01654	43.6	5.2		
