clustername	contigname
21	k79_38511
21	k79_61420
21	k79_497
21	k79_3754
21	k79_21953
21	k79_92942
21	k79_49916
21	k79_18907
21	k79_28264
21	k79_35362
21	k79_29085
21	k79_74254
21	k79_61820
21	k79_62232
21	k79_81849
21	k79_88566
21	k79_84211
21	k79_64322
21	k79_96333
21	k79_15622
21	k79_20076
21	k79_47167
21	k79_41435
21	k79_57506
21	k79_13604
21	k79_29416
21	k79_23348
21	k79_65917
21	k79_96188
21	k79_48450
21	k79_93918
21	k79_89446
21	k79_58034
21	k79_94499
21	k79_39842
21	k79_52230
21	k79_65878
21	k79_52147
21	k79_17380
21	k79_28942
21	k79_14386
21	k79_93194
21	k79_77130
21	k79_54746
21	k79_21038
21	k79_34788
21	k79_72766
21	k79_26320
21	k79_25042
21	k79_16873
21	k79_45884
21	k79_33313
21	k79_60903
21	k79_59889
21	k79_52538
21	k79_67557
21	k79_56170
21	k79_16194
21	k79_87310
21	k79_30660
21	k79_68485
21	k79_26962
21	k79_64074
21	k79_63980
21	k79_43567
21	k79_65883
21	k79_85201
21	k79_27291
21	k79_12579
21	k79_41377
21	k79_25639
21	k79_92026
21	k79_83990
21	k79_24121
21	k79_39065
21	k79_7774
21	k79_79663
21	k79_52140
21	k79_68101
21	k79_73766
21	k79_22250
21	k79_66414
21	k79_75278
21	k79_62926
21	k79_60306
21	k79_25282
21	k79_53203
21	k79_63455
21	k79_76709
21	k79_54975
21	k79_36650
21	k79_55294
21	k79_60009
21	k79_73268
21	k79_2743
21	k79_94722
21	k79_88601
21	k79_81876
21	k79_64548
21	k79_40786
21	k79_54944
21	k79_12485
21	k79_26753
21	k79_81195
21	k79_30442
21	k79_70987
21	k79_96077
21	k79_14514
21	k79_44156
21	k79_70675
21	k79_10696
21	k79_61153
21	k79_38183
21	k79_36316
21	k79_5984
21	k79_38976
21	k79_4477
21	k79_51162
21	k79_83708
21	k79_45050
21	k79_78918
21	k79_72866
21	k79_7428
21	k79_36686
21	k79_81267
21	k79_44728
21	k79_61396
21	k79_71228
21	k79_32840
21	k79_14929
21	k79_36821
21	k79_4242
21	k79_39867
21	k79_71122
21	k79_6818
21	k79_25168
21	k79_95881
21	k79_33614
21	k79_68438
21	k79_34826
21	k79_68141
21	k79_46116
21	k79_16141
21	k79_17748
21	k79_37853
21	k79_54612
21	k79_31236
21	k79_72014
21	k79_40501
21	k79_82671
21	k79_13284
21	k79_95542
21	k79_12612
21	k79_36186
21	k79_5273
21	k79_16425
21	k79_73193
21	k79_77639
21	k79_87907
21	k79_35349
21	k79_54325
21	k79_53962
21	k79_84005
21	k79_89908
21	k79_67462
21	k79_74447
21	k79_13511
21	k79_51614
21	k79_67352
21	k79_33001
21	k79_76611
21	k79_32339
21	k79_50286
21	k79_669
21	k79_40634
21	k79_13645
21	k79_64041
21	k79_73878
21	k79_41674
21	k79_57163
21	k79_86091
21	k79_11996
21	k79_13594
21	k79_41846
21	k79_26866
21	k79_76772
21	k79_65901
21	k79_20976
21	k79_96113
21	k79_43736
21	k79_72831
21	k79_70428
21	k79_77315
21	k79_54366
21	k79_72326
21	k79_87240
21	k79_21211
21	k79_86088
21	k79_11297
21	k79_50247
21	k79_5858
21	k79_67633
21	k79_82265
21	k79_40518
21	k79_62627
21	k79_21404
21	k79_82876
21	k79_76712
21	k79_51131
21	k79_71594
21	k79_49052
21	k79_34078
21	k79_52208
21	k79_41001
21	k79_64188
21	k79_62648
21	k79_38752
21	k79_87260
21	k79_42074
21	k79_12955
21	k79_33366
21	k79_17849
21	k79_19535
21	k79_16497
21	k79_35604
21	k79_40929
21	k79_92101
21	k79_63905
21	k79_22401
21	k79_37124
21	k79_25366
21	k79_83825
21	k79_62575
21	k79_27933
21	k79_44041
21	k79_82158
21	k79_20678
21	k79_21486
21	k79_51076
21	k79_52860
21	k79_66973
21	k79_32854
21	k79_91228
21	k79_76459
21	k79_67331
21	k79_69297
21	k79_33098
21	k79_63385
21	k79_15637
21	k79_92398
21	k79_75651
21	k79_94357
21	k79_19282
21	k79_83966
21	k79_94238
21	k79_47283
21	k79_73454
21	k79_35867
21	k79_5164
21	k79_90513
21	k79_1145
21	k79_74838
21	k79_80553
21	k79_40724
21	k79_11136
21	k79_44602
21	k79_42035
21	k79_54074
21	k79_20185
21	k79_56510
21	k79_19521
21	k79_47514
21	k79_77422
21	k79_37027
21	k79_17795
21	k79_10672
21	k79_65396
21	k79_79828
21	k79_52868
21	k79_34553
21	k79_41526
21	k79_54434
21	k79_91798
21	k79_52996
21	k79_817
21	k79_45101
21	k79_93228
21	k79_6333
21	k79_19751
21	k79_9408
21	k79_96139
21	k79_18031
21	k79_90102
21	k79_34458
21	k79_90830
21	k79_19575
21	k79_20855
21	k79_44874
21	k79_58675
21	k79_26463
21	k79_29399
21	k79_78901
21	k79_51420
21	k79_10452
21	k79_88699
21	k79_49079
22	k79_31597
22	k79_62166
22	k79_29531
22	k79_60642
22	k79_84557
22	k79_70679
22	k79_18007
22	k79_27474
22	k79_96258
22	k79_73699
23	k79_68264
23	k79_48914
23	k79_53903
23	k79_64404
23	k79_78420
23	k79_54680
23	k79_84513
23	k79_42356
23	k79_59607
23	k79_25526
23	k79_9391
23	k79_2021
23	k79_28809
23	k79_42727
23	k79_8893
23	k79_54594
23	k79_3071
23	k79_83650
23	k79_50250
23	k79_21462
23	k79_4214
23	k79_82409
23	k79_15730
23	k79_55141
23	k79_13372
23	k79_90137
23	k79_62058
23	k79_44196
23	k79_30845
23	k79_35881
23	k79_5594
23	k79_86682
23	k79_84824
23	k79_73593
23	k79_58564
23	k79_62247
23	k79_24824
23	k79_78053
23	k79_77701
23	k79_60967
23	k79_30772
23	k79_25964
23	k79_74273
23	k79_55808
23	k79_23632
23	k79_41417
23	k79_48683
23	k79_25980
23	k79_49241
23	k79_42584
23	k79_30203
23	k79_94313
23	k79_18522
23	k79_54741
23	k79_65498
23	k79_76389
23	k79_350
23	k79_27600
23	k79_3452
23	k79_37757
23	k79_24749
24	k79_63862
25	k79_63463
25	k79_18911
25	k79_91158
25	k79_54748
25	k79_54413
25	k79_34219
25	k79_54781
26	k79_47108
26	k79_4596
26	k79_50700
26	k79_71364
26	k79_77579
26	k79_93850
26	k79_55110
26	k79_22246
26	k79_1482
26	k79_52534
26	k79_59096
27	k79_61035
27	k79_39452
27	k79_14047
27	k79_10713
27	k79_43597
27	k79_14111
27	k79_17678
27	k79_49932
27	k79_51166
27	k79_90114
27	k79_41456
27	k79_20593
27	k79_78188
27	k79_58223
27	k79_400
27	k79_21579
27	k79_38263
27	k79_68230
27	k79_40451
27	k79_73938
27	k79_90567
27	k79_93099
27	k79_49476
27	k79_84801
27	k79_5066
27	k79_53319
27	k79_89649
27	k79_78751
27	k79_21718
27	k79_31096
27	k79_61977
27	k79_51691
27	k79_30346
27	k79_55893
27	k79_28633
27	k79_53812
27	k79_35047
27	k79_63507
27	k79_13693
27	k79_38358
27	k79_87804
27	k79_61569
27	k79_69961
27	k79_60033
27	k79_73547
27	k79_77017
27	k79_51263
28	k79_29613
28	k79_61880
28	k79_92372
28	k79_88700
28	k79_927
28	k79_75168
28	k79_46298
28	k79_42975
28	k79_92520
28	k79_4642
28	k79_20871
28	k79_86911
28	k79_9833
28	k79_74877
28	k79_74460
28	k79_32615
28	k79_27741
28	k79_41513
28	k79_47136
28	k79_35459
28	k79_95010
28	k79_45727
28	k79_27446
28	k79_79058
28	k79_89598
28	k79_13913
28	k79_38631
28	k79_63227
28	k79_21281
28	k79_69702
28	k79_79816
28	k79_77272
28	k79_78579
28	k79_30275
28	k79_77521
28	k79_73294
28	k79_61671
28	k79_70502
28	k79_63076
28	k79_21071
28	k79_50225
28	k79_34112
28	k79_52480
28	k79_47575
28	k79_91258
28	k79_86892
29	k79_87964
30	k79_75217
30	k79_65964
30	k79_69479
30	k79_7498
30	k79_45574
30	k79_50132
30	k79_21109
30	k79_74938
30	k79_15618
30	k79_67012
30	k79_912
30	k79_37281
30	k79_49381
30	k79_49390
30	k79_54854
30	k79_67338
30	k79_42209
30	k79_4459
30	k79_69940
30	k79_78688
30	k79_95296
30	k79_25978
30	k79_8853
30	k79_94182
30	k79_15606
30	k79_28944
30	k79_9724
30	k79_80898
30	k79_63025
30	k79_66162
30	k79_71683
30	k79_60577
30	k79_28157
30	k79_43435
30	k79_84134
30	k79_67322
30	k79_2525
30	k79_26162
30	k79_50756
30	k79_89472
30	k79_41707
30	k79_16768
30	k79_45976
30	k79_13021
30	k79_30975
30	k79_48287
30	k79_46959
30	k79_46153
30	k79_33888
30	k79_8410
30	k79_81556
30	k79_5841
30	k79_28208
30	k79_76007
30	k79_72217
30	k79_5480
30	k79_37482
30	k79_62594
30	k79_33266
30	k79_13678
30	k79_20639
30	k79_38885
30	k79_44079
30	k79_72418
30	k79_37188
30	k79_27654
30	k79_69150
30	k79_37521
30	k79_20120
30	k79_64619
30	k79_58965
30	k79_83745
30	k79_20892
30	k79_72475
30	k79_42619
30	k79_43617
30	k79_35698
30	k79_11829
30	k79_27417
30	k79_27224
30	k79_81080
30	k79_42141
30	k79_55441
30	k79_88756
30	k79_4318
30	k79_56386
30	k79_51565
30	k79_13029
30	k79_82925
30	k79_71571
30	k79_72873
30	k79_18654
30	k79_6852
30	k79_46428
30	k79_51944
30	k79_17571
30	k79_40831
30	k79_5472
30	k79_54750
30	k79_45972
30	k79_53519
30	k79_17435
30	k79_68270
30	k79_51823
30	k79_92845
30	k79_9261
30	k79_7566
30	k79_26609
30	k79_21773
30	k79_10758
30	k79_91848
30	k79_36198
30	k79_65898
30	k79_7951
30	k79_1863
30	k79_33080
30	k79_29463
30	k79_69053
30	k79_48001
30	k79_1173
30	k79_80388
30	k79_240
30	k79_9064
30	k79_17982
30	k79_31962
30	k79_89801
30	k79_32573
30	k79_82117
30	k79_52795
30	k79_42145
30	k79_60288
30	k79_79352
30	k79_92601
30	k79_33900
30	k79_3959
30	k79_75133
30	k79_20284
30	k79_12187
30	k79_33481
30	k79_80351
30	k79_19230
30	k79_75857
30	k79_33250
30	k79_80421
30	k79_29956
30	k79_9787
30	k79_38116
30	k79_13833
30	k79_64275
30	k79_81482
30	k79_78242
30	k79_87458
30	k79_3776
30	k79_73087
30	k79_83214
30	k79_55624
30	k79_70707
30	k79_42775
30	k79_7785
30	k79_71361
30	k79_38372
30	k79_80900
30	k79_16099
30	k79_55630
30	k79_42022
30	k79_29949
30	k79_51032
30	k79_16641
30	k79_43175
30	k79_40820
30	k79_89983
30	k79_68256
30	k79_9277
30	k79_27061
30	k79_51408
30	k79_94466
30	k79_70596
30	k79_35583
30	k79_65696
30	k79_77626
30	k79_36950
30	k79_49197
30	k79_35785
30	k79_8251
30	k79_11873
30	k79_69521
30	k79_62333
30	k79_55994
30	k79_66812
30	k79_73894
30	k79_46459
30	k79_3793
30	k79_48539
30	k79_41274
30	k79_89497
30	k79_23427
30	k79_74563
30	k79_81187
30	k79_4187
30	k79_12149
30	k79_17228
30	k79_44390
30	k79_47272
30	k79_73937
30	k79_14938
30	k79_3734
30	k79_761
31	k79_62992
31	k79_48607
31	k79_12122
31	k79_74064
31	k79_44176
31	k79_20350
31	k79_93841
31	k79_60691
31	k79_36729
31	k79_34279
31	k79_6771
31	k79_20254
31	k79_74888
31	k79_35709
31	k79_66876
31	k79_44981
31	k79_9371
31	k79_68448
31	k79_15458
31	k79_7205
31	k79_13676
31	k79_88873
32	k79_12098
32	k79_54161
32	k79_56082
32	k79_55657
32	k79_62412
32	k79_25182
32	k79_73816
32	k79_62479
32	k79_329
32	k79_32160
32	k79_92833
32	k79_81343
32	k79_10404
32	k79_91666
32	k79_20475
32	k79_53025
32	k79_20525
32	k79_4231
32	k79_73463
32	k79_66139
32	k79_54017
32	k79_9229
32	k79_58413
32	k79_71904
32	k79_90815
32	k79_63078
32	k79_79436
32	k79_33476
32	k79_82193
32	k79_34599
32	k79_35203
32	k79_79154
32	k79_44030
32	k79_40328
32	k79_23408
33	k79_89050
34	k79_54056
34	k79_66470
35	k79_46618
35	k79_26506
35	k79_25338
35	k79_65715
35	k79_3767
35	k79_76369
35	k79_22891
35	k79_91509
35	k79_48048
35	k79_72427
35	k79_37995
35	k79_6278
35	k79_67125
35	k79_15742
35	k79_73882
35	k79_21127
35	k79_36567
35	k79_6880
35	k79_39297
35	k79_61737
35	k79_55082
35	k79_72140
35	k79_33729
35	k79_35270
35	k79_88676
35	k79_19645
35	k79_4442
35	k79_21568
35	k79_83004
35	k79_48927
35	k79_26142
35	k79_2979
35	k79_36273
35	k79_20309
35	k79_93794
35	k79_33513
35	k79_29815
36	k79_18554
36	k79_18246
36	k79_30418
36	k79_6784
36	k79_45778
36	k79_30313
36	k79_36147
36	k79_83626
36	k79_42148
36	k79_92053
36	k79_92738
36	k79_63338
36	k79_16983
36	k79_50870
36	k79_56660
36	k79_22856
36	k79_3633
36	k79_87886
37	k79_82316
37	k79_7373
37	k79_68695
37	k79_21769
37	k79_44039
37	k79_49008
37	k79_63843
37	k79_48704
37	k79_10177
37	k79_87416
37	k79_70562
37	k79_63703
37	k79_42511
38	k79_91170
38	k79_68900
38	k79_61693
38	k79_19069
38	k79_79558
38	k79_34162
38	k79_23635
38	k79_70750
38	k79_65647
38	k79_15550
38	k79_45660
38	k79_22953
38	k79_45680
38	k79_51752
38	k79_14575
38	k79_94022
38	k79_6647
38	k79_555
38	k79_7345
38	k79_37535
38	k79_55484
38	k79_9369
38	k79_47739
38	k79_9594
38	k79_21870
38	k79_69643
38	k79_5679
38	k79_69157
38	k79_43843
38	k79_73164
38	k79_537
38	k79_94801
38	k79_16396
38	k79_42784
38	k79_612
38	k79_24240
38	k79_4833
38	k79_14895
38	k79_9236
38	k79_86775
38	k79_17352
38	k79_8031
38	k79_73954
38	k79_63550
38	k79_67423
38	k79_88330
38	k79_75241
38	k79_93114
38	k79_73072
38	k79_40255
38	k79_18707
38	k79_81785
38	k79_82274
38	k79_64592
38	k79_165
38	k79_40720
38	k79_52970
38	k79_57931
38	k79_11422
38	k79_32901
38	k79_64442
38	k79_66354
38	k79_67040
38	k79_3885
38	k79_89630
38	k79_55412
38	k79_48207
38	k79_93746
38	k79_48736
38	k79_30077
38	k79_39693
38	k79_80398
38	k79_75886
38	k79_1002
38	k79_35857
38	k79_85204
38	k79_53957
38	k79_39487
38	k79_78805
38	k79_63823
38	k79_17080
38	k79_46988
38	k79_9332
38	k79_11554
38	k79_84659
39	k79_86539
39	k79_84339
39	k79_59713
39	k79_10590
39	k79_52528
39	k79_78973
39	k79_54470
39	k79_17268
39	k79_87602
39	k79_19806
39	k79_50244
39	k79_17207
39	k79_61413
39	k79_61382
39	k79_51286
39	k79_16838
39	k79_77333
39	k79_14248
39	k79_38067
39	k79_85465
39	k79_74450
39	k79_78265
39	k79_68668
39	k79_57166
39	k79_8545
39	k79_8071
39	k79_54149
39	k79_90550
39	k79_4105
39	k79_24821
39	k79_13540
39	k79_59384
39	k79_50227
39	k79_50659
39	k79_21002
39	k79_43288
39	k79_22895
39	k79_74016
39	k79_26537
39	k79_65514
39	k79_61138
39	k79_27255
39	k79_41651
39	k79_77902
39	k79_57967
39	k79_19904
39	k79_4196
39	k79_30708
39	k79_23472
39	k79_3615
39	k79_27211
39	k79_13986
39	k79_76470
39	k79_91048
39	k79_9475
39	k79_37949
39	k79_37167
39	k79_24826
39	k79_66248
39	k79_95286
39	k79_13074
39	k79_62286
39	k79_19687
39	k79_32870
39	k79_28556
39	k79_19340
39	k79_83657
39	k79_27628
39	k79_87445
39	k79_94470
39	k79_45643
39	k79_29060
39	k79_49271
39	k79_42666
39	k79_21384
39	k79_2992
39	k79_49159
39	k79_1070
39	k79_32093
39	k79_45634
39	k79_12885
39	k79_19123
39	k79_80181
39	k79_24838
39	k79_5522
39	k79_26665
39	k79_85208
39	k79_75418
39	k79_1838
39	k79_30789
39	k79_42066
39	k79_81631
39	k79_55888
39	k79_66336
39	k79_85496
39	k79_77889
39	k79_61893
39	k79_29064
39	k79_86465
39	k79_62466
39	k79_26443
39	k79_95394
39	k79_88818
39	k79_90055
39	k79_93245
39	k79_20621
39	k79_4500
39	k79_71087
39	k79_49005
39	k79_36021
39	k79_14013
39	k79_75898
39	k79_86441
39	k79_39157
39	k79_2498
39	k79_33136
39	k79_61676
39	k79_4285
39	k79_92660
39	k79_15581
39	k79_67744
39	k79_13518
39	k79_74231
39	k79_42669
39	k79_51766
39	k79_81124
39	k79_5226
39	k79_93602
39	k79_72654
39	k79_10929
39	k79_28976
39	k79_15679
39	k79_76105
39	k79_33328
39	k79_42218
39	k79_57134
39	k79_31741
40	k79_70521
40	k79_67207
41	k79_59234
41	k79_66477
41	k79_86989
41	k79_94317
41	k79_34795
41	k79_30012
41	k79_18106
41	k79_57882
41	k79_77291
41	k79_88536
41	k79_41968
41	k79_12317
41	k79_62591
41	k79_75346
41	k79_47584
41	k79_78799
41	k79_65446
41	k79_12602
41	k79_8949
41	k79_67109
41	k79_20335
41	k79_35838
41	k79_48254
41	k79_87218
41	k79_42697
41	k79_92889
41	k79_21492
41	k79_53110
41	k79_92769
41	k79_47618
41	k79_24207
41	k79_42393
41	k79_90134
41	k79_92218
41	k79_64089
41	k79_69258
41	k79_824
42	k79_43461
43	k79_60945
44	k79_24993
44	k79_86436
44	k79_9307
44	k79_48062
44	k79_55619
44	k79_14567
44	k79_7201
44	k79_80234
44	k79_28765
44	k79_17293
44	k79_88555
44	k79_43966
44	k79_71009
44	k79_82313
44	k79_56821
44	k79_10557
44	k79_37843
44	k79_14032
44	k79_10108
44	k79_326
44	k79_87366
44	k79_8582
44	k79_16109
44	k79_65642
44	k79_84763
44	k79_93389
44	k79_10541
44	k79_4919
44	k79_785
44	k79_64763
44	k79_14383
44	k79_37448
44	k79_54520
44	k79_79428
44	k79_49907
44	k79_47684
44	k79_77208
44	k79_86798
44	k79_57215
44	k79_54760
44	k79_3124
44	k79_50821
44	k79_48963
44	k79_53111
44	k79_25378
44	k79_2460
44	k79_59860
44	k79_50987
44	k79_45943
44	k79_61962
44	k79_33176
44	k79_16813
44	k79_85544
44	k79_83238
44	k79_42465
44	k79_22880
44	k79_89793
44	k79_77913
44	k79_31533
44	k79_70488
44	k79_91514
44	k79_45666
44	k79_72901
44	k79_2317
44	k79_10316
44	k79_79047
44	k79_8100
44	k79_5074
44	k79_39673
44	k79_75608
44	k79_49475
44	k79_89667
44	k79_47772
44	k79_34090
44	k79_67192
44	k79_48656
44	k79_82472
44	k79_33033
44	k79_47920
44	k79_13304
44	k79_70252
44	k79_36097
44	k79_66281
44	k79_65756
44	k79_6065
44	k79_70753
44	k79_15182
44	k79_81137
44	k79_79011
44	k79_36231
44	k79_45885
44	k79_51182
44	k79_4096
44	k79_64744
44	k79_34002
44	k79_95229
44	k79_11699
44	k79_4567
44	k79_55944
44	k79_91854
44	k79_71805
44	k79_18032
44	k79_24753
44	k79_49771
44	k79_67488
44	k79_35273
44	k79_69077
44	k79_2800
44	k79_41606
44	k79_33122
44	k79_91159
44	k79_12204
44	k79_15441
44	k79_73308
44	k79_72483
44	k79_70841
44	k79_25388
44	k79_4960
44	k79_5149
44	k79_37964
44	k79_32175
44	k79_26493
44	k79_1717
44	k79_77541
44	k79_95375
44	k79_6534
44	k79_8415
44	k79_35648
44	k79_55721
44	k79_42681
44	k79_70561
44	k79_31604
44	k79_4071
44	k79_17993
44	k79_34878
44	k79_66299
44	k79_55550
44	k79_85692
44	k79_49655
44	k79_77539
44	k79_56849
44	k79_93454
44	k79_45882
44	k79_69863
44	k79_65283
44	k79_32342
44	k79_1921
44	k79_30002
44	k79_57259
44	k79_13412
44	k79_60245
44	k79_24857
44	k79_13840
44	k79_63972
44	k79_30568
44	k79_37375
44	k79_78590
44	k79_23335
44	k79_39519
44	k79_17150
44	k79_65525
44	k79_77794
44	k79_66626
44	k79_80039
44	k79_79195
44	k79_63852
44	k79_73670
44	k79_35032
44	k79_36276
44	k79_67519
44	k79_2534
44	k79_32301
44	k79_8933
44	k79_19160
44	k79_77141
44	k79_81739
44	k79_10141
44	k79_32177
44	k79_10212
44	k79_11105
44	k79_47579
44	k79_36476
44	k79_68022
44	k79_85281
44	k79_249
44	k79_49543
44	k79_14504
44	k79_88980
44	k79_8440
44	k79_53360
44	k79_91110
44	k79_33704
44	k79_37151
44	k79_66735
44	k79_48807
44	k79_37098
44	k79_94113
44	k79_19849
44	k79_58137
44	k79_21344
44	k79_47831
44	k79_17879
44	k79_47483
44	k79_19395
44	k79_5285
44	k79_75622
44	k79_91772
44	k79_67477
44	k79_3683
44	k79_62697
44	k79_10220
44	k79_23010
44	k79_62319
44	k79_52759
44	k79_84465
44	k79_74044
44	k79_48608
44	k79_12659
44	k79_70228
44	k79_93085
44	k79_57272
44	k79_78931
44	k79_30991
44	k79_2704
44	k79_30103
44	k79_86843
44	k79_77559
44	k79_45152
44	k79_22849
44	k79_5433
44	k79_86611
44	k79_31616
44	k79_62668
44	k79_95876
44	k79_44848
44	k79_61003
44	k79_79388
44	k79_33872
44	k79_85975
44	k79_10882
44	k79_2095
44	k79_79161
44	k79_1305
44	k79_49245
44	k79_10826
44	k79_39796
44	k79_1248
44	k79_41280
44	k79_81115
44	k79_69752
44	k79_88325
44	k79_91123
44	k79_30034
44	k79_87148
44	k79_89981
44	k79_88055
44	k79_15662
44	k79_56050
44	k79_14892
44	k79_95727
44	k79_65108
44	k79_83072
44	k79_74834
44	k79_72791
44	k79_86196
44	k79_11702
44	k79_19758
44	k79_46320
44	k79_34014
44	k79_31170
44	k79_67259
44	k79_47651
44	k79_88613
44	k79_34737
44	k79_35378
44	k79_75041
44	k79_91484
44	k79_54039
44	k79_48632
44	k79_24396
44	k79_62873
44	k79_3424
44	k79_22723
44	k79_43925
44	k79_22716
44	k79_44868
44	k79_14276
44	k79_9888
44	k79_7200
44	k79_7610
44	k79_12265
44	k79_59654
44	k79_767
44	k79_36277
44	k79_94265
44	k79_78
44	k79_1538
44	k79_39769
44	k79_75056
44	k79_86873
44	k79_92873
44	k79_11054
44	k79_56774
44	k79_70609
44	k79_95503
44	k79_54198
44	k79_67627
44	k79_73541
44	k79_51199
44	k79_64276
44	k79_1984
44	k79_33779
44	k79_42920
44	k79_78280
44	k79_45406
44	k79_33000
44	k79_67548
44	k79_41069
44	k79_36491
44	k79_14904
44	k79_32817
44	k79_20657
44	k79_10702
44	k79_29195
44	k79_15221
44	k79_14144
44	k79_40073
44	k79_74425
44	k79_69142
44	k79_1325
44	k79_8210
44	k79_15463
44	k79_47469
44	k79_50212
44	k79_32843
44	k79_6334
44	k79_79910
44	k79_16097
44	k79_65704
44	k79_13470
44	k79_94734
44	k79_59631
44	k79_13999
44	k79_20754
44	k79_83731
44	k79_8303
44	k79_40516
44	k79_89719
44	k79_8702
44	k79_42409
44	k79_52060
44	k79_2765
44	k79_90551
44	k79_78928
44	k79_51830
44	k79_72778
44	k79_53947
44	k79_30940
44	k79_16821
44	k79_2186
44	k79_76203
44	k79_64980
44	k79_35845
44	k79_93391
44	k79_61259
44	k79_27612
44	k79_44895
44	k79_84502
44	k79_70705
44	k79_77952
44	k79_22655
44	k79_7615
44	k79_88159
44	k79_81540
44	k79_77817
44	k79_40317
44	k79_39313
44	k79_90765
44	k79_71860
44	k79_45552
44	k79_10824
44	k79_39728
44	k79_34436
44	k79_19264
44	k79_65713
44	k79_16487
44	k79_28671
44	k79_27450
44	k79_34840
44	k79_7283
44	k79_70976
44	k79_25861
44	k79_16687
44	k79_53313
44	k79_67743
44	k79_65731
44	k79_38479
44	k79_93541
44	k79_31382
44	k79_8581
44	k79_57752
44	k79_56018
44	k79_95833
44	k79_71634
44	k79_1746
44	k79_53206
44	k79_53303
44	k79_67009
44	k79_82296
44	k79_53222
44	k79_36818
44	k79_21761
44	k79_12622
44	k79_66915
44	k79_51135
44	k79_43831
44	k79_35021
44	k79_10023
44	k79_74192
44	k79_56489
44	k79_87693
44	k79_40046
44	k79_63478
44	k79_57862
44	k79_67244
44	k79_20340
44	k79_50729
44	k79_30773
44	k79_50027
44	k79_42275
44	k79_10239
44	k79_2204
44	k79_32238
44	k79_28801
44	k79_34211
44	k79_73291
44	k79_24817
44	k79_18329
44	k79_23361
44	k79_29087
44	k79_91945
44	k79_74641
44	k79_22877
44	k79_54595
44	k79_54
44	k79_71612
44	k79_14723
44	k79_39646
44	k79_66104
44	k79_21663
44	k79_4655
44	k79_5530
44	k79_14948
44	k79_10979
44	k79_93953
44	k79_961
44	k79_49065
44	k79_6904
44	k79_73723
44	k79_8380
44	k79_56569
44	k79_60054
44	k79_27697
44	k79_51339
44	k79_48596
44	k79_80236
44	k79_79787
44	k79_61437
44	k79_58006
44	k79_59762
44	k79_49351
44	k79_79373
44	k79_2556
44	k79_68308
44	k79_23412
44	k79_85156
44	k79_60611
44	k79_81547
44	k79_6676
44	k79_45613
44	k79_74294
44	k79_46231
44	k79_61132
44	k79_28161
44	k79_41138
44	k79_92540
44	k79_90842
44	k79_81217
44	k79_26694
44	k79_153
44	k79_1104
44	k79_54791
44	k79_58612
44	k79_94520
44	k79_86070
44	k79_86279
44	k79_22205
44	k79_12062
44	k79_39478
44	k79_68837
44	k79_82008
44	k79_38283
44	k79_27651
44	k79_46204
44	k79_73429
44	k79_9563
44	k79_34807
44	k79_10214
44	k79_62111
44	k79_48094
44	k79_32850
44	k79_16375
44	k79_55098
44	k79_36176
44	k79_44202
44	k79_2281
44	k79_9966
44	k79_7651
44	k79_20557
44	k79_13962
44	k79_64352
44	k79_653
44	k79_27616
44	k79_35087
44	k79_17187
44	k79_53423
44	k79_64264
44	k79_6143
44	k79_59475
44	k79_89476
44	k79_64407
44	k79_28142
44	k79_68250
44	k79_19156
44	k79_33524
44	k79_45911
44	k79_91589
44	k79_27632
44	k79_12088
44	k79_15268
44	k79_16373
44	k79_36742
44	k79_77777
44	k79_70398
44	k79_53147
44	k79_56142
44	k79_81643
44	k79_71177
44	k79_14149
44	k79_1961
44	k79_87415
44	k79_92846
44	k79_81714
44	k79_16205
44	k79_87035
44	k79_3245
44	k79_80892
44	k79_93687
44	k79_55871
44	k79_50530
44	k79_82514
44	k79_63270
44	k79_77601
44	k79_52109
44	k79_54860
44	k79_8027
44	k79_44783
44	k79_28360
44	k79_84163
44	k79_73401
44	k79_49535
44	k79_31426
44	k79_3459
44	k79_68425
44	k79_52594
44	k79_82006
44	k79_29873
44	k79_96095
44	k79_37798
44	k79_32626
44	k79_96254
44	k79_38284
44	k79_2852
44	k79_8259
44	k79_19740
44	k79_84874
44	k79_13443
44	k79_32940
44	k79_71291
44	k79_46029
44	k79_70949
44	k79_44208
44	k79_81963
44	k79_50015
44	k79_89433
44	k79_79490
44	k79_12218
44	k79_87532
44	k79_51778
44	k79_9584
44	k79_4771
44	k79_71641
44	k79_25082
44	k79_51675
44	k79_27880
44	k79_80392
44	k79_87230
44	k79_49599
44	k79_65833
44	k79_18392
44	k79_76302
44	k79_30770
44	k79_69537
44	k79_7133
44	k79_10238
44	k79_85663
44	k79_76450
44	k79_86222
44	k79_3731
44	k79_95596
44	k79_15343
44	k79_5992
44	k79_76830
44	k79_13571
44	k79_15126
44	k79_19539
44	k79_94001
44	k79_17106
44	k79_10506
44	k79_71374
44	k79_13634
44	k79_28449
44	k79_41098
44	k79_5527
44	k79_28810
44	k79_96325
44	k79_5637
44	k79_13438
44	k79_82863
44	k79_90335
44	k79_28993
44	k79_52481
44	k79_20058
44	k79_10957
44	k79_420
44	k79_74824
44	k79_30119
44	k79_7260
44	k79_55878
44	k79_61632
44	k79_30253
44	k79_3436
44	k79_81777
44	k79_82398
44	k79_45212
44	k79_47670
44	k79_30553
44	k79_34075
44	k79_14789
44	k79_61835
44	k79_45164
44	k79_2725
44	k79_52213
44	k79_20733
