#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_169	543	962	-	BEFGOD_00407	14.7	10.0		
contig_169	1802	2314	+	BEFGOD_00410	20.0	9.1		
contig_169	2744	2926	-	BEFGOD_00412	6.9	5.0		
contig_169	3025	3147	-	BEFGOD_00413	4.6	7.9		
contig_170	1146	2792	+	BEFGOD_00415	63.0	6.0	PF00485.24|PRK	PFAM:PF00485.24
contig_171	16	666	+	BEFGOD_00416	25.3	4.9		
contig_172	537	1037	-	BEFGOD_00417	19.1	5.7	PF01782.24|RimM, PF05239.21|PRC, PF24986.1|PRC_RimM	PFAM:PF01782.24, PFAM:PF05239.21, PFAM:PF24986.1
contig_173	1295	1471	+	BEFGOD_00422	7.0	5.8		
contig_174	153	1121	+	BEFGOD_00423	35.3	5.3	PF02558.23|ApbA, PF07479.19|NAD_Gly3P_dh_C, PF20618.3|GPD_NAD_C_bact	PFAM:PF02558.23, PFAM:PF07479.19, PFAM:PF20618.3
contig_175	33	416	+	BEFGOD_00425	14.6	5.7		
contig_176	350	478	+	BEFGOD_00426	4.8	4.4	PF08955.15|BofC_C	PFAM:PF08955.15
contig_176	481	954	+	BEFGOD_00427	18.5	9.6		
contig_178	386	1528	+	BEFGOD_00430	43.4	5.4	PF02463.25|SMC_N	PFAM:PF02463.25
contig_178	1685	2068	+	BEFGOD_00431	15.2	10.0		
contig_179	470	805	+	BEFGOD_00433	13.2	5.4		
contig_180	729	1265	+	BEFGOD_00435	19.7	8.6		
contig_180	1272	1541	+	BEFGOD_00436	10.6	9.2		
contig_180	3439	3633	+	BEFGOD_00440	7.7	9.1		
contig_180	3663	4037	-	BEFGOD_00441	14.8	9.1		
contig_180	4136	4414	-	BEFGOD_00442	10.8	5.7	PF01510.30|Amidase_2	PFAM:PF01510.30
contig_182	644	829	-	BEFGOD_00443	7.2	9.0		
contig_183	808	1422	-	BEFGOD_00446	23.5	9.2		
contig_183	1419	2327	-	BEFGOD_00447	35.3	9.5		
contig_183	3773	5107	-	BEFGOD_00449	50.4	4.8		
contig_183	5100	5939	-	BEFGOD_00450	32.1	9.4		
contig_184	337	897	-	BEFGOD_00451	21.6	4.6		RefSeq:WP_195933107.1, SO:0001217, UniParc:UPI0018AB6467, UniRef:UniRef100_UPI0018AB6467, UniRef:UniRef50_UPI000E50B788, UniRef:UniRef90_UPI000E50B788
contig_184	1310	1846	-	BEFGOD_00452	21.2	8.4		RefSeq:WP_195933106.1, SO:0001217, UniParc:UPI0018A974E7, UniRef:UniRef100_UPI0018A974E7, UniRef:UniRef50_UPI0018A974E7, UniRef:UniRef90_UPI0018A974E7
contig_184	1853	2137	-	BEFGOD_00453	10.8	6.6		RefSeq:WP_118632934.1, SO:0001217, UniParc:UPI000E4BB8C5, UniRef:UniRef100_UPI000E4BB8C5, UniRef:UniRef50_UPI000E4BB8C5, UniRef:UniRef90_UPI000E4BB8C5
contig_184	2138	2662	-	BEFGOD_00454	20.3	7.7		
contig_185	416	982	-	BEFGOD_00455	22.4	6.8		
contig_185	1097	1411	-	BEFGOD_00456	11.5	4.5		
contig_186	361	1191	-	BEFGOD_00457	31.8	6.1		SO:0001217, UniRef:UniRef50_UPI00267552F9, UniRef:UniRef90_UPI00267552F9
contig_187	8	322	+	BEFGOD_00459	12.4	6.4	PF00625.27|Guanylate_kin	PFAM:PF00625.27
contig_187	406	645	+	BEFGOD_00460	9.7	4.8		
contig_187	2012	2551	-	BEFGOD_00462	20.1	8.3	PF03729.18|DUF308	PFAM:PF03729.18
contig_188	28	678	+	BEFGOD_00463	25.0	8.8	PF00071.28|Ras, PF02421.24|FeoB_N, PF03193.22|RsgA_GTPase	PFAM:PF00071.28, PFAM:PF02421.24, PFAM:PF03193.22
contig_188	659	2143	+	BEFGOD_00464	57.7	9.1	PF00834.25|Ribul_P_3_epim, PF08713.17|DNA_alkylation	PFAM:PF00834.25, PFAM:PF08713.17
contig_189	281	727	+	BEFGOD_00465	16.1	6.5		
contig_189	1119	1928	-	BEFGOD_00466	31.1	4.6		
contig_189	2074	2328	-	BEFGOD_00467	9.4	4.2		
contig_190	1819	2013	-	BEFGOD_00469	7.6	10.3		
contig_191	580	1092	-	BEFGOD_00471	19.7	8.8		
contig_192	140	319	+	BEFGOD_00472	6.9	10.1		RefSeq:WP_008392350.1, SO:0001217, UniParc:UPI0001653B76, UniRef:UniRef100_UPI0001653B76, UniRef:UniRef50_A0AAQ3PXA0, UniRef:UniRef90_A0AAQ3PXA0
contig_193	1316	1927	-	BEFGOD_00474	24.1	5.2		
contig_194	884	1348	-	BEFGOD_00475	18.0	6.7	PF13302.13|Acetyltransf_3, PF13420.13|Acetyltransf_4, PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13302.13, PFAM:PF13420.13, PFAM:PF13508.13, PFAM:PF13673.13
contig_194	1335	2054	-	BEFGOD_00476	27.1	8.0		
contig_194	2059	2556	-	BEFGOD_00477	19.2	5.0	PF02367.23|TsaE	PFAM:PF02367.23
contig_195	121	342	+	BEFGOD_00478	8.4	5.7		
contig_195	400	831	+	BEFGOD_00479	16.5	6.3	PF00117.34|GATase, PF07722.19|Peptidase_C26	PFAM:PF00117.34, PFAM:PF07722.19
contig_197	319	975	-	BEFGOD_00482	25.0	9.3	PF01424.28|R3H, PF13083.13|KH_KhpA-B, PF14804.11|Jag_N	PFAM:PF01424.28, PFAM:PF13083.13, PFAM:PF14804.11
contig_197	975	1814	-	BEFGOD_00483	32.2	9.1		
contig_197	2073	2432	-	BEFGOD_00485	13.8	9.8		
contig_198	237	1448	+	BEFGOD_00487	46.8	4.9	PF01841.26|Transglut_core	PFAM:PF01841.26
contig_200	350	1072	+	BEFGOD_00492	27.7	5.1	PF00753.33|Lactamase_B, PF12706.13|Lactamase_B_2	PFAM:PF00753.33, PFAM:PF12706.13
contig_202	822	1406	-	BEFGOD_00497	23.0	5.8		
contig_202	1536	1871	-	BEFGOD_00498	13.1	5.1		
contig_202	2074	3336	+	BEFGOD_00499	48.4	8.7		
contig_202	3450	3632	-	BEFGOD_00500	7.4	7.8		
contig_202	3713	3808	-	BEFGOD_00501	3.8	9.9		
contig_202	4905	5369	-	BEFGOD_00503	18.4	9.9		
contig_204	214	561	+	BEFGOD_00504	13.3	9.4		
contig_204	586	864	+	BEFGOD_00505	10.4	7.6		
contig_205	532	1041	-	BEFGOD_00506	19.9	8.3		
contig_207	79	1317	+	BEFGOD_00510	47.1	6.4	PF07973.19|tRNA_SAD	PFAM:PF07973.19
contig_208	632	1360	+	BEFGOD_00512	26.9	9.6	PF01551.29|Peptidase_M23, PF08239.17|SH3_3	PFAM:PF01551.29, PFAM:PF08239.17
contig_208	1424	1684	+	BEFGOD_00513	10.4	4.9		
contig_208	1731	2327	+	BEFGOD_00514	22.7	6.2	PF00633.29|HHH, PF01330.27|RuvA_N, PF07499.19|RuvA_C, PF14520.12|HHH_5	PFAM:PF00633.29, PFAM:PF01330.27, PFAM:PF07499.19, PFAM:PF14520.12
contig_210	543	926	-	BEFGOD_00515	15.1	4.8		
contig_211	85	1116	+	BEFGOD_00516	38.3	5.1	PF05725.18|FNIP, PF12799.13|LRR_4, PF13306.12|LRR_5, PF13855.12|LRR_8	PFAM:PF05725.18, PFAM:PF12799.13, PFAM:PF13306.12, PFAM:PF13855.12
contig_211	1228	2130	+	BEFGOD_00517	33.3	5.4	PF00448.28|SRP54, PF01656.29|CbiA, PF02881.24|SRP54_N, PF13401.12|AAA_22, PF13604.12|AAA_30, PF13614.12|AAA_31	PFAM:PF00448.28, PFAM:PF01656.29, PFAM:PF02881.24, PFAM:PF13401.12, PFAM:PF13604.12, PFAM:PF13614.12
contig_213	7	570	+	BEFGOD_00519	20.9	9.4		
contig_213	2007	2543	+	BEFGOD_00521	21.1	9.6	PF00702.32|Hydrolase, PF08282.18|Hydrolase_3, PF13242.12|Hydrolase_like	PFAM:PF00702.32, PFAM:PF08282.18, PFAM:PF13242.12
contig_213	2543	3286	+	BEFGOD_00522	28.1	6.6		
contig_213	3286	4020	+	BEFGOD_00523	28.6	8.7		
contig_214	502	2103	+	BEFGOD_00524	60.8	5.3		
contig_216	14	697	+	BEFGOD_00526	25.8	4.7		
contig_217	255	563	+	BEFGOD_00527	11.8	6.1		
contig_219	47	904	+	BEFGOD_00530	32.2	9.6		
contig_219	6336	6515	-	BEFGOD_00536	6.8	6.0	PF00578.27|AhpC-TSA	PFAM:PF00578.27
contig_220	15	1178	+	BEFGOD_00537	43.2	6.1	PF01551.29|Peptidase_M23, PF24568.1|CC_PcsB	PFAM:PF01551.29, PFAM:PF24568.1
contig_221	64	609	+	BEFGOD_00538	21.1	5.0		
contig_221	657	1847	-	BEFGOD_00539	43.9	6.1	PF01380.27|SIS	PFAM:PF01380.27
contig_222	120	1718	-	BEFGOD_00540	61.2	9.1		
contig_222	1729	2118	-	BEFGOD_00541	14.6	9.5		
contig_222	2150	4330	-	BEFGOD_00542	85.2	9.2		
contig_222	4358	5641	-	BEFGOD_00543	50.0	8.6		
contig_223	87	530	+	BEFGOD_00544	17.8	9.5		
contig_223	915	1535	-	BEFGOD_00546	23.6	5.7	PF05746.21|DALR_1	PFAM:PF05746.21
contig_226	54	440	+	BEFGOD_00548	14.3	9.3	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_227	654	1022	-	BEFGOD_00550	14.0	9.0		
contig_228	1	741	+	BEFGOD_00551	27.8	5.6	PF17147.9|PFOR_II	PFAM:PF17147.9
contig_228	742	1692	+	BEFGOD_00552	35.7	8.4	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_228	1777	1986	-	BEFGOD_00553	8.3	6.3		
contig_228	2076	2615	-	BEFGOD_00554	21.1	6.8		
contig_228	2794	3462	-	BEFGOD_00555	26.1	5.1	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13181.12|TPR_8, PF13414.12|TPR_11	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13414.12
contig_228	3459	4418	-	BEFGOD_00556	36.3	8.8	PF00092.34|VWA, PF13519.12|VWA_2	PFAM:PF00092.34, PFAM:PF13519.12
contig_228	4415	4744	-	BEFGOD_00557	11.8	8.9		
contig_230	324	584	+	BEFGOD_00559	9.4	4.1		
contig_231	24	437	+	BEFGOD_00560	15.3	5.1	PF19279.4|YegS_C	PFAM:PF19279.4
contig_233	1334	1828	-	BEFGOD_00564	19.0	8.4		
contig_234	399	1538	+	BEFGOD_00565	42.9	5.2	PF00133.28|tRNA-synt_1, PF01588.26|tRNA_bind, PF08264.19|Anticodon_1, PF19303.5|Anticodon_3	PFAM:PF00133.28, PFAM:PF01588.26, PFAM:PF08264.19, PFAM:PF19303.5
contig_237	347	1039	+	BEFGOD_00568	25.3	5.2	PF13306.12|LRR_5, PF13855.12|LRR_8	PFAM:PF13306.12, PFAM:PF13855.12
contig_239	1911	2939	+	BEFGOD_00573	39.9	8.9		
contig_240	12	1673	+	BEFGOD_00574	65.8	6.3	PF13361.12|UvrD_C, PF13538.12|UvrD_C_2	PFAM:PF13361.12, PFAM:PF13538.12
contig_240	1747	1980	-	BEFGOD_00575	8.7	4.7		
contig_241	1664	1840	-	BEFGOD_00577	6.7	4.6		
contig_242	363	722	-	BEFGOD_00578	13.3	4.1		
contig_242	1479	2552	-	BEFGOD_00581	40.5	9.0	PF00990.26|GGDEF	PFAM:PF00990.26
contig_242	2580	4379	-	BEFGOD_00582	68.9	8.6		
contig_243	729	1067	+	BEFGOD_00583	11.6	6.5		
contig_243	1565	2596	-	BEFGOD_00584	39.2	4.9	PF00072.30|Response_reg	PFAM:PF00072.30
contig_243	2709	2966	-	BEFGOD_00585	9.6	8.7		
contig_243	4247	5506	-	BEFGOD_00587	48.4	8.7		
contig_243	5526	5747	-	BEFGOD_00588	7.8	8.1	PF09992.14|NAGPA	PFAM:PF09992.14
contig_244	603	1226	-	BEFGOD_00589	24.2	9.5		
contig_246	4	567	+	BEFGOD_00590	20.6	7.7		
contig_246	564	1943	+	BEFGOD_00591	52.4	5.2	PF14620.12|YPEB_PepSY1-2, PF20769.2|YPEB_N	PFAM:PF14620.12, PFAM:PF20769.2
contig_246	3136	3546	+	BEFGOD_00593	15.2	5.0		
contig_246	3591	3728	-	BEFGOD_00594	5.5	4.9		
contig_247	492	1019	-	BEFGOD_00595	19.7	4.6		
contig_247	1042	1641	-	BEFGOD_00596	21.3	9.1		
contig_249	33	725	-	BEFGOD_00598	26.8	4.8		
contig_251	234	734	+	BEFGOD_00601	19.3	4.9	PF02576.22|RimP_N, PF17384.8|DUF150_C	PFAM:PF02576.22, PFAM:PF17384.8
contig_253	34	1143	+	BEFGOD_00605	40.9	9.1		
contig_253	1151	2974	+	BEFGOD_00606	72.1	7.0	PF06202.20|GDE_C	PFAM:PF06202.20
contig_254	1159	2373	-	BEFGOD_00609	45.2	8.6	PF01464.25|SLT, PF03990.20|DUF348, PF07501.17|G5	PFAM:PF01464.25, PFAM:PF03990.20, PFAM:PF07501.17
contig_254	2444	3121	+	BEFGOD_00610	26.8	9.3		
contig_254	3096	3452	+	BEFGOD_00611	13.9	9.6		
contig_255	32	268	+	BEFGOD_00612	8.5	5.0	PF13306.12|LRR_5	PFAM:PF13306.12
contig_255	445	603	+	BEFGOD_00613	6.4	9.5		
contig_256	299	1042	-	BEFGOD_00614	27.7	4.7		
contig_257	127	486	+	BEFGOD_00617	13.9	5.6		
contig_258	58	738	+	BEFGOD_00618	25.5	5.0	PF00004.35|AAA, PF05491.19|RuvB_C, PF05496.18|RuvB_N, PF17864.7|AAA_lid_4	PFAM:PF00004.35, PFAM:PF05491.19, PFAM:PF05496.18, PFAM:PF17864.7
contig_259	776	2551	-	BEFGOD_00620	70.0	8.9		
contig_259	3326	3631	-	BEFGOD_00622	12.0	9.4	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_260	266	712	+	BEFGOD_00623	16.9	9.9		
contig_260	1143	2771	-	BEFGOD_00625	61.9	8.2	PF00753.33|Lactamase_B, PF07521.17|RMMBL, PF10996.14|Beta-Casp, PF12706.13|Lactamase_B_2, PF16661.11|Lactamase_B_6	PFAM:PF00753.33, PFAM:PF07521.17, PFAM:PF10996.14, PFAM:PF12706.13, PFAM:PF16661.11
contig_261	101	367	+	BEFGOD_00626	9.7	7.9		
contig_261	1426	2271	+	BEFGOD_00628	31.5	7.7	PF04085.20|MreC	PFAM:PF04085.20
contig_261	2285	2803	+	BEFGOD_00629	19.4	5.7		
contig_262	528	3023	+	BEFGOD_00630	94.1	6.3		
contig_263	38	328	+	BEFGOD_00631	11.1	9.8		
contig_263	2577	2783	-	BEFGOD_00633	8.4	7.9		
contig_264	1364	1858	-	BEFGOD_00634	18.7	9.3	PF04999.18|FtsL	PFAM:PF04999.18
contig_265	775	1293	+	BEFGOD_00637	20.2	4.9		RefSeq:WP_347942966.1, SO:0001217, UniParc:UPI0032635CE3, UniRef:UniRef100_UPI0032635CE3, UniRef:UniRef50_UPI0032635CE3, UniRef:UniRef90_UPI0032635CE3
contig_266	46	546	-	BEFGOD_00639	19.7	6.3	PF00293.34|NUDIX	PFAM:PF00293.34
contig_266	600	1043	-	BEFGOD_00640	17.2	8.5		
contig_267	59	853	+	BEFGOD_00642	30.5	9.6		
contig_268	102	224	+	BEFGOD_00643	4.5	4.7	PF03481.19|Sua5_C	PFAM:PF03481.19
contig_268	416	1108	+	BEFGOD_00644	27.3	5.3	PF04446.17|Thg1	PFAM:PF04446.17
contig_268	1220	1837	+	BEFGOD_00645	24.2	4.7		
contig_268	1943	2563	+	BEFGOD_00646	23.3	5.4	PF00406.28|ADK, PF05191.20|ADK_lid, PF13207.12|AAA_17, PF13238.12|AAA_18	PFAM:PF00406.28, PFAM:PF05191.20, PFAM:PF13207.12, PFAM:PF13238.12
contig_269	1324	2139	-	BEFGOD_00649	30.7	5.7		
contig_269	2139	2855	-	BEFGOD_00650	27.6	5.2		
contig_269	2880	3515	-	BEFGOD_00651	23.7	4.5		
contig_270	19	186	+	BEFGOD_00652	6.0	4.4		
contig_271	1438	1860	-	BEFGOD_00655	16.7	6.9		SO:0001217, UniParc:UPI000820643B, UniRef:UniRef100_A0A1C6GBP8, UniRef:UniRef50_R9LTQ1, UniRef:UniRef90_A0A1C6GBP8
contig_271	1929	2129	-	BEFGOD_00656	8.0	9.1		SO:0001217, UniParc:UPI000820EDCF, UniRef:UniRef100_A0A1C6GBT8, UniRef:UniRef50_A0A1C6GBT8, UniRef:UniRef90_A0A1C6GBT8
contig_271	2131	2622	-	BEFGOD_00657	18.8	7.8		SO:0001217, UniParc:UPI000820B741, UniRef:UniRef100_A0A1C6GBU5, UniRef:UniRef50_A0A1C6GBU5, UniRef:UniRef90_A0A1C6GBU5
contig_272	1112	1231	-	BEFGOD_00658	4.5	4.8	PF00166.26|Cpn10	PFAM:PF00166.26
contig_273	1955	2101	-	BEFGOD_00659	5.7	9.1		
contig_274	313	915	-	BEFGOD_00660	23.1	8.2		SO:0001217, UniRef:UniRef50_UPI001D07C171, UniRef:UniRef90_UPI001D07C171
contig_274	912	1232	-	BEFGOD_00661	12.3	4.9		RefSeq:WP_118593581.1, SO:0001217, UniParc:UPI000E4DD167, UniRef:UniRef100_UPI000E4DD167, UniRef:UniRef50_A0A317UHL3, UniRef:UniRef90_UPI000E4DD167
contig_276	208	1011	+	BEFGOD_00663	30.4	5.5		
contig_276	2401	2508	+	BEFGOD_00665	4.0	10.0		
contig_277	171	788	+	BEFGOD_00666	24.0	4.4		
contig_278	284	865	+	BEFGOD_00670	21.7	5.4	PF00633.29|HHH, PF10531.15|SLBB, PF12836.13|HHH_3, PF14520.12|HHH_5, PF22461.2|SLBB_2	PFAM:PF00633.29, PFAM:PF10531.15, PFAM:PF12836.13, PFAM:PF14520.12, PFAM:PF22461.2
contig_278	894	1526	+	BEFGOD_00671	24.5	5.6		
contig_278	1553	2563	-	BEFGOD_00672	38.5	5.8	PF00072.30|Response_reg, PF13487.12|HD_5	PFAM:PF00072.30, PFAM:PF13487.12
contig_280	44	199	+	BEFGOD_00676	6.0	4.4		
contig_283	60	263	-	BEFGOD_00679	8.1	9.0		RefSeq:WP_287057174.1, SO:0001217, UniParc:UPI00132385EA, UniRef:UniRef100_UPI00132385EA, UniRef:UniRef50_UPI00210AC538, UniRef:UniRef90_UPI00307FBB84
contig_283	281	472	-	BEFGOD_00680	6.4	4.6		
contig_283	839	991	-	BEFGOD_00681	5.9	5.5		
contig_284	476	1309	+	BEFGOD_00682	31.2	5.6		
contig_284	1450	1962	-	BEFGOD_00683	19.7	9.1		
contig_285	213	1154	+	BEFGOD_00684	35.7	9.1	PF00226.36|DnaJ, PF01556.23|DnaJ_C	PFAM:PF00226.36, PFAM:PF01556.23
contig_285	1174	1992	-	BEFGOD_00685	31.1	6.4	PF00753.33|Lactamase_B, PF12706.13|Lactamase_B_2	PFAM:PF00753.33, PFAM:PF12706.13
contig_285	2165	3178	-	BEFGOD_00686	39.7	9.0	PF00308.24|Bac_DnaA, PF01695.23|IstB_IS21	PFAM:PF00308.24, PFAM:PF01695.23
contig_285	3190	4152	-	BEFGOD_00687	37.5	6.5		
contig_285	4233	4511	-	BEFGOD_00688	10.9	9.9		
contig_286	2418	3209	+	BEFGOD_00693	29.0	7.6		
contig_286	3243	4325	-	BEFGOD_00694	41.4	8.6		
contig_290	990	1154	-	BEFGOD_00696	6.5	9.9		
contig_293	95	3850	-	BEFGOD_00698	147.2	5.4	PF02810.21|SEC-C	PFAM:PF02810.21
contig_294	386	1213	-	BEFGOD_00699	32.7	5.7	PF05114.20|MbnB_TglH_ChrH	PFAM:PF05114.20
contig_295	279	947	+	BEFGOD_00701	24.7	6.9	PF22521.2|HypF_C_2	PFAM:PF22521.2
contig_295	965	1483	+	BEFGOD_00702	20.8	5.3		
contig_297	2134	2550	-	BEFGOD_00708	16.3	5.3		
contig_298	341	979	+	BEFGOD_00709	24.3	4.7	PF00805.28|Pentapeptide, PF13576.12|Pentapeptide_3, PF13599.12|Pentapeptide_4	PFAM:PF00805.28, PFAM:PF13576.12, PFAM:PF13599.12
contig_299	64	1929	+	BEFGOD_00710	70.8	4.7	PF00092.34|VWA, PF13519.12|VWA_2, PF13768.12|VWA_3	PFAM:PF00092.34, PFAM:PF13519.12, PFAM:PF13768.12
contig_299	1971	2246	-	BEFGOD_00711	11.1	5.3		
contig_299	2243	2560	-	BEFGOD_00712	12.7	6.3		
contig_300	1753	3192	+	BEFGOD_00714	53.6	5.6	PF12799.13|LRR_4, PF13306.12|LRR_5, PF13855.12|LRR_8, PF23952.1|LRR_EndoS	PFAM:PF12799.13, PFAM:PF13306.12, PFAM:PF13855.12, PFAM:PF23952.1
contig_300	3452	3997	-	BEFGOD_00715	20.7	9.5		
contig_301	66	452	+	BEFGOD_00716	15.2	8.5	PF04397.21|LytTR	PFAM:PF04397.21
contig_301	455	1675	+	BEFGOD_00717	48.4	8.6		RefSeq:WP_227279912.1, SO:0001217, UniParc:UPI001D09C8E5, UniRef:UniRef100_A0AAW4VTJ5, UniRef:UniRef50_A0AAW4VTJ5, UniRef:UniRef90_A0AAW4VTJ5
contig_301	2475	3254	+	BEFGOD_00719	29.2	9.1		SO:0001217, UniRef:UniRef50_A0AAW4VPT6, UniRef:UniRef90_A0AAW4VPT6
contig_302	111	1370	+	BEFGOD_00720	48.1	8.6	PF18975.6|DUF5711	PFAM:PF18975.6
contig_303	813	1451	-	BEFGOD_00721	25.1	9.2		
contig_304	29	457	+	BEFGOD_00722	16.4	9.1	PF00571.33|CBS	PFAM:PF00571.33
contig_306	498	650	-	BEFGOD_00724	5.7	9.5		
contig_306	1134	1490	-	BEFGOD_00726	14.1	7.7	PF01230.28|HIT	PFAM:PF01230.28
contig_307	67	657	+	BEFGOD_00727	22.2	5.7		
contig_308	70	264	+	BEFGOD_00728	7.3	9.7		
contig_309	105	986	+	BEFGOD_00730	32.7	9.7	PF19279.4|YegS_C	PFAM:PF19279.4
contig_310	1425	1565	+	BEFGOD_00733	5.5	4.8		
contig_311	327	857	+	BEFGOD_00734	20.2	5.1		
contig_311	925	1242	+	BEFGOD_00735	11.8	4.6		
contig_311	1279	1770	+	BEFGOD_00736	18.7	8.5		
contig_311	1748	3256	+	BEFGOD_00737	57.0	6.0	PF10412.15|TrwB_AAD_bind	PFAM:PF10412.15
contig_311	3370	4107	+	BEFGOD_00738	28.2	5.8		
contig_311	4236	5810	+	BEFGOD_00740	59.4	5.8	PF00004.35|AAA, PF13177.12|DNA_pol3_delta2, PF22608.2|DNAX_ATPase_lid	PFAM:PF00004.35, PFAM:PF13177.12, PFAM:PF22608.2
contig_311	8690	10081	+	BEFGOD_00745	52.3	9.4	PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00512.31, PFAM:PF02518.31
contig_313	12	182	-	BEFGOD_00746	6.5	9.3		
contig_313	398	934	+	BEFGOD_00747	21.3	6.0		
contig_316	159	491	+	BEFGOD_00748	11.7	5.7		
contig_316	638	1306	+	BEFGOD_00749	24.4	5.2		
contig_316	1328	1555	+	BEFGOD_00750	8.5	10.1		
contig_316	1515	1682	+	BEFGOD_00751	6.4	10.1		
contig_317	1692	2390	-	BEFGOD_00752	24.8	8.1	PF00132.30|Hexapep, PF14602.12|Hexapep_2, PF24894.1|Hexapep_GlmU, PF25084.1|LbH_EIF2B	PFAM:PF00132.30, PFAM:PF14602.12, PFAM:PF24894.1, PFAM:PF25084.1
contig_318	15	281	+	BEFGOD_00753	10.8	9.3	PF18723.6|HMUDK_hel	PFAM:PF18723.6
contig_318	488	1342	-	BEFGOD_00754	33.7	8.8	PF00730.31|HhH-GPD	PFAM:PF00730.31
contig_320	1876	2604	-	BEFGOD_00758	26.7	4.6		
contig_321	52	390	+	BEFGOD_00759	12.9	9.5		
contig_322	93	536	+	BEFGOD_00760	17.5	8.3		
contig_322	539	1774	-	BEFGOD_00761	46.5	6.0		
contig_322	2734	4170	-	BEFGOD_00763	55.3	5.6	PF08676.16|MutL_C	PFAM:PF08676.16
contig_323	331	1248	+	BEFGOD_00764	35.0	5.5		SO:0001217, UniRef:UniRef50_A0A3D4DIT2
contig_323	2305	3771	-	BEFGOD_00766	58.2	8.4		
contig_323	5029	5400	-	BEFGOD_00768	14.8	7.0		
contig_323	6672	6986	+	BEFGOD_00770	11.8	4.9		
contig_323	7207	7332	+	BEFGOD_00771	5.0	4.6	PF00301.25|Rubredoxin	PFAM:PF00301.25
contig_324	106	480	+	BEFGOD_00772	15.0	8.2	PF05155.20|G2P_X_C	PFAM:PF05155.20
contig_324	482	1450	+	BEFGOD_00773	37.7	5.3		
contig_324	1447	2130	+	BEFGOD_00774	25.0	5.9		
contig_324	2501	2659	+	BEFGOD_00775	5.5	9.5		
contig_324	2713	2886	+	BEFGOD_00776	6.0	10.0		
contig_325	163	714	-	BEFGOD_00777	21.4	5.3		
contig_325	781	1896	-	BEFGOD_00778	39.4	9.7		
contig_325	1909	2169	-	BEFGOD_00779	9.8	9.5		
contig_326	360	1835	-	BEFGOD_00780	56.7	5.6		
contig_326	1855	3090	-	BEFGOD_00781	46.8	5.3		
contig_326	3115	4401	-	BEFGOD_00782	49.0	4.5	PF00404.24|Dockerin_1	PFAM:PF00404.24
contig_326	4446	4865	-	BEFGOD_00783	15.5	5.4		
contig_326	4885	5298	-	BEFGOD_00784	14.9	4.7		
contig_326	5334	6317	-	BEFGOD_00785	37.5	4.8	PF00404.24|Dockerin_1	PFAM:PF00404.24
contig_327	161	1783	+	BEFGOD_00786	63.0	5.3	PF00563.25|EAL	PFAM:PF00563.25
contig_328	101	778	+	BEFGOD_00787	26.7	6.8	PF00733.27|Asn_synthase	PFAM:PF00733.27
contig_328	912	1646	+	BEFGOD_00788	26.7	8.4		
contig_328	1676	1984	-	BEFGOD_00789	12.3	9.2	PF04977.20|DivIC	PFAM:PF04977.20
contig_328	1989	2486	-	BEFGOD_00790	19.5	10.0		
contig_328	2501	2902	-	BEFGOD_00791	15.3	5.4		
contig_329	276	1004	-	BEFGOD_00793	29.1	5.4	PF12684.13|DUF3799	PFAM:PF12684.13
contig_330	331	903	+	BEFGOD_00794	20.6	9.5	PF07670.19|Gate	PFAM:PF07670.19
contig_330	912	1436	+	BEFGOD_00795	18.8	8.9	PF07670.19|Gate	PFAM:PF07670.19
contig_332	2395	2817	-	BEFGOD_00799	16.2	7.5	PF02786.22|CPSase_L_D2, PF08443.16|RimK	PFAM:PF02786.22, PFAM:PF08443.16
contig_333	72	431	+	BEFGOD_00800	14.2	9.2		
contig_334	1939	2817	-	BEFGOD_00803	35.3	9.4		
contig_335	109	531	+	BEFGOD_00804	16.4	9.2		
contig_335	958	1653	-	BEFGOD_00806	27.3	9.8		
contig_336	625	1182	-	BEFGOD_00807	21.5	9.4		
contig_338	3701	4066	+	BEFGOD_00811	13.9	7.7		SO:0001217, UniRef:UniRef50_A0A7G9FX54
contig_338	6458	6697	+	BEFGOD_00814	9.5	8.8		
contig_338	6699	6851	+	BEFGOD_00815	5.9	9.0		
contig_338	7391	9070	+	BEFGOD_00816	65.1	6.0	PF06821.19|Ser_hydrolase, PF20247.3|DUF6602	PFAM:PF06821.19, PFAM:PF20247.3
contig_340	2255	2476	+	BEFGOD_00817	8.3	9.4		
contig_340	2768	2992	+	BEFGOD_00818	8.5	8.0		
contig_340	3149	3412	+	BEFGOD_00819	10.0	4.8		
contig_341	1621	2226	-	BEFGOD_00821	22.9	5.9	PF16916.10|ZT_dimer	PFAM:PF16916.10
