#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_186	42	893	+	DNJDLL_00550	32.1	7.7		SO:0001217, UniRef:UniRef50_UPI000F0BA6E0, UniRef:UniRef90_UPI000F0BA6E0
contig_186	1306	1542	-	DNJDLL_00551	8.0	6.8		
contig_187	163	261	+	DNJDLL_00552	3.7	9.4		
contig_187	371	2122	-	DNJDLL_00553	66.0	9.3		SO:0001217, UniRef:UniRef50_UPI000FE15F00
contig_189	2370	2480	-	DNJDLL_00557	4.5	9.6		
contig_190	15	239	+	DNJDLL_00561	8.5	11.8		
contig_190	428	679	+	DNJDLL_00562	9.1	11.0		
contig_190	913	1806	-	DNJDLL_00563	33.9	7.7	PF12627.12|PolyA_pol_RNAbd, PF13735.12|tRNA_NucTran2_2	PFAM:PF12627.12, PFAM:PF13735.12
contig_191	9893	10078	-	DNJDLL_00572	7.2	4.5		
contig_192	36	350	+	DNJDLL_00573	11.1	4.1	PF00482.28|T2SSF	PFAM:PF00482.28
contig_193	2293	2532	+	DNJDLL_00580	9.0	9.5		
contig_193	2747	3070	-	DNJDLL_00581	11.6	5.1		
contig_194	8	313	+	DNJDLL_00582	11.1	6.2		
contig_196	486	1142	+	DNJDLL_00584	24.4	7.9		
contig_197	41	985	+	DNJDLL_00587	34.8	9.2		
contig_197	1025	1174	-	DNJDLL_00588	5.9	11.0		
contig_200	449	673	-	DNJDLL_00590	7.8	6.0		
contig_201	14	1285	+	DNJDLL_00591	47.1	8.9		
contig_202	250	1038	+	DNJDLL_00592	28.9	10.7		
contig_202	1046	1207	+	DNJDLL_00593	6.0	12.0		
contig_203	3780	4226	-	DNJDLL_00597	16.0	5.1		
contig_203	4227	4868	-	DNJDLL_00598	23.4	6.0		
contig_204	10	171	+	DNJDLL_00599	5.6	10.7		
contig_205	67	1143	+	DNJDLL_00602	40.8	7.1		SO:0001217, UniRef:UniRef50_UPI000FE3E52F, UniRef:UniRef90_UPI000FE3E52F
contig_206	29	535	+	DNJDLL_00603	18.1	5.0		
contig_207	47	589	+	DNJDLL_00606	19.9	8.7	PF02911.23|Formyl_trans_C	PFAM:PF02911.23
contig_207	2737	2895	+	DNJDLL_00608	5.9	9.4		
contig_208	31	792	+	DNJDLL_00609	28.4	11.5		
contig_208	1285	2367	-	DNJDLL_00610	40.0	6.2		
contig_210	3822	4022	-	DNJDLL_00620	7.9	10.3		
contig_210	3985	4830	-	DNJDLL_00621	30.2	6.3		
contig_212	2763	3506	+	DNJDLL_00627	27.8	4.9		RefSeq:WP_102734378.1, SO:0001217, UniParc:UPI000C99952D, UniRef:UniRef100_UPI000C99952D, UniRef:UniRef50_B2UQK9, UniRef:UniRef90_B2UQK9
contig_212	3894	4091	-	DNJDLL_00628	7.1	11.6		
contig_213	13	429	+	DNJDLL_00629	15.1	11.0		
contig_213	843	1001	-	DNJDLL_00630	5.5	4.7		
contig_214	15	227	+	DNJDLL_00631	7.5	10.0		
contig_214	2078	2599	-	DNJDLL_00634	18.7	5.8		
contig_215	13	135	+	DNJDLL_00635	4.1	5.2	PF00542.24|Ribosomal_L12	PFAM:PF00542.24
contig_215	9732	9827	-	DNJDLL_00638	3.5	6.1		
contig_217	214	468	+	DNJDLL_00640	9.3	7.8		
contig_218	25	213	+	DNJDLL_00644	6.7	9.9	PF14520.12|HHH_5	PFAM:PF14520.12
contig_218	14573	15097	-	DNJDLL_00660	19.0	9.3		
contig_220	1591	1800	-	DNJDLL_00664	7.5	4.4		SO:0001217, UniRef:UniRef50_UPI0025BF65FD
contig_221	341	487	+	DNJDLL_00665	5.2	9.2		
contig_221	2304	2525	-	DNJDLL_00668	8.6	10.2		
contig_221	2526	3239	-	DNJDLL_00669	26.3	8.6		
contig_223	1074	1463	-	DNJDLL_00672	13.8	11.0		
contig_224	22	1113	+	DNJDLL_00673	41.5	9.0		SO:0001217, UniRef:UniRef50_UPI00262A9A11, UniRef:UniRef90_UPI00262A9A11
contig_224	1216	2133	-	DNJDLL_00674	33.5	9.5		
contig_225	42	374	+	DNJDLL_00675	11.6	11.7		
contig_225	447	674	+	DNJDLL_00676	8.4	10.8		
contig_228	1600	1887	-	DNJDLL_00684	10.5	5.6		
contig_229	957	1127	-	DNJDLL_00686	6.4	12.0		
contig_229	1120	1413	-	DNJDLL_00687	10.1	6.9		
contig_231	27	899	+	DNJDLL_00690	32.8	7.0	PF13229.12|Beta_helix, PF23764.1|Beta-barrel_GLAA-B_II	PFAM:PF13229.12, PFAM:PF23764.1
contig_234	2303	2644	-	DNJDLL_00700	12.8	9.4		SO:0001217, UniParc:UPI000C9A0BE5, UniRef:UniRef100_A0AAP8NL76, UniRef:UniRef50_A0AAP8NL76, UniRef:UniRef90_A0AAP8NL76
contig_234	3141	3341	-	DNJDLL_00703	7.5	10.2		
contig_234	5934	6089	+	DNJDLL_00706	5.9	10.8		
contig_234	6354	7142	-	DNJDLL_00707	28.3	5.7		
contig_236	632	823	+	DNJDLL_00709	7.5	7.9		
contig_237	1091	1255	-	DNJDLL_00712	6.1	5.8		
contig_238	55	477	+	DNJDLL_00713	15.6	11.1		
contig_238	647	1453	-	DNJDLL_00714	28.9	10.6		
contig_238	1610	1993	-	DNJDLL_00715	14.1	10.7		
contig_239	22	927	+	DNJDLL_00716	33.7	6.8		
contig_239	1505	2308	-	DNJDLL_00717	28.4	6.1		
contig_241	2	460	+	DNJDLL_00723	16.5	8.6		
contig_242	341	913	-	DNJDLL_00728	21.5	11.8		
contig_243	2155	2496	-	DNJDLL_00731	12.7	6.7		RefSeq:WP_182916249.1, SO:0001217, UniParc:UPI0015FF7593, UniRef:UniRef100_UPI0015FF7593, UniRef:UniRef50_A0A2N8IR01, UniRef:UniRef90_A0A2N8IR01
contig_244	7	567	+	DNJDLL_00732	21.7	9.4		
contig_244	5826	5954	-	DNJDLL_00738	4.9	8.0		
contig_245	16	855	+	DNJDLL_00741	30.2	5.9	PF01740.26|STAS	PFAM:PF01740.26
contig_245	1251	1778	-	DNJDLL_00742	20.5	6.1		RefSeq:WP_022197755.1, SO:0001217, UniParc:UPI00033E5732, UniRef:UniRef100_A0A2N8ICT5, UniRef:UniRef50_B2UQD7, UniRef:UniRef90_B2UQD7
contig_245	2357	2470	-	DNJDLL_00744	4.2	9.8		
contig_245	4330	4491	+	DNJDLL_00746	5.8	11.3		RefSeq:WP_022197758.1, SO:0001217, UniParc:UPI00033AFEE4, UniRef:UniRef100_UPI00033AFEE4, UniRef:UniRef50_UPI00033AFEE4, UniRef:UniRef90_UPI00033AFEE4
contig_246	124	645	+	DNJDLL_00747	18.8	10.9		
contig_246	897	1265	-	DNJDLL_00748	13.8	9.5		
contig_247	269	475	+	DNJDLL_00749	7.2	5.0	PF14572.12|Pribosyl_synth	PFAM:PF14572.12
contig_247	2680	2916	-	DNJDLL_00752	9.0	10.2		
contig_247	2990	3385	-	DNJDLL_00753	14.5	10.6		
contig_248	9	179	+	DNJDLL_00754	5.8	4.6		
contig_248	5221	5394	+	DNJDLL_00758	6.4	10.3		
contig_249	2625	3359	+	DNJDLL_00761	28.2	5.1		SO:0001217, UniRef:UniRef50_A0AAP8NJB0, UniRef:UniRef90_A0AAP8NJB0
contig_249	3555	3881	-	DNJDLL_00762	11.1	7.9	PF00549.24|Ligase_CoA	PFAM:PF00549.24
contig_252	93	395	+	DNJDLL_00766	10.8	4.9	PF00448.28|SRP54	PFAM:PF00448.28
contig_253	14	664	+	DNJDLL_00768	23.9	5.4		SO:0001217, UniRef:UniRef50_A0AAE2WL30
contig_253	5623	6138	-	DNJDLL_00774	18.7	11.2		
contig_255	789	917	+	DNJDLL_00776	4.7	9.5		
contig_255	1675	1872	-	DNJDLL_00777	7.1	8.3		
contig_256	210	398	+	DNJDLL_00778	7.1	10.4		SO:0001217, UniRef:UniRef50_UPI001BFFD7DF
contig_257	41	193	+	DNJDLL_00781	5.4	4.1		
contig_257	2841	2954	+	DNJDLL_00784	4.2	9.5		SO:0001217, UniRef:UniRef50_UPI0016008E27, UniRef:UniRef90_UPI0016008E27
contig_257	6035	6322	-	DNJDLL_00788	10.2	5.4		
contig_258	2848	3447	-	DNJDLL_00793	21.1	7.2		
contig_260	59	364	+	DNJDLL_00798	11.4	5.0		
contig_260	372	1721	-	DNJDLL_00799	50.8	5.2	PF13307.12|Helicase_C_2	PFAM:PF13307.12
contig_261	72	338	+	DNJDLL_00800	9.4	11.0		SO:0001217, UniRef:UniRef50_A0A139TUR8
contig_262	85	1080	+	DNJDLL_00804	35.9	8.7		
contig_263	28	321	+	DNJDLL_00808	11.1	9.4		
contig_263	4765	4965	+	DNJDLL_00813	7.5	11.1		SO:0001217, UniParc:UPI0006238286, UniRef:UniRef100_A0AAP8T9A9, UniRef:UniRef50_B2UQA3, UniRef:UniRef90_B2UQA3
contig_263	4962	5891	-	DNJDLL_00814	34.2	9.2		
contig_264	4752	5126	-	DNJDLL_00820	13.9	4.8		
contig_265	30	296	+	DNJDLL_00821	10.0	6.7	PF00581.25|Rhodanese	PFAM:PF00581.25
contig_265	3100	3618	-	DNJDLL_00823	19.4	9.3	PF10431.15|ClpB_D2-small	PFAM:PF10431.15
contig_266	1201	1437	-	DNJDLL_00824	8.5	5.1		
contig_267	574	1494	+	DNJDLL_00826	34.7	6.6		RefSeq:WP_288143439.1, SO:0001217, UniParc:UPI000AA56BEC, UniRef:UniRef100_UPI0009593A2C, UniRef:UniRef50_B2ULG3, UniRef:UniRef90_UPI001C37C56B
contig_267	2279	2785	-	DNJDLL_00828	19.3	10.0		
contig_267	2834	3340	+	DNJDLL_00829	18.4	11.1		
contig_268	2	613	+	DNJDLL_00830	21.4	5.3	PF01957.25|NfeD, PF24961.1|NfeD_membrane	PFAM:PF01957.25, PFAM:PF24961.1
contig_268	628	1131	-	DNJDLL_00831	18.7	10.0		
contig_269	1448	1699	-	DNJDLL_00834	9.2	7.8		
contig_269	1730	2317	-	DNJDLL_00835	21.7	10.2		
contig_269	2579	2860	-	DNJDLL_00836	10.3	6.9		
contig_270	1099	1854	-	DNJDLL_00838	28.0	9.6		
contig_270	2238	2474	-	DNJDLL_00839	8.0	4.3		
contig_271	2017	2349	-	DNJDLL_00842	12.1	11.9		
contig_271	4577	5104	-	DNJDLL_00845	18.9	11.5		
contig_272	183	542	+	DNJDLL_00846	13.8	11.0		
contig_272	717	914	+	DNJDLL_00847	7.0	8.3		
contig_272	966	1103	+	DNJDLL_00848	4.9	11.1		
contig_273	176	847	-	DNJDLL_00849	26.1	6.1		SO:0001217, UniRef:UniRef50_B2UR90, UniRef:UniRef90_UPI0011782BB9
contig_274	641	1156	+	DNJDLL_00850	19.1	10.3		
contig_275	128	1255	+	DNJDLL_00851	41.9	6.2		
contig_276	1856	2560	-	DNJDLL_00857	25.3	6.5		RefSeq:WP_087393777.1, SO:0001217, UniParc:UPI000B37E3C2, UniRef:UniRef100_A0AAX0WKZ7, UniRef:UniRef50_A0AAX0WKZ7, UniRef:UniRef90_A0AAX0WKZ7
contig_276	2557	2820	-	DNJDLL_00858	9.9	4.2		RefSeq:WP_087393775.1, SO:0001217, UniParc:UPI000B38CC95, UniRef:UniRef100_UPI000B38CC95, UniRef:UniRef50_A0AAX0WKC2, UniRef:UniRef90_A0AAX0WKC2
contig_276	4203	4403	-	DNJDLL_00860	7.5	6.1	PF09374.15|PG_binding_3	PFAM:PF09374.15
contig_278	569	946	-	DNJDLL_00868	14.3	6.3		RefSeq:WP_162610420.1, SO:0001217, UniParc:UPI0013A64DFA, UniRef:UniRef100_UPI0013A64DFA, UniRef:UniRef50_A0AAX0WKJ4, UniRef:UniRef90_A0AAX0WKJ4
contig_278	943	1143	-	DNJDLL_00869	7.7	9.7		RefSeq:WP_102741321.1, SO:0001217, UniParc:UPI000C9C9AC7, UniRef:UniRef100_A0AAX0WKH8, UniRef:UniRef50_A0AA49I626, UniRef:UniRef90_A0AAX0WKH8
contig_279	1	543	+	DNJDLL_00870	20.5	5.4	PF00821.23|PEPCK_GTP	PFAM:PF00821.23
contig_281	335	556	+	DNJDLL_00874	8.1	6.0		
contig_282	418	939	+	DNJDLL_00876	19.2	9.9		
contig_284	18	641	+	DNJDLL_00878	23.2	9.3	PF00754.31|F5_F8_type_C, PF22633.2|F5_F8_type_C_2	PFAM:PF00754.31, PFAM:PF22633.2
contig_285	36	197	+	DNJDLL_00879	6.1	6.6		SO:0001217, UniRef:UniRef50_UPI001C05F84C
contig_285	1589	2560	+	DNJDLL_00881	36.6	5.2		RefSeq:WP_178644805.1, SO:0001217, UniParc:UPI0015BA0B23, UniRef:UniRef100_UPI0015BA0B23, UniRef:UniRef50_UPI0015BA0B23, UniRef:UniRef90_UPI0015BA0B23
contig_286	876	1859	-	DNJDLL_00884	35.1	9.4	PF03797.25|Autotransporter	PFAM:PF03797.25
contig_288	387	575	+	DNJDLL_00885	6.8	4.6		
contig_290	117	497	+	DNJDLL_00899	13.9	7.1		
contig_292	10	894	+	DNJDLL_00902	31.8	5.6	PF02875.26|Mur_ligase_C, PF08245.18|Mur_ligase_M	PFAM:PF02875.26, PFAM:PF08245.18
contig_292	875	1213	-	DNJDLL_00903	12.2	10.7		
contig_293	4461	4811	-	DNJDLL_00908	12.8	6.6		
contig_294	424	960	-	DNJDLL_00909	18.8	6.8		
contig_295	95	415	+	DNJDLL_00910	11.4	5.3		SO:0001217, UniRef:UniRef50_UPI0016004763, UniRef:UniRef90_UPI0016004763
contig_295	1093	1266	-	DNJDLL_00911	6.8	11.7		
contig_296	22	615	+	DNJDLL_00912	21.3	9.1		SO:0001217, UniRef:UniRef50_UPI00262598D8, UniRef:UniRef90_UPI00262598D8
contig_296	1209	1454	-	DNJDLL_00914	9.0	9.6		
contig_297	162	809	+	DNJDLL_00915	23.1	8.6		
contig_298	71	424	+	DNJDLL_00918	12.8	4.9		
contig_298	528	734	+	DNJDLL_00919	7.7	6.4		RefSeq:WP_149874021.1, SO:0001217, UniParc:UPI000FE15285, UniRef:UniRef100_UPI000335D1F9, UniRef:UniRef50_A0AAX0WPX1, UniRef:UniRef90_UPI000335D1F9
contig_298	1307	1657	-	DNJDLL_00921	12.8	9.8		
contig_300	280	1209	+	DNJDLL_00926	33.7	9.2	PF13180.12|PDZ_2, PF17815.7|PDZ_3, PF17820.7|PDZ_6	PFAM:PF13180.12, PFAM:PF17815.7, PFAM:PF17820.7
contig_300	1169	1570	-	DNJDLL_00927	14.4	10.7		
contig_301	91	375	+	DNJDLL_00928	11.0	8.0	PF03796.21|DnaB_C	PFAM:PF03796.21
contig_301	372	671	+	DNJDLL_00929	11.3	10.2		RefSeq:WP_102738826.1, SO:0001217, UniParc:UPI000C9A0620, UniRef:UniRef100_UPI000C9A0620, UniRef:UniRef50_A0AAX0WJH4, UniRef:UniRef90_A0AAX0WJH4
contig_301	2346	2594	+	DNJDLL_00931	9.4	7.6		RefSeq:WP_087393764.1, SO:0001217, UniParc:UPI000B38A2B5, UniRef:UniRef100_A0AAX0WP70, UniRef:UniRef50_A0AAX0WP70, UniRef:UniRef90_A0AAX0WP70
contig_302	2	676	+	DNJDLL_00934	24.8	11.7		
contig_302	2168	3328	-	DNJDLL_00936	42.7	8.4		
contig_303	31	564	+	DNJDLL_00937	19.1	11.3		
contig_305	493	2127	-	DNJDLL_00941	61.2	8.8	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_306	667	1014	-	DNJDLL_00942	13.3	6.9		
contig_307	57	419	+	DNJDLL_00944	13.5	10.3		
contig_307	1755	2033	-	DNJDLL_00946	9.8	5.1		
contig_309	613	1539	-	DNJDLL_00950	32.9	10.1		
contig_311	196	579	+	DNJDLL_00953	14.0	7.8		
contig_311	1161	1937	-	DNJDLL_00955	27.8	9.2		
contig_312	2584	2826	-	DNJDLL_00959	8.4	4.2		
contig_313	555	836	-	DNJDLL_00960	9.7	9.4		RefSeq:WP_022197565.1, SO:0001217, UniParc:UPI00033BFF50, UniRef:UniRef100_A0AAX0WLZ9, UniRef:UniRef50_B2UKY2, UniRef:UniRef90_B2UKY2
contig_313	1069	1200	+	DNJDLL_00961	5.1	9.9		
contig_314	3826	4233	-	DNJDLL_00966	15.2	9.1		
contig_316	530	1162	-	DNJDLL_00969	23.1	6.0		
contig_318	650	868	-	DNJDLL_00971	7.7	10.8		
contig_319	1229	1465	+	DNJDLL_00973	8.6	5.2		
contig_319	1458	1604	+	DNJDLL_00974	5.5	12.0		
contig_319	1696	2361	-	DNJDLL_00975	24.0	4.8	PF00384.28|Molybdopterin	PFAM:PF00384.28
contig_320	87	1022	+	DNJDLL_00976	34.4	6.3		SO:0001217, UniRef:UniRef50_UPI00122ECF70, UniRef:UniRef90_UPI00122ECF70
contig_321	28	303	+	DNJDLL_00977	9.8	6.8		
contig_322	683	1639	-	DNJDLL_00984	36.3	10.0		
contig_323	291	665	-	DNJDLL_00985	13.6	4.3		SO:0001217, UniRef:UniRef50_UPI0011AF9AE0, UniRef:UniRef90_UPI0011AF9AE0
contig_323	807	908	-	DNJDLL_00986	3.6	4.5		
contig_323	928	1512	-	DNJDLL_00987	20.0	5.7		
contig_324	1023	1610	-	DNJDLL_00990	22.7	5.0		RefSeq:WP_012420817.1, SO:0001217, UniParc:UPI000174033B, UniRef:UniRef100_B2UMP7, UniRef:UniRef50_A0AAE2WN85, UniRef:UniRef90_A0AAE2WN85
contig_324	1727	2011	-	DNJDLL_00991	10.6	10.1		SO:0001217, UniRef:UniRef50_A0AAP8T8B4, UniRef:UniRef90_A0AAP8T8B4
contig_325	534	1286	-	DNJDLL_00993	27.6	7.1		
contig_326	1665	2156	-	DNJDLL_00995	18.8	6.8		
contig_327	206	709	+	DNJDLL_00996	18.4	10.6		
contig_327	852	1391	-	DNJDLL_00997	19.4	9.9		
contig_328	28	198	+	DNJDLL_00998	5.8	11.5		
contig_328	360	1058	+	DNJDLL_00999	25.4	11.7		
contig_328	3430	3915	-	DNJDLL_01002	17.0	5.2		
contig_329	134	871	+	DNJDLL_01003	27.3	5.2	PF00722.28|Glyco_hydro_16, PF07589.16|PEP-CTERM	PFAM:PF00722.28, PFAM:PF07589.16
contig_331	2209	2493	-	DNJDLL_01012	10.3	6.9		
contig_332	87	551	+	DNJDLL_01013	16.7	4.9		
contig_333	7	378	+	DNJDLL_01016	13.3	4.3	PF00218.27|IGPS	PFAM:PF00218.27
contig_334	49	486	+	DNJDLL_01019	15.9	9.7		
contig_334	751	1518	-	DNJDLL_01020	27.8	5.2		
contig_335	372	815	+	DNJDLL_01021	16.2	11.6		
contig_335	2241	2540	-	DNJDLL_01023	11.6	6.6		
contig_336	64	273	-	DNJDLL_01024	7.5	10.2		
contig_336	572	1222	-	DNJDLL_01025	23.4	6.5		
contig_337	61	567	+	DNJDLL_01026	18.4	10.5		
contig_337	2705	3148	-	DNJDLL_01030	16.7	9.2	PF01702.25|TGT	PFAM:PF01702.25
contig_338	147	413	-	DNJDLL_01031	9.2	6.1		
contig_338	721	1368	-	DNJDLL_01032	22.9	6.5		
contig_338	1519	1674	-	DNJDLL_01033	5.2	4.7		
contig_340	1916	2038	+	DNJDLL_01037	4.4	10.8		
contig_340	2084	2374	+	DNJDLL_01038	10.6	8.8		SO:0001217, UniRef:UniRef50_A0A2N8HFJ0, UniRef:UniRef90_A0AAE2WL50
contig_340	3812	4402	-	DNJDLL_01040	21.7	9.0		
contig_341	164	646	+	DNJDLL_01041	18.0	5.7		
contig_341	1082	1225	-	DNJDLL_01042	5.2	8.1		RefSeq:WP_012419161.1, SO:0001217, UniParc:UPI0001740006, UniRef:UniRef100_B2ULQ2, UniRef:UniRef50_B2ULQ2, UniRef:UniRef90_B2ULQ2
contig_343	110	1036	+	DNJDLL_01046	34.0	5.5		SO:0001217, UniRef:UniRef50_UPI001C05F763, UniRef:UniRef90_UPI001C05F763
contig_346	475	633	-	DNJDLL_01067	5.8	8.8		
contig_346	652	858	-	DNJDLL_01068	7.6	9.5		
contig_347	136	600	+	DNJDLL_01069	16.8	7.8		
contig_348	461	1651	-	DNJDLL_01071	43.4	11.1		
contig_350	2176	3192	-	DNJDLL_01076	38.1	9.3		
contig_352	1138	2130	-	DNJDLL_01079	35.4	6.7		
contig_354	274	477	+	DNJDLL_01082	7.7	8.1		
contig_354	771	1142	+	DNJDLL_01083	13.7	11.2		
contig_355	6	437	+	DNJDLL_01086	16.1	8.4		
contig_355	685	1011	-	DNJDLL_01087	11.5	9.7	PF21307.2|Glyco_hydro_95_C	PFAM:PF21307.2
contig_356	437	1333	+	DNJDLL_01088	32.8	9.5		
contig_357	3688	3900	-	DNJDLL_01092	7.1	4.1		
contig_360	99	668	+	DNJDLL_01095	20.6	9.6	PF07670.19|Gate	PFAM:PF07670.19
contig_360	2711	3022	-	DNJDLL_01097	11.5	9.6		
contig_362	16	222	+	DNJDLL_01099	7.6	5.6	PF06230.17|LpxI_C	PFAM:PF06230.17
contig_362	314	502	-	DNJDLL_01100	6.7	6.1		
contig_363	111	377	+	DNJDLL_01103	10.0	10.4		
contig_363	593	958	+	DNJDLL_01104	13.3	6.0		
contig_364	398	595	+	DNJDLL_01106	7.4	12.0		
contig_364	592	1227	+	DNJDLL_01107	23.6	11.5		
contig_364	1674	2684	+	DNJDLL_01108	36.6	5.8		RefSeq:WP_022198175.1, SO:0001217, UniParc:UPI0003370761, UniRef:UniRef100_UPI0003370761, UniRef:UniRef50_B2UQC4, UniRef:UniRef90_B2UQC4
contig_365	1124	1294	+	DNJDLL_01115	6.2	7.7		
contig_366	9	509	+	DNJDLL_01117	18.2	5.6	PF00437.27|T2SSE	PFAM:PF00437.27
contig_366	548	988	-	DNJDLL_01118	15.8	8.2		
contig_367	93	395	+	DNJDLL_01119	11.7	7.9		
contig_367	416	1420	+	DNJDLL_01120	37.0	6.1		RefSeq:WP_031931038.1, SO:0001217, UniParc:UPI0004F2EDCF, UniRef:UniRef100_UPI0004F2EDCF, UniRef:UniRef50_B2UL34, UniRef:UniRef90_B2UL34
contig_367	2639	2845	-	DNJDLL_01122	7.7	6.4		
contig_368	361	957	+	DNJDLL_01123	23.3	12.0		
contig_369	548	2767	+	DNJDLL_01124	79.7	10.6		
contig_370	3186	3848	-	DNJDLL_01127	24.2	5.4		
contig_371	46	933	+	DNJDLL_01128	32.9	9.5		SO:0001217, UniRef:UniRef50_UPI000810CFA4
contig_371	944	1402	-	DNJDLL_01129	16.9	9.2	PF00023.36|Ank, PF12796.13|Ank_2, PF13606.12|Ank_3, PF13637.12|Ank_4, PF13857.12|Ank_5	PFAM:PF00023.36, PFAM:PF12796.13, PFAM:PF13606.12, PFAM:PF13637.12, PFAM:PF13857.12
contig_372	155	463	+	DNJDLL_01130	11.5	7.9		
contig_372	564	1529	-	DNJDLL_01131	34.8	10.8		
contig_374	15	302	+	DNJDLL_01133	10.2	10.2		
contig_374	2588	2812	-	DNJDLL_01136	7.8	8.4		
contig_374	2941	3087	-	DNJDLL_01137	5.1	10.0		SO:0001217, UniRef:UniRef50_UPI001C062E3E
contig_374	3109	3207	-	DNJDLL_01138	3.8	11.8		
contig_374	3523	3825	-	DNJDLL_01139	10.6	9.8		
contig_375	533	1234	+	DNJDLL_01140	26.6	4.9		RefSeq:WP_182916403.1, SO:0001217, UniParc:UPI001603C257, UniRef:UniRef100_UPI001603C257, UniRef:UniRef50_A0AAP8T9C9, UniRef:UniRef90_A0AAP8T9C9
contig_376	43	1275	+	DNJDLL_01141	45.3	5.6	PF02142.27|MGS, PF02222.28|ATP-grasp, PF02786.22|CPSase_L_D2, PF15632.11|ATPgrasp_Ter	PFAM:PF02142.27, PFAM:PF02222.28, PFAM:PF02786.22, PFAM:PF15632.11
contig_377	6	455	+	DNJDLL_01143	16.3	8.5		SO:0001217, UniRef:UniRef50_UPI002044D099, UniRef:UniRef90_UPI002044D099
contig_377	1647	2474	+	DNJDLL_01145	30.2	8.5		RefSeq:WP_022198456.1, SO:0001217, UniParc:UPI000339A2AD, UniRef:UniRef100_A0AAP8NM79, UniRef:UniRef50_B2UNF9, UniRef:UniRef90_B2UNF9
contig_377	2462	2773	-	DNJDLL_01146	11.3	6.9	PF13508.13|Acetyltransf_7	PFAM:PF13508.13
contig_378	2827	2955	-	DNJDLL_01148	4.6	10.0		
contig_379	20	421	+	DNJDLL_01149	15.0	10.2	PF00768.25|Peptidase_S11	PFAM:PF00768.25
contig_380	706	918	-	DNJDLL_01153	7.3	5.1		
contig_382	60	461	+	DNJDLL_01157	13.8	4.7	PF13190.11|PDGLE	PFAM:PF13190.11
contig_382	1320	1604	-	DNJDLL_01159	10.1	10.7		
contig_383	7680	8534	+	DNJDLL_01168	31.9	9.5		SO:0001217, UniRef:UniRef50_UPI000C9B96D7, UniRef:UniRef90_UPI000C9B96D7
contig_384	13	573	+	DNJDLL_01175	21.0	9.7		
contig_384	601	957	+	DNJDLL_01176	13.2	10.2		
contig_385	3191	4252	+	DNJDLL_01181	39.5	5.5		SO:0001217, UniRef:UniRef50_B2UNK5, UniRef:UniRef90_UPI00261FF17E
contig_385	4265	5332	+	DNJDLL_01182	41.3	9.3		SO:0001217, UniRef:UniRef50_B2UNK6, UniRef:UniRef90_UPI001BFFC5E5
contig_385	5506	5745	-	DNJDLL_01183	8.8	6.0		
contig_385	5956	6477	-	DNJDLL_01184	19.3	10.5		
contig_386	83	304	+	DNJDLL_01185	8.1	10.3		
contig_386	2436	3101	-	DNJDLL_01187	24.3	8.6		
contig_388	485	1102	-	DNJDLL_01188	22.4	9.6		
contig_389	85	324	+	DNJDLL_01189	8.9	10.7		
contig_389	3567	4400	-	DNJDLL_01193	29.8	6.1	PF01565.28|FAD_binding_4, PF02873.21|MurB_C	PFAM:PF01565.28, PFAM:PF02873.21
contig_390	451	783	-	DNJDLL_01194	12.2	9.9		
contig_392	336	656	+	DNJDLL_01197	10.8	11.4		
contig_393	1904	2182	+	DNJDLL_01200	10.2	5.1		RefSeq:WP_143245504.1, SO:0001217, UniParc:UPI001178A75C, UniRef:UniRef100_UPI0015C5F3BE, UniRef:UniRef50_B2UKN5, UniRef:UniRef90_B2UKN5
contig_393	4352	4741	+	DNJDLL_01203	14.3	5.2		RefSeq:WP_178644844.1, SO:0001217, UniParc:UPI0015B9D035, UniRef:UniRef100_UPI0015B9D035, UniRef:UniRef50_A0A2N8HBU3, UniRef:UniRef90_B2UKN8
contig_395	70	750	+	DNJDLL_01209	25.7	7.8	PF08676.16|MutL_C	PFAM:PF08676.16, SO:0001217, UniRef:UniRef50_UPI0025838E27, UniRef:UniRef90_UPI0025838E27
contig_395	1568	1726	-	DNJDLL_01210	6.2	10.3		
contig_395	1989	2207	-	DNJDLL_01211	7.6	10.2		
contig_396	134	475	+	DNJDLL_01212	13.2	9.3		
contig_396	6061	6252	+	DNJDLL_01220	7.2	10.4		SO:0001217, UniParc:UPI00080C772A, UniRef:UniRef100_A0AAP8NLX6, UniRef:UniRef50_A0AAP8NLX6, UniRef:UniRef90_A0AAP8NLX6
contig_396	6286	6555	-	DNJDLL_01221	9.7	4.7		
contig_398	41	442	+	DNJDLL_01225	14.3	8.9		
contig_398	1806	2279	-	DNJDLL_01227	18.2	9.5		
contig_399	49	444	+	DNJDLL_01228	14.5	6.3		
contig_399	600	827	-	DNJDLL_01229	8.4	10.0		
contig_400	2038	2694	+	DNJDLL_01232	24.7	10.0		
contig_400	3575	3673	-	DNJDLL_01235	3.5	6.5		
contig_401	1143	1574	-	DNJDLL_01237	16.6	8.9		RefSeq:WP_012419948.1, SO:0001217, UniParc:UPI0001640B60, UniRef:UniRef100_B2UQJ8, UniRef:UniRef50_B2UQJ8, UniRef:UniRef90_B2UQJ8
