# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_129	cds	3119	4132	-	DNJDLL_00388		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00319D8C6F, UniRef:UniRef90_UPI00319D8C6F
contig_129	cds	4183	4851	-	DNJDLL_00389		hypothetical protein	
contig_130	cds	70	567	-	DNJDLL_00390		HEAT repeat domain-containing protein	RefSeq:WP_046434787.1, SO:0001217, UniParc:UPI000623676F, UniRef:UniRef100_UPI000623676F, UniRef:UniRef50_B2UMC3, UniRef:UniRef90_B2UMC3
contig_130	tRNA	762	836	+	DNJDLL_00391	trnT	tRNA-Thr(cgt)	SO:0000270
contig_130	tRNA	881	956	+	DNJDLL_00392	trnK	tRNA-Lys(ctt)	SO:0000265
contig_130	cds	1441	3504	+	DNJDLL_00393		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A6N2T809, UniRef:UniRef90_B2UMC2
contig_130	cds	3847	5088	+	DNJDLL_00394		Alginate export domain-containing protein	SO:0001217, UniRef:UniRef50_B2UMC1, UniRef:UniRef90_B2UMC1
contig_130	cds	5104	6003	-	DNJDLL_00395		hypothetical protein	SO:0001217, UniRef:UniRef50_B2UMC0, UniRef:UniRef90_B2UMC0
contig_130	cds	6023	6883	-	DNJDLL_00396		hypothetical protein	
contig_131	cds	370	2070	-	DNJDLL_00397		hypothetical protein	PFAM:PF00069.31, PFAM:PF07714.23, PFAM:PF14559.12
contig_132	cds	107	1876	+	DNJDLL_00398		Transglutaminase-like domain-containing protein	RefSeq:WP_046434422.1, SO:0001217, UniParc:UPI00062368D3, UniRef:UniRef100_UPI00062368D3, UniRef:UniRef50_B2URL6, UniRef:UniRef90_A0AAP8NJP4
contig_133	cds	10	318	+	DNJDLL_00399		hypothetical protein	
contig_133	tRNA	428	502	+	DNJDLL_00400	trnN	tRNA-Asn(gtt)	SO:0000257
contig_133	cds	1192	1401	+	DNJDLL_00401		hypothetical protein	RefSeq:WP_022198111.1, SO:0001217, UniParc:UPI00033A2E8D, UniRef:UniRef100_A0AAP8NKY3, UniRef:UniRef50_B2UQ83, UniRef:UniRef90_B2UQ83
contig_133	cds	1398	2693	+	DNJDLL_00402	ybdN	Phosphoadenosine phosphosulfate reductase	COG:COG3969, COG:R, RefSeq:WP_012419832.1, SO:0001217, UniParc:UPI00017403C4, UniRef:UniRef100_B2UQ82, UniRef:UniRef50_B2UQ82, UniRef:UniRef90_B2UQ82
contig_133	cds	2690	3205	+	DNJDLL_00403	spo0J	ParB domain protein nuclease	COG:COG1475, COG:D, RefSeq:WP_012419831.1, SO:0001217, UniParc:UPI0001640A35, UniRef:UniRef100_B2UQ81, UniRef:UniRef50_A6LCF1, UniRef:UniRef90_B2UQ81
contig_133	cds	3222	3416	+	DNJDLL_00404		XRE family transcriptional regulator	RefSeq:WP_012419830.1, SO:0001217, UniParc:UPI00017403C3, UniRef:UniRef100_B2UQ80, UniRef:UniRef50_A0A2N8HFH1, UniRef:UniRef90_B2UQ80
contig_133	cds	3790	4299	+	DNJDLL_00405	yncB	TNase-like domain-containing protein	COG:COG1525, COG:L, SO:0001217, UniRef:UniRef50_A0AAP8NL69, UniRef:UniRef90_A0AAP8NL69
contig_134	cds	372	926	-	DNJDLL_00406	grpE	Protein GrpE	COG:COG0576, COG:O, KEGG:K03687, RefSeq:WP_022197538.1, SO:0001217, UniParc:UPI00033E7ADE, UniRef:UniRef100_UPI00033E7ADE, UniRef:UniRef50_B2UL08, UniRef:UniRef90_B2UL08
contig_135	cds	189	851	-	DNJDLL_00407		DUF304 domain-containing protein	RefSeq:WP_102737964.1, SO:0001217, UniParc:UPI000C9C28CA, UniRef:UniRef100_UPI0016000A80, UniRef:UniRef50_A0A2N8HB75, UniRef:UniRef90_A0AAP8NKJ5
contig_135	cds	1148	2929	-	DNJDLL_00408		Alpha-L-fucosidase	EC:3.2.1.51, KEGG:K01206, RefSeq:WP_094135896.1, SO:0001217, UniParc:UPI000B8E5224, UniRef:UniRef100_UPI000B8E5224, UniRef:UniRef50_A0A416GJ68, UniRef:UniRef90_A0AAP8NJJ0
contig_135	cds	2935	3087	+	DNJDLL_00409		hypothetical protein	RefSeq:WP_022197001.1, SO:0001217, UniParc:UPI000336CD5C, UniRef:UniRef100_UPI001382348B, UniRef:UniRef50_UPI001382348B, UniRef:UniRef90_UPI001382348B
contig_135	cds	3089	3784	-	DNJDLL_00410	fadR	FadR family transcriptional regulator	COG:COG2186, COG:K, RefSeq:WP_094135895.1, SO:0001217, UniParc:UPI000B8E758B, UniRef:UniRef100_UPI000B8E758B, UniRef:UniRef50_A0A2N8HC67, UniRef:UniRef90_A0A2N8HC67
contig_135	cds	3791	4588	-	DNJDLL_00411	modF	ABC transporter related	COG:COG1119, COG:P, RefSeq:WP_128804800.1, SO:0001217, UniParc:UPI000FFE69CA, UniRef:UniRef100_UPI000FFE69CA, UniRef:UniRef50_A0A1V5VCM8, UniRef:UniRef90_B2URB9
contig_135	cds	4688	5218	-	DNJDLL_00412		hypothetical protein	PFAM:PF01450.25
contig_136	cds	179	352	+	DNJDLL_00413		hypothetical protein	
contig_136	cds	816	1676	+	DNJDLL_00414	prmA	50S ribosomal protein L11 methyltransferase	COG:COG2264, COG:J, RefSeq:WP_094139412.1, SO:0001217, UniParc:UPI000B8EA0B7, UniRef:UniRef100_UPI000B8EA0B7, UniRef:UniRef50_A0A6N2U3S4, UniRef:UniRef90_A0AAP8NN28
contig_136	cds	1868	2329	-	DNJDLL_00415		Riboflavin synthase	SO:0001217, UniRef:UniRef50_A0A1F7UM96
contig_137	cds	627	977	+	DNJDLL_00416		hypothetical protein	
contig_137	cds	958	1662	-	DNJDLL_00417	lolD	ABC transporter related	COG:COG1136, COG:M, RefSeq:WP_012419163.1, SO:0001217, UniParc:UPI0001640958, UniRef:UniRef100_B2ULQ4, UniRef:UniRef50_A0A1F6PEC3, UniRef:UniRef90_B2ULQ4
contig_138	cds	14	616	+	DNJDLL_00418		ATP-binding cassette domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0027D23A0F, UniRef:UniRef90_UPI0027D23A0F
contig_138	cds	949	1155	+	DNJDLL_00419		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0027D315BA, UniRef:UniRef90_UPI0027D315BA
contig_138	cds	1146	1901	-	DNJDLL_00420		hypothetical protein	PFAM:PF01761.26, PFAM:PF24621.2
contig_139	cds	243	1106	+	DNJDLL_00421	nadC	carboxylating nicotinate-nucleotide diphosphorylase	COG:COG0157, COG:H, EC:2.4.2.19, GO:0004514, GO:0009435, KEGG:K00767, RefSeq:WP_065528798.1, SO:0001217, UniParc:UPI00080C746E, UniRef:UniRef100_UPI00080C746E, UniRef:UniRef50_A0A6G6KBC8, UniRef:UniRef90_A0A2N8HBF2
contig_139	cds	1128	1766	+	DNJDLL_00422	pdxH	pyridoxamine 5'-phosphate oxidase	COG:COG0259, COG:H, EC:1.4.3.5, GO:0004733, GO:0008615, GO:0010181, RefSeq:WP_012420302.1, SO:0001217, UniParc:UPI000164087A, UniRef:UniRef100_B2URK2, UniRef:UniRef50_B0JI39, UniRef:UniRef90_A0A2N8HBF3
contig_139	cds	1862	2290	-	DNJDLL_00423		hypothetical protein	
contig_140	cds	34	645	+	DNJDLL_00424		NAD(P)/FAD-dependent oxidoreductase	KEGG:K07137, SO:0001217, UniRef:UniRef50_A0A645B7V2, UniRef:UniRef90_UPI00258FB4E2
contig_140	cds	886	1500	+	DNJDLL_00425		DUF4125 domain-containing protein	RefSeq:WP_022198660.1, SO:0001217, UniParc:UPI0003408EEB, UniRef:UniRef100_A0AAX0WRS5, UniRef:UniRef50_B2ULR6, UniRef:UniRef90_B2ULR6
contig_140	cds	1565	1681	-	DNJDLL_00426		hypothetical protein	
contig_141	cds	131	601	+	DNJDLL_00427	marR	Transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_094139097.1, SO:0001217, UniParc:UPI000B8E76E0, UniRef:UniRef100_UPI000B8E76E0, UniRef:UniRef50_A0A2N8HBU0, UniRef:UniRef90_B2UP67
contig_141	cds	608	1744	+	DNJDLL_00428	acrA	RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	COG:COG0845, COG:MV, SO:0001217, UniRef:UniRef50_A0A2N8HBR6, UniRef:UniRef90_A0A2N8HBR6
contig_141	cds	1746	3950	-	DNJDLL_00429		hypothetical protein	
contig_142	cds	496	1335	-	DNJDLL_00430		Aminotransferase class I/classII large domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V5Z2L3
contig_143	cds	107	736	-	DNJDLL_00431	erfK	L,D-TPase catalytic domain-containing protein	COG:COG1376, COG:M, RefSeq:WP_123052067.1, SO:0001217, UniParc:UPI000F0B8397, UniRef:UniRef100_A0AAP8T9S3, UniRef:UniRef50_A0AAP8T9S3, UniRef:UniRef90_A0AAP8T9S3
contig_143	cds	840	1451	+	DNJDLL_00432		hypothetical protein	
contig_144	cds	68	538	-	DNJDLL_00433		hypothetical protein	RefSeq:WP_087393788.1, SO:0001217, UniParc:UPI000B38580B, UniRef:UniRef100_A0AAX0WLI9, UniRef:UniRef50_A0AAX0WLI9, UniRef:UniRef90_A0AAX0WLI9
contig_144	cds	535	948	-	DNJDLL_00434		hypothetical protein	RefSeq:WP_102741341.1, SO:0001217, UniParc:UPI000C9A270B, UniRef:UniRef100_A0AAX0WP84, UniRef:UniRef50_A0AAX0WP84, UniRef:UniRef90_A0AAX0WP84
contig_144	cds	962	1357	-	DNJDLL_00435		hypothetical protein	RefSeq:WP_215439409.1, SO:0001217, UniParc:UPI001BFEFEAD, UniRef:UniRef100_UPI001BFEFEAD, UniRef:UniRef90_A0A8S5T8D4
contig_144	cds	1390	2154	-	DNJDLL_00436		hypothetical protein	
contig_145	cds	131	1108	+	DNJDLL_00437		hypothetical protein	
contig_145	cds	1724	1927	+	DNJDLL_00438		hypothetical protein	
contig_145	cds	2212	2415	-	DNJDLL_00439		hypothetical protein	PFAM:PF00132.30
contig_146	cds	248	508	+	DNJDLL_00440		hypothetical protein	
contig_146	cds	567	2186	-	DNJDLL_00441	chb	beta-N-acetylhexosaminidase	COG:COG3525, COG:G, EC:3.2.1.52, KEGG:K12373, SO:0001217, UniRef:UniRef50_B2UM43, UniRef:UniRef90_B2UM43
contig_146	cds	2196	2675	+	DNJDLL_00442		hypothetical protein	
contig_147	cds	93	590	+	DNJDLL_00443		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A941TNI6
contig_148	cds	254	550	+	DNJDLL_00444		hypothetical protein	
contig_148	cds	795	1178	-	DNJDLL_00445		hypothetical protein	
contig_149	cds	354	1166	-	DNJDLL_00446		Haloacid dehalogenase	SO:0001217, UniRef:UniRef50_A0A3D5X8X8
contig_150	cds	28	603	+	DNJDLL_00447		DUF1573 domain-containing protein	SO:0001217, UniRef:UniRef50_B2UN31, UniRef:UniRef90_UPI00258046E5
contig_150	cds	918	1469	-	DNJDLL_00448		Lipoprotein	RefSeq:WP_215439806.1, SO:0001217, UniParc:UPI001BFF47FA, UniRef:UniRef100_UPI001BFF47FA, UniRef:UniRef50_B2ULD7, UniRef:UniRef90_B2ULD7
contig_150	cds	1582	2067	-	DNJDLL_00449		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00263237E2
contig_151	cds	69	809	+	DNJDLL_00450		sugar phosphate nucleotidyltransferase	SO:0001217, UniRef:UniRef50_UPI0012CD9430
contig_151	cds	806	1231	+	DNJDLL_00451	ruvX	Holliday junction resolvase RuvX	COG:COG0816, COG:JLK, EC:3.1.21.10, GO:0006364, RefSeq:WP_182916683.1, SO:0001217, UniParc:UPI001601A6D7, UniRef:UniRef100_UPI001601A6D7, UniRef:UniRef50_A0A967GQD6, UniRef:UniRef90_A0AAE3BJG6
contig_151	cds	1422	2423	-	DNJDLL_00452	qor	enoyl-[acyl-carrier-protein] reductase	COG:COG0604, COG:CR, RefSeq:WP_215490213.1, SO:0001217, UniParc:UPI001BFFD6A1, UniRef:UniRef100_UPI001BFFD6A1, UniRef:UniRef50_A0A6N2VFT7, UniRef:UniRef90_A0A6N2VFT7
contig_151	cds	2879	3142	+	DNJDLL_00453	rpmB	50S ribosomal protein L28	COG:COG0227, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_012420229.1, SO:0001217, UniParc:UPI00017402CA, UniRef:UniRef100_B2URC9, UniRef:UniRef50_B2URC9, UniRef:UniRef90_B2URC9
contig_151	cds	3342	3566	+	DNJDLL_00454		AP2/ERF domain-containing protein	RefSeq:WP_012420228.1, SO:0001217, UniParc:UPI000164048E, UniRef:UniRef100_B2URC8, UniRef:UniRef50_A0A1W9L8X7, UniRef:UniRef90_B2URC8
contig_151	cds	3903	5504	-	DNJDLL_00455	galA	Alpha-galactosidase	COG:COG3345, COG:G, RefSeq:WP_215490214.1, SO:0001217, UniParc:UPI001BFFD925, UniRef:UniRef100_UPI001BFFD925, UniRef:UniRef50_A0AAE6TAB0, UniRef:UniRef90_B2URC7
contig_151	cds	5528	6655	-	DNJDLL_00456	apbE	FAD:protein FMN transferase	COG:COG1477, COG:HO, EC:2.7.1.180, KEGG:K03734, SO:0001217, UniRef:UniRef50_A0A6N2VI94, UniRef:UniRef90_B2URC6
contig_152	cds	295	675	-	DNJDLL_00457		hypothetical protein	
contig_152	cds	911	1645	+	DNJDLL_00458	yafK	L,D-TPase catalytic domain-containing protein	COG:COG3034, COG:M, RefSeq:WP_237970272.1, SO:0001217, UniParc:UPI001EDF24E9, UniRef:UniRef100_UPI001EDF24E9, UniRef:UniRef50_A0A139TP65, UniRef:UniRef90_B2UPE2
contig_152	cds	1740	2096	-	DNJDLL_00459		Diaminopimelate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7X7ANN5
contig_153	cds	27	212	+	DNJDLL_00460		hypothetical protein	
contig_153	cds	750	1994	-	DNJDLL_00461	pfkA	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase	COG:COG0205, COG:G, SO:0001217, UniRef:UniRef50_A0A061A9E1, UniRef:UniRef90_B2UM45
contig_153	cds	2167	2616	-	DNJDLL_00462		sialate O-acetylesterase	SO:0001217, UniRef:UniRef50_UPI001C532E54, UniRef:UniRef90_UPI0025E884AB
contig_153	cds	3211	3624	-	DNJDLL_00463		hypothetical protein	PFAM:PF13377.12
contig_154	cds	167	550	+	DNJDLL_00464		hypothetical protein	
contig_154	cds	608	907	+	DNJDLL_00465	tatA	Sec-independent protein translocase protein TatA	COG:COG1826, COG:U, RefSeq:WP_046434776.1, SO:0001217, UniParc:UPI0006231D3D, UniRef:UniRef100_UPI0006231D3D, UniRef:UniRef50_B2UMD4, UniRef:UniRef90_B2UMD4
contig_154	cds	1107	1412	+	DNJDLL_00466		hypothetical protein	SO:0001217, UniRef:UniRef50_B2UMD3, UniRef:UniRef90_B2UMD3
contig_154	cds	1412	2818	+	DNJDLL_00467		Ribonuclease	COG:COG1782, COG:R, KEGG:K07576, RefSeq:WP_046434779.1, SO:0001217, UniParc:UPI0006237ECA, UniRef:UniRef100_UPI0006237ECA, UniRef:UniRef50_A0A6N2TB54, UniRef:UniRef90_A0A6N2TB54
contig_154	cds	2986	3345	+	DNJDLL_00468	arsC	Arsenate reductase and related	COG:COG1393, COG:P, RefSeq:WP_012419295.1, SO:0001217, UniParc:UPI0001640486, UniRef:UniRef100_B2UMD1, UniRef:UniRef50_D5DVB1, UniRef:UniRef90_B2UMD1
contig_154	cds	3354	4124	+	DNJDLL_00469		Ion transport 2 domain protein	RefSeq:WP_102733023.1, SO:0001217, UniParc:UPI00095B7AFB, UniRef:UniRef100_UPI00095B7AFB, UniRef:UniRef50_A0A139TTA0, UniRef:UniRef90_B2UMD0
contig_155	cds	150	617	+	DNJDLL_00470		hypothetical protein	
contig_155	cds	742	1329	+	DNJDLL_00471		DUF2062 domain-containing protein	KEGG:K09928, RefSeq:WP_094139401.1, SO:0001217, UniParc:UPI000B8E9948, UniRef:UniRef100_A0AAP8NJM2, UniRef:UniRef50_A0A139TVF9, UniRef:UniRef90_A0A2N8HGT4
contig_155	cds	1477	2082	+	DNJDLL_00472		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001BFFD91E, UniRef:UniRef90_UPI001BFFD91E
contig_155	cds	2036	2260	-	DNJDLL_00473		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAE6W2Y2
contig_155	cds	2540	3421	+	DNJDLL_00474		DUF5106 domain-containing protein	RefSeq:WP_022198229.1, SO:0001217, UniParc:UPI00033DE50A, UniRef:UniRef100_UPI00033DE50A, UniRef:UniRef50_A0A6N2S7C4, UniRef:UniRef90_A0AAP8NJT2
contig_155	cds	3538	4236	-	DNJDLL_00475	yhaK	Pirin domain protein	COG:COG1741, COG:R, RefSeq:WP_022198230.1, SO:0001217, UniParc:UPI000335540F, UniRef:UniRef100_A0AAP8NKV9, UniRef:UniRef50_A0A0P0GHQ9, UniRef:UniRef90_B2UN34
contig_155	cds	4442	7603	+	DNJDLL_00476		AsmA-like C-terminal domain-containing protein	RefSeq:WP_215489810.1, SO:0001217, UniParc:UPI001BFFD965, UniRef:UniRef100_UPI001BFFD965, UniRef:UniRef50_A0A9P3ZRV4, UniRef:UniRef90_A0AAP8NJU4
contig_155	cds	8502	9215	-	DNJDLL_00477		site-specific DNA-methyltransferase	RefSeq:WP_249851694.1, SO:0001217, UniParc:UPI00201D3524, UniRef:UniRef100_UPI00201D3524, UniRef:UniRef50_A0AAE6T8P7, UniRef:UniRef90_UPI00138E6BB2
contig_155	cds	9351	9797	-	DNJDLL_00478		hypothetical protein	RefSeq:WP_249851695.1, SO:0001217, UniParc:UPI00201E14D2, UniRef:UniRef100_UPI00201E14D2, UniRef:UniRef50_UPI00201E14D2, UniRef:UniRef90_UPI00201E14D2
contig_155	cds	9816	10061	-	DNJDLL_00479		hypothetical protein	PFAM:PF01381.28
contig_155	cds	10155	10430	+	DNJDLL_00480		hypothetical protein	
contig_156	cds	107	403	+	DNJDLL_00481		hypothetical protein	
contig_156	cds	430	1854	+	DNJDLL_00482	acrA	Membrane-fusion protein-like protein	COG:COG0845, COG:MV, SO:0001217, UniParc:UPI00033C79E5, UniRef:UniRef100_A0AAP8NLJ3, UniRef:UniRef50_A0A1C7PF02, UniRef:UniRef90_B2UR01
contig_156	cds	1960	4224	-	DNJDLL_00483		hypothetical protein	
contig_157	cds	79	1047	+	DNJDLL_00484		hypothetical protein	PFAM:PF06415.18
contig_157	cds	1681	1908	-	DNJDLL_00485		hypothetical protein	
contig_158	cds	393	3188	+	DNJDLL_00486	lacZ	Beta-galactosidase	COG:COG3250, COG:G, EC:3.2.1.23, KEGG:K01190, SO:0001217, UniRef:UniRef50_A0A6N2RBE8, UniRef:UniRef90_A0A2N8HGL1
contig_158	cds	3202	3675	+	DNJDLL_00487	mauE	Methylamine utilisation protein MauE domain-containing protein	RefSeq:WP_022198554.1, SO:0001217, UniParc:UPI000337B214, UniRef:UniRef100_UPI000337B214, UniRef:UniRef50_B2UP06, UniRef:UniRef90_B2UP06
contig_158	cds	3956	4105	-	DNJDLL_00488		hypothetical protein	
contig_159	cds	294	848	-	DNJDLL_00489		hypothetical protein	
contig_159	cds	909	1304	-	DNJDLL_00490		hypothetical protein	
contig_160	cds	592	1137	-	DNJDLL_00491		hypothetical protein	
contig_161	cds	154	1323	+	DNJDLL_00492		hypothetical protein	
contig_161	cds	1512	1829	-	DNJDLL_00493		hypothetical protein	
contig_162	cds	4	582	+	DNJDLL_00494		DUF5655 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001EBE28D2
contig_163	cds	15	707	+	DNJDLL_00495	bla	class A beta-lactamase	EC:3.5.2.6, GO:0008800, GO:0030655, GO:0046677, NCBIFam:NF033103.1, SO:0001217, UniRef:UniRef50_UPI0019695743, UniRef:UniRef90_UPI00261F6483
contig_163	cds	859	1347	-	DNJDLL_00496		YokE-like PH domain-containing protein	RefSeq:WP_046434851.1, SO:0001217, UniParc:UPI00062306FE, UniRef:UniRef100_A0A352SIB7, UniRef:UniRef50_A0A139TRF6, UniRef:UniRef90_A0A352SIB7
contig_164	cds	174	506	+	DNJDLL_00497		hypothetical protein	
contig_164	cds	540	1151	+	DNJDLL_00498	rpsD	30S ribosomal protein S4	COG:COG0522, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0019843, GO:0042274, KEGG:K02986, RefSeq:WP_022198459.1, SO:0001217, UniParc:UPI00033AE037, UniRef:UniRef100_A0A2N8J1R1, UniRef:UniRef50_B2UNG3, UniRef:UniRef90_B2UNG3
contig_164	cds	1283	2050	+	DNJDLL_00499	serB	HAD-superfamily subfamily IB hydrolase, TIGR01490	COG:COG0560, COG:E, RefSeq:WP_094139297.1, SO:0001217, UniParc:UPI000B8E5458, UniRef:UniRef100_UPI000B8E5458, UniRef:UniRef50_A0A2N8HGB3, UniRef:UniRef90_B2UNG2
contig_164	cds	2101	2604	-	DNJDLL_00500		hypothetical protein	
contig_165	cds	591	1412	+	DNJDLL_00501		Transcriptional regulator	SO:0001217, UniRef:UniRef50_I9RLN7, UniRef:UniRef90_A0A1Q6QMC9
contig_165	cds	1448	1885	+	DNJDLL_00502		DNA mismatch endonuclease (Patch repair protein)	SO:0001217, UniRef:UniRef50_C6L9J7, UniRef:UniRef90_A0AAE3VAB2
contig_165	cds	1936	2145	+	DNJDLL_00503		XRE family transcriptional regulator	SO:0001217, UniRef:UniRef50_U2NP57, UniRef:UniRef90_A0A417EYV7
contig_165	cds	2159	3355	+	DNJDLL_00504		DNA (cytosine-5-)-methyltransferase	EC:2.1.1.37, KEGG:K00558, SO:0001217, UniRef:UniRef50_A0A1T1HA32, UniRef:UniRef90_A0A1Y4IKQ4
contig_165	cds	3342	4076	+	DNJDLL_00505		Type II restriction endonuclease EcoO109IR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0J6WTJ4, UniRef:UniRef90_A0A1Y4IKP6
contig_166	cds	844	1413	-	DNJDLL_00506		hypothetical protein	
contig_167	cds	129	998	-	DNJDLL_00507	mMP0362	DUF58 domain-containing protein	COG:COG1721, COG:R, RefSeq:WP_022196986.1, SO:0001217, UniParc:UPI00033ED101, UniRef:UniRef100_UPI00033ED101, UniRef:UniRef50_B2URA6, UniRef:UniRef90_B2URA6
contig_168	cds	733	1140	-	DNJDLL_00508		hypothetical protein	RefSeq:WP_046435653.1, SO:0001217, UniParc:UPI00062365B0, UniRef:UniRef100_A0AAP8NJE8, UniRef:UniRef50_A0AAE6T8A9, UniRef:UniRef90_B2UMH0
contig_169	cds	702	2153	-	DNJDLL_00509	ftsZ	Tubulin/FtsZ GTPase domain-containing protein	COG:COG0206, COG:D, KEGG:K03531, RefSeq:WP_313753721.1, SO:0001217, UniParc:UPI0028A4A5D2, UniRef:UniRef100_UPI0028A4A5D2, UniRef:UniRef50_A0A2N8HEB6, UniRef:UniRef90_A0AAP8NNP5
contig_170	cds	37	243	+	DNJDLL_00510		hypothetical protein	
contig_170	cds	240	887	+	DNJDLL_00511	trpF	N-(5'-phosphoribosyl)anthranilate isomerase	COG:COG0135, COG:E, RefSeq:WP_022197482.1, SO:0001217, UniParc:UPI000339237E, UniRef:UniRef100_UPI000339237E, UniRef:UniRef50_B2ULG8, UniRef:UniRef90_B2ULG8
contig_171	cds	783	1121	-	DNJDLL_00512		hypothetical protein	
contig_171	cds	1063	1326	-	DNJDLL_00513		hypothetical protein	
contig_172	cds	84	617	+	DNJDLL_00514		hypothetical protein	
contig_172	tRNA	727	801	-	DNJDLL_00515	trnT	tRNA-Thr(tgt)	SO:0000270
contig_172	cds	905	2857	-	DNJDLL_00516	gyrA	DNA gyrase/topoisomerase IV subunit A	COG:COG0188, COG:L, GO:0003677, GO:0003918, GO:0005524, GO:0006259, GO:0006265, SO:0001217, UniRef:UniRef50_A0A6N2RKL6, UniRef:UniRef90_A0A6N2RKL6
contig_173	cds	225	1163	-	DNJDLL_00517		Aminoglycoside phosphotransferase domain-containing protein	COG:COG3178, COG:R, EC:2.7.1.221, KEGG:K07102, RefSeq:WP_022198844.1, SO:0001217, UniParc:UPI000334A632, UniRef:UniRef100_A0AAJ2JJI4, UniRef:UniRef50_A0A2N8HCC2, UniRef:UniRef90_A0AAJ2JJI4
contig_173	cds	1262	1843	-	DNJDLL_00518		tryptophan synthase	SO:0001217, UniRef:UniRef50_A0A353N7R8
contig_174	cds	42	242	+	DNJDLL_00519		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0005541DD5, UniRef:UniRef90_UPI0005541DD5
contig_174	cds	287	2128	-	DNJDLL_00520	alr0228	Phospholipid/glycerol acyltransferase domain-containing protein	COG:COG3176, COG:R, RefSeq:WP_051729305.1, SO:0001217, UniParc:UPI00068D9138, UniRef:UniRef100_A0AAJ2MYK3, UniRef:UniRef50_A0A2N8HEU6, UniRef:UniRef90_A0A2N8HEU6
contig_174	cds	2267	2908	+	DNJDLL_00521	cmk	(d)CMP kinase	COG:COG0283, COG:F, EC:2.7.4.25, GO:0004127, GO:0005524, GO:0015949, SO:0001217, UniRef:UniRef50_A0A2S7TYC9, UniRef:UniRef90_A0A6N2T3H6
contig_174	cds	2815	3270	-	DNJDLL_00522		hypothetical protein	
contig_175	cds	165	854	-	DNJDLL_00523		hypothetical protein	
contig_175	cds	818	1000	-	DNJDLL_00524		hypothetical protein	
contig_176	cds	25	453	+	DNJDLL_00525		hypothetical protein	
contig_176	cds	381	812	-	DNJDLL_00526	fadM	Thioesterase superfamily protein	COG:COG0824, COG:I, RefSeq:WP_065529601.1, SO:0001217, UniParc:UPI00080C9BA4, UniRef:UniRef100_A0A3S5YW21, UniRef:UniRef50_A0A139TP01, UniRef:UniRef90_B2UMU6
contig_176	cds	764	1159	-	DNJDLL_00527		hypothetical protein	
contig_176	cds	1202	1354	-	DNJDLL_00528		hypothetical protein	
contig_177	cds	119	247	-	DNJDLL_00529		hypothetical protein	RefSeq:WP_012420041.1, SO:0001217, UniParc:UPI0001740356, UniRef:UniRef100_B2UQU1, UniRef:UniRef50_B2UQU1, UniRef:UniRef90_B2UQU1
contig_177	cds	461	1054	-	DNJDLL_00530	hpf	ribosome hibernation-promoting factor, HPF/YfiA family	COG:COG1544, COG:J, GO:0005840, GO:0045182, KEGG:K05808, RefSeq:WP_012420042.1, SO:0001217, UniParc:UPI0001640B2C, UniRef:UniRef100_B2UQU2, UniRef:UniRef50_A0A2N8HAU9, UniRef:UniRef90_A0A2N8HAU9
contig_177	tRNA	1403	1479	+	DNJDLL_00531	trnfM	tRNA-fMet(cat)	SO:0000266
contig_177	cds	1527	1955	+	DNJDLL_00532		CNNM domain-containing protein	RefSeq:WP_022197442.1, SO:0001217, UniParc:UPI00033E0CD1, UniRef:UniRef100_UPI00033E0CD1, UniRef:UniRef50_A0AAP8T9W5, UniRef:UniRef90_UPI000C9A244A
contig_177	cds	2081	2977	-	DNJDLL_00533	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_022197443.1, SO:0001217, UniParc:UPI000338FE8C, UniRef:UniRef100_A0A2N8I1Y6, UniRef:UniRef50_A0A143XS41, UniRef:UniRef90_B2UQU3
contig_177	cds	3160	4446	-	DNJDLL_00534		Carboxymuconolactone decarboxylase	SO:0001217, UniRef:UniRef50_B2UQU4, UniRef:UniRef90_B2UQU4
contig_177	cds	4465	4836	-	DNJDLL_00535		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0C1QJT3
