#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_600	61	1203	+	DIEIIL_01255	42.3	9.4	PF00188.32|CAP, PF00395.25|SLH	PFAM:PF00188.32, PFAM:PF00395.25
contig_601	97	687	+	DIEIIL_01256	22.0	5.2	PF03147.19|FDX-ACB, PF17759.6|tRNA_synthFbeta	PFAM:PF03147.19, PFAM:PF17759.6
contig_602	382	789	+	DIEIIL_01258	14.2	5.5		
contig_603	894	1025	-	DIEIIL_01261	5.1	9.3		RefSeq:WP_008374867.1, SO:0001217, UniParc:UPI000197ECA6, UniRef:UniRef100_C0BB94, UniRef:UniRef50_D4LZC7, UniRef:UniRef90_C0BB94
contig_607	83	1288	+	DIEIIL_01269	45.6	4.7		
contig_609	29	889	+	DIEIIL_01278	31.4	5.1	PF01580.24|FtsK_SpoIIIE, PF09397.16|FtsK_gamma	PFAM:PF01580.24, PFAM:PF09397.16
contig_612	8	217	+	DIEIIL_01286	7.3	4.6		
contig_614	4	159	+	DIEIIL_01288	5.6	5.2		
contig_617	270	485	+	DIEIIL_01296	8.2	4.9		
contig_624	132	719	+	DIEIIL_01306	22.9	9.7		
contig_627	15	161	+	DIEIIL_01314	4.7	4.4		
contig_630	479	1090	-	DIEIIL_01318	24.6	7.4		
contig_631	9	569	+	DIEIIL_01319	20.7	5.1	PF01487.21|DHquinase_I	PFAM:PF01487.21
contig_634	2715	3116	-	DIEIIL_01329	14.8	6.7		
contig_635	317	1090	-	DIEIIL_01332	28.0	9.3	PF00595.29|PDZ, PF13180.12|PDZ_2, PF17820.7|PDZ_6	PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF17820.7
contig_636	127	1524	+	DIEIIL_01333	49.9	4.7	PF02738.23|MoCoBD_1, PF20256.3|MoCoBD_2	PFAM:PF02738.23, PFAM:PF20256.3, SO:0001217, UniRef:UniRef50_G5IEG6
contig_636	1802	2386	-	DIEIIL_01334	23.0	9.6		
contig_637	4181	4480	-	DIEIIL_01339	11.0	4.4	PF06968.18|BATS	PFAM:PF06968.18
contig_641	40	846	+	DIEIIL_01345	28.8	9.1		SO:0001217, UniRef:UniRef50_UPI002ED27495
contig_643	20	1156	+	DIEIIL_01350	43.0	6.8	PF00165.29|HTH_AraC, PF08502.15|LeuA_dimer, PF12833.13|HTH_18, PF22615.1|IPMS_D2	PFAM:PF00165.29, PFAM:PF08502.15, PFAM:PF12833.13, PFAM:PF22615.1
contig_647	757	1128	-	DIEIIL_01360	13.9	5.3		
contig_650	710	829	-	DIEIIL_01362	4.1	11.7		SO:0001217, UniParc:UPI000197DE9F, UniRef:UniRef100_C0B7H2, UniRef:UniRef50_C0B7H2, UniRef:UniRef90_C0B7H2
contig_652	1012	1182	-	DIEIIL_01369	6.4	7.8		
contig_656	63	1928	+	DIEIIL_01374	69.2	4.7	PF00562.33|RNA_pol_Rpb2_6, PF04560.25|RNA_pol_Rpb2_7	PFAM:PF00562.33, PFAM:PF04560.25
contig_657	296	538	-	DIEIIL_01375	9.3	9.3		RefSeq:WP_008371907.1, SO:0001217, UniParc:UPI000197DF33, UniRef:UniRef100_C0B8J4, UniRef:UniRef50_C0B8J4, UniRef:UniRef90_C0B8J4
contig_657	1545	1862	-	DIEIIL_01377	11.4	5.6		
contig_665	480	995	-	DIEIIL_01386	19.6	5.2	PF02518.31|HATPase_c, PF06580.19|His_kinase	PFAM:PF02518.31, PFAM:PF06580.19
contig_671	780	968	-	DIEIIL_01396	6.9	4.9	PF25137.1|ADH_Fe_C	PFAM:PF25137.1
contig_672	983	1885	+	DIEIIL_01397	34.4	8.1		
contig_673	1668	2372	-	DIEIIL_01402	27.2	6.7	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_674	142	540	+	DIEIIL_01403	14.8	9.2		
contig_677	145	339	+	DIEIIL_01409	7.3	5.8	PF24963.1|DUF7768	PFAM:PF24963.1
contig_679	71	895	+	DIEIIL_01412	33.3	5.2		RefSeq:WP_022220350.1, SO:0001217, UniParc:UPI0002DB40DA, UniRef:UniRef100_C0BF00, UniRef:UniRef50_C0BF00, UniRef:UniRef90_C0BF00
contig_683	431	919	+	DIEIIL_01417	19.5	9.6		
contig_683	1528	1692	-	DIEIIL_01419	5.9	10.1		
contig_685	232	1569	+	DIEIIL_01424	51.7	6.6		
contig_686	2675	2989	+	DIEIIL_01429	13.0	8.8		RefSeq:WP_054335442.1, SO:0001217, UniParc:UPI0006C80067, UniRef:UniRef100_UPI0006C80067, UniRef:UniRef50_A0A7G5MPA1, UniRef:UniRef90_UPI0006C80067
contig_692	366	482	+	DIEIIL_01437	4.3	9.0		SO:0001217, UniParc:UPI0002E2C96B, UniRef:UniRef100_A0A1C5QZH4, UniRef:UniRef50_A0A1C5QZH4, UniRef:UniRef90_A0A1C5QZH4
contig_693	1240	1845	-	DIEIIL_01440	23.5	8.7	PF01734.28|Patatin, PF19890.4|DUF6363	PFAM:PF01734.28, PFAM:PF19890.4, SO:0001217, UniRef:UniRef50_R6WL11
contig_695	743	1141	-	DIEIIL_01442	14.5	4.3		
contig_697	6	884	+	DIEIIL_01445	32.9	8.7		
contig_698	494	919	-	DIEIIL_01446	16.2	8.7		
contig_704	315	512	-	DIEIIL_01450	7.2	9.8		SO:0001217, UniRef:UniRef50_UPI001C025A53, UniRef:UniRef90_UPI001C025A53
contig_704	2621	2854	-	DIEIIL_01452	9.2	4.5		RefSeq:WP_022220330.1, SO:0001217, UniParc:UPI0002FCAEE8, UniRef:UniRef100_C0BDW2, UniRef:UniRef50_C0BDW2, UniRef:UniRef90_C0BDW2
contig_705	1232	1897	+	DIEIIL_01457	25.3	5.3		RefSeq:WP_288210008.1, SO:0001217, UniParc:UPI0008208265, UniRef:UniRef100_C0BF06, UniRef:UniRef50_A0A1C5LKA4, UniRef:UniRef90_C0BF06
contig_707	45	512	+	DIEIIL_01459	18.0	4.7		
contig_709	2893	3030	+	DIEIIL_01464	5.2	5.7		SO:0001217, UniRef:UniRef50_A0A849Y0B5, UniRef:UniRef90_A0A849Y0B5
contig_711	21	644	+	DIEIIL_01474	22.6	4.8	PF00180.25|Iso_dh	PFAM:PF00180.25
contig_717	417	578	+	DIEIIL_01489	6.0	4.9		RefSeq:WP_172676494.1, SO:0001217, UniParc:UPI0006BFD407, UniRef:UniRef100_A0A173TWU2, UniRef:UniRef50_B0G3A2, UniRef:UniRef90_A0A174INL4
contig_718	1430	1624	-	DIEIIL_01494	6.8	8.2		
contig_719	100	1419	-	DIEIIL_01495	50.1	5.0	PF05746.21|DALR_1	PFAM:PF05746.21
contig_723	240	329	+	DIEIIL_01505	3.4	7.8		SO:0001217, UniParc:UPI000822167A, UniRef:UniRef100_A0A1C5W179, UniRef:UniRef50_A0A1C5W179, UniRef:UniRef90_A0A1C5W179
contig_727	1588	1779	-	DIEIIL_01519	7.3	9.5		SO:0001217, UniParc:UPI00033A6692, UniRef:UniRef100_A0A1C5YHE9, UniRef:UniRef50_A0A1C5YHE9, UniRef:UniRef90_A0A1C5YHE9
contig_727	1821	2684	-	DIEIIL_01520	31.3	4.8	PF00408.26|PGM_PMM_IV, PF02879.22|PGM_PMM_II, PF02880.22|PGM_PMM_III	PFAM:PF00408.26, PFAM:PF02879.22, PFAM:PF02880.22
contig_730	348	1292	-	DIEIIL_01524	35.2	4.8	PF01717.24|Meth_synt_2	PFAM:PF01717.24
contig_732	824	2227	-	DIEIIL_01528	50.3	5.1	PF00702.32|Hydrolase, PF08282.18|Hydrolase_3	PFAM:PF00702.32, PFAM:PF08282.18
contig_742	7	633	+	DIEIIL_01548	24.5	10.2		
contig_742	1846	2379	-	DIEIIL_01550	19.7	6.5		
contig_743	2641	3390	-	DIEIIL_01552	29.5	9.4		
contig_744	494	1684	+	DIEIIL_01554	45.3	8.8		RefSeq:WP_008372774.1, SO:0001217, UniParc:UPI000197E772, UniRef:UniRef100_C0BDF0, UniRef:UniRef50_A0A3E4GPW6, UniRef:UniRef90_A0A3E4GPW6
contig_745	3477	3599	-	DIEIIL_01559	4.6	9.6		
contig_746	17	376	+	DIEIIL_01560	13.8	5.9	PF13091.12|PLDc_2	PFAM:PF13091.12
contig_747	13	1053	+	DIEIIL_01563	36.4	5.6	PF07550.17|Shr-like_HID, PF07554.19|FIVAR	PFAM:PF07550.17, PFAM:PF07554.19
contig_750	13	579	+	DIEIIL_01567	21.8	8.5	PF13641.12|Glyco_tranf_2_3	PFAM:PF13641.12
contig_750	510	935	-	DIEIIL_01568	16.8	9.7		
contig_751	68	805	+	DIEIIL_01569	26.7	5.5	PF00365.25|PFK	PFAM:PF00365.25
contig_751	9867	10397	-	DIEIIL_01580	19.0	6.0		
contig_753	445	1164	+	DIEIIL_01583	25.9	5.8	PF00224.27|PK, PF02887.21|PK_C	PFAM:PF00224.27, PFAM:PF02887.21
contig_753	1428	2297	-	DIEIIL_01584	33.5	9.0		
contig_762	31	861	+	DIEIIL_01602	31.3	5.2	PF07944.18|Beta-AFase-like_GH127_cat, PF20736.2|Glyco_hydro127M	PFAM:PF07944.18, PFAM:PF20736.2
contig_763	58	606	+	DIEIIL_01605	19.9	5.3	PF01571.26|GCV_T, PF08669.17|GCV_T_C	PFAM:PF01571.26, PFAM:PF08669.17
contig_766	1831	1977	-	DIEIIL_01610	5.3	9.4		RefSeq:WP_008372238.1, SO:0001217, UniParc:UPI000197DFF8, UniRef:UniRef100_C0B4Q4, UniRef:UniRef50_C0B4Q4, UniRef:UniRef90_C0B4Q4
contig_769	8577	9002	-	DIEIIL_01627	16.3	9.3		
contig_778	60	341	+	DIEIIL_01636	10.6	5.1		
contig_779	431	934	-	DIEIIL_01638	19.6	6.0		
contig_781	193	747	+	DIEIIL_01641	20.3	4.1		
contig_782	3615	3827	-	DIEIIL_01646	7.9	4.6		
contig_784	149	259	-	DIEIIL_01647	4.2	9.2		
contig_784	1114	1449	+	DIEIIL_01649	12.9	5.0		RefSeq:WP_022220217.1, SO:0001217, UniParc:UPI000334BF01, UniRef:UniRef100_A0A174RAQ6, UniRef:UniRef50_A0A174RAQ6, UniRef:UniRef90_A0A174RAQ6
contig_785	157	888	+	DIEIIL_01654	27.4	8.0		
contig_789	993	1781	-	DIEIIL_01660	30.1	4.5		
contig_791	10	414	+	DIEIIL_01665	15.0	6.1	PF00842.27|Ala_racemase_C	PFAM:PF00842.27
contig_795	1703	2119	-	DIEIIL_01679	15.3	7.7	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_796	83	328	+	DIEIIL_01680	9.4	7.7	PF16158.11|N_BRCA1_IG	PFAM:PF16158.11
contig_797	552	1109	-	DIEIIL_01682	21.8	9.4		
contig_800	133	1083	+	DIEIIL_01691	36.3	9.5		
contig_803	219	629	-	DIEIIL_01695	16.4	7.0		
contig_808	160	531	+	DIEIIL_01701	14.3	4.9		
contig_812	84	533	+	DIEIIL_01709	16.5	6.3	PF00306.32|ATP-synt_ab_C	PFAM:PF00306.32
contig_813	2426	3118	-	DIEIIL_01713	24.7	9.4		
contig_818	82	582	+	DIEIIL_01719	17.8	9.5		SO:0001217, UniRef:UniRef50_A0A417X1X4
contig_821	378	593	-	DIEIIL_01721	7.4	4.3		
contig_822	35	832	+	DIEIIL_01723	29.2	5.5	PF00994.29|MoCF_biosynth	PFAM:PF00994.29
contig_828	19	537	+	DIEIIL_01731	20.0	5.3	PF02518.31|HATPase_c, PF06580.19|His_kinase, PF14501.12|HATPase_c_5	PFAM:PF02518.31, PFAM:PF06580.19, PFAM:PF14501.12
contig_831	420	938	+	DIEIIL_01740	20.3	9.3		
contig_831	1297	1560	+	DIEIIL_01741	9.9	4.3		RefSeq:WP_008368655.1, SO:0001217, UniParc:UPI000197E03B, UniRef:UniRef100_C0B7N5, UniRef:UniRef50_C0B7N5, UniRef:UniRef90_C0B7N5
contig_831	2032	2175	-	DIEIIL_01743	5.5	4.4		
contig_833	89	595	+	DIEIIL_01745	18.9	4.8		
contig_843	6	1547	+	DIEIIL_01761	57.2	5.7	PF01580.24|FtsK_SpoIIIE, PF01637.24|ATPase_2, PF13401.12|AAA_22	PFAM:PF01580.24, PFAM:PF01637.24, PFAM:PF13401.12
contig_846	1827	2108	-	DIEIIL_01768	11.0	9.6		
contig_849	874	1218	-	DIEIIL_01773	13.2	4.6	PF13530.11|SCP2_2	PFAM:PF13530.11
contig_850	3251	3475	-	DIEIIL_01777	8.2	5.0		
contig_851	38	331	+	DIEIIL_01778	11.7	9.9		
contig_852	3126	3221	-	DIEIIL_01782	3.7	4.9		
contig_860	1816	2805	-	DIEIIL_01793	36.0	9.7		
contig_862	863	1015	+	DIEIIL_01800	5.8	9.3		RefSeq:WP_008374824.1, SO:0001217, UniParc:UPI000197EBFD, UniRef:UniRef100_C0BB70, UniRef:UniRef50_C0BB70, UniRef:UniRef90_C0BB70
