# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_223	cds	5207	6106	+	DIEIIL_00457	lysR	Cyn operon transcriptional activator	COG:COG0583, COG:K, RefSeq:WP_008374087.1, SO:0001217, UniParc:UPI000197E82B, UniRef:UniRef100_C0BEK3, UniRef:UniRef50_B7AVL9, UniRef:UniRef90_A0A173RG33
contig_223	cds	6123	7211	-	DIEIIL_00458		DUF3810 domain-containing protein	RefSeq:WP_022220416.1, SO:0001217, UniParc:UPI000316D6A5, UniRef:UniRef100_C0BEK2, UniRef:UniRef50_C0BEK2, UniRef:UniRef90_C0BEK2
contig_224	cds	326	1258	-	DIEIIL_00459	ribF	bifunctional riboflavin kinase/FAD synthetase	COG:COG0196, COG:H, EC:2.7.1.26, EC:2.7.7.2, GO:0003919, KEGG:K11753, RefSeq:WP_008369299.1, SO:0001217, UniParc:UPI000197E41D, UniRef:UniRef100_C0B774, UniRef:UniRef50_B0NAE1, UniRef:UniRef90_C0B774
contig_224	cds	1275	2201	-	DIEIIL_00460	truB	tRNA pseudouridine(55) synthase TruB	COG:COG0130, COG:J, EC:5.4.99.25, GO:0001522, GO:0003723, GO:0009451, GO:0009982, KEGG:K03177, RefSeq:WP_022220256.1, SO:0001217, UniParc:UPI000335227E, UniRef:UniRef100_UPI000335227E, UniRef:UniRef50_A0A9X5C9V0, UniRef:UniRef90_A0AA37QB85
contig_224	cds	2198	2746	-	DIEIIL_00461		hypothetical protein	PFAM:PF02272.25
contig_225	cds	65	889	+	DIEIIL_00462		hypothetical protein	PFAM:PF03841.19
contig_225	cds	1768	2304	-	DIEIIL_00463		hypothetical protein	
contig_226	cds	307	1824	-	DIEIIL_00464	dinP	DNA polymerase IV	COG:COG0389, COG:L, KEGG:K03502, RefSeq:WP_008372390.1, SO:0001217, UniParc:UPI000197DF7A, UniRef:UniRef100_C0B5M1, UniRef:UniRef50_A0A848AVC7, UniRef:UniRef90_A0A173XL67
contig_227	cds	166	375	-	DIEIIL_00465	cysK	Cysteine synthase	COG:COG0031, COG:E, RefSeq:WP_008368521.1, SO:0001217, UniParc:UPI000197E263, UniRef:UniRef100_C0B4Z7, UniRef:UniRef50_A0A009SHR7, UniRef:UniRef90_C0B4Z7
contig_227	cds	485	1168	-	DIEIIL_00466		Beta-galactosidase trimerization domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9D2FRC6
contig_228	cds	50	1447	+	DIEIIL_00467		ABC-type multidrug/protein/lipid transport system ATPase component	SO:0001217, UniRef:UniRef50_A0A449BHX7
contig_229	cds	52	777	+	DIEIIL_00468	sufC	ABC transporter ATP-binding protein	COG:COG0396, COG:O, RefSeq:WP_022220430.1, SO:0001217, UniParc:UPI00031CCB9E, UniRef:UniRef100_A0A174HF63, UniRef:UniRef50_A0A1C5UNI0, UniRef:UniRef90_A0A174HF63
contig_229	cds	795	1721	+	DIEIIL_00469	sufB	SufB/sufD domain protein	COG:COG0719, COG:O, RefSeq:WP_008374162.1, SO:0001217, UniParc:UPI000197E95E, UniRef:UniRef100_C0BEP6, UniRef:UniRef50_D8GU06, UniRef:UniRef90_B0G736
contig_229	cds	1929	2516	-	DIEIIL_00470	gmk	Guanylate kinase	COG:COG0194, COG:F, RefSeq:WP_022220431.1, SO:0001217, UniParc:UPI00033F016C, UniRef:UniRef100_C0BEP7, UniRef:UniRef50_C0FZX6, UniRef:UniRef90_A0A174H9A6
contig_229	cds	2509	3924	-	DIEIIL_00471	ldcC	Arginine decarboxylase	COG:COG1982, COG:E, RefSeq:WP_022220432.1, SO:0001217, UniParc:UPI000338A253, UniRef:UniRef100_C0BEP9, UniRef:UniRef50_A0A9D2IIR2, UniRef:UniRef90_A0A173RE81
contig_229	cds	4028	6250	-	DIEIIL_00472	galA	Alpha-galactosidase	COG:COG3345, COG:G, RefSeq:WP_044999183.1, SO:0001217, UniParc:UPI00030A2360, UniRef:UniRef100_C0BEQ0, UniRef:UniRef50_A0A932BW38, UniRef:UniRef90_A0A174H904
contig_229	cds	6454	7395	-	DIEIIL_00473		DUF4340 domain-containing protein	RefSeq:WP_008374171.1, SO:0001217, UniParc:UPI000197E9E7, UniRef:UniRef100_C0BEQ1, UniRef:UniRef50_C0BEQ1, UniRef:UniRef90_C0BEQ1
contig_229	cds	7414	8868	-	DIEIIL_00474		ABC-type uncharacterized transport system domain-containing protein	KEGG:K25153, RefSeq:WP_022220434.1, SO:0001217, UniParc:UPI000334B99C, UniRef:UniRef100_A0A412SX75, UniRef:UniRef50_R9JQ28, UniRef:UniRef90_C0BEQ2
contig_229	cds	8881	9747	-	DIEIIL_00475	nosY	ABC-2 type transporter transmembrane domain-containing protein	COG:COG1277, COG:O, SO:0001217, UniRef:UniRef50_F7JKZ4, UniRef:UniRef90_C0BEQ4
contig_229	cds	9731	10852	-	DIEIIL_00476	rbbA	Uncharacterized ABC transporter ATP-binding protein YbhF	COG:COG1131, COG:JV, SO:0001217, UniRef:UniRef50_R6TV75, UniRef:UniRef90_A0A174HE17
contig_230	cds	434	1150	-	DIEIIL_00477	trmK	tRNA (Adenine(22)-N(1))-methyltransferase	COG:COG2384, COG:J, EC:2.1.1.217, KEGG:K06967, RefSeq:WP_022220525.1, SO:0001217, UniParc:UPI00033FF4E4, UniRef:UniRef100_C0BBA7, UniRef:UniRef50_A0A174AV06, UniRef:UniRef90_A0A174AV06
contig_230	cds	1155	2270	-	DIEIIL_00478	rpoD	RNA polymerase sigma factor RpoD	COG:COG0568, COG:K, GO:0003677, GO:0006355, GO:0016987, RefSeq:WP_008374891.1, SO:0001217, UniParc:UPI000197ED3A, UniRef:UniRef100_C0BBA6, UniRef:UniRef50_P06224, UniRef:UniRef90_C0BBA6
contig_230	cds	2310	2633	-	DIEIIL_00479		hypothetical protein	SO:0001217, UniParc:UPI000197ED39, UniRef:UniRef100_C0BBA5, UniRef:UniRef50_C0BBA5, UniRef:UniRef90_C0BBA5
contig_231	cds	241	1266	-	DIEIIL_00480	cwlO1	Gamma-D-glutamyl-L-lysine endopeptidase	COG:COG3883, COG:S, SO:0001217, UniRef:UniRef50_R9MTZ0, UniRef:UniRef90_A0A173YY14
contig_232	cds	45	422	-	DIEIIL_00481		Phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease 2 domain-containing protein	RefSeq:WP_022220388.1, SO:0001217, UniParc:UPI00033701F6, UniRef:UniRef100_A0A1C5RFZ6, UniRef:UniRef50_R9JPP7, UniRef:UniRef90_A0A173YWE8
contig_232	cds	438	1187	-	DIEIIL_00482		DUF1444 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A173YYD0, UniRef:UniRef90_A0A173YYD0
contig_233	cds	66	1031	+	DIEIIL_00483	rbsK	5-dehydro-2-deoxygluconokinase	COG:COG0524, COG:G, RefSeq:WP_022220809.1, SO:0001217, UniParc:UPI00033B7382, UniRef:UniRef100_A0A1C5W2T2, UniRef:UniRef50_A0A174A8N9, UniRef:UniRef90_A0A174A8N9
contig_233	cds	1117	1680	-	DIEIIL_00484		DUF2335 domain-containing protein	RefSeq:WP_022220808.1, SO:0001217, UniParc:UPI0003350C96, UniRef:UniRef100_A0A1C5W2N6, UniRef:UniRef50_A0A173S2J4, UniRef:UniRef90_A0A173S2J4
contig_233	cds	1788	2462	-	DIEIIL_00485	dsrA	Ferredoxin	COG:COG2221, COG:P, SO:0001217, UniRef:UniRef50_A0A174A9N9, UniRef:UniRef90_A0A174A9N9
contig_235	cds	72	629	+	DIEIIL_00486		DUF3841 domain-containing protein	RefSeq:WP_008373458.1, SO:0001217, UniParc:UPI000197E096, UniRef:UniRef100_C0B5Q4, UniRef:UniRef50_A8MEN1, UniRef:UniRef90_C0B5Q4
contig_235	cds	605	1177	+	DIEIIL_00487		DUF3841 domain-containing protein	RefSeq:WP_022220343.1, SO:0001217, UniParc:UPI0002DA7CFF, UniRef:UniRef100_A0A1C5V931, UniRef:UniRef50_A8MEN2, UniRef:UniRef90_A0AA37V316
contig_235	cds	1178	1531	+	DIEIIL_00488	arsC	Regulatory protein spx	COG:COG1393, COG:P, RefSeq:WP_022220342.1, SO:0001217, UniParc:UPI000334ADD0, UniRef:UniRef100_A0A1C5V989, UniRef:UniRef50_D5DVB1, UniRef:UniRef90_A0A174B5P1
contig_235	cds	1568	2749	-	DIEIIL_00489	fucP	MFS transporter	COG:COG0738, COG:G, SO:0001217, UniRef:UniRef50_C9A6L1, UniRef:UniRef90_A0AA37QMQ7
contig_235	cds	2863	3765	+	DIEIIL_00490	araC	AraC family transcriptional regulator	COG:COG2207, COG:K, RefSeq:WP_022220340.1, SO:0001217, UniParc:UPI0003381A0E, UniRef:UniRef100_A0A3R6A9J5, UniRef:UniRef50_A0A173Z488, UniRef:UniRef90_A0A173Z488
contig_236	cds	62	937	+	DIEIIL_00491	lysR	HTH-type transcriptional regulator gltC	COG:COG0583, COG:K, RefSeq:WP_008368761.1, SO:0001217, UniParc:UPI000197E13F, UniRef:UniRef100_C0B7T9, UniRef:UniRef50_R9MKH3, UniRef:UniRef90_A0A173WTQ5
contig_237	cds	60	746	-	DIEIIL_00492	ompR	Stage 0 sporulation A-like protein	COG:COG0745, COG:TK, RefSeq:WP_022220646.1, SO:0001217, UniParc:UPI00033F86A5, UniRef:UniRef100_UPI00033F86A5, UniRef:UniRef50_A0A084JPH3, UniRef:UniRef90_A0A174DVV0
contig_238	cds	346	639	-	DIEIIL_00493	aF2118	HTH cro/C1-type domain-containing protein	COG:COG3620, COG:K, SO:0001217, UniParc:UPI000197F2DA, UniRef:UniRef100_A0A173V9E1, UniRef:UniRef50_H1CYQ5, UniRef:UniRef90_C4ZB39
contig_238	cds	636	1001	-	DIEIIL_00494	tad	Toxin-antitoxin system, toxin component, RelE family	COG:COG4679, COG:VX, RefSeq:WP_007888560.1, SO:0001217, UniParc:UPI000197F2D9, UniRef:UniRef100_A0A2U2EFX6, UniRef:UniRef50_I0GSC4, UniRef:UniRef90_U2W636
contig_238	cds	1098	1259	+	DIEIIL_00495		DNA topoisomerase III	RefSeq:WP_242853379.1, SO:0001217, UniParc:UPI0002ECA7D6, UniRef:UniRef100_A0A0M6WY08, UniRef:UniRef50_A0A0M6WY08, UniRef:UniRef90_A0A0M6WY08
contig_238	cds	1584	2291	+	DIEIIL_00496	lytT	Stage 0 sporulation A-like protein	COG:COG3279, COG:KT, SO:0001217, UniRef:UniRef50_A0A173VFZ4, UniRef:UniRef90_A0A173VFZ4
contig_239	cds	98	1567	+	DIEIIL_00497	xylB	xylulokinase	COG:COG1070, COG:G, EC:2.7.1.17, GO:0004856, GO:0005997, KEGG:K00854, SO:0001217, UniRef:UniRef50_A0A0M6WNN0, UniRef:UniRef90_A0A174IF50
contig_240	cds	243	1925	+	DIEIIL_00498	ilvD	Dihydroxy-acid dehydratase	COG:COG0129, COG:EG, EC:4.2.1.9, KEGG:K01687, RefSeq:WP_008368759.1, SO:0001217, UniParc:UPI000197E13E, UniRef:UniRef100_A0A173WTG8, UniRef:UniRef50_A0AAE3HCD8, UniRef:UniRef90_A0A173WTG8
contig_240	cds	1957	2943	+	DIEIIL_00499	oCDMu	Ornithine cyclodeaminase	COG:COG2423, COG:E, RefSeq:WP_022220061.1, SO:0001217, UniParc:UPI0002FC0566, UniRef:UniRef100_C0B7T7, UniRef:UniRef50_A0A1S8T7B9, UniRef:UniRef90_A0A173WW73
contig_241	cds	170	1498	+	DIEIIL_00500	norM	putative multidrug resistance protein NorM	COG:COG0534, COG:V, RefSeq:WP_022220661.1, SO:0001217, UniParc:UPI00033CA425, UniRef:UniRef100_UPI00033CA425, UniRef:UniRef50_A0A174UDI3, UniRef:UniRef90_A0A174DXI4
contig_241	cds	1654	3027	-	DIEIIL_00501		Pyridine nucleotide-disulfide oxidoreductase	COG:COG2509, COG:R, KEGG:K07137, RefSeq:WP_022220662.1, SO:0001217, UniParc:UPI0003405884, UniRef:UniRef100_A0A174DUH8, UniRef:UniRef50_A0A174QQP2, UniRef:UniRef90_C0B8Q6
contig_242	cds	48	1679	+	DIEIIL_00502		Ribonuclease R	SO:0001217, UniRef:UniRef50_A0A1S9CER6
contig_242	cds	1672	2145	+	DIEIIL_00503	smpB	SsrA-binding protein SmpB	COG:COG0691, COG:O, GO:0003723, KEGG:K03664, RefSeq:WP_022220141.1, SO:0001217, UniParc:UPI00033776A0, UniRef:UniRef100_A0A1C5L6A2, UniRef:UniRef50_A1ANL4, UniRef:UniRef90_A0A174PI49
contig_242	cds	2268	2882	+	DIEIIL_00504	eCF-S	ECF transporter S component	COG:COG4720, COG:H, SO:0001217, UniParc:UPI00033869D3, UniRef:UniRef100_A0A1C5L666, UniRef:UniRef50_R9JTS7, UniRef:UniRef90_C0BDF4
contig_242	tmRNA	3038	3380	+	DIEIIL_00505	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_242	cds	3489	3767	-	DIEIIL_00506		Putative Se/S carrier protein-like domain-containing protein	RefSeq:WP_022220139.1, SO:0001217, UniParc:UPI000338F7F7, UniRef:UniRef100_A0A1C5L603, UniRef:UniRef50_F7V8B9, UniRef:UniRef90_C0BDF5
contig_242	cds	3769	5043	-	DIEIIL_00507	hgdB	double-cubane-cluster-containing anaerobic reductase	COG:COG1775, COG:EQ, RefSeq:WP_022220138.1, SO:0001217, UniParc:UPI000337B243, UniRef:UniRef100_C0BDF6, UniRef:UniRef50_A0A379CID2, UniRef:UniRef90_A0A173SFS5
contig_242	cds	5358	5900	+	DIEIIL_00508	rimL	[ribosomal protein uS5]-alanine N-acetyltransferase	COG:COG1670, COG:JO, RefSeq:WP_022220137.1, SO:0001217, UniParc:UPI000338653D, UniRef:UniRef100_A0A1C5L639, UniRef:UniRef50_A0A7U9SFT1, UniRef:UniRef90_A0A173SHQ3
contig_243	cds	40	477	+	DIEIIL_00509		Carbohydrate kinase FGGY C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V5REJ6
contig_243	cds	520	1209	+	DIEIIL_00510	araD	L-ribulose-5-phosphate 4-epimerase	COG:COG0235, COG:EG, EC:5.1.3.4, GO:0008270, GO:0008742, GO:0019568, RefSeq:WP_022220177.1, SO:0001217, UniParc:UPI00033C5F04, UniRef:UniRef100_C0B6Q7, UniRef:UniRef50_A0A8B3URK9, UniRef:UniRef90_A0A3R6AIV9
contig_243	cds	1370	2869	+	DIEIIL_00511	araA	L-arabinose isomerase	COG:COG2160, COG:G, EC:5.3.1.4, GO:0005996, GO:0008733, KEGG:K01804, RefSeq:WP_022220176.1, SO:0001217, UniParc:UPI0002D9B800, UniRef:UniRef100_C0B6Q8, UniRef:UniRef50_Q8EMP4, UniRef:UniRef90_C0B6Q8
contig_244	cds	216	539	-	DIEIIL_00512		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_K1UAH8, UniRef:UniRef90_K1UAH8
contig_244	cds	697	1260	-	DIEIIL_00513		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1T4XBZ7, UniRef:UniRef90_A0A1T4XBZ7
contig_244	cds	1901	2653	-	DIEIIL_00514	yhfC	YhfC family glutamic-type intramembrane protease	COG:COG4377, COG:R, SO:0001217, UniRef:UniRef50_A0AAP3Q5C5, UniRef:UniRef90_A0AAP3Q5C5
contig_245	cds	1488	2585	-	DIEIIL_00515	dprA	DNA-processing protein DprA	GO:0009294, SO:0001217, UniRef:UniRef50_F7JNE2, UniRef:UniRef90_C0BBH9
contig_245	cds	2591	3166	-	DIEIIL_00516		Mg chelatase-like protein	SO:0001217, UniRef:UniRef50_R6CDW4
contig_246	cds	24	848	+	DIEIIL_00517		hypothetical protein	PFAM:PF18980.5
contig_246	cds	823	1584	+	DIEIIL_00518		Tetratricopeptide repeat protein	RefSeq:WP_008375292.1, SO:0001217, UniParc:UPI000197EA47, UniRef:UniRef100_C0BBY4, UniRef:UniRef50_A0A4R4FH90, UniRef:UniRef90_C0BBY4
contig_246	cds	1690	3126	+	DIEIIL_00519	purF	amidophosphoribosyltransferase	COG:COG0034, COG:F, EC:2.4.2.14, GO:0004044, GO:0009113, KEGG:K00764, SO:0001217, UniRef:UniRef50_A0A7C6S5A4, UniRef:UniRef90_A0A174JV52
contig_247	cds	164	1231	-	DIEIIL_00520	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	COG:COG0707, COG:M, EC:2.4.1.227, GO:0050511, KEGG:K02563, RefSeq:WP_008374192.1, SO:0001217, UniParc:UPI000197E9F2, UniRef:UniRef100_C0BER2, UniRef:UniRef50_Q893R7, UniRef:UniRef90_A0A174N824
contig_249	cds	2343	2486	-	DIEIIL_00521		hypothetical protein	RefSeq:WP_022045464.1, SO:0001217, UniParc:UPI000334DA2E, UniRef:UniRef100_A0A0M6WBT6, UniRef:UniRef50_A0A0M6WBT6, UniRef:UniRef90_A0A0M6WBT6
contig_249	cds	2616	3749	-	DIEIIL_00522		hypothetical protein	PFAM:PF02368.24
contig_250	cds	20	652	+	DIEIIL_00523	sigK	RNA polymerase sigma factor	COG:COG5814, COG:DK, KEGG:K03091, RefSeq:WP_022220374.1, SO:0001217, UniParc:UPI000338AD25, UniRef:UniRef100_A0A1C5RJ97, UniRef:UniRef50_A0A173YRC9, UniRef:UniRef90_A0A173YRC9
contig_250	cds	727	1062	-	DIEIIL_00524		hypothetical protein	
contig_251	cds	37	942	+	DIEIIL_00525	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	COG:COG0275, COG:J, EC:2.1.1.199, GO:0016434, SO:0001217, UniRef:UniRef50_A9KS30, UniRef:UniRef90_C0B5W8
contig_251	cds	990	1184	+	DIEIIL_00526	purR	DNA-binding transcriptional regulator, LacI/PurR family	COG:COG1609, COG:K, RefSeq:WP_008371413.1, SO:0001217, UniParc:UPI000197E208, UniRef:UniRef100_C0B5W9, UniRef:UniRef50_C0B5W9, UniRef:UniRef90_C0B5W9
contig_251	cds	1394	2269	+	DIEIIL_00527	yitT	DUF2179 domain-containing protein	COG:COG1284, COG:S, RefSeq:WP_022220447.1, SO:0001217, UniParc:UPI00033780B5, UniRef:UniRef100_C0B5X0, UniRef:UniRef50_C0B5X0, UniRef:UniRef90_C0B5X0
contig_251	cds	2283	2954	+	DIEIIL_00528	ompR	Stage 0 sporulation A-like protein	COG:COG0745, COG:TK, SO:0001217, UniRef:UniRef50_A0A0M6WUX4, UniRef:UniRef90_A0A173ZGU6
contig_251	cds	2951	3973	+	DIEIIL_00529	baeS	histidine kinase	COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K19081, RefSeq:WP_008371419.1, SO:0001217, UniParc:UPI000197E20B, UniRef:UniRef100_C0B5X2, UniRef:UniRef50_A0A173ZH62, UniRef:UniRef90_A0A173ZH62
contig_252	cds	174	1031	-	DIEIIL_00530		RNA methyltransferase	SO:0001217, UniRef:UniRef50_W4VHJ8
contig_253	cds	24	521	+	DIEIIL_00531	yqeK	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	COG:COG1713, COG:TR, EC:3.6.1.41, SO:0001217, UniRef:UniRef50_A0A923LGQ6, UniRef:UniRef90_C0BCH4
contig_253	cds	521	880	+	DIEIIL_00532	rsfS	ribosome silencing factor	COG:COG0799, COG:J, GO:0017148, GO:0043022, SO:0001217, UniRef:UniRef50_A0A174SZD3, UniRef:UniRef90_A0A173TDX9
contig_253	cds	988	1329	+	DIEIIL_00533		Helix-turn-helix transcriptional regulator	RefSeq:WP_173700139.1, SO:0001217, UniParc:UPI00082251B2, UniRef:UniRef100_A0A1C5WFF4, UniRef:UniRef50_A0A173R474, UniRef:UniRef90_A0A849XTL6
contig_255	cds	18	251	+	DIEIIL_00534		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A9D2HIW8
contig_255	cds	422	643	+	DIEIIL_00535		DUF3847 domain-containing protein	RefSeq:WP_005362330.1, SO:0001217, UniParc:UPI0001561B08, UniRef:UniRef100_A0A417VDD5, UniRef:UniRef50_C0EXG7, UniRef:UniRef90_C0EXG7
contig_255	cds	655	1179	-	DIEIIL_00536		hypothetical protein	
contig_256	cds	31	1443	+	DIEIIL_00537		GH3 auxin-responsive promoter	SO:0001217, UniRef:UniRef50_A0AA37VAW8, UniRef:UniRef90_A0A174AFZ1
contig_258	cds	379	999	-	DIEIIL_00538		Phosphoribosylformylglycinamidine synthase	SO:0001217, UniRef:UniRef50_A0AAW9J4Q7
contig_259	cds	1101	1280	-	DIEIIL_00539		hypothetical protein	
contig_260	cds	1050	1316	-	DIEIIL_00540		DUF1292 domain-containing protein	RefSeq:WP_008375002.1, SO:0001217, UniParc:UPI000197E5BB, UniRef:UniRef100_C0BBH0, UniRef:UniRef50_S0JG56, UniRef:UniRef90_C0BBH0
contig_260	cds	1356	1787	-	DIEIIL_00541	ruvX	Holliday junction resolvase RuvX	COG:COG0816, COG:JLK, EC:3.1.21.10, GO:0006364, SO:0001217, UniParc:UPI000197E5BA, UniRef:UniRef100_C0BBG9, UniRef:UniRef50_A9KKS6, UniRef:UniRef90_C0BBG9
contig_260	cds	1797	2054	-	DIEIIL_00542	ireB	IreB family regulatory phosphoprotein	COG:COG4472, COG:S, RefSeq:WP_008374998.1, SO:0001217, UniParc:UPI000197E5B9, UniRef:UniRef100_C0BBG8, UniRef:UniRef50_Q9KDE5, UniRef:UniRef90_C0BBG8
contig_260	cds	2106	3431	-	DIEIIL_00543	mtaB	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	COG:COG0621, COG:J, EC:2.8.4.5, GO:0006400, GO:0051539, GO:0061712, GO:1904047, KEGG:K18707, RefSeq:WP_008374996.1, SO:0001217, UniParc:UPI000197E5B8, UniRef:UniRef100_C0BBG7, UniRef:UniRef50_A0A1C5UN98, UniRef:UniRef90_A0A173R7P3
contig_261	cds	1865	2440	-	DIEIIL_00544	pth	aminoacyl-tRNA hydrolase	COG:COG0193, COG:J, EC:3.1.1.29, GO:0004045, RefSeq:WP_008371875.1, SO:0001217, UniParc:UPI000197DEAE, UniRef:UniRef100_C0B8H2, UniRef:UniRef50_C4ZBV8, UniRef:UniRef90_C0B8H2
contig_262	cds	1323	1946	-	DIEIIL_00545	gloB	Hydroxyacylglutathione hydrolase	COG:COG0491, COG:R, RefSeq:WP_008369645.1, SO:0001217, UniParc:UPI000197ED17, UniRef:UniRef100_C0B970, UniRef:UniRef50_F7JQJ9, UniRef:UniRef90_A0A174PRL7
contig_262	cds	1953	2546	-	DIEIIL_00546		hypothetical protein	PFAM:PF01842.31, PFAM:PF13291.12, PFAM:PF19296.4
contig_263	cds	1014	1187	-	DIEIIL_00547		hypothetical protein	PFAM:PF21117.3
contig_264	cds	199	702	+	DIEIIL_00548	pucR	PucR C-terminal helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_H1LXK3
contig_264	cds	737	1423	+	DIEIIL_00549	ftsE	cell division ATP-binding protein FtsE	COG:COG2884, COG:D, GO:0000910, GO:0005524, RefSeq:WP_008372900.1, SO:0001217, UniParc:UPI000197E8BB, UniRef:UniRef100_C0BDL3, UniRef:UniRef50_A0A174E1L7, UniRef:UniRef90_C0BDL3
contig_264	cds	1413	2321	+	DIEIIL_00550	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, GO:0016020, RefSeq:WP_008372902.1, SO:0001217, UniParc:UPI000197E8BC, UniRef:UniRef100_C0BDL4, UniRef:UniRef50_E0RY79, UniRef:UniRef90_A0A173SIH8
contig_264	cds	2299	2748	-	DIEIIL_00551		hypothetical protein	
contig_265	cds	1225	2229	-	DIEIIL_00552	dgt	deoxyguanosinetriphosphate triphosphohydrolase	COG:COG0232, COG:F, EC:3.1.5.1, GO:0016793, KEGG:K01129, RefSeq:WP_008374884.1, SO:0001217, UniParc:UPI000197ED37, UniRef:UniRef100_C0BBA3, UniRef:UniRef50_A0A971P007, UniRef:UniRef90_C0BBA3
contig_265	cds	2233	3696	-	DIEIIL_00553	pap	polyphosphate:AMP phosphotransferase	COG:C, COG:COG2326, EC:2.7.4.33, GO:0006797, GO:0043751, KEGG:K23753, RefSeq:WP_008374882.1, SO:0001217, UniParc:UPI000197ECAE, UniRef:UniRef100_C0BBA2, UniRef:UniRef50_A0A1V5GZC4, UniRef:UniRef90_C0BBA2
contig_265	tRNA	3974	4058	+	DIEIIL_00554	trnL	tRNA-Leu(aag)	SO:0000264
contig_267	cds	362	1942	+	DIEIIL_00555	pgi	glucose-6-phosphate isomerase	COG:COG0166, COG:G, EC:5.3.1.9, RefSeq:WP_008373449.1, SO:0001217, UniParc:UPI000197E091, UniRef:UniRef100_C0B5P9, UniRef:UniRef50_O83488, UniRef:UniRef90_C0B5P9
contig_268	cds	87	404	+	DIEIIL_00556		hypothetical protein	PFAM:PF22919.1
contig_268	cds	417	1034	+	DIEIIL_00557	ntpD	V-type ATP synthase subunit D	COG:C, COG:COG1394, RefSeq:WP_008371109.1, SO:0001217, UniParc:UPI000197ED91, UniRef:UniRef100_C0BF53, UniRef:UniRef50_A8RD87, UniRef:UniRef90_C0BF53
contig_268	cds	1156	1770	+	DIEIIL_00558	mecA	Negative regulator of genetic competence (MecA)	COG:COG4862, COG:KTN, KEGG:K16511, RefSeq:WP_008371107.1, SO:0001217, UniParc:UPI000197ED90, UniRef:UniRef100_C0BF52, UniRef:UniRef50_C0BF52, UniRef:UniRef90_C0BF52
contig_268	tRNA	1957	2029	-	DIEIIL_00559	trnK	tRNA-Lys(ctt)	SO:0000265
contig_269	cds	134	565	-	DIEIIL_00560	ydcZ	DMT family transporter	COG:COG3238, COG:S, KEGG:K09936, RefSeq:WP_008374687.1, SO:0001217, UniParc:UPI000197E9A4, UniRef:UniRef100_C0BAZ0, UniRef:UniRef50_S0JG20, UniRef:UniRef90_C0BAZ0
contig_269	cds	644	1825	-	DIEIIL_00561	argD	Acetylornithine aminotransferase	COG:COG4992, COG:E, SO:0001217, UniRef:UniRef50_A0A173TPG2, UniRef:UniRef90_A0A173TPG2
contig_269	cds	1855	2742	-	DIEIIL_00562	argB	Acetylglutamate kinase	COG:COG0548, COG:E, RefSeq:WP_008374684.1, SO:0001217, UniParc:UPI000197E9A2, UniRef:UniRef100_C0BAY8, UniRef:UniRef50_Q9PIR8, UniRef:UniRef90_C0BAY8
contig_269	cds	2755	3003	-	DIEIIL_00563		hypothetical protein	
contig_270	cds	279	1190	+	DIEIIL_00564	ptb	phosphate butyryltransferase	COG:C, COG:COG0280, EC:2.3.1.19, GO:0019605, GO:0050182, RefSeq:WP_022220769.1, SO:0001217, UniParc:UPI00033BA119, UniRef:UniRef100_A0A173W9W9, UniRef:UniRef50_Q05624, UniRef:UniRef90_A0A174KDD0
contig_270	cds	1204	2274	+	DIEIIL_00565	buk	butyrate kinase	COG:C, COG:COG3426, EC:2.7.2.7, GO:0005524, GO:0005737, GO:0006113, GO:0016310, GO:0047761, KEGG:K00929, RefSeq:WP_022220770.1, SO:0001217, UniParc:UPI000339A0D8, UniRef:UniRef100_A0A174E1H1, UniRef:UniRef50_Q05619, UniRef:UniRef90_A0A174E1H1
contig_271	cds	526	1227	+	DIEIIL_00566		hypothetical protein	
contig_272	cds	62	823	-	DIEIIL_00567	yjjP	Threonine/serine exporter-like N-terminal domain-containing protein	COG:C, COG:COG2966, SO:0001217, UniRef:UniRef50_C0BC02, UniRef:UniRef90_C0BC02
