# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_18	cds	10920	11789	+	NPHBLG_00263		Aldose 1-epimerase	SO:0001217, UniParc:UPI00033711FF, UniRef:UniRef100_R6Q825, UniRef:UniRef50_A0A3D1RH56, UniRef:UniRef90_R6Q825
contig_18	cds	11799	11990	+	NPHBLG_00264		DUF3784 domain-containing protein	SO:0001217, UniParc:UPI0003384096, UniRef:UniRef100_R6QM29, UniRef:UniRef50_R6QM29, UniRef:UniRef90_R6QM29
contig_18	cds	12074	12181	+	NPHBLG_00265		hypothetical protein	SO:0001217, UniParc:UPI00033FD620, UniRef:UniRef100_R6RBT9, UniRef:UniRef50_R6RBT9, UniRef:UniRef90_R6RBT9
contig_18	cds	12242	13582	+	NPHBLG_00266	uraA	Xanthine/uracil permease UraA	KEGG:K02824, SO:0001217, UniParc:UPI00033B4236, UniRef:UniRef100_R6Q5F8, UniRef:UniRef50_A0A3B8SNL8, UniRef:UniRef90_R6Q5F8
contig_18	cds	13598	14224	+	NPHBLG_00267	upp	uracil phosphoribosyltransferase	EC:2.4.2.9, GO:0004845, GO:0009116, SO:0001217, UniParc:UPI000340E43E, UniRef:UniRef100_R6QG23, UniRef:UniRef50_Q5SIQ7, UniRef:UniRef90_R6QG23
contig_18	cds	14384	15220	+	NPHBLG_00268		Transketolase beta subunit	EC:2.2.1.1, KEGG:K00615, SO:0001217, UniParc:UPI0003411545, UniRef:UniRef100_R6Q832, UniRef:UniRef50_A0A5A7RXB3, UniRef:UniRef90_R6Q832
contig_18	cds	15285	16214	+	NPHBLG_00269		Transketolase alpha subunit	EC:2.2.1.1, KEGG:K00615, SO:0001217, UniParc:UPI000339E3F9, UniRef:UniRef100_R6QM36, UniRef:UniRef50_U5F6L9, UniRef:UniRef90_R6QM36
contig_18	cds	16462	17148	+	NPHBLG_00270	ftsE	cell division ATP-binding protein FtsE	GO:0000910, GO:0005524, SO:0001217, UniParc:UPI00033951A2, UniRef:UniRef100_R6RBU4, UniRef:UniRef50_A0A174E1L7, UniRef:UniRef90_R6RBU4
contig_18	cds	17114	18040	+	NPHBLG_00271	ftsX	permease-like cell division protein FtsX	GO:0016020, SO:0001217, UniParc:UPI00033E823F, UniRef:UniRef100_R6Q5G2, UniRef:UniRef50_A0A943JNQ9, UniRef:UniRef90_R6Q5G2
contig_18	cds	18053	19204	+	NPHBLG_00272		Peptidase M23	KEGG:K22719, SO:0001217, UniParc:UPI00033E8425, UniRef:UniRef100_R6QG29, UniRef:UniRef50_R7M992, UniRef:UniRef90_R6QG29
contig_18	cds	19242	20447	+	NPHBLG_00273		Peptidase M23 domain-containing protein	KEGG:K22719, SO:0001217, UniParc:UPI00033F4C61, UniRef:UniRef100_R6Q837, UniRef:UniRef50_R6Q837, UniRef:UniRef90_R6Q837
contig_18	cds	20512	21720	+	NPHBLG_00274		Carboxyl-terminal protease	SO:0001217, UniParc:UPI000337C556, UniRef:UniRef100_R6QM42, UniRef:UniRef50_A0A1Q6LFC4, UniRef:UniRef90_R6QM42
contig_18	tRNA	21886	21961	+	NPHBLG_00275	trnV	tRNA-Val(tac)	SO:0000273
contig_18	tRNA	22002	22078	+	NPHBLG_00276	trnD	tRNA-Asp(gtc)	SO:0000256
contig_19	cds	267	707	+	NPHBLG_00277	mutS	DNA mismatch repair protein MutS	SO:0001217, UniParc:UPI000334C615, UniRef:UniRef100_R6QF26, UniRef:UniRef50_A0A3D1PP96, UniRef:UniRef90_R6QF26
contig_19	cds	688	1041	+	NPHBLG_00278		S23 ribosomal protein	SO:0001217, UniParc:UPI000340158B, UniRef:UniRef100_R6Q732, UniRef:UniRef50_A0A1Q6LIA9, UniRef:UniRef90_R6Q732
contig_19	cds	1363	2169	-	NPHBLG_00279		Reverse transcriptase domain-containing protein	EC:2.7.7.49, KEGG:K00986, SO:0001217, UniParc:UPI0003394B52, UniRef:UniRef100_R6QL42, UniRef:UniRef50_R6QL42, UniRef:UniRef90_R6QL42
contig_19	cds	2150	2338	-	NPHBLG_00280		Transposase	SO:0001217, UniParc:UPI00033FDF52, UniRef:UniRef100_R6RAU1, UniRef:UniRef50_R6RAU1, UniRef:UniRef90_R6RAU1
contig_19	cds	2339	2755	-	NPHBLG_00281		DNA methylase	SO:0001217, UniParc:UPI0003409EBD, UniRef:UniRef100_R6Q4F0, UniRef:UniRef50_R6Q4F0, UniRef:UniRef90_R6Q4F0
contig_19	cds	2987	3214	+	NPHBLG_00282		HTH cro/C1-type domain-containing protein	SO:0001217, UniParc:UPI000334E039, UniRef:UniRef100_R6QF29, UniRef:UniRef50_R6QF29, UniRef:UniRef90_R6QF29
contig_19	cds	3264	4232	+	NPHBLG_00283	corA	Mg2 transporter protein CorA family protein	SO:0001217, UniParc:UPI00033596A7, UniRef:UniRef100_R6Q736, UniRef:UniRef50_V9H221, UniRef:UniRef90_R6Q736
contig_19	cds	4354	4542	+	NPHBLG_00284		DUF378 domain-containing protein	KEGG:K09779, SO:0001217, UniParc:UPI00033AD1D8, UniRef:UniRef100_R6QL46, UniRef:UniRef50_A6TUE0, UniRef:UniRef90_R6QL46
contig_19	cds	4649	6229	+	NPHBLG_00285		ABC transporter ATP-binding protein	SO:0001217, UniParc:UPI000335F3A5, UniRef:UniRef100_R6RAU5, UniRef:UniRef50_O31716, UniRef:UniRef90_R6RAU5
contig_19	cds	6253	6618	+	NPHBLG_00286		Zinc-ribbon domain-containing protein	SO:0001217, UniParc:UPI00033A8034, UniRef:UniRef100_R6Q4F5, UniRef:UniRef50_R6Q4F5, UniRef:UniRef90_R6Q4F5
contig_19	cds	6628	6993	+	NPHBLG_00287		DUF4190 domain-containing protein	SO:0001217, UniParc:UPI00033EE149, UniRef:UniRef100_R6QF31, UniRef:UniRef50_R6QF31, UniRef:UniRef90_R6QF31
contig_19	cds	7044	9239	+	NPHBLG_00288		Tex-like protein	KEGG:K06959, SO:0001217, UniParc:UPI00033C4DD7, UniRef:UniRef100_R6Q739, UniRef:UniRef50_R7PWH1, UniRef:UniRef90_R6Q739
contig_19	cds	9262	10002	-	NPHBLG_00289		Phospholipid/glycerol acyltransferase domain-containing protein	SO:0001217, UniParc:UPI00033DD9A5, UniRef:UniRef100_R6QL49, UniRef:UniRef50_R6QL49, UniRef:UniRef90_R6QL49
contig_19	cds	9999	11111	-	NPHBLG_00290		Monogalactosyldiacylglycerol synthase	EC:2.4.1.315, KEGG:K03429, SO:0001217, UniParc:UPI00033E02D7, UniRef:UniRef100_R6RAU8, UniRef:UniRef50_R6RAU8, UniRef:UniRef90_R6RAU8
contig_19	cds	11123	12175	-	NPHBLG_00291		Stage 0 sporulation A-like protein	SO:0001217, UniParc:UPI0003383B59, UniRef:UniRef100_R6Q4F9, UniRef:UniRef50_A0A1Q6JUG6, UniRef:UniRef90_R6Q4F9
contig_19	cds	12320	14299	-	NPHBLG_00292		histidine kinase	SO:0001217, UniParc:UPI00033E86EE, UniRef:UniRef100_R6QF34, UniRef:UniRef50_R6QF34, UniRef:UniRef90_R6QF34
contig_19	cds	14303	18550	-	NPHBLG_00293		Amino acid adenylation domain protein	SO:0001217, UniParc:UPI00033DCA49, UniRef:UniRef100_R6Q743, UniRef:UniRef50_R6Q743, UniRef:UniRef90_R6Q743
contig_19	cds	18734	19888	+	NPHBLG_00294		Peptidase S1 and S6 chymotrypsin/Hap	SO:0001217, UniParc:UPI00033B416F, UniRef:UniRef100_R6QL52, UniRef:UniRef50_A0A1Q6LFU2, UniRef:UniRef90_R6QL52
contig_19	cds	19977	21692	+	NPHBLG_00295		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	SO:0001217, UniParc:UPI0003380ACD, UniRef:UniRef100_R6RAV2, UniRef:UniRef50_R6RAV2, UniRef:UniRef90_R6RAV2
contig_19	cds	21700	22455	-	NPHBLG_00296		Putative membrane protein	SO:0001217, UniParc:UPI0003406B6F, UniRef:UniRef100_R6Q4G2, UniRef:UniRef50_A0A1Q6JWE1, UniRef:UniRef90_R6Q4G2
contig_19	cds	22603	24102	+	NPHBLG_00297		ImpB/MucB/SamB family protein	KEGG:K03502, SO:0001217, UniParc:UPI00033A5188, UniRef:UniRef100_R6QF38, UniRef:UniRef50_A0A848AVC7, UniRef:UniRef90_R7MBR7
contig_19	cds	24105	24284	+	NPHBLG_00298		hypothetical protein	SO:0001217, UniParc:UPI00033B192D, UniRef:UniRef100_R6Q748, UniRef:UniRef50_R6Q748, UniRef:UniRef90_R6Q748
contig_20	cds	654	1766	-	NPHBLG_00299		Reverse transcriptase	SO:0001217, UniRef:UniRef50_A0A162QHT9
contig_20	cds	1741	2475	-	NPHBLG_00300		Reverse transcriptase domain-containing protein	SO:0001217, UniRef:UniRef50_T0PEB5
contig_20	cds	3372	3704	-	NPHBLG_00301		hypothetical protein	
contig_21	cds	95	385	+	NPHBLG_00302		hypothetical protein	
contig_21	cds	387	791	+	NPHBLG_00303	rpsI	30S ribosomal protein S9	GO:0003735, GO:0005840, GO:0006412, KEGG:K02996, SO:0001217, UniParc:UPI00033EE6C5, UniRef:UniRef100_R6QE93, UniRef:UniRef50_B1I1E6, UniRef:UniRef90_R6QE93
contig_21	cds	834	1550	-	NPHBLG_00304	yunB	sporulation protein YunB	GO:0030436, SO:0001217, UniParc:UPI00033B20CF, UniRef:UniRef100_R6Q6C5, UniRef:UniRef50_A0A354MCZ0, UniRef:UniRef90_R6Q6C5
contig_21	cds	1543	3075	-	NPHBLG_00305	lysM	Peptidoglycan-binding LysM	SO:0001217, UniParc:UPI00033FD57E, UniRef:UniRef100_R6QKC8, UniRef:UniRef50_A0A3D1RFS7, UniRef:UniRef90_R6QKC8
contig_21	cds	3171	3467	-	NPHBLG_00306		Veg protein	SO:0001217, UniParc:UPI00033ECAC4, UniRef:UniRef100_R6RA52, UniRef:UniRef50_A0A1Q6LGL3, UniRef:UniRef90_R6RA52
contig_21	cds	3636	4313	-	NPHBLG_00307	yabG	Sporulation peptidase YabG	SO:0001217, UniParc:UPI00033E839F, UniRef:UniRef100_R6Q3N6, UniRef:UniRef50_R6Q3N6, UniRef:UniRef90_R6Q3N6
contig_21	cds	4333	4461	-	NPHBLG_00308	yabG	YabG peptidase U57	SO:0001217, UniParc:UPI000338CCAA, UniRef:UniRef100_R6QEA0, UniRef:UniRef50_R6QEA0, UniRef:UniRef90_R6QEA0
contig_21	cds	4570	5250	-	NPHBLG_00309		Rpn family recombination-promoting nuclease/putative transposase	SO:0001217, UniRef:UniRef50_R7MBC4, UniRef:UniRef90_R6RB75
contig_21	ncRNA	5741	5927	-	NPHBLG_00310	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_21	cds	6064	6954	+	NPHBLG_00311		hypothetical protein	SO:0001217, UniRef:UniRef50_R7MAQ3
contig_21	cds	6983	7855	-	NPHBLG_00312	truB	tRNA pseudouridine(55) synthase TruB	EC:5.4.99.25, GO:0001522, GO:0003723, GO:0009451, GO:0009982, KEGG:K03177, SO:0001217, UniParc:UPI0003408042, UniRef:UniRef100_R6R9I4, UniRef:UniRef50_A0A927Y2G7, UniRef:UniRef90_R6R9I4
contig_21	cds	7852	8868	-	NPHBLG_00313		hypothetical protein	PFAM:PF14559.12
contig_21	cds	8942	9889	-	NPHBLG_00314		Exopolyphosphatase-related proteins	EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, SO:0001217, UniParc:UPI000340D972, UniRef:UniRef100_R6Q6A2, UniRef:UniRef50_A0A1Q6LEE1, UniRef:UniRef90_R6Q6A2
contig_21	cds	9904	10257	-	NPHBLG_00315	rbfA	30S ribosome-binding factor RbfA	GO:0006364, KEGG:K02834, SO:0001217, UniParc:UPI0003356A80, UniRef:UniRef100_R6QKA2, UniRef:UniRef50_A0A927Y1Y8, UniRef:UniRef90_R7MC07
contig_21	cds	10272	13244	-	NPHBLG_00316	infB	translation initiation factor IF-2	GO:0003743, GO:0003924, GO:0005525, GO:0005737, GO:0006413, KEGG:K02519, SO:0001217, UniParc:UPI000337F561, UniRef:UniRef100_R6RA27, UniRef:UniRef50_A0A3D1PKT2, UniRef:UniRef90_R6RA27
contig_21	cds	13237	13560	-	NPHBLG_00317		50S ribosomal protein L7/L12	SO:0001217, UniParc:UPI0003401FDF, UniRef:UniRef100_R6Q3L1, UniRef:UniRef50_R7MAP8, UniRef:UniRef90_R6Q3L1
contig_21	cds	13563	13826	-	NPHBLG_00318	rnpM	RNase P modulator RnpM	KEGG:K07742, SO:0001217, UniParc:UPI00033C2B35, UniRef:UniRef100_R6QE69, UniRef:UniRef50_D9SKN4, UniRef:UniRef90_R6QE69
contig_21	cds	13844	14956	-	NPHBLG_00319	nusA	Transcription termination/antitermination protein NusA	SO:0001217, UniParc:UPI00033E8CC6, UniRef:UniRef100_R6Q6A7, UniRef:UniRef50_A0A1Q6JVE5, UniRef:UniRef90_R7M8P6
contig_21	cds	14977	15471	-	NPHBLG_00320	rimP	Ribosome maturation factor RimP	SO:0001217, UniParc:UPI0003403EB8, UniRef:UniRef100_R6QKA8, UniRef:UniRef50_A0A1Q6LEL9, UniRef:UniRef90_R6QKA8
contig_22	cds	142	972	+	NPHBLG_00321		SsuA/THI5-like domain-containing protein	SO:0001217, UniRef:UniRef50_R7LND4, UniRef:UniRef90_R6QKM4
contig_22	cds	1057	1689	+	NPHBLG_00322		putative Zn-dependent hydrolases of the beta-lactamase fold	SO:0001217, UniParc:UPI0003400A5C, UniRef:UniRef100_R6RAF7, UniRef:UniRef50_R6RAF7, UniRef:UniRef90_R6RAF7
contig_22	cds	1773	1982	+	NPHBLG_00323		hypothetical protein	
contig_22	cds	2025	2612	-	NPHBLG_00324		Transcriptional regulator	SO:0001217, UniParc:UPI000337168A, UniRef:UniRef100_R6QE18, UniRef:UniRef50_A0A1Q6L6N2, UniRef:UniRef90_R6QE18
contig_22	cds	2840	4912	+	NPHBLG_00325		MMPL family protein	SO:0001217, UniParc:UPI0003383965, UniRef:UniRef100_R6Q3G9, UniRef:UniRef50_A0A316RYJ0, UniRef:UniRef90_R6Q3G9
contig_22	cds	4944	6866	+	NPHBLG_00326		X-X-X-Leu-X-X-Gly heptad repeats	SO:0001217, UniParc:UPI000339C074, UniRef:UniRef100_R6R9Y5, UniRef:UniRef50_R6R9Y5, UniRef:UniRef90_R6R9Y5
contig_22	cds	6933	7481	+	NPHBLG_00327		Acid-resistance membrane protein	SO:0001217, UniParc:UPI00033FF0C8, UniRef:UniRef100_R6QK64, UniRef:UniRef50_R6QK64, UniRef:UniRef90_R6QK64
contig_22	cds	8133	10292	+	NPHBLG_00328	nrdD	anaerobic ribonucleoside-triphosphate reductase	EC:1.1.98.6, EC:1.17.4.2, GO:0006260, GO:0008998, KEGG:K21636, SO:0001217, UniParc:UPI00033E1BAF, UniRef:UniRef100_R6Q664, UniRef:UniRef50_A0A929XCZ1, UniRef:UniRef90_R7M5Z1
contig_22	cds	10317	10817	+	NPHBLG_00329	nrdG	anaerobic ribonucleoside-triphosphate reductase activating protein	EC:1.97.1.4, GO:0043365, GO:0051539, KEGG:K04068, SO:0001217, UniParc:UPI000339D3D0, UniRef:UniRef100_R6QE12, UniRef:UniRef50_A0A3D0Y187, UniRef:UniRef90_R6QE12
contig_22	cds	10902	11849	+	NPHBLG_00330		ribose-phosphate diphosphokinase	EC:2.7.6.1, KEGG:K00948, SO:0001217, UniParc:UPI000337110D, UniRef:UniRef100_R6Q3G4, UniRef:UniRef50_A0A927XWQ7, UniRef:UniRef90_R6Q3G4
contig_22	cds	11988	12158	+	NPHBLG_00331	rpsU	30S ribosomal protein S21	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniParc:UPI00033566EB, UniRef:UniRef100_A0A352MVW6, UniRef:UniRef50_P21478, UniRef:UniRef90_A0A352MVW6
contig_22	cds	12228	12668	+	NPHBLG_00332		GatB/YqeY domain protein	KEGG:K09117, SO:0001217, UniParc:UPI0003394D93, UniRef:UniRef100_R6QK60, UniRef:UniRef50_A0A1Q6M4F9, UniRef:UniRef90_R6QK60
contig_22	cds	13131	14405	+	NPHBLG_00333	yfmF	EF-P 5-aminopentanol modification-associated protein YfmF	SO:0001217, UniParc:UPI0003389954, UniRef:UniRef100_R6Q659, UniRef:UniRef50_A0A1Q6K6L4, UniRef:UniRef90_R6Q659
contig_22	cds	14417	15694	+	NPHBLG_00334	yfmH	EF-P 5-aminopentanol modification-associated protein YfmH	SO:0001217, UniParc:UPI00033B85B4, UniRef:UniRef100_R6QE06, UniRef:UniRef50_A0A1Q6JXR1, UniRef:UniRef90_R6QE06
contig_22	cds	15950	16132	+	NPHBLG_00335		Spo0E like sporulation regulatory protein	SO:0001217, UniParc:UPI0003357052, UniRef:UniRef100_R6Q3F9, UniRef:UniRef50_R6Q3F9, UniRef:UniRef90_R6Q3F9
contig_22	cds	16348	16728	+	NPHBLG_00336		Type IV secretion system pilin	SO:0001217, UniParc:UPI00033FD4FF, UniRef:UniRef100_R6R9X4, UniRef:UniRef50_R6R9X4, UniRef:UniRef90_R6R9X4
contig_22	cds	16779	17147	+	NPHBLG_00337		Type IV secretion system pilin	SO:0001217, UniParc:UPI00033F1195, UniRef:UniRef100_R6QK56, UniRef:UniRef50_R6QK56, UniRef:UniRef90_R6QK56
contig_22	cds	17218	17595	+	NPHBLG_00338		TrbC/VIRB2 family protein	SO:0001217, UniParc:UPI00033FE833, UniRef:UniRef100_R6Q654, UniRef:UniRef50_R6Q654, UniRef:UniRef90_R6Q654
contig_22	cds	17748	18095	+	NPHBLG_00339	prgI	PrgI family protein	SO:0001217, UniParc:UPI0003359713, UniRef:UniRef100_R6QDZ8, UniRef:UniRef50_A0A1Q6LFG6, UniRef:UniRef90_R6QDZ8
contig_22	cds	18085	19317	+	NPHBLG_00340		hypothetical protein	SO:0001217, UniParc:UPI000340B629, UniRef:UniRef100_R6Q3F5, UniRef:UniRef50_R6Q3F5, UniRef:UniRef90_R6Q3F5
contig_22	cds	19268	21253	+	NPHBLG_00341	traG	TraG P-loop domain-containing protein	KEGG:K12063, SO:0001217, UniParc:UPI00033ED9E3, UniRef:UniRef100_R6R9W9, UniRef:UniRef50_A0A3B8SMD2, UniRef:UniRef90_R6R9W9
contig_22	cds	21263	23050	+	NPHBLG_00342		TrbL/VirB6 plasmid conjugal transfer protein	SO:0001217, UniParc:UPI00033C1DB9, UniRef:UniRef100_R6QK50, UniRef:UniRef50_R6QK50, UniRef:UniRef90_R6QK50
contig_22	cds	23229	23819	+	NPHBLG_00343		hypothetical protein	SO:0001217, UniParc:UPI00033D3375, UniRef:UniRef100_R6Q650, UniRef:UniRef50_R6Q650, UniRef:UniRef90_R6Q650
contig_22	cds	23842	24777	+	NPHBLG_00344		hypothetical protein	SO:0001217, UniParc:UPI000336A515, UniRef:UniRef100_R6QDZ2, UniRef:UniRef50_R6QDZ2, UniRef:UniRef90_R6QDZ2
contig_22	cds	24794	26596	+	NPHBLG_00345		hypothetical protein	SO:0001217, UniParc:UPI000339B058, UniRef:UniRef100_R6Q3F0, UniRef:UniRef50_R6Q3F0, UniRef:UniRef90_R6Q3F0
contig_22	cds	26553	27563	+	NPHBLG_00346		Lysozyme	SO:0001217, UniParc:UPI00033B53A3, UniRef:UniRef100_R6R9W4, UniRef:UniRef50_R6R9W4, UniRef:UniRef90_R6R9W4
contig_22	cds	27614	28954	+	NPHBLG_00347		hypothetical protein	SO:0001217, UniParc:UPI00033BAB0D, UniRef:UniRef100_R6QK45, UniRef:UniRef50_R6QK45, UniRef:UniRef90_R6QK45
contig_22	cds	29037	30305	+	NPHBLG_00348		Large polyvalent protein-associated domain-containing protein	SO:0001217, UniParc:UPI0003357DD7, UniRef:UniRef100_R6Q647, UniRef:UniRef50_R6Q647, UniRef:UniRef90_R6Q647
contig_22	cds	30362	31654	+	NPHBLG_00349		serine-type D-Ala-D-Ala carboxypeptidase	EC:3.4.16.4, KEGG:K07258, SO:0001217, UniParc:UPI00033E86E8, UniRef:UniRef100_R6QDY4, UniRef:UniRef50_R6QDY4, UniRef:UniRef90_R6QDY4
contig_23	cds	22	1572	-	NPHBLG_00350		histidine kinase	SO:0001217, UniParc:UPI00033E15F4, UniRef:UniRef100_R6Q320, UniRef:UniRef50_R6Q320, UniRef:UniRef90_R6Q320
contig_23	cds	1583	2290	-	NPHBLG_00351		Stage 0 sporulation A-like protein	KEGG:K18349, SO:0001217, UniParc:UPI00033906A7, UniRef:UniRef100_R6QDI4, UniRef:UniRef50_A0A1C6JR60, UniRef:UniRef90_R6QDI4
contig_23	cds	2421	2768	-	NPHBLG_00352	hicB	HicB family protein	KEGG:K18843, SO:0001217, UniParc:UPI0003372E4C, UniRef:UniRef100_R6Q5S3, UniRef:UniRef50_Q73QG2, UniRef:UniRef90_R6Q5S3
contig_23	cds	3147	4259	-	NPHBLG_00353		Permease	SO:0001217, UniParc:UPI000335BED4, UniRef:UniRef100_R6QJQ3, UniRef:UniRef50_R7LT04, UniRef:UniRef90_R6QJQ3
contig_23	cds	4269	5030	-	NPHBLG_00354		exodeoxyribonuclease III	EC:3.1.11.2, GO:0004518, GO:0006281, KEGG:K01142, SO:0001217, UniParc:UPI0003384DD5, UniRef:UniRef100_R6R9H2, UniRef:UniRef50_A0A2D4MDC5, UniRef:UniRef90_R6R9H2
contig_23	cds	5138	6139	-	NPHBLG_00355		Peptidase M23/M37 family	SO:0001217, UniParc:UPI0003365EE7, UniRef:UniRef100_R6Q326, UniRef:UniRef50_A0A1Q6LG86, UniRef:UniRef90_R6Q326
contig_23	cds	6408	6962	+	NPHBLG_00356	lemA	LemA family protein	KEGG:K03744, SO:0001217, UniParc:UPI00033ECE55, UniRef:UniRef100_R6QDI8, UniRef:UniRef50_A0A2Z4L9T6, UniRef:UniRef90_R6QDI8
contig_23	cds	6985	7806	-	NPHBLG_00357	tatD	Hydrolase TatD	SO:0001217, UniRef:UniRef50_A0A1Q6LGA8
contig_23	cds	7859	8233	-	NPHBLG_00358		Holo-[acyl-carrier-protein] synthase	SO:0001217, UniParc:UPI000334EE79, UniRef:UniRef100_R6R9J4, UniRef:UniRef50_R6R9J4, UniRef:UniRef90_R6R9J4
contig_23	cds	8246	9478	-	NPHBLG_00359		hypothetical protein	SO:0001217, UniParc:UPI00033D41A5, UniRef:UniRef100_R6QDK9, UniRef:UniRef50_R6QDK9, UniRef:UniRef90_R6QDK9
contig_23	cds	9491	11014	-	NPHBLG_00360		Kinase domain protein	SO:0001217, UniParc:UPI000336FFDE, UniRef:UniRef100_R6QJS2, UniRef:UniRef50_A0A3D1RHF1, UniRef:UniRef90_R6QJS2
contig_23	cds	11125	13572	-	NPHBLG_00361		Stage II sporulation protein E protein serine/threonine phosphatase	EC:3.1.3.16, KEGG:K06382, SO:0001217, UniParc:UPI00033E93E1, UniRef:UniRef100_R6QDL4, UniRef:UniRef50_A0A3D1RFL5, UniRef:UniRef90_R6QDL4
contig_23	cds	13816	18576	-	NPHBLG_00362		Gram positive anchor domain protein	SO:0001217, UniParc:UPI000341087F, UniRef:UniRef100_R6QJS6, UniRef:UniRef50_R6QJS6, UniRef:UniRef90_R6QJS6
contig_23	cds	18591	23594	-	NPHBLG_00363		Conserved repeat domain protein	SO:0001217, UniParc:UPI00033B49DD, UniRef:UniRef100_R6QDL6, UniRef:UniRef50_R7M5S0, UniRef:UniRef90_R6QDL6
contig_23	cds	23909	24064	+	NPHBLG_00364		hypothetical protein	SO:0001217, UniParc:UPI00033D8AEB, UniRef:UniRef100_R6R9L2, UniRef:UniRef50_R7M6Z0, UniRef:UniRef90_R7M6Z0
contig_23	cds	24076	24459	+	NPHBLG_00365		hypothetical protein	SO:0001217, UniParc:UPI00033FD717, UniRef:UniRef100_R6QDM1, UniRef:UniRef50_R7M7R3, UniRef:UniRef90_R6QDM1
contig_23	cds	24449	24835	+	NPHBLG_00366		hypothetical protein	SO:0001217, UniParc:UPI000340A0A9, UniRef:UniRef100_R6QJT4, UniRef:UniRef50_R6QJT4, UniRef:UniRef90_R6QJT4
contig_23	cds	24827	25222	-	NPHBLG_00367	minC	septum site-determining protein MinC	GO:0000918, GO:0004857, GO:1901891, SO:0001217, UniParc:UPI00033642FC, UniRef:UniRef100_R6QDM6, UniRef:UniRef50_R7M922, UniRef:UniRef90_R6QDM6
contig_23	cds	25249	27336	-	NPHBLG_00368	mrdA	penicillin-binding protein 2	EC:3.4.16.4, GO:0003824, GO:0008658, GO:0009252, GO:0016020, KEGG:K05515, SO:0001217, UniParc:UPI000337E767, UniRef:UniRef100_R6Q5W4, UniRef:UniRef50_A0A927Y1L6, UniRef:UniRef90_R6Q5W4
contig_23	cds	27347	27880	-	NPHBLG_00369	mreD	rod shape-determining protein MreD	GO:0008360, GO:0016020, SO:0001217, UniParc:UPI000340D7A6, UniRef:UniRef100_R6R9M0, UniRef:UniRef50_A0A943JPX4, UniRef:UniRef90_R6R9M0
contig_23	cds	27895	28713	-	NPHBLG_00370	mreC	rod shape-determining protein MreC	GO:0008360, KEGG:K03570, SO:0001217, UniParc:UPI0003407A48, UniRef:UniRef100_R6QDN0, UniRef:UniRef50_A0A3D4DIN7, UniRef:UniRef90_R6QDN0
contig_23	cds	28730	29758	-	NPHBLG_00371	mreB	Cell shape-determining protein MreB	SO:0001217, UniParc:UPI000339A3B1, UniRef:UniRef100_R6R9M4, UniRef:UniRef50_Q01465, UniRef:UniRef90_R6R9M4
contig_23	cds	29760	30104	-	NPHBLG_00372		UPF0758 protein Daud_1467	KEGG:K03630, SO:0001217, UniParc:UPI00033E9441, UniRef:UniRef100_R6Q377, UniRef:UniRef50_R7M5S8, UniRef:UniRef90_R6Q377
contig_23	cds	30184	30471	-	NPHBLG_00373		DNA repair protein radc	SO:0001217, UniParc:UPI000338BBE4, UniRef:UniRef100_R6QDN4, UniRef:UniRef50_R6QDN4, UniRef:UniRef90_R6QDN4
contig_23	cds	30573	30830	-	NPHBLG_00374		DUF4321 domain-containing protein	SO:0001217, UniParc:UPI00033E50C2, UniRef:UniRef100_R6Q5X3, UniRef:UniRef50_G2SYG4, UniRef:UniRef90_R6Q5X3
contig_23	cds	31042	31671	+	NPHBLG_00375		Negative regulator of genetic competence	KEGG:K16511, SO:0001217, UniParc:UPI0003367DF7, UniRef:UniRef100_R6QJU4, UniRef:UniRef50_R7M9I8, UniRef:UniRef90_R6QJU4
contig_23	cds	31717	32703	-	NPHBLG_00376		Putative peptidase	SO:0001217, UniParc:UPI0003382E7A, UniRef:UniRef100_R6R9M9, UniRef:UniRef50_A0A1Q6LB04, UniRef:UniRef90_R6R9M9
contig_23	cds	32836	33081	-	NPHBLG_00377		Coat F domain-containing protein	SO:0001217, UniParc:UPI000335D930, UniRef:UniRef100_R6Q381, UniRef:UniRef50_A7GBL5, UniRef:UniRef90_R6Q381
contig_23	cds	33101	33289	-	NPHBLG_00378		Spore coat protein	SO:0001217, UniParc:UPI0003370D49, UniRef:UniRef100_R6QDP0, UniRef:UniRef50_A0A1I5UR83, UniRef:UniRef90_R6QDP0
contig_23	cds	33387	35669	-	NPHBLG_00379	pcrA	DNA helicase PcrA	EC:3.6.4.12, GO:0003678, GO:0005737, GO:0006268, GO:0006281, SO:0001217, UniParc:UPI0003377B29, UniRef:UniRef100_R6Q5X6, UniRef:UniRef50_F4LVV3, UniRef:UniRef90_R6Q5X6
contig_23	cds	35772	36515	-	NPHBLG_00380		Putative divalent heavy-metal cations transporter	SO:0001217, UniParc:UPI000337302A, UniRef:UniRef100_R6QJU9, UniRef:UniRef50_A0A1Q6M4I7, UniRef:UniRef90_R6QJU9
