# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_154	cds	19	957	-	LANIFM_0279		hypothetical protein	PFAM:PF08489.16, PFAM:PF22641.2
contig_154	cds	966	1382	-	LANIFM_0280		hypothetical protein	PFAM:PF00885.24
contig_156	cds	123	281	+	LANIFM_0281		hypothetical protein	
contig_156	cds	294	1028	+	LANIFM_0282		hypothetical protein	
contig_156	cds	1044	1586	+	LANIFM_0283		hypothetical protein	PFAM:PF00406.28, PFAM:PF13207.12, PFAM:PF13238.12, PFAM:PF13671.12
contig_156	cds	1589	1879	-	LANIFM_0284		hypothetical protein	PFAM:PF01902.24
contig_157	cds	53	451	+	LANIFM_0285		hypothetical protein	
contig_157	cds	579	1100	-	LANIFM_0286		hypothetical protein	
contig_159	cds	23	802	+	LANIFM_0287		hypothetical protein	PFAM:PF00384.28, PFAM:PF01568.27
contig_159	cds	809	2014	+	LANIFM_0288		hypothetical protein	PFAM:PF04432.18
contig_160	cds	44	601	-	LANIFM_0289		AMMECR1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F5FJM4
contig_160	cds	620	1927	-	LANIFM_0290		hypothetical protein	PFAM:PF01523.21, PFAM:PF19289.4, PFAM:PF19290.4
contig_161	cds	216	977	+	LANIFM_0291		hypothetical protein	PFAM:PF00731.26
contig_161	cds	979	1548	+	LANIFM_0292		hypothetical protein	PFAM:PF13508.13, PFAM:PF13673.13
contig_161	cds	1551	1841	-	LANIFM_0293		hypothetical protein	
contig_161	cds	1842	2642	-	LANIFM_0294		hypothetical protein	PFAM:PF00571.33
contig_161	cds	2658	4010	-	LANIFM_0295		hypothetical protein	PFAM:PF02637.23, PFAM:PF02934.20
contig_162	cds	107	883	-	LANIFM_0296		hypothetical protein	PFAM:PF09376.16
contig_163	cds	6	857	+	LANIFM_0297		hypothetical protein	PFAM:PF02369.22, PFAM:PF16640.11
contig_164	cds	1346	2269	-	LANIFM_0298		Carbamoyl phosphate synthase small chain	SO:0001217, UniRef:UniRef50_Q1MPN3
contig_166	cds	674	1198	-	LANIFM_0299		hypothetical protein	PFAM:PF09869.16, PFAM:PF23100.1
contig_168	cds	48	1397	+	LANIFM_0300		hypothetical protein	
contig_169	cds	35	670	+	LANIFM_0301		hypothetical protein	
contig_169	cds	673	1746	+	LANIFM_0302		hypothetical protein	PFAM:PF14450.12
contig_170	cds	48	1511	+	LANIFM_0303		hypothetical protein	PFAM:PF00749.27, PFAM:PF03950.23, PFAM:PF20974.2
contig_172	cds	77	709	+	LANIFM_0304		hypothetical protein	PFAM:PF00705.23, PFAM:PF02747.20
contig_173	cds	149	355	-	LANIFM_0305		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_A0A9E5Y480
contig_173	cds	394	1146	-	LANIFM_0306		hypothetical protein	PFAM:PF00189.25, PFAM:PF07650.23
contig_173	cds	1146	1610	-	LANIFM_0307		hypothetical protein	PFAM:PF00237.24
contig_173	cds	1623	2033	-	LANIFM_0308		hypothetical protein	PFAM:PF00203.26
contig_173	cds	2049	2774	-	LANIFM_0309		hypothetical protein	PFAM:PF00181.29, PFAM:PF03947.24
contig_173	cds	2787	3047	-	LANIFM_0310		hypothetical protein	
contig_173	cds	3072	3836	-	LANIFM_0311		hypothetical protein	
contig_173	cds	3839	4849	-	LANIFM_0312		hypothetical protein	
contig_174	cds	42	296	-	LANIFM_0313		hypothetical protein	
contig_175	cds	1749	2348	-	LANIFM_0314		hypothetical protein	
contig_176	cds	260	1171	-	LANIFM_0315		hypothetical protein	PFAM:PF04389.22
contig_177	cds	372	1430	-	LANIFM_0316		hypothetical protein	PFAM:PF00005.33, PFAM:PF13304.12
contig_179	cds	322	1074	+	LANIFM_0317		uroporphyrinogen-III C-methyltransferase	SO:0001217, UniRef:UniRef50_A0A7C3L1P3
contig_179	cds	1078	1713	-	LANIFM_0318		hypothetical protein	PFAM:PF01717.24
contig_180	cds	448	1092	-	LANIFM_0319		hypothetical protein	
contig_183	cds	346	2664	-	LANIFM_0320		hypothetical protein	PFAM:PF03477.21
contig_183	cds	2847	5600	-	LANIFM_0321		hypothetical protein	PFAM:PF03833.19, PFAM:PF22912.2, PFAM:PF24844.1, PFAM:PF24846.1
contig_184	cds	93	278	+	LANIFM_0322		hypothetical protein	
contig_185	cds	111	1049	-	LANIFM_0323		hypothetical protein	
contig_185	cds	1062	1307	-	LANIFM_0324		hypothetical protein	
contig_185	cds	1320	1526	-	LANIFM_0325		hypothetical protein	
contig_185	cds	1539	2255	-	LANIFM_0326		hypothetical protein	
contig_185	cds	2256	2585	-	LANIFM_0327		hypothetical protein	
contig_186	cds	590	721	+	LANIFM_0328		hypothetical protein	
contig_186	cds	850	1740	-	LANIFM_0329		hypothetical protein	PFAM:PF01913.23, PFAM:PF02741.20
contig_187	cds	184	528	+	LANIFM_0330		hypothetical protein	
contig_188	cds	201	764	-	LANIFM_0331		hypothetical protein	PFAM:PF00398.26, PFAM:PF01170.24, PFAM:PF02475.23, PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF12847.13, PFAM:PF13649.12, PFAM:PF13847.12
contig_188	cds	765	878	-	LANIFM_0332		hypothetical protein	
contig_189	cds	846	1100	-	LANIFM_0333		hypothetical protein	
contig_192	cds	8	418	+	LANIFM_0334		hypothetical protein	PFAM:PF00571.33
contig_192	cds	501	1319	+	LANIFM_0335		hypothetical protein	PFAM:PF00571.33
contig_192	cds	1412	2218	+	LANIFM_0336		Prephenate dehydratase	SO:0001217, UniRef:UniRef50_Q8RB13
contig_192	cds	2280	2951	+	LANIFM_0337		hypothetical protein	
contig_192	cds	2973	3542	+	LANIFM_0338		hypothetical protein	PFAM:PF18933.6
contig_192	cds	3572	4078	+	LANIFM_0339		hypothetical protein	PFAM:PF02441.25
contig_193	cds	224	898	-	LANIFM_0340		Molybdenum transport system permease	SO:0001217, UniRef:UniRef50_A0A143XFH1
contig_193	cds	947	1723	-	LANIFM_0341		Molybdate ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A6L5YPS2
contig_194	cds	28	1173	-	LANIFM_0342		hypothetical protein	PFAM:PF02926.22, PFAM:PF03054.22, PFAM:PF06508.19, PFAM:PF22025.1
contig_195	cds	1288	1851	-	LANIFM_0343		hypothetical protein	
contig_196	cds	19	177	+	LANIFM_0344		hypothetical protein	
contig_196	cds	256	585	-	LANIFM_0345		hypothetical protein	PFAM:PF02311.25, PFAM:PF07883.17
contig_196	cds	587	919	-	LANIFM_0346		Hydroxylamine reductase	SO:0001217, UniRef:UniRef50_A0A162TKM9
contig_197	cds	28	756	-	LANIFM_0347		Sugar fermentation stimulation -like protein	SO:0001217, UniRef:UniRef50_Q97MP8
contig_197	cds	758	1846	-	LANIFM_0348		hypothetical protein	PFAM:PF01256.23, PFAM:PF03853.21
contig_198	cds	25	456	+	LANIFM_0349		hypothetical protein	
contig_198	cds	458	691	+	LANIFM_0350		hypothetical protein	PFAM:PF13244.11
contig_199	ncRNA	240	520	-	LANIFM_0351	RNaseP_arch	Archaeal RNase P	RFAM:RF00373, SO:0000386
contig_199	tRNA	536	610	-	LANIFM_0352	trnfM	tRNA-fMet(cat)	SO:0000266
contig_199	cds	705	1094	-	LANIFM_0353		hypothetical protein	
contig_200	cds	21	578	+	LANIFM_0354		hypothetical protein	
contig_200	tRNA	685	768	+	LANIFM_0355	trnL	tRNA-Leu(gag)	SO:0000264
contig_200	cds	800	1105	+	LANIFM_0356		hypothetical protein	PFAM:PF02594.21
contig_200	cds	1184	2035	+	LANIFM_0357		UTP--glucose-1-phosphate uridylyltransferase	SO:0001217, UniRef:UniRef50_Q05852
contig_202	cds	2197	2403	+	LANIFM_0358		hypothetical protein	
contig_203	cds	39	386	+	LANIFM_0359		hypothetical protein	PFAM:PF00037.32
contig_203	cds	401	1009	+	LANIFM_0360		hypothetical protein	PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13534.11
contig_203	cds	993	1931	+	LANIFM_0361		hypothetical protein	PFAM:PF02754.22
contig_204	cds	69	1313	+	LANIFM_0362		hypothetical protein	PFAM:PF01979.26, PFAM:PF07969.17
contig_204	cds	1359	2600	-	LANIFM_0363		hypothetical protein	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF14697.11
contig_204	cds	2617	4041	-	LANIFM_0364		hypothetical protein	
contig_204	cds	4043	4969	-	LANIFM_0365		hypothetical protein	PFAM:PF01058.29
contig_204	cds	4985	5410	-	LANIFM_0366		F420-non-reducing hydrogenase iron-sulfur subunit	SO:0001217, UniRef:UniRef50_A0A916HS97
contig_204	cds	5729	6964	-	LANIFM_0367		SUF system FeS cluster assembly SufBD core domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8MQ93
contig_204	cds	6945	7574	-	LANIFM_0368	sufC	FeS assembly ATPase SufC	SO:0001217, UniRef:UniRef50_K4LSY3
contig_205	cds	117	755	+	LANIFM_0369		hypothetical protein	PFAM:PF18998.6
contig_206	cds	30	947	+	LANIFM_0370		hypothetical protein	PFAM:PF00155.27, PFAM:PF00266.25, PFAM:PF01041.23, PFAM:PF01053.26
contig_206	cds	965	2152	-	LANIFM_0371		hypothetical protein	PFAM:PF00561.26, PFAM:PF00571.33
contig_207	cds	395	649	+	LANIFM_0372		hypothetical protein	
contig_207	cds	674	1150	+	LANIFM_0373		tRNA(adenine(34)) deaminase	SO:0001217, UniRef:UniRef50_A0A6N8J6I0
contig_207	cds	1147	1818	-	LANIFM_0374		hypothetical protein	PFAM:PF19269.4
contig_208	cds	1482	1592	+	LANIFM_0375		hypothetical protein	PFAM:PF01881.21
contig_208	cds	1632	1907	-	LANIFM_0376		hypothetical protein	
contig_209	cds	96	230	+	LANIFM_0377		hypothetical protein	
contig_209	cds	309	854	-	LANIFM_0378		Rubrerythrin	SO:0001217, UniRef:UniRef50_P24931
contig_209	cds	986	1687	+	LANIFM_0379		hypothetical protein	PFAM:PF13240.11
contig_209	cds	1916	2680	+	LANIFM_0380		Short-chain dehydrogenase/reductase SDR	SO:0001217, UniRef:UniRef50_R7BQZ8
contig_210	cds	624	1337	-	LANIFM_0381		hypothetical protein	
contig_211	cds	132	626	+	LANIFM_0382		J domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y4A1A8
contig_211	cds	684	1040	+	LANIFM_0383		hypothetical protein	
contig_212	cds	218	841	+	LANIFM_0384		hypothetical protein	PFAM:PF09851.14
contig_212	cds	853	1680	-	LANIFM_0385		hypothetical protein	PFAM:PF00587.30
contig_213	cds	152	1192	-	LANIFM_0386		hypothetical protein	PFAM:PF04765.19
contig_215	tRNA	733	805	+	LANIFM_0387	trnN	tRNA-Asn(gtt)	SO:0000257
contig_215	tRNA	811	884	+	LANIFM_0388	trnI	tRNA-Ile2(cat)	SO:0000263
contig_215	tRNA	910	984	+	LANIFM_0389	trnE	tRNA-Glu(ttc)	SO:0000259
contig_215	tRNA	1041	1123	+	LANIFM_0390	trnL	tRNA-Leu(tag)	SO:0000264
contig_215	tRNA	1152	1227	+	LANIFM_0391	trnH	tRNA-His(gtg)	SO:0000262
contig_215	cds	1261	1668	+	LANIFM_0392		hypothetical protein	
contig_216	cds	143	628	-	LANIFM_0393		hypothetical protein	
contig_216	cds	640	855	-	LANIFM_0394		hypothetical protein	
contig_217	cds	220	612	+	LANIFM_0395		hypothetical protein	
contig_217	cds	683	1264	-	LANIFM_0396		hypothetical protein	
contig_218	cds	159	713	+	LANIFM_0397		hypothetical protein	
contig_220	cds	1	297	+	LANIFM_0398		hypothetical protein	
contig_220	cds	539	925	-	LANIFM_0399		hypothetical protein	PFAM:PF01638.23
contig_220	cds	1006	1851	+	LANIFM_0400		hypothetical protein	
contig_221	cds	41	250	+	LANIFM_0401		hypothetical protein	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13484.11
contig_221	cds	262	1389	+	LANIFM_0402		hypothetical protein	PFAM:PF02780.25, PFAM:PF17147.9
contig_221	cds	1390	2262	+	LANIFM_0403		hypothetical protein	PFAM:PF02775.26
contig_221	cds	2276	2818	+	LANIFM_0404		2-oxoacid:ferredoxin oxidoreductase subunit gamma	SO:0001217, UniRef:UniRef50_A0A523THS3
contig_222	cds	12	665	-	LANIFM_0405		hypothetical protein	
contig_222	cds	672	1871	-	LANIFM_0406		hypothetical protein	
contig_222	cds	1878	2135	-	LANIFM_0407		hypothetical protein	
contig_223	cds	21	713	+	LANIFM_0408		hypothetical protein	
contig_225	cds	221	361	+	LANIFM_0409		hypothetical protein	
contig_225	cds	373	1305	-	LANIFM_0410		hypothetical protein	PFAM:PF00382.24, PFAM:PF08271.17
contig_225	cds	1353	1640	-	LANIFM_0411		hypothetical protein	PFAM:PF04410.20
contig_226	cds	148	1548	-	LANIFM_0412		hypothetical protein	PFAM:PF01163.29, PFAM:PF22521.2
contig_227	cds	18	782	+	LANIFM_0413		hypothetical protein	PFAM:PF00742.24
contig_227	cds	810	2042	+	LANIFM_0414		hypothetical protein	
contig_227	cds	2168	3532	+	LANIFM_0415	norM	putative multidrug resistance protein NorM	SO:0001217, UniRef:UniRef50_T0UIN7
contig_228	cds	20	430	+	LANIFM_0416		hypothetical protein	
contig_228	cds	617	1687	+	LANIFM_0417		NADP-dependent isopropanol dehydrogenase	SO:0001217, UniRef:UniRef50_P14941
contig_229	cds	15	1103	+	LANIFM_0418		Ammonium transporter	SO:0001217, UniRef:UniRef50_O66515
contig_230	cds	887	1717	+	LANIFM_0419		hypothetical protein	PFAM:PF01729.25, PFAM:PF02749.22
contig_231	cds	651	1238	-	LANIFM_0420		hypothetical protein	PFAM:PF00117.34, PFAM:PF01174.25, PFAM:PF07685.20
contig_232	cds	12	731	+	LANIFM_0421		hypothetical protein	
contig_232	cds	694	888	+	LANIFM_0422		hypothetical protein	
contig_233	cds	72	236	+	LANIFM_0423		hypothetical protein	
contig_233	cds	238	1026	+	LANIFM_0424		hypothetical protein	PFAM:PF01138.27, PFAM:PF03725.20
contig_236	cds	118	483	-	LANIFM_0425		hypothetical protein	PFAM:PF00828.25
contig_236	cds	483	1169	-	LANIFM_0426		hypothetical protein	PFAM:PF01000.31, PFAM:PF01193.29
contig_237	cds	574	1554	-	LANIFM_0427		hypothetical protein	
contig_238	cds	65	1024	-	LANIFM_0428		hypothetical protein	PFAM:PF00557.29, PFAM:PF01321.24
contig_239	cds	46	846	+	LANIFM_0429		hypothetical protein	PFAM:PF00587.30, PFAM:PF03129.25, PFAM:PF09180.16
contig_239	cds	857	1531	+	LANIFM_0430		hypothetical protein	PFAM:PF12804.13
contig_242	cds	834	1349	-	LANIFM_0431		Albonoursin synthase	SO:0001217, UniRef:UniRef50_A0A136WGY7
contig_243	cds	284	1468	-	LANIFM_0432		hypothetical protein	
contig_244	cds	242	787	-	LANIFM_0433		hypothetical protein	PFAM:PF00004.35, PFAM:PF13238.12
contig_244	cds	799	1893	-	LANIFM_0434		hypothetical protein	PFAM:PF00025.27, PFAM:PF02421.24, PFAM:PF02824.27
contig_244	cds	1951	2076	-	LANIFM_0435		hypothetical protein	
contig_245	cds	8	754	-	LANIFM_0436		hypothetical protein	
contig_245	cds	792	1520	-	LANIFM_0437		hypothetical protein	
contig_246	cds	859	1077	-	LANIFM_0438		hypothetical protein	
contig_248	tRNA	28	101	-	LANIFM_0439	trnR	tRNA-Arg(tcg)	SO:0001036
contig_248	cds	112	1131	-	LANIFM_0440		hypothetical protein	
contig_248	cds	1143	1457	-	LANIFM_0441		hypothetical protein	PFAM:PF01096.23, PFAM:PF02150.21
contig_248	cds	1554	1691	-	LANIFM_0442		hypothetical protein	
contig_249	cds	91	192	+	LANIFM_0443		hypothetical protein	
contig_249	cds	189	1943	+	LANIFM_0444		V-type ATP synthase alpha chain	SO:0001217, UniRef:UniRef50_A5I557
contig_250	cds	94	1056	-	LANIFM_0445		hypothetical protein	PFAM:PF00535.33, PFAM:PF13641.12
contig_250	cds	1049	2143	-	LANIFM_0446		hypothetical protein	
contig_250	cds	2146	3906	-	LANIFM_0447		hypothetical protein	PFAM:PF00005.33
contig_250	cds	3921	4646	-	LANIFM_0448		hypothetical protein	PFAM:PF01061.29
contig_251	cds	31	1431	+	LANIFM_0449		Sodium:solute symporter family protein	SO:0001217, UniRef:UniRef50_A0A7C1HTU5
contig_252	cds	55	1038	+	LANIFM_0450		hypothetical protein	
contig_253	cds	22	1569	+	LANIFM_0451		hypothetical protein	PFAM:PF04055.27
contig_253	cds	1639	1944	-	LANIFM_0452		hypothetical protein	
contig_255	cds	646	1035	-	LANIFM_0453		S-methyl-5-thioribose-1-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A2A5D6P5
contig_256	cds	1103	1864	-	LANIFM_0454		hypothetical protein	PFAM:PF02240.21
contig_256	cds	1867	2466	-	LANIFM_0455		hypothetical protein	
contig_256	cds	2468	2689	-	LANIFM_0456		hypothetical protein	
contig_257	cds	245	1186	+	LANIFM_0457		hypothetical protein	
contig_258	cds	1	336	-	LANIFM_0458		hypothetical protein	
contig_258	cds	333	1205	-	LANIFM_0459		hypothetical protein	PFAM:PF00361.26
contig_259	cds	44	403	+	LANIFM_0460		hypothetical protein	
contig_260	cds	32	949	+	LANIFM_0461		Isocitrate/homoisocitrate dehydrogenase	SO:0001217, UniRef:UniRef50_Q5SIJ1
contig_260	cds	950	2428	+	LANIFM_0462		hypothetical protein	PFAM:PF13193.12
contig_261	cds	388	711	-	LANIFM_0463		hypothetical protein	
contig_261	cds	713	1282	-	LANIFM_0464		hypothetical protein	PFAM:PF03358.20
contig_261	cds	1341	2099	-	LANIFM_0465		hypothetical protein	PFAM:PF01048.26
contig_261	cds	2106	3554	-	LANIFM_0466		hypothetical protein	
contig_261	cds	3793	4113	-	LANIFM_0467		hypothetical protein	
contig_262	cds	139	1098	-	LANIFM_0468		hypothetical protein	
contig_262	cds	1104	2147	-	LANIFM_0469		hypothetical protein	
contig_263	cds	82	867	-	LANIFM_0470		hypothetical protein	
contig_263	cds	907	2451	-	LANIFM_0471		hypothetical protein	
contig_263	cds	2530	3117	+	LANIFM_0472		hypothetical protein	PFAM:PF03358.20
contig_264	cds	233	1039	-	LANIFM_0473		hypothetical protein	PFAM:PF00175.26, PFAM:PF10418.14
contig_264	cds	1043	1627	-	LANIFM_0474		hypothetical protein	PFAM:PF01180.27, PFAM:PF01207.24, PFAM:PF03060.21
contig_265	tRNA	335	408	-	LANIFM_0475	trnR	tRNA-Arg(cct)	SO:0001036
contig_265	tRNA	470	543	-	LANIFM_0476	trnR	tRNA-Arg(tct)	SO:0001036
contig_265	cds	658	1170	-	LANIFM_0477		hypothetical protein	PFAM:PF03413.25
contig_266	cds	110	238	+	LANIFM_0478		hypothetical protein	
contig_267	cds	41	211	+	LANIFM_0479		hypothetical protein	
contig_267	cds	203	790	-	LANIFM_0480		hypothetical protein	PFAM:PF00596.26
contig_267	cds	843	2480	-	LANIFM_0481		hypothetical protein	PFAM:PF00149.33
contig_268	cds	39	332	+	LANIFM_0482		hypothetical protein	PFAM:PF01979.26, PFAM:PF07969.17
contig_268	cds	335	1564	-	LANIFM_0483		hypothetical protein	PFAM:PF02910.25
contig_270	cds	389	523	+	LANIFM_0484		hypothetical protein	
contig_270	cds	587	940	-	LANIFM_0485		hypothetical protein	
contig_270	cds	949	1347	-	LANIFM_0486		hypothetical protein	PFAM:PF00238.24
contig_270	cds	1353	1670	-	LANIFM_0487		hypothetical protein	PFAM:PF00366.26
contig_270	cds	1684	1962	-	LANIFM_0488		hypothetical protein	
contig_271	cds	17	571	+	LANIFM_0489		hypothetical protein	PFAM:PF02249.22
contig_271	cds	824	1702	+	LANIFM_0490		hypothetical protein	
contig_272	cds	650	3034	-	LANIFM_0491		hypothetical protein	PFAM:PF02272.25, PFAM:PF07973.19
contig_273	cds	46	903	-	LANIFM_0492		hypothetical protein	
contig_273	cds	968	1537	+	LANIFM_0493		hypothetical protein	PFAM:PF02887.21
contig_273	cds	1610	2551	-	LANIFM_0494		hypothetical protein	
contig_274	cds	93	428	+	LANIFM_0495		hypothetical protein	PFAM:PF01047.28, PFAM:PF13412.12, PFAM:PF13463.12
contig_274	cds	545	1798	+	LANIFM_0496		hypothetical protein	
contig_274	cds	1795	2748	-	LANIFM_0497		hypothetical protein	
contig_275	cds	771	1331	-	LANIFM_0498		hypothetical protein	
contig_275	cds	1347	2588	-	LANIFM_0499		(pseudo) Methanogenesis marker 5 protein	SO:0001217, UniRef:UniRef50_A0AA96V0M9, UniRef:UniRef90_A0A9D1XQU7
contig_275	cds	2591	3034	-	LANIFM_0500		hypothetical protein	
contig_275	cds	3039	3515	-	LANIFM_0501		hypothetical protein	
contig_275	cds	3493	3921	-	LANIFM_0502		hypothetical protein	
contig_276	cds	430	807	-	LANIFM_0503		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI002FC70784
contig_276	cds	792	1097	-	LANIFM_0504		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001EFBF369
contig_276	cds	1287	2015	-	LANIFM_0505		hypothetical protein	
contig_276	cds	2218	2469	-	LANIFM_0506		hypothetical protein	
contig_276	cds	2475	2969	-	LANIFM_0507		hypothetical protein	
contig_276	cds	3204	3356	-	LANIFM_0508		hypothetical protein	
contig_276	cds	3381	3986	-	LANIFM_0509		hypothetical protein	
contig_276	cds	4224	4553	-	LANIFM_0510		hypothetical protein	PFAM:PF22337.1
contig_276	cds	4758	4886	-	LANIFM_0511		hypothetical protein	
contig_276	cds	5208	5435	+	LANIFM_0512		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00241C267B, UniRef:UniRef90_UPI00241C267B
contig_276	cds	5873	6001	-	LANIFM_0513		hypothetical protein	
contig_276	cds	6071	7006	-	LANIFM_0514		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00241C6770
contig_276	cds	7040	7219	+	LANIFM_0515		hypothetical protein	
contig_276	cds	7364	7780	+	LANIFM_0516		hypothetical protein	
contig_276	cds	7591	8649	-	LANIFM_0517		hypothetical protein	
contig_276	cds	8704	8907	-	LANIFM_0518		hypothetical protein	
contig_276	cds	9373	9864	-	LANIFM_0519		hypothetical protein	PFAM:PF22337.1
contig_276	cds	9867	10985	-	LANIFM_0520		hypothetical protein	
contig_276	cds	11127	11228	-	LANIFM_0521		hypothetical protein	
contig_276	cds	13410	14162	-	LANIFM_0522		hypothetical protein	
contig_276	cds	14676	15137	-	LANIFM_0523		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00204E6A6E, UniRef:UniRef90_UPI00204E6A6E
contig_276	cds	15324	15473	-	LANIFM_0524		hypothetical protein	
contig_276	cds	16047	16157	-	LANIFM_0525		hypothetical protein	
contig_277	cds	1125	1343	+	LANIFM_0526		hypothetical protein	
contig_278	cds	709	888	+	LANIFM_0527		hypothetical protein	
contig_279	cds	176	2014	-	LANIFM_0528		hypothetical protein	PFAM:PF01513.26, PFAM:PF20143.4
contig_279	cds	2018	2479	-	LANIFM_0529		hypothetical protein	
contig_280	cds	391	570	-	LANIFM_0530		hypothetical protein	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13484.11
contig_280	tRNA	734	816	+	LANIFM_0531	trnL	tRNA-Leu(taa)	SO:0000264
contig_280	tRNA	852	924	+	LANIFM_0532	trnT	tRNA-Thr(ggt)	SO:0000270
contig_280	cds	976	1536	-	LANIFM_0533		hypothetical protein	
contig_280	cds	1529	2167	-	LANIFM_0534		hypothetical protein	
contig_280	cds	2216	2911	-	LANIFM_0535		hypothetical protein	
contig_280	cds	2912	3151	-	LANIFM_0536		hypothetical protein	
contig_281	cds	131	1477	-	LANIFM_0537		hypothetical protein	PFAM:PF01071.24, PFAM:PF02142.27, PFAM:PF02222.28, PFAM:PF02786.22
contig_284	cds	47	1399	-	LANIFM_0538		hypothetical protein	PFAM:PF00206.25, PFAM:PF10397.14
contig_285	cds	67	1926	-	LANIFM_0539		hypothetical protein	PFAM:PF00493.29, PFAM:PF01078.27, PFAM:PF07728.20, PFAM:PF17207.9, PFAM:PF17855.7, PFAM:PF21120.3
contig_286	cds	81	1355	-	LANIFM_0540		hypothetical protein	PFAM:PF13635.12
contig_287	cds	49	525	+	LANIFM_0541		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A4Q3S670
contig_287	cds	494	994	+	LANIFM_0542		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A9D1YRB7
contig_288	cds	38	1096	+	LANIFM_0543		hypothetical protein	
contig_289	cds	853	1449	-	LANIFM_0544		hypothetical protein	
contig_291	cds	117	461	+	LANIFM_0545		hypothetical protein	PFAM:PF00633.29
contig_291	cds	466	822	+	LANIFM_0546		hypothetical protein	PFAM:PF00903.31, PFAM:PF22677.2
contig_291	cds	833	1267	-	LANIFM_0547		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_Q7UP01
contig_291	cds	1342	1713	+	LANIFM_0548		Bifunctional succinylornithine transaminase/acetylornithine transaminase	SO:0001217, UniRef:UniRef50_A0A484Z4X6
contig_291	cds	1753	2508	+	LANIFM_0549		hypothetical protein	PFAM:PF00202.27
contig_291	cds	2505	2939	-	LANIFM_0550		hypothetical protein	PFAM:PF00293.34, PFAM:PF14815.12
contig_292	cds	484	873	+	LANIFM_0551		hypothetical protein	
contig_292	cds	842	2197	-	LANIFM_0552		hypothetical protein	PFAM:PF00037.32, PFAM:PF14574.11
contig_293	cds	19	1107	-	LANIFM_0553		hypothetical protein	
contig_293	cds	1216	1731	-	LANIFM_0554		hypothetical protein	PFAM:PF01974.23, PFAM:PF02778.19
contig_294	cds	22	1125	+	LANIFM_0555		hypothetical protein	
contig_296	cds	251	1129	-	LANIFM_0556		hypothetical protein	
contig_296	cds	1139	1627	-	LANIFM_0557		hypothetical protein	PFAM:PF16363.11
contig_297	cds	78	254	+	LANIFM_0558		hypothetical protein	PFAM:PF06093.19
contig_297	cds	266	775	+	LANIFM_0559		hypothetical protein	
contig_297	cds	789	1097	+	LANIFM_0560		hypothetical protein	
contig_297	cds	1108	1263	+	LANIFM_0561		hypothetical protein	PFAM:PF01599.25
contig_299	cds	494	1795	+	LANIFM_0562		hypothetical protein	PFAM:PF00587.30, PFAM:PF03129.25
contig_300	cds	122	988	-	LANIFM_0563		hypothetical protein	
contig_301	cds	575	850	+	LANIFM_0564		hypothetical protein	
contig_302	cds	153	1202	-	LANIFM_0565		Ferrous iron transport protein B	SO:0001217, UniRef:UniRef50_A0A7C1WQ28
contig_303	cds	54	1343	-	LANIFM_0566		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A0J1G5W1, UniRef:UniRef90_UPI00033A82B9
contig_304	cds	185	2722	-	LANIFM_0567		hypothetical protein	PFAM:PF02663.19
contig_305	cds	909	2303	-	LANIFM_0568		hypothetical protein	PFAM:PF00496.27
contig_307	cds	3	311	+	LANIFM_0569		hypothetical protein	
contig_307	cds	301	1302	-	LANIFM_0570		hypothetical protein	PFAM:PF04055.27
contig_307	cds	1292	1789	-	LANIFM_0571		hypothetical protein	PFAM:PF02769.27
contig_308	cds	49	654	+	LANIFM_0572		Methyltransferase type 11 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1W9MVY9
