#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_145	18	1190	+	LANIFM_0261	44.5	4.8	PF00149.33|Metallophos, PF12850.12|Metallophos_2	PFAM:PF00149.33, PFAM:PF12850.12
contig_145	1435	1596	-	LANIFM_0262	6.1	6.5		
contig_146	667	942	-	LANIFM_0263	9.4	7.9		
contig_147	102	455	+	LANIFM_0264	13.2	9.6		
contig_147	445	735	+	LANIFM_0265	11.4	5.1		
contig_147	728	2269	-	LANIFM_0266	57.0	5.0	PF00205.28|TPP_enzyme_M, PF02775.26|TPP_enzyme_C, PF02776.23|TPP_enzyme_N	PFAM:PF00205.28, PFAM:PF02775.26, PFAM:PF02776.23
contig_147	2270	2725	-	LANIFM_0267	17.0	4.9	PF00692.24|dUTPase, PF22769.1|DCD	PFAM:PF00692.24, PFAM:PF22769.1
contig_148	48	491	+	LANIFM_0268	16.5	9.2		
contig_151	16	576	+	LANIFM_0270	20.5	5.3	PF13692.12|Glyco_trans_1_4	PFAM:PF13692.12
contig_151	576	1445	+	LANIFM_0271	30.6	4.6	PF00288.32|GHMP_kinases_N, PF08544.19|GHMP_kinases_C	PFAM:PF00288.32, PFAM:PF08544.19
contig_152	1717	3093	-	LANIFM_0272	51.7	5.0	PF00384.28|Molybdopterin	PFAM:PF00384.28
contig_152	3083	3652	-	LANIFM_0273	21.4	5.4	PF01568.27|Molydop_binding	PFAM:PF01568.27
contig_152	3664	3894	-	LANIFM_0274	8.1	4.4	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF14697.11
contig_152	3903	5000	-	LANIFM_0275	40.1	4.7	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12798.12|Fer4_3, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF13534.11|Fer4_17, PF14697.11|Fer4_21, PF17179.9|Fer4_22	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF14697.11, PFAM:PF17179.9
contig_152	5003	5452	-	LANIFM_0276	16.3	5.6	PF00037.32|Fer4, PF01381.28|HTH_3, PF12838.12|Fer4_7, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF01381.28, PFAM:PF12838.12, PFAM:PF14697.11
contig_153	376	1170	-	LANIFM_0277	28.3	5.3	PF01791.15|DeoC	PFAM:PF01791.15
contig_153	1312	1554	-	LANIFM_0278	9.2	5.0		
contig_154	19	957	-	LANIFM_0279	34.1	5.1	PF08489.16|TiaS_FLD, PF22641.2|TiaS_TCKD	PFAM:PF08489.16, PFAM:PF22641.2
contig_154	966	1382	-	LANIFM_0280	15.1	5.4	PF00885.24|DMRL_synthase	PFAM:PF00885.24
contig_156	123	281	+	LANIFM_0281	6.0	4.8		
contig_156	294	1028	+	LANIFM_0282	27.4	9.1		
contig_156	1044	1586	+	LANIFM_0283	20.5	5.3	PF00406.28|ADK, PF13207.12|AAA_17, PF13238.12|AAA_18, PF13671.12|AAA_33	PFAM:PF00406.28, PFAM:PF13207.12, PFAM:PF13238.12, PFAM:PF13671.12
contig_156	1589	1879	-	LANIFM_0284	10.8	4.8	PF01902.24|Diphthami_syn_2	PFAM:PF01902.24
contig_157	53	451	+	LANIFM_0285	14.5	6.1		
contig_157	579	1100	-	LANIFM_0286	18.3	5.2		
contig_159	23	802	+	LANIFM_0287	29.3	5.0	PF00384.28|Molybdopterin, PF01568.27|Molydop_binding	PFAM:PF00384.28, PFAM:PF01568.27
contig_159	809	2014	+	LANIFM_0288	44.2	4.7	PF04432.18|FrhB_FdhB_C	PFAM:PF04432.18
contig_160	620	1927	-	LANIFM_0290	46.4	4.8	PF01523.21|PmbA_TldD_1st, PF19289.4|PmbA_TldD_3rd, PF19290.4|PmbA_TldD_2nd	PFAM:PF01523.21, PFAM:PF19289.4, PFAM:PF19290.4
contig_161	216	977	+	LANIFM_0291	27.4	4.6	PF00731.26|AIRC	PFAM:PF00731.26
contig_161	979	1548	+	LANIFM_0292	21.7	6.9	PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13508.13, PFAM:PF13673.13
contig_161	1551	1841	-	LANIFM_0293	11.3	4.6		
contig_161	1842	2642	-	LANIFM_0294	30.0	5.7	PF00571.33|CBS	PFAM:PF00571.33
contig_161	2658	4010	-	LANIFM_0295	50.8	5.1	PF02637.23|GatB_Yqey, PF02934.20|GatB_N	PFAM:PF02637.23, PFAM:PF02934.20
contig_162	107	883	-	LANIFM_0296	30.1	8.7	PF09376.16|NurA	PFAM:PF09376.16
contig_163	6	857	+	LANIFM_0297	31.5	9.5	PF02369.22|Big_1, PF16640.11|Big_3_5	PFAM:PF02369.22, PFAM:PF16640.11
contig_166	674	1198	-	LANIFM_0299	19.6	4.8	PF09869.16|KH_DUF2096_C, PF23100.1|DUF2096_N	PFAM:PF09869.16, PFAM:PF23100.1
contig_168	48	1397	+	LANIFM_0300	52.3	4.5		
contig_169	35	670	+	LANIFM_0301	24.2	6.3		
contig_169	673	1746	+	LANIFM_0302	37.9	4.5	PF14450.12|FtsA	PFAM:PF14450.12
contig_170	48	1511	+	LANIFM_0303	55.6	5.6	PF00749.27|tRNA-synt_1c, PF03950.23|tRNA-synt_1c_C, PF20974.2|tRNA-synt_1c_C2	PFAM:PF00749.27, PFAM:PF03950.23, PFAM:PF20974.2
contig_172	77	709	+	LANIFM_0304	23.8	4.6	PF00705.23|PCNA_N, PF02747.20|PCNA_C	PFAM:PF00705.23, PFAM:PF02747.20
contig_173	394	1146	-	LANIFM_0306	27.9	4.5	PF00189.25|Ribosomal_S3_C, PF07650.23|KH_2	PFAM:PF00189.25, PFAM:PF07650.23
contig_173	1146	1610	-	LANIFM_0307	17.3	9.6	PF00237.24|Ribosomal_L22	PFAM:PF00237.24
contig_173	1623	2033	-	LANIFM_0308	15.7	9.5	PF00203.26|Ribosomal_S19	PFAM:PF00203.26
contig_173	2049	2774	-	LANIFM_0309	26.3	10.1	PF00181.29|Ribosomal_L2, PF03947.24|Ribosomal_L2_C	PFAM:PF00181.29, PFAM:PF03947.24
contig_173	2787	3047	-	LANIFM_0310	9.9	6.7		
contig_173	3072	3836	-	LANIFM_0311	27.9	10.1		
contig_173	3839	4849	-	LANIFM_0312	37.0	9.8		
contig_174	42	296	-	LANIFM_0313	8.9	5.3		
contig_175	1749	2348	-	LANIFM_0314	21.4	6.7		
contig_176	260	1171	-	LANIFM_0315	32.8	5.2	PF04389.22|Peptidase_M28	PFAM:PF04389.22
contig_177	372	1430	-	LANIFM_0316	39.3	5.0	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_179	1078	1713	-	LANIFM_0318	23.4	5.3	PF01717.24|Meth_synt_2	PFAM:PF01717.24
contig_180	448	1092	-	LANIFM_0319	23.5	6.7		
contig_183	346	2664	-	LANIFM_0320	87.6	5.3	PF03477.21|ATP-cone	PFAM:PF03477.21
contig_183	2847	5600	-	LANIFM_0321	103.3	6.2	PF03833.19|PolC_DP2_N, PF22912.2|zf-DPOE, PF24844.1|PolC_DP2_central, PF24846.1|PolC_DP2_cat	PFAM:PF03833.19, PFAM:PF22912.2, PFAM:PF24844.1, PFAM:PF24846.1
contig_184	93	278	+	LANIFM_0322	6.1	5.8		
contig_185	111	1049	-	LANIFM_0323	33.4	4.2		
contig_185	1062	1307	-	LANIFM_0324	9.2	4.4		
contig_185	1320	1526	-	LANIFM_0325	7.2	9.1		
contig_185	1539	2255	-	LANIFM_0326	25.2	4.4		
contig_185	2256	2585	-	LANIFM_0327	11.4	4.1		
contig_186	590	721	+	LANIFM_0328	4.4	6.5		
contig_186	850	1740	-	LANIFM_0329	32.6	4.5	PF01913.23|FTR, PF02741.20|FTR_C	PFAM:PF01913.23, PFAM:PF02741.20
contig_187	184	528	+	LANIFM_0330	13.4	4.9		
contig_188	201	764	-	LANIFM_0331	20.3	5.1	PF00398.26|RrnaAD, PF01170.24|UPF0020, PF02475.23|TRM5-TYW2_MTfase, PF05175.20|MTS, PF08241.18|Methyltransf_11, PF12847.13|Methyltransf_18, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF00398.26, PFAM:PF01170.24, PFAM:PF02475.23, PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF12847.13, PFAM:PF13649.12, PFAM:PF13847.12
contig_188	765	878	-	LANIFM_0332	4.2	4.2		
contig_189	846	1100	-	LANIFM_0333	9.8	5.7		
contig_192	8	418	+	LANIFM_0334	14.6	7.7	PF00571.33|CBS	PFAM:PF00571.33
contig_192	501	1319	+	LANIFM_0335	30.0	4.9	PF00571.33|CBS	PFAM:PF00571.33
contig_192	2280	2951	+	LANIFM_0337	24.0	5.4		
contig_192	2973	3542	+	LANIFM_0338	20.5	4.8	PF18933.6|PsbP_2	PFAM:PF18933.6
contig_192	3572	4078	+	LANIFM_0339	18.6	5.4	PF02441.25|Flavoprotein	PFAM:PF02441.25
contig_194	28	1173	-	LANIFM_0342	42.0	5.9	PF02926.22|THUMP, PF03054.22|tRNA_Me_trans, PF06508.19|QueC, PF22025.1|ThiI_fer	PFAM:PF02926.22, PFAM:PF03054.22, PFAM:PF06508.19, PFAM:PF22025.1
contig_195	1288	1851	-	LANIFM_0343	21.0	5.0		
contig_196	19	177	+	LANIFM_0344	6.4	7.9		
contig_196	256	585	-	LANIFM_0345	12.1	5.1	PF02311.25|AraC_binding, PF07883.17|Cupin_2	PFAM:PF02311.25, PFAM:PF07883.17
contig_197	758	1846	-	LANIFM_0348	38.3	5.9	PF01256.23|Carb_kinase, PF03853.21|YjeF_N	PFAM:PF01256.23, PFAM:PF03853.21
contig_198	25	456	+	LANIFM_0349	16.0	4.5		
contig_198	458	691	+	LANIFM_0350	7.9	9.5	PF13244.11|MbhD	PFAM:PF13244.11
contig_199	705	1094	-	LANIFM_0353	15.0	4.5		
contig_200	21	578	+	LANIFM_0354	22.5	5.3		
contig_200	800	1105	+	LANIFM_0356	11.5	7.7	PF02594.21|DUF167	PFAM:PF02594.21
contig_202	2197	2403	+	LANIFM_0358	7.6	6.0		
contig_203	39	386	+	LANIFM_0359	13.0	8.9	PF00037.32|Fer4	PFAM:PF00037.32
contig_203	401	1009	+	LANIFM_0360	22.9	4.4	PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13534.11|Fer4_17	PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13534.11
contig_203	993	1931	+	LANIFM_0361	35.3	5.4	PF02754.22|CCG	PFAM:PF02754.22
contig_204	69	1313	+	LANIFM_0362	46.2	6.5	PF01979.26|Amidohydro_1, PF07969.17|Amidohydro_3	PFAM:PF01979.26, PFAM:PF07969.17
contig_204	1359	2600	-	LANIFM_0363	43.6	4.3	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12798.12|Fer4_3, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF13534.11|Fer4_17, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12798.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF14697.11
contig_204	2617	4041	-	LANIFM_0364	53.2	5.0		
contig_204	4043	4969	-	LANIFM_0365	33.1	4.3	PF01058.29|Oxidored_q6	PFAM:PF01058.29
contig_205	117	755	+	LANIFM_0369	23.0	4.1	PF18998.6|Flg_new_2	PFAM:PF18998.6
contig_206	30	947	+	LANIFM_0370	33.3	5.3	PF00155.27|Aminotran_1_2, PF00266.25|Aminotran_5, PF01041.23|DegT_DnrJ_EryC1, PF01053.26|Cys_Met_Meta_PP	PFAM:PF00155.27, PFAM:PF00266.25, PFAM:PF01041.23, PFAM:PF01053.26
contig_206	965	2152	-	LANIFM_0371	43.8	5.1	PF00561.26|Abhydrolase_1, PF00571.33|CBS	PFAM:PF00561.26, PFAM:PF00571.33
contig_207	395	649	+	LANIFM_0372	9.6	8.8		
contig_207	1147	1818	-	LANIFM_0374	26.0	6.1	PF19269.4|Anticodon_2	PFAM:PF19269.4
contig_208	1482	1592	+	LANIFM_0375	4.0	4.1	PF01881.21|Cas_Cas6_C	PFAM:PF01881.21
contig_208	1632	1907	-	LANIFM_0376	10.0	9.0		
contig_209	96	230	+	LANIFM_0377	5.0	9.1		
contig_209	986	1687	+	LANIFM_0379	25.8	4.4	PF13240.11|Zn_Ribbon_1	PFAM:PF13240.11
contig_210	624	1337	-	LANIFM_0381	26.8	6.0		
contig_211	684	1040	+	LANIFM_0383	14.2	6.6		
contig_212	218	841	+	LANIFM_0384	23.4	8.3	PF09851.14|SHOCT	PFAM:PF09851.14
contig_212	853	1680	-	LANIFM_0385	30.8	5.7	PF00587.30|tRNA-synt_2b	PFAM:PF00587.30
contig_213	152	1192	-	LANIFM_0386	41.2	5.2	PF04765.19|TOD1_MUCI70	PFAM:PF04765.19
contig_215	1261	1668	+	LANIFM_0392	15.4	8.8		
contig_216	143	628	-	LANIFM_0393	17.8	4.7		
contig_216	640	855	-	LANIFM_0394	8.5	5.9		
contig_217	220	612	+	LANIFM_0395	14.9	5.2		
contig_217	683	1264	-	LANIFM_0396	22.2	10.0		
contig_218	159	713	+	LANIFM_0397	19.4	4.9		
contig_220	1	297	+	LANIFM_0398	11.3	4.5		
contig_220	539	925	-	LANIFM_0399	15.2	5.1	PF01638.23|HxlR	PFAM:PF01638.23
contig_220	1006	1851	+	LANIFM_0400	31.3	4.7		
contig_221	41	250	+	LANIFM_0401	7.7	4.7	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13237.11|Fer4_10, PF13484.11|Fer4_16	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13484.11
contig_221	262	1389	+	LANIFM_0402	40.8	4.8	PF02780.25|Transketolase_C, PF17147.9|PFOR_II	PFAM:PF02780.25, PFAM:PF17147.9
contig_221	1390	2262	+	LANIFM_0403	31.2	5.3	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_222	12	665	-	LANIFM_0405	24.4	4.8		
contig_222	672	1871	-	LANIFM_0406	44.7	5.0		
contig_222	1878	2135	-	LANIFM_0407	9.4	7.9		
contig_223	21	713	+	LANIFM_0408	25.9	8.6		
contig_225	221	361	+	LANIFM_0409	5.5	10.2		
contig_225	373	1305	-	LANIFM_0410	34.8	9.0	PF00382.24|TFIIB, PF08271.17|Zn_Ribbon_TF	PFAM:PF00382.24, PFAM:PF08271.17
contig_225	1353	1640	-	LANIFM_0411	10.6	11.3	PF04410.20|Gar1	PFAM:PF04410.20
contig_226	148	1548	-	LANIFM_0412	51.1	6.9	PF01163.29|RIO1, PF22521.2|HypF_C_2	PFAM:PF01163.29, PFAM:PF22521.2
contig_227	18	782	+	LANIFM_0413	27.0	4.7	PF00742.24|Homoserine_dh	PFAM:PF00742.24
contig_227	810	2042	+	LANIFM_0414	45.3	4.6		
contig_228	20	430	+	LANIFM_0416	15.1	8.0		
contig_230	887	1717	+	LANIFM_0419	30.4	4.7	PF01729.25|QRPTase_C, PF02749.22|QRPTase_N	PFAM:PF01729.25, PFAM:PF02749.22
contig_231	651	1238	-	LANIFM_0420	21.5	4.7	PF00117.34|GATase, PF01174.25|SNO, PF07685.20|GATase_3	PFAM:PF00117.34, PFAM:PF01174.25, PFAM:PF07685.20
contig_232	12	731	+	LANIFM_0421	27.8	6.6		
contig_232	694	888	+	LANIFM_0422	7.4	4.6		
contig_233	72	236	+	LANIFM_0423	6.1	4.4		
contig_233	238	1026	+	LANIFM_0424	28.8	4.4	PF01138.27|RNase_PH, PF03725.20|RNase_PH_C	PFAM:PF01138.27, PFAM:PF03725.20
contig_236	118	483	-	LANIFM_0425	13.4	9.3	PF00828.25|Ribosomal_L27A	PFAM:PF00828.25
contig_236	483	1169	-	LANIFM_0426	25.5	4.8	PF01000.31|RNA_pol_A_bac, PF01193.29|RNA_pol_L	PFAM:PF01000.31, PFAM:PF01193.29
contig_237	574	1554	-	LANIFM_0427	38.2	5.1		
contig_238	65	1024	-	LANIFM_0428	35.8	4.9	PF00557.29|Peptidase_M24, PF01321.24|Creatinase_N	PFAM:PF00557.29, PFAM:PF01321.24
contig_239	46	846	+	LANIFM_0429	30.0	4.8	PF00587.30|tRNA-synt_2b, PF03129.25|HGTP_anticodon, PF09180.16|ProRS-C_1	PFAM:PF00587.30, PFAM:PF03129.25, PFAM:PF09180.16
contig_239	857	1531	+	LANIFM_0430	25.4	8.7	PF12804.13|NTP_transf_3	PFAM:PF12804.13
contig_243	284	1468	-	LANIFM_0432	42.6	4.4		
contig_244	242	787	-	LANIFM_0433	20.0	4.4	PF00004.35|AAA, PF13238.12|AAA_18	PFAM:PF00004.35, PFAM:PF13238.12
contig_244	799	1893	-	LANIFM_0434	40.8	8.9	PF00025.27|Arf, PF02421.24|FeoB_N, PF02824.27|TGS	PFAM:PF00025.27, PFAM:PF02421.24, PFAM:PF02824.27
contig_244	1951	2076	-	LANIFM_0435	4.1	4.1		
contig_245	8	754	-	LANIFM_0436	28.2	8.6		
contig_245	792	1520	-	LANIFM_0437	26.8	5.8		
contig_246	859	1077	-	LANIFM_0438	8.3	4.5		
contig_248	112	1131	-	LANIFM_0440	38.3	4.4		
contig_248	1143	1457	-	LANIFM_0441	12.0	5.0	PF01096.23|Zn_ribbon_TFIIS, PF02150.21|Zn_ribbon_RPB9	PFAM:PF01096.23, PFAM:PF02150.21
contig_248	1554	1691	-	LANIFM_0442	5.0	4.7		
contig_249	91	192	+	LANIFM_0443	3.6	4.4		
contig_250	94	1056	-	LANIFM_0445	36.7	4.9	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
contig_250	1049	2143	-	LANIFM_0446	43.1	8.2		
contig_250	2146	3906	-	LANIFM_0447	66.3	5.1	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_250	3921	4646	-	LANIFM_0448	27.3	8.4	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_252	55	1038	+	LANIFM_0450	36.1	5.4		
contig_253	22	1569	+	LANIFM_0451	59.2	7.8	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_253	1639	1944	-	LANIFM_0452	10.9	9.6		
contig_256	1103	1864	-	LANIFM_0454	28.9	5.0	PF02240.21|MCR_gamma	PFAM:PF02240.21
contig_256	1867	2466	-	LANIFM_0455	21.2	7.6		
contig_256	2468	2689	-	LANIFM_0456	8.6	5.0		
contig_257	245	1186	+	LANIFM_0457	35.6	5.2		
contig_258	1	336	-	LANIFM_0458	12.4	7.9		
contig_258	333	1205	-	LANIFM_0459	31.3	7.8	PF00361.26|Proton_antipo_M	PFAM:PF00361.26
contig_259	44	403	+	LANIFM_0460	13.8	9.6		
contig_260	950	2428	+	LANIFM_0462	56.6	5.7	PF13193.12|AMP-binding_C	PFAM:PF13193.12
contig_261	388	711	-	LANIFM_0463	11.9	4.7		
contig_261	713	1282	-	LANIFM_0464	20.3	5.1	PF03358.20|FMN_red	PFAM:PF03358.20
contig_261	1341	2099	-	LANIFM_0465	27.8	4.6	PF01048.26|PNP_UDP_1	PFAM:PF01048.26
contig_261	2106	3554	-	LANIFM_0466	52.9	5.9		
contig_261	3793	4113	-	LANIFM_0467	11.0	10.9		
contig_262	139	1098	-	LANIFM_0468	36.0	5.2		
contig_262	1104	2147	-	LANIFM_0469	39.7	5.0		
contig_263	82	867	-	LANIFM_0470	31.0	5.4		
contig_263	907	2451	-	LANIFM_0471	55.4	9.1		
contig_263	2530	3117	+	LANIFM_0472	21.8	5.5	PF03358.20|FMN_red	PFAM:PF03358.20
contig_264	233	1039	-	LANIFM_0473	29.5	4.6	PF00175.26|NAD_binding_1, PF10418.14|DHODB_Fe-S_bind	PFAM:PF00175.26, PFAM:PF10418.14
contig_264	1043	1627	-	LANIFM_0474	20.7	4.5	PF01180.27|DHO_dh, PF01207.24|Dus, PF03060.21|NMO	PFAM:PF01180.27, PFAM:PF01207.24, PFAM:PF03060.21
contig_265	658	1170	-	LANIFM_0477	17.1	5.4	PF03413.25|PepSY	PFAM:PF03413.25
contig_266	110	238	+	LANIFM_0478	4.9	4.1		
contig_267	41	211	+	LANIFM_0479	6.2	4.4		
contig_267	203	790	-	LANIFM_0480	21.5	5.1	PF00596.26|Aldolase_II	PFAM:PF00596.26
contig_267	843	2480	-	LANIFM_0481	61.9	5.7	PF00149.33|Metallophos	PFAM:PF00149.33
contig_268	39	332	+	LANIFM_0482	10.6	4.7	PF01979.26|Amidohydro_1, PF07969.17|Amidohydro_3	PFAM:PF01979.26, PFAM:PF07969.17
contig_268	335	1564	-	LANIFM_0483	45.4	6.2	PF02910.25|Succ_DH_flav_C	PFAM:PF02910.25
contig_270	389	523	+	LANIFM_0484	4.8	4.7		
contig_270	587	940	-	LANIFM_0485	12.9	9.6		
contig_270	949	1347	-	LANIFM_0486	14.1	10.0	PF00238.24|Ribosomal_L14	PFAM:PF00238.24
contig_270	1353	1670	-	LANIFM_0487	11.9	8.9	PF00366.26|Ribosomal_S17	PFAM:PF00366.26
contig_270	1684	1962	-	LANIFM_0488	10.4	9.0		
contig_271	17	571	+	LANIFM_0489	20.1	5.1	PF02249.22|MCR_alpha	PFAM:PF02249.22
contig_271	824	1702	+	LANIFM_0490	30.9	5.0		
contig_272	650	3034	-	LANIFM_0491	88.5	5.0	PF02272.25|DHHA1, PF07973.19|tRNA_SAD	PFAM:PF02272.25, PFAM:PF07973.19
contig_273	46	903	-	LANIFM_0492	31.2	7.7		
contig_273	968	1537	+	LANIFM_0493	20.2	4.5	PF02887.21|PK_C	PFAM:PF02887.21
contig_273	1610	2551	-	LANIFM_0494	33.9	4.2		
contig_274	93	428	+	LANIFM_0495	13.0	5.0	PF01047.28|MarR, PF13412.12|HTH_24, PF13463.12|HTH_27	PFAM:PF01047.28, PFAM:PF13412.12, PFAM:PF13463.12
contig_274	545	1798	+	LANIFM_0496	45.0	6.4		
contig_274	1795	2748	-	LANIFM_0497	36.2	5.1		
contig_275	771	1331	-	LANIFM_0498	21.5	4.6		
contig_275	2591	3034	-	LANIFM_0500	16.3	5.3		
contig_275	3039	3515	-	LANIFM_0501	18.2	4.9		
contig_275	3493	3921	-	LANIFM_0502	15.7	5.4		
contig_276	430	807	-	LANIFM_0503	13.9	5.7		SO:0001217, UniRef:UniRef50_UPI002FC70784
contig_276	792	1097	-	LANIFM_0504	11.9	6.3		SO:0001217, UniRef:UniRef50_UPI001EFBF369
contig_276	1287	2015	-	LANIFM_0505	25.7	5.3		
contig_276	2218	2469	-	LANIFM_0506	9.6	9.4		
contig_276	2475	2969	-	LANIFM_0507	17.2	4.1		
contig_276	3204	3356	-	LANIFM_0508	5.5	4.9		
contig_276	3381	3986	-	LANIFM_0509	21.1	4.5		
contig_276	4224	4553	-	LANIFM_0510	11.8	4.1	PF22337.1|Phage_fiber_rpt	PFAM:PF22337.1
contig_276	4758	4886	-	LANIFM_0511	4.6	8.1		
contig_276	5208	5435	+	LANIFM_0512	7.7	4.1		SO:0001217, UniRef:UniRef50_UPI00241C267B, UniRef:UniRef90_UPI00241C267B
contig_276	5873	6001	-	LANIFM_0513	4.6	8.2		
contig_276	6071	7006	-	LANIFM_0514	31.9	6.3		SO:0001217, UniRef:UniRef50_UPI00241C6770
contig_276	7040	7219	+	LANIFM_0515	6.3	6.5		
contig_276	7364	7780	+	LANIFM_0516	13.8	4.8		
contig_276	7591	8649	-	LANIFM_0517	35.7	4.7		
contig_276	8704	8907	-	LANIFM_0518	6.9	4.2		
contig_276	9373	9864	-	LANIFM_0519	17.4	4.6	PF22337.1|Phage_fiber_rpt	PFAM:PF22337.1
contig_276	9867	10985	-	LANIFM_0520	39.3	4.9		
contig_276	11127	11228	-	LANIFM_0521	3.9	4.4		
contig_276	13410	14162	-	LANIFM_0522	27.5	4.6		
contig_276	14676	15137	-	LANIFM_0523	16.3	4.2		SO:0001217, UniRef:UniRef50_UPI00204E6A6E, UniRef:UniRef90_UPI00204E6A6E
contig_276	15324	15473	-	LANIFM_0524	5.4	6.0		
contig_276	16047	16157	-	LANIFM_0525	3.6	6.0		
contig_277	1125	1343	+	LANIFM_0526	7.8	10.0		
contig_278	709	888	+	LANIFM_0527	6.4	9.5		
contig_279	176	2014	-	LANIFM_0528	68.2	5.4	PF01513.26|NAD_kinase, PF20143.4|NAD_kinase_C	PFAM:PF01513.26, PFAM:PF20143.4
contig_279	2018	2479	-	LANIFM_0529	16.2	4.6		
contig_280	391	570	-	LANIFM_0530	6.5	4.1	PF00037.32|Fer4, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13237.11|Fer4_10, PF13484.11|Fer4_16	PFAM:PF00037.32, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11, PFAM:PF13484.11
contig_280	976	1536	-	LANIFM_0533	20.6	4.7		
contig_280	1529	2167	-	LANIFM_0534	23.4	5.3		
contig_280	2216	2911	-	LANIFM_0535	26.2	6.5		
contig_280	2912	3151	-	LANIFM_0536	8.9	6.6		
contig_281	131	1477	-	LANIFM_0537	49.0	5.0	PF01071.24|GARS_A, PF02142.27|MGS, PF02222.28|ATP-grasp, PF02786.22|CPSase_L_D2	PFAM:PF01071.24, PFAM:PF02142.27, PFAM:PF02222.28, PFAM:PF02786.22
contig_284	47	1399	-	LANIFM_0538	50.5	5.1	PF00206.25|Lyase_1, PF10397.14|ADSL_C	PFAM:PF00206.25, PFAM:PF10397.14
contig_285	67	1926	-	LANIFM_0539	69.5	5.0	PF00493.29|MCM, PF01078.27|Mg_chelatase, PF07728.20|AAA_5, PF17207.9|MCM_OB, PF17855.7|MCM_lid, PF21120.3|MCM_WH_arc	PFAM:PF00493.29, PFAM:PF01078.27, PFAM:PF07728.20, PFAM:PF17207.9, PFAM:PF17855.7, PFAM:PF21120.3
contig_286	81	1355	-	LANIFM_0540	48.0	6.2	PF13635.12|DUF4143	PFAM:PF13635.12
contig_288	38	1096	+	LANIFM_0543	38.6	4.6		
contig_289	853	1449	-	LANIFM_0544	22.2	5.3		
contig_291	117	461	+	LANIFM_0545	13.2	5.8	PF00633.29|HHH	PFAM:PF00633.29
contig_291	466	822	+	LANIFM_0546	13.3	4.5	PF00903.31|Glyoxalase, PF22677.2|Ble-like_N	PFAM:PF00903.31, PFAM:PF22677.2
contig_291	1753	2508	+	LANIFM_0549	27.0	4.6	PF00202.27|Aminotran_3	PFAM:PF00202.27
