#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_711	1469	1873	-	KJPNBL_01989	15.8	5.2		
contig_715	887	1444	-	KJPNBL_01997	21.8	8.4		
contig_720	28	276	+	KJPNBL_02006	9.3	6.5	PF01740.26|STAS	PFAM:PF01740.26
contig_720	1445	1669	+	KJPNBL_02009	8.3	9.3		SO:0001217, UniParc:UPI00033E42CB, UniRef:UniRef100_A0A174MCS2, UniRef:UniRef50_A0A174MCS2, UniRef:UniRef90_A0A174MCS2
contig_731	24	302	+	KJPNBL_02037	10.2	9.3		SO:0001217, UniRef:UniRef50_G9X095
contig_733	291	485	+	KJPNBL_02039	6.7	4.8	PF00746.26|Gram_pos_anchor	PFAM:PF00746.26
contig_733	547	1113	-	KJPNBL_02040	21.9	11.0		
contig_737	2746	3984	-	KJPNBL_02055	46.3	4.5		
contig_742	166	537	+	KJPNBL_02076	13.8	7.9	PF00005.33|ABC_tran	PFAM:PF00005.33, SO:0001217, UniRef:UniRef50_UPI001FAADEEF
contig_747	263	640	+	KJPNBL_02087	14.3	4.9		SO:0001217, UniRef:UniRef50_UPI0025B9A3FD, UniRef:UniRef90_UPI00257F3F34
contig_752	3231	3416	+	KJPNBL_02100	6.6	9.6		RefSeq:WP_008707826.1, SO:0001217, UniParc:UPI0001AFE668, UniRef:UniRef100_A0A174H7G8, UniRef:UniRef50_A0A174H7G8, UniRef:UniRef90_A0A174H7G8
contig_753	134	580	+	KJPNBL_02102	16.2	4.1		
contig_757	55	207	-	KJPNBL_02112	5.9	9.3		SO:0001217, UniRef:UniRef50_U2EWJ3, UniRef:UniRef90_U2EWJ3
contig_764	1981	2199	-	KJPNBL_02132	8.1	5.8		SO:0001217, UniRef:UniRef50_A8RV63
contig_765	178	1314	+	KJPNBL_02133	43.0	9.2	PF01548.23|DEDD_Tnp_IS110	PFAM:PF01548.23, SO:0001217, UniRef:UniRef50_A0A140DSV8
contig_767	22	174	+	KJPNBL_02136	5.6	6.5		
contig_772	271	972	+	KJPNBL_02155	27.5	9.1		
contig_775	260	424	+	KJPNBL_02160	6.5	4.6		RefSeq:WP_008703957.1, SO:0001217, UniParc:UPI0001AFE30C, UniRef:UniRef100_A0A564WQY9, UniRef:UniRef50_A0A174E2R7, UniRef:UniRef90_A0A564WQY9
contig_777	884	1468	-	KJPNBL_02170	22.5	4.7	PF16325.11|Peptidase_U32_C	PFAM:PF16325.11
contig_779	1450	2373	+	KJPNBL_02172	35.6	11.7		
contig_790	4245	5057	-	KJPNBL_02198	31.5	9.3		
contig_792	155	886	-	KJPNBL_02201	26.9	6.9		
contig_798	140	733	+	KJPNBL_02223	23.1	9.8		
contig_800	40	339	+	KJPNBL_02228	11.4	4.4	PF02768.20|DNA_pol3_beta_3	PFAM:PF02768.20
contig_801	99	491	+	KJPNBL_02231	13.7	9.6		
contig_802	282	917	-	KJPNBL_02233	21.9	4.1		
contig_809	1002	1688	-	KJPNBL_02246	24.5	4.3		
contig_816	343	1206	-	KJPNBL_02258	33.3	9.4		
contig_817	4014	4826	-	KJPNBL_02262	29.1	4.2		
contig_819	21	524	+	KJPNBL_02265	19.8	9.6		
contig_819	657	1424	+	KJPNBL_02266	29.5	9.4		
contig_824	576	2063	+	KJPNBL_02275	57.3	9.3		
contig_824	2259	2924	+	KJPNBL_02276	25.4	9.6		
contig_832	7238	7744	-	KJPNBL_02289	18.3	4.3		
contig_835	75	185	+	KJPNBL_02293	4.3	10.2		
contig_835	182	391	+	KJPNBL_02294	7.0	4.1	PF04205.19|FMN_bind	PFAM:PF04205.19
