# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_137	cds	2728	3909	+	KJPNBL_00449		Ribonuclease G	SO:0001217, UniRef:UniRef50_A0A1C5S3C7, UniRef:UniRef90_A0A173WZ53
contig_138	cds	212	847	+	KJPNBL_00450		Riboflavin transporter	KEGG:K23675, RefSeq:WP_055054032.1, SO:0001217, UniParc:UPI0006C22577, UniRef:UniRef100_A0A564WM65, UniRef:UniRef50_A0A174RNG1, UniRef:UniRef90_A0A174RLI3
contig_138	cds	834	1613	-	KJPNBL_00451		Pseudouridine synthase	EC:5.4.99.23, KEGG:K06180, SO:0001217, UniRef:UniRef50_A0A494WLN2, UniRef:UniRef90_A0A174ESC6
contig_139	cds	16	498	+	KJPNBL_00452		hypothetical protein	
contig_139	tRNA	551	634	-	KJPNBL_00453	trnL	tRNA-Leu(cag)	SO:0000264
contig_139	cds	1046	2122	+	KJPNBL_00454		carbamoyl phosphate synthase small subunit	GO:0004088, GO:0006541, RefSeq:WP_055059811.1, SO:0001217, UniParc:UPI0006C079CA, UniRef:UniRef100_A0A6L8T5P0, UniRef:UniRef50_Q1GA34, UniRef:UniRef90_A5ZWG1
contig_139	cds	2122	5337	+	KJPNBL_00455	carB	carbamoyl-phosphate synthase large subunit	EC:6.3.5.5, GO:0005524, GO:0008152, GO:0046872, RefSeq:WP_008706090.1, SO:0001217, UniParc:UPI0001AFDE4B, UniRef:UniRef100_A0A6L8T5N1, UniRef:UniRef50_Q8Y665, UniRef:UniRef90_A0A174NR72
contig_139	cds	5509	6525	+	KJPNBL_00456		undecaprenyl-diphosphate phosphatase	EC:3.6.1.27, GO:0016020, GO:0016311, GO:0050380, KEGG:K06153, SO:0001217, UniParc:UPI0003357688, UniRef:UniRef100_A0A564WX97, UniRef:UniRef50_Q03ZT9, UniRef:UniRef90_A0A173YG58
contig_139	cds	6615	7553	-	KJPNBL_00457		Putative molybdopterin biosynthesis protein MoeA/LysR substrate binding-domain-containing protein	RefSeq:WP_195980940.1, SO:0001217, UniParc:UPI0018A9CC01, UniRef:UniRef100_UPI0018A9CC01, UniRef:UniRef50_A0A417CYY6, UniRef:UniRef90_A0A173YEC8
contig_140	cds	74	1195	+	KJPNBL_00458		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0032BFC2AC, UniRef:UniRef90_UPI0034A44408
contig_140	cds	1328	2911	-	KJPNBL_00459		glucose-6-phosphate isomerase	EC:5.3.1.9, RefSeq:WP_008705267.1, SO:0001217, UniParc:UPI0001AFDEAE, UniRef:UniRef100_A0A174SDI9, UniRef:UniRef50_O83488, UniRef:UniRef90_U2E9S3
contig_142	cds	106	1215	-	KJPNBL_00460		D-ribose-binding periplasmic protein	RefSeq:WP_008704974.1, SO:0001217, UniParc:UPI0001AFE4F4, UniRef:UniRef100_A0A174BEH3, UniRef:UniRef50_A5ZNA8, UniRef:UniRef90_A0A174BEH3
contig_142	cds	1495	2196	-	KJPNBL_00461		Ribosomal large subunit pseudouridine synthase D	RefSeq:WP_022380879.1, SO:0001217, UniParc:UPI00033F55FB, UniRef:UniRef100_A0A6L8XRC4, UniRef:UniRef50_A0A174U5T6, UniRef:UniRef90_A0A174U5T6
contig_143	cds	848	1783	-	KJPNBL_00462	hprK	HPr(Ser) kinase/phosphatase	GO:0000155, GO:0000160, GO:0005524, GO:0006109, RefSeq:WP_008705888.1, SO:0001217, UniParc:UPI0001AFE522, UniRef:UniRef100_A0A174FPV1, UniRef:UniRef50_A0A929TSX5, UniRef:UniRef90_D4LV44
contig_143	cds	2002	3864	-	KJPNBL_00463	uvrC	excinuclease ABC subunit UvrC	GO:0006289, GO:0009380, GO:0009381, KEGG:K03703, SO:0001217, UniRef:UniRef50_A6TVI7, UniRef:UniRef90_A0A174FPS3
contig_144	cds	1575	2468	-	KJPNBL_00464	ycjP	Inner membrane ABC transporter permease protein ycjP	COG:COG0395, COG:G, KEGG:K17320, RefSeq:WP_022380668.1, SO:0001217, UniParc:UPI00033CD102, UniRef:UniRef100_A0A174FZP5, UniRef:UniRef50_A0A0M9FNE3, UniRef:UniRef90_A0A174FZP5
contig_144	cds	2481	3419	-	KJPNBL_00465	ycjO	Inner membrane ABC transporter permease protein ycjO	RefSeq:WP_008706704.1, SO:0001217, UniParc:UPI0001AFEE0D, UniRef:UniRef100_A0A174G236, UniRef:UniRef50_A0A242AAK8, UniRef:UniRef90_A0A174ZVR6
contig_145	cds	296	811	+	KJPNBL_00466		hypothetical protein	
contig_145	cds	979	1737	-	KJPNBL_00467		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_A0A174EIK1, UniRef:UniRef90_A0A174EIK1
contig_145	cds	1740	3536	-	KJPNBL_00468	aspS	aspartate--tRNA ligase	EC:6.1.1.12, GO:0000166, GO:0004812, GO:0005524, GO:0006418, GO:0016874, RefSeq:WP_008703718.1, SO:0001217, UniParc:UPI0001AFE0B4, UniRef:UniRef100_A0A174RXF5, UniRef:UniRef50_A9KIA6, UniRef:UniRef90_U2DEH1
contig_145	cds	3633	4859	-	KJPNBL_00469	hisS	histidine--tRNA ligase	EC:6.1.1.21, GO:0004821, GO:0005524, GO:0005737, GO:0006427, KEGG:K01892, SO:0001217, UniRef:UniRef50_A0A9D5MQJ1, UniRef:UniRef90_A0A4P9EGK7
contig_145	cds	4822	5484	-	KJPNBL_00470	rpfG	Cyclic di-GMP phosphodiesterase response regulator RpfG	RefSeq:WP_020994017.1, SO:0001217, UniParc:UPI0003001E93, UniRef:UniRef100_A0A174EN16, UniRef:UniRef50_A0A174EN16, UniRef:UniRef90_A0A174EN16
contig_145	cds	5502	6149	-	KJPNBL_00471		hypothetical protein	PFAM:PF04055.27
contig_146	cds	46	891	+	KJPNBL_00472	aprX	Serine protease AprX	RefSeq:WP_008703939.1, SO:0001217, UniParc:UPI0001AFE302, UniRef:UniRef100_A0A173YKN9, UniRef:UniRef50_A0A173YKN9, UniRef:UniRef90_A0A173YKN9
contig_146	cds	1007	2215	+	KJPNBL_00473		NADP-dependent isocitrate dehydrogenase	EC:1.1.1.42, GO:0000287, GO:0004450, GO:0006102, GO:0051287, KEGG:K00031, SO:0001217, UniRef:UniRef50_A0A7S3IRI8, UniRef:UniRef90_A0A174EK36
contig_146	cds	2332	4242	-	KJPNBL_00474	abc-f	ribosomal protection-like ABC-F family protein	GO:0003677, GO:0005524, GO:0016887, SO:0001217, UniRef:UniRef50_F7JIQ2, UniRef:UniRef90_A0A174JTU9
contig_146	cds	4503	5150	+	KJPNBL_00475		redox-sensing transcriptional repressor Rex	GO:0045892, GO:0051775, KEGG:K01926, RefSeq:WP_022380002.1, SO:0001217, UniParc:UPI000334B9B9, UniRef:UniRef100_A0A174RPK3, UniRef:UniRef50_Q8RC93, UniRef:UniRef90_A0A174RPK3
contig_147	cds	267	743	+	KJPNBL_00476	def	peptide deformylase	EC:3.5.1.88, GO:0036211, GO:0042586, KEGG:K01462, RefSeq:WP_008706495.1, SO:0001217, UniParc:UPI0001AFEBDB, UniRef:UniRef100_A0A173XQC0, UniRef:UniRef50_A9KM99, UniRef:UniRef90_A0A173XQC0
contig_147	cds	751	1698	+	KJPNBL_00477	fmt	methionyl-tRNA formyltransferase	EC:2.1.2.9, GO:0004479, GO:0005737, GO:0071951, RefSeq:WP_055052689.1, SO:0001217, UniParc:UPI0006BFB45B, UniRef:UniRef100_A0A173XSL3, UniRef:UniRef50_A0A1C5KGS9, UniRef:UniRef90_A0A173YT79
contig_147	cds	1703	2398	+	KJPNBL_00478		Peptidase	KEGG:K06973, RefSeq:WP_343099314.1, SO:0001217, UniParc:UPI00290877CC, UniRef:UniRef100_UPI00290877CC, UniRef:UniRef50_A0A2T5IPL0, UniRef:UniRef90_A0A173YPX4
contig_147	cds	2391	3743	+	KJPNBL_00479	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	EC:2.1.1.176, GO:0001510, GO:0003723, GO:0006355, GO:0008168, KEGG:K03500, SO:0001217, UniRef:UniRef50_A0A391P2R2, UniRef:UniRef90_A0A174CNI5
contig_147	cds	3747	4787	+	KJPNBL_00480	rlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	EC:2.1.1.192, GO:0008757, GO:0016433, GO:0030488, GO:0070475, KEGG:K06941, RefSeq:WP_025578161.1, SO:0001217, UniParc:UPI00041AF8F4, UniRef:UniRef100_A0A173YSX6, UniRef:UniRef50_A4J582, UniRef:UniRef90_A0A173YSX6
contig_147	cds	4789	5535	+	KJPNBL_00481		Stp1/IreP family PP2C-type Ser/Thr phosphatase	EC:3.1.3.16, GO:0004722, GO:0006470, KEGG:K20074, SO:0001217, UniRef:UniRef50_A0A7U9S5R6, UniRef:UniRef90_A0A173YRS0
contig_147	cds	5529	7712	+	KJPNBL_00482	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	GO:0004672, GO:0005524, GO:0006468, RefSeq:WP_118339273.1, SO:0001217, UniParc:UPI000E4D6FEB, UniRef:UniRef100_UPI000E4D6FEB, UniRef:UniRef50_A0A174KWM6, UniRef:UniRef90_A0A174KJH5
contig_147	cds	7716	8594	+	KJPNBL_00483	rsgA	ribosome small subunit-dependent GTPase A	EC:3.1.3.100, EC:3.6.1.-, GO:0003924, GO:0005525, GO:0006412, GO:0043022, KEGG:K06949, SO:0001217, UniRef:UniRef50_A0A173YSF5, UniRef:UniRef90_A0A173YSF5
contig_147	cds	8597	9268	+	KJPNBL_00484	rpe	ribulose-phosphate 3-epimerase	EC:5.1.3.1, GO:0004750, GO:0006098, SO:0001217, UniParc:UPI0001AFEBE3, UniRef:UniRef100_A0A6L8T0A7, UniRef:UniRef50_C0GIQ9, UniRef:UniRef90_A0A173YP75
contig_147	cds	9277	10008	+	KJPNBL_00485		thiamine diphosphokinase	EC:2.7.6.2, GO:0004788, GO:0006772, KEGG:K00949, SO:0001217, UniRef:UniRef50_A0A173YQQ2, UniRef:UniRef90_A0A174KRK1
contig_148	cds	370	1254	+	KJPNBL_00486		Cyn operon transcriptional activator	RefSeq:WP_118633832.1, SO:0001217, UniParc:UPI000E52CEC9, UniRef:UniRef100_UPI000E52CEC9, UniRef:UniRef50_A0A174R0W4, UniRef:UniRef90_A0A174R0W4
contig_148	cds	1488	1961	+	KJPNBL_00487	yusO	Uncharacterized HTH-type transcriptional regulator yusO	SO:0001217, UniRef:UniRef50_A0A173X9Y7, UniRef:UniRef90_A0A173X9Y7
contig_149	cds	46	1158	+	KJPNBL_00488		HRDC domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0025CECC53
contig_149	cds	1774	2280	-	KJPNBL_00489	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_UPI00295EF868
contig_150	cds	40	375	+	KJPNBL_00490		hypothetical protein	
contig_150	cds	401	1933	+	KJPNBL_00491	sbpA	Multiple sugar-binding periplasmic protein sbpA	RefSeq:WP_226839469.1, SO:0001217, UniParc:UPI001D014749, UniRef:UniRef100_UPI001D014749, UniRef:UniRef50_A0A174BW53, UniRef:UniRef90_A0A174BW53
contig_150	cds	1980	2465	-	KJPNBL_00492		xanthine phosphoribosyltransferase	EC:2.4.2.22, GO:0016763, GO:0043101, GO:0046110, KEGG:K03816, SO:0001217, UniRef:UniRef50_Q03A64, UniRef:UniRef90_D4LRQ7
contig_151	cds	328	864	-	KJPNBL_00493		Uncharacterized acyl-CoA thioester hydrolase HI_0827	SO:0001217, UniParc:UPI000336A914, UniRef:UniRef100_A0A173YF85, UniRef:UniRef50_A0A1C5MT49, UniRef:UniRef90_A0A174NVL8
contig_152	cds	49	870	-	KJPNBL_00494		DUF3825 domain-containing protein	RefSeq:WP_022279532.1, SO:0001217, UniParc:UPI000338CFA3, UniRef:UniRef100_UPI000338CFA3, UniRef:UniRef50_C0CKS3, UniRef:UniRef90_UPI000338CFA3
contig_152	cds	867	1079	-	KJPNBL_00495		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0003358A82, UniRef:UniRef90_UPI0003358A82
contig_152	cds	1248	1385	+	KJPNBL_00496		hypothetical protein	
contig_152	cds	1732	2097	+	KJPNBL_00497		helix-turn-helix domain-containing protein	RefSeq:WP_022279535.1, SO:0001217, UniParc:UPI0003387269, UniRef:UniRef100_UPI0003387269, UniRef:UniRef50_R9JY53, UniRef:UniRef90_UPI00189E8404
contig_152	cds	2377	3423	-	KJPNBL_00498		helix-turn-helix domain-containing protein	RefSeq:WP_022279536.1, SO:0001217, UniParc:UPI000339816C, UniRef:UniRef100_UPI000339816C, UniRef:UniRef50_A0A161WJA4, UniRef:UniRef90_UPI0036F1ADA8
contig_152	cds	3471	3647	-	KJPNBL_00499		hypothetical protein	
contig_152	cds	3689	5041	-	KJPNBL_00500		radical SAM protein	RefSeq:WP_022279538.1, SO:0001217, UniParc:UPI000338A045, UniRef:UniRef100_UPI000338A045, UniRef:UniRef50_F7UZQ9, UniRef:UniRef90_UPI0022E308E9
contig_152	cds	5173	7212	-	KJPNBL_00501	feoB	ferrous iron transport protein B	GO:0005525, GO:0006826, GO:0015093, GO:0016020, RefSeq:WP_022279540.1, SO:0001217, UniParc:UPI00033802C1, UniRef:UniRef100_UPI00033802C1, UniRef:UniRef50_A0A417C0U7, UniRef:UniRef90_A0A6A8KH00
contig_152	cds	7217	7432	-	KJPNBL_00502	feoA	FeoA domain-containing protein	RefSeq:WP_022279541.1, SO:0001217, UniParc:UPI00033AFF8A, UniRef:UniRef100_UPI00033AFF8A, UniRef:UniRef50_A0A1E3A7T2, UniRef:UniRef90_UPI00033AFF8A
contig_152	cds	7445	8818	-	KJPNBL_00503	mepA	Multidrug export protein MepA	SO:0001217, UniRef:UniRef50_A0A1W1ZY77, UniRef:UniRef90_A0A2J4JQS1
contig_153	cds	110	1423	-	KJPNBL_00504	corC	Magnesium/cobalt efflux protein CorC	KEGG:K03699, SO:0001217, UniRef:UniRef50_A0A174EGV3, UniRef:UniRef90_A0A174EGV3
contig_153	cds	1624	1971	-	KJPNBL_00505		mRNA interferase	RefSeq:WP_020994045.1, SO:0001217, UniParc:UPI0002DFDAD9, UniRef:UniRef100_A0A173WFE1, UniRef:UniRef50_Q2FWI8, UniRef:UniRef90_A0A173WFE1
contig_153	cds	2157	3302	-	KJPNBL_00506	alr	alanine racemase	EC:5.1.1.1, GO:0006522, GO:0008784, GO:0009252, KEGG:K01775, RefSeq:WP_008703932.1, SO:0001217, UniParc:UPI0001AFE2FD, UniRef:UniRef100_A0A564WS71, UniRef:UniRef50_A0A6N7SR08, UniRef:UniRef90_A0A174EJR4
contig_154	cds	154	1014	-	KJPNBL_00507	ureD	Urease accessory protein UreD	SO:0001217, UniRef:UniRef50_A0A174GA76, UniRef:UniRef90_A0A174GA76
contig_154	cds	1027	1635	-	KJPNBL_00508	ureG	urease accessory protein UreG	GO:0003924, GO:0016530, GO:0019627, GO:0046872, KEGG:K03189, RefSeq:WP_008705089.1, SO:0001217, UniParc:UPI0001AFE5EA, UniRef:UniRef100_A0A174G6L0, UniRef:UniRef50_Q09066, UniRef:UniRef90_A0A174IFA4
contig_154	cds	1788	2480	-	KJPNBL_00509	ureF	Urease accessory protein UreF	KEGG:K03188, RefSeq:WP_008705090.1, SO:0001217, UniParc:UPI0001AFE5EB, UniRef:UniRef100_A0A174U1Q4, UniRef:UniRef50_F7KFH2, UniRef:UniRef90_A0A174U1Q4
contig_154	cds	2499	2975	-	KJPNBL_00510	ureE	Urease accessory protein UreE	SO:0001217, UniRef:UniRef50_A0A9D1EHC2, UniRef:UniRef90_A0A373J745
contig_154	cds	3056	3562	-	KJPNBL_00511	ureI	Urease accessory protein UreI	KEGG:K03191, RefSeq:WP_008705095.1, SO:0001217, UniParc:UPI0001AFE5ED, UniRef:UniRef100_A0A844GGQ0, UniRef:UniRef50_F7V7A1, UniRef:UniRef90_A0A174TZS0
contig_154	cds	3735	5456	-	KJPNBL_00512	ureC	urease subunit alpha	EC:3.5.1.5, GO:0009039, GO:0016151, GO:0019627, KEGG:K01428, RefSeq:WP_008705097.1, SO:0001217, UniParc:UPI0001AFE5EE, UniRef:UniRef100_A0A174G9R9, UniRef:UniRef50_P17086, UniRef:UniRef90_A0A417R9T9
contig_154	ncRNA	5008	5305	+	KJPNBL_00513	5_ureB_sRNA	5' ureB small RNA	RFAM:RF02514, SO:0000655
contig_154	cds	5469	5828	-	KJPNBL_00514		urease subunit beta	EC:3.5.1.5, GO:0035550, GO:0043419, RefSeq:WP_019163039.1, SO:0001217, UniParc:UPI0002F57E8F, UniRef:UniRef100_A0A844GH01, UniRef:UniRef50_A3DGF9, UniRef:UniRef90_A0A174IW31
contig_154	cds	5843	6145	-	KJPNBL_00515		urease subunit gamma	EC:3.5.1.5, GO:0009039, GO:0016151, GO:0043419, RefSeq:WP_008705098.1, SO:0001217, UniParc:UPI0001AFE5EF, UniRef:UniRef100_A0A844GHY5, UniRef:UniRef50_P41022, UniRef:UniRef90_A0A143XG08
contig_154	cds	6537	7721	+	KJPNBL_00516		Cyclopropane-fatty-acyl-phospholipid synthase	EC:2.1.1.79, KEGG:K00574, RefSeq:WP_008705100.1, SO:0001217, UniParc:UPI0001AFE5F0, UniRef:UniRef100_A0A174GDZ0, UniRef:UniRef50_A0A7U6QHQ7, UniRef:UniRef90_A0A174GDZ0
contig_155	cds	114	1604	-	KJPNBL_00517		Lon protease 1	RefSeq:WP_022380251.1, SO:0001217, UniParc:UPI000340DD4E, UniRef:UniRef100_A0A173XWK1, UniRef:UniRef50_A0A174LVF6, UniRef:UniRef90_A0A174KI05
contig_155	cds	1876	2937	+	KJPNBL_00518	trpS	tryptophan--tRNA ligase	EC:6.1.1.2, GO:0000166, GO:0004830, GO:0005524, GO:0006436, SO:0001217, UniRef:UniRef50_A0A0B3VY03, UniRef:UniRef90_UPI000E54825D
contig_155	cds	3136	3432	-	KJPNBL_00519		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_UPI002A8C75D8
contig_156	cds	33	1229	-	KJPNBL_00520	ftsW	putative peptidoglycan glycosyltransferase FtsW	KEGG:K03588, RefSeq:WP_022381015.1, SO:0001217, UniParc:UPI00033E99B5, UniRef:UniRef100_UPI00033E99B5, UniRef:UniRef50_A0A7X5DSX6, UniRef:UniRef90_A0A174KB23
contig_156	cds	1399	3792	-	KJPNBL_00521		hypothetical protein	PFAM:PF06419.17, PFAM:PF12205.13
contig_158	cds	303	803	+	KJPNBL_00522		putative metal-binding protein	RefSeq:WP_008707157.1, SO:0001217, UniParc:UPI0001AFE921, UniRef:UniRef100_A0A174AJT4, UniRef:UniRef50_U2EB16, UniRef:UniRef90_A0A174AJT4
contig_158	cds	984	2075	-	KJPNBL_00523		Succinylglutamate desuccinylase	RefSeq:WP_020993288.1, SO:0001217, UniParc:UPI00030BDE30, UniRef:UniRef100_A0A564WRP4, UniRef:UniRef50_A0A162SZA5, UniRef:UniRef90_A0A417QV38
contig_159	cds	220	1575	+	KJPNBL_00524		Gnt-I system	SO:0001217, UniRef:UniRef50_G5IKB4, UniRef:UniRef90_A0A173XFX3
contig_159	cds	1588	1824	+	KJPNBL_00525		HPr family phosphocarrier protein	SO:0001217, UniRef:UniRef50_U2D8M3, UniRef:UniRef90_A0A173XHR1
contig_160	cds	114	431	+	KJPNBL_00526		Copper-sensitive operon repressor	KEGG:K21600, SO:0001217, UniRef:UniRef50_A0A350IZT4, UniRef:UniRef90_A0A173Y691
contig_160	cds	550	3204	+	KJPNBL_00527		Copper-exporting P-type ATPase	EC:7.2.2.8, KEGG:K17686, SO:0001217, UniRef:UniRef50_A0A2K4ZC11, UniRef:UniRef90_A0A174JU92
contig_160	cds	3224	4279	+	KJPNBL_00528	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0016434, RefSeq:WP_173705342.1, SO:0001217, UniParc:UPI00156FAE9C, UniRef:UniRef100_UPI00156FAE9C, UniRef:UniRef50_A9KS30, UniRef:UniRef90_A0A173X0H0
contig_161	cds	356	790	+	KJPNBL_00529		Cysteine metabolism repressor	KEGG:K17472, RefSeq:WP_062808067.1, SO:0001217, UniParc:UPI000789BEC9, UniRef:UniRef100_UPI000789BEC9, UniRef:UniRef50_A0A1C6HM16, UniRef:UniRef90_A0A174PZ78
contig_161	cds	882	1811	+	KJPNBL_00530	cysK	cysteine synthase A	EC:2.5.1.47, GO:0004124, GO:0006535, RefSeq:WP_026648272.1, SO:0001217, UniParc:UPI0003FD5166, UniRef:UniRef100_A0A174KGW9, UniRef:UniRef50_A0A328A244, UniRef:UniRef90_A0A564WRE0
contig_161	cds	1994	3076	+	KJPNBL_00531	mnmA	tRNA 2-thiouridine(34) synthase MnmA	EC:2.8.1.13, GO:0008033, GO:0016740, GO:0016783, KEGG:K00566, RefSeq:WP_022380498.1, SO:0001217, UniParc:UPI00033C8EF2, UniRef:UniRef100_A0A173XS43, UniRef:UniRef50_J6H4E3, UniRef:UniRef90_A0A173XS43
contig_161	cds	3347	4660	+	KJPNBL_00532	mET17	Methionine gamma-lyase	COG:COG2873, COG:E, RefSeq:WP_022380497.1, SO:0001217, UniParc:UPI00033E4A10, UniRef:UniRef100_A0A173XRG2, UniRef:UniRef50_A0A150MQC9, UniRef:UniRef90_A0A173XRG2
contig_162	cds	261	887	-	KJPNBL_00533		LUD domain-containing protein	RefSeq:WP_022380870.1, SO:0001217, UniParc:UPI00033EF95E, UniRef:UniRef100_A0A174FZX3, UniRef:UniRef50_R9JKM2, UniRef:UniRef90_A0A564WWN7
contig_162	cds	1037	1681	-	KJPNBL_00534		hypothetical protein	
contig_163	cds	198	1022	-	KJPNBL_00535		DUF3068 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A173YT86, UniRef:UniRef90_A0A173YT86
contig_164	cds	60	476	+	KJPNBL_00536		GtrA-like protein	SO:0001217, UniRef:UniRef50_C0CIX1, UniRef:UniRef90_A0A174A9C4
contig_164	cds	501	1553	+	KJPNBL_00537	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	EC:2.4.2.21, GO:0008939, GO:0009236, KEGG:K00768, RefSeq:WP_022381054.1, SO:0001217, UniParc:UPI00034153DD, UniRef:UniRef100_A0A173X4G2, UniRef:UniRef50_A0A498CS80, UniRef:UniRef90_A0A173Y2Y4
contig_164	cds	1553	2095	+	KJPNBL_00538		Adenosylcobinamide kinase	EC:2.7.1.156, EC:2.7.7.62, KEGG:K02231, RefSeq:WP_022381053.1, SO:0001217, UniParc:UPI00033A330A, UniRef:UniRef100_A0A173X3Y1, UniRef:UniRef50_A0A174K5E8, UniRef:UniRef90_A0A174K5E8
contig_164	cds	2141	2917	+	KJPNBL_00539		Adenosylcobinamide-GDP ribazoletransferase	EC:2.7.8.26, KEGG:K02233, RefSeq:WP_008703284.1, SO:0001217, UniParc:UPI0001AFE533, UniRef:UniRef100_A0A174R284, UniRef:UniRef50_A0A7U9X9U9, UniRef:UniRef90_A0A174JXH2
contig_164	cds	2928	3308	+	KJPNBL_00540		Adenosylcobinamide kinase	EC:2.7.1.156, EC:2.7.7.62, KEGG:K02231, RefSeq:WP_022381052.1, SO:0001217, UniParc:UPI00033986DA, UniRef:UniRef100_A0A174A6E5, UniRef:UniRef50_A0A174D2K8, UniRef:UniRef90_A0A174A6E5
contig_164	cds	3301	3900	+	KJPNBL_00541		Alpha-ribazole phosphatase	RefSeq:WP_022381051.1, SO:0001217, UniParc:UPI00033FCCF1, UniRef:UniRef100_A0A173Y4G1, UniRef:UniRef50_A0A173Y4G1, UniRef:UniRef90_A0A173Y4G1
contig_166	cds	277	1425	+	KJPNBL_00542		Cell wall-binding repeat protein	RefSeq:WP_118331393.1, SO:0001217, UniParc:UPI000965DB1D, UniRef:UniRef100_UPI000965DB1D, UniRef:UniRef50_A5ZW36, UniRef:UniRef90_A0A173XU30
contig_166	cds	1597	2409	+	KJPNBL_00543		Methyltransferase domain-containing protein	RefSeq:WP_055052582.1, SO:0001217, UniParc:UPI0006BF0DB5, UniRef:UniRef100_A0A173X9S1, UniRef:UniRef50_A0A6L8T671, UniRef:UniRef90_A0A6L8T671
contig_166	cds	2517	3395	+	KJPNBL_00544	hslO	Hsp33 family molecular chaperone HslO	GO:0006457, GO:0051082, KEGG:K04083, RefSeq:WP_117676321.1, SO:0001217, UniParc:UPI000E43EFC4, UniRef:UniRef100_A0A6L8T5M2, UniRef:UniRef50_A0A1I6X2K8, UniRef:UniRef90_A0A173X8B1
contig_166	cds	3454	5370	+	KJPNBL_00545		NAD(+) synthase	EC:6.3.1.5, EC:6.3.5.1, GO:0003952, GO:0004359, GO:0005524, GO:0008152, GO:0009435, KEGG:K01950, SO:0001217, UniRef:UniRef50_D7NAM1, UniRef:UniRef90_A0A173X757
contig_166	cds	5432	5869	-	KJPNBL_00546		FMN-binding protein	RefSeq:WP_055057270.1, SO:0001217, UniParc:UPI0006C5DED6, UniRef:UniRef100_A0A174R0C6, UniRef:UniRef50_S0JFM8, UniRef:UniRef90_A0A6L8T557
contig_168	cds	173	1003	-	KJPNBL_00547	ycjP	Inner membrane ABC transporter permease protein ycjP	KEGG:K10190, RefSeq:WP_021651760.1, SO:0001217, UniParc:UPI00030C7E1B, UniRef:UniRef100_A0A942WEG7, UniRef:UniRef50_R9JQ22, UniRef:UniRef90_A0A174BFG1
contig_168	cds	996	1895	-	KJPNBL_00548	ugpA	sn-glycerol-3-phosphate transport system permease protein ugpA	KEGG:K10189, SO:0001217, UniRef:UniRef50_S0JDK5, UniRef:UniRef90_A0A174V0Y3
contig_168	cds	2093	3382	-	KJPNBL_00549		Lactose-binding protein	KEGG:K10188, SO:0001217, UniRef:UniRef50_N2ASY0, UniRef:UniRef90_A0A174UUM9
contig_168	cds	3709	4275	-	KJPNBL_00550		DUF5673 domain-containing protein	SO:0001217, UniParc:UPI0001AFE06B, UniRef:UniRef100_A0A174BHU6, UniRef:UniRef50_R9JYH7, UniRef:UniRef90_A0A174C6V8
contig_168	cds	4226	5164	-	KJPNBL_00551		Methylphosphotriester-DNA--protein-cysteine S-methyltransferase	RefSeq:WP_227311503.1, SO:0001217, UniParc:UPI00116E1E61, UniRef:UniRef100_A0A564WLC5, UniRef:UniRef50_A0A174QT61, UniRef:UniRef90_A0A174QT61
contig_168	cds	5287	6201	-	KJPNBL_00552	yccM	Putative electron transport protein yccM	SO:0001217, UniRef:UniRef50_A0A174CAR1, UniRef:UniRef90_A0A174CAR1
contig_168	cds	6202	6366	-	KJPNBL_00553		Thioredoxin	RefSeq:WP_044996303.1, SO:0001217, UniParc:UPI0003FADE22, UniRef:UniRef100_A0A174CBF2, UniRef:UniRef50_D4LPX4, UniRef:UniRef90_A0A174QLL1
contig_168	cds	6370	7572	-	KJPNBL_00554	resA	Thiol-disulfide oxidoreductase ResA	SO:0001217, UniRef:UniRef50_A0A564WKG2, UniRef:UniRef90_A0A564WKG2
contig_169	cds	34	1059	+	KJPNBL_00555	norM	putative multidrug resistance protein NorM	SO:0001217, UniRef:UniRef50_W4VB09
contig_169	ncRNA-region	1172	1239	+			(3' truncated) NiCo (Nickel/Cobalt) riboswitch aptamer	RFAM:RF02683, SO:0000035
contig_171	cds	109	399	-	KJPNBL_00556		Nif11 domain-containing protein	RefSeq:WP_022380138.1, SO:0001217, UniParc:UPI0003409B03, UniRef:UniRef100_A0A174APL1, UniRef:UniRef50_A0A174FPU5, UniRef:UniRef90_A0A844GMU5
