contigName	contigLen	totalAvgDepth	ERR011349_ERR011349.sorted.bam	ERR011349_ERR011349.sorted.bam-var
k79_28143	863	7.57343	7.57343	10.2841
k79_5246	582	7.54147	7.54147	7.68072
k79_23552	290	6.05634	6.05634	2.94716
k79_28144	288	6.78571	6.78571	3.93936
k79_9921	330	3.02747	3.02747	0.24786
k79_19048	548	6.9125	6.9125	4.98231
k79_647	379	4.54978	4.54978	2.55295
k79_23553	267	3.14286	3.14286	0.801453
k79_28145	294	5.56164	5.56164	2.19273
k79_19049	258	2.15455	2.15455	0.425438
k79_9922	319	6.0117	6.0117	3.5881
k79_23554	242	3.80851	3.80851	0.866163
k79_28146	266	8.61864	8.61864	3.81059
k79_648	444	5.40203	5.40203	3.19715
k79_5247	620	9.13347	9.13347	22.4853
k79_19050	372	5.89286	5.89286	3.93466
k79_23555	304	4.41667	4.41667	1.72849
k79_9923	412	4.89015	4.89015	4.01451
k79_649	318	4.9	4.9	1.7
k79_19051	249	7.9604	7.9604	4.91842
k79_28147	332	2.51087	2.51087	0.74305
k79_9924	255	5.20561	5.20561	5.5045
k79_5248	400	5.38095	5.38095	5.71087
k79_28148	284	4.63971	4.63971	1.12108
k79_9925	260	10.9732	10.9732	37.1074
k79_23556	493	6.13043	6.13043	11.951
k79_650	407	3.92664	3.92664	1.8977
k79_5249	260	3.84821	3.84821	2.40018
k79_19052	459	8.97749	8.97749	11.3253
k79_23557	242	6.42553	6.42553	1.60192
k79_5250	244	5.13542	5.13542	0.770943
k79_28149	366	3.83486	3.83486	0.885046
k79_19053	241	7.6129	7.6129	1.58766
k79_9926	374	2.64602	2.64602	0.83414
k79_5251	276	4	4	0.80315
k79_19054	251	4.39806	4.39806	1.16353
k79_9927	298	7.57333	7.57333	20.2597
k79_28150	386	3.62605	3.62605	0.876449
k79_23558	501	4.70538	4.70538	4.94136
k79_9928	248	3.93	3.93	0.308182
k79_5252	435	10.5017	10.5017	3.69143
k79_19055	439	8.09622	8.09622	20.9355
k79_9929	344	4.38775	4.38775	0.771952
k79_28151	661	6.39571	6.39571	17.7474
k79_5253	704	5.85252	5.85252	6.99805
k79_19056	767	10.063	10.063	33.2177
k79_9930	659	8.72016	8.72016	4.38234
k79_28152	439	9.50172	9.50172	12.4164
k79_23559	1103	4.86911	4.86911	2.31722
k79_5254	432	9.90845	9.90845	9.83612
k79_28153	381	2.40343	2.40343	0.733093
k79_23560	290	4.5493	4.5493	1.80961
k79_5255	258	6.04545	6.04545	0.997914
k79_28154	238	2.96667	2.96667	1.96517
k79_9931	600	5.99115	5.99115	1.84027
k79_23561	299	6.18543	6.18543	7.91205
k79_5256	319	4.92398	4.92398	4.81183
k79_19057	796	6.58025	6.58025	14.0214
k79_9932	390	3.38843	3.38843	1.02692
k79_32857	1915	12.6718	12.6718	41.2187
k79_23562	509	5.72022	5.72022	2.49095
k79_5257	545	8.26448	8.26448	7.61421
k79_32858	256	5.01852	5.01852	0.691243
k79_19058	471	5.55728	5.55728	1.06736
k79_23563	244	3.26042	3.26042	0.257785
k79_32859	307	11.7925	11.7925	16.368
k79_19059	247	3.9596	3.9596	2.77386
k79_9933	675	7.60152	7.60152	3.26296
k79_23564	359	4.69194	4.69194	1.29989
k79_19060	283	5.9037	5.9037	2.26678
k79_9934	288	7.5	7.5	2.66906
k79_32860	468	4.0125	4.0125	3.16599
k79_19061	254	11.434	11.434	30.5527
k79_23565	408	2.75	2.75	1.02992
k79_9935	277	3.03101	3.03101	3.92091
k79_9936	315	3.23952	3.23952	0.990477
k79_23566	343	9.52308	9.52308	7.25074
k79_19062	496	6.81609	6.81609	8.97474
k79_32861	535	4.52713	4.52713	1.22918
k79_23567	262	2.12281	2.12281	0.69275
k79_9937	287	2.23741	2.23741	0.935982
k79_19063	302	3.05844	3.05844	1.61094
k79_32862	425	8.80505	8.80505	2.92563
k79_9938	339	5.66492	5.66492	1.62397
k79_19064	241	4.70968	4.70968	0.773493
k79_23568	479	4.65257	4.65257	2.02135
k79_32863	242	3.96809	3.96809	0.891445
k79_9939	328	3.00556	3.00556	0.877064
k79_23569	288	10.8643	10.8643	14.6361
k79_19065	436	5.67014	5.67014	2.32635
k79_9940	259	7.02703	7.02703	3.49926
k79_5258	2262	78.1362	78.1362	1170.18
k79_28155	322	7.8908	7.8908	4.04002
k79_32864	703	9.83243	9.83243	48.5152
k79_9941	393	4.1551	4.1551	0.795519
k79_5259	244	2.28125	2.28125	0.646382
k79_9942	256	33.5278	33.5278	105.579
k79_5260	260	2.90179	2.90179	0.557835
k79_9943	257	3.10092	3.10092	1.07305
k79_9944	265	7.06838	7.06838	1.56425
k79_32865	637	7.49898	7.49898	7.80788
k79_28156	937	11.0456	11.0456	74.2515
k79_9945	318	10.7412	10.7412	18.1101
k79_28157	266	14.0169	14.0169	9.57236
k79_32866	429	8.18505	8.18505	14.0942
k79_9946	324	7.82386	7.82386	5.16308
k79_28158	243	5.67368	5.67368	0.711534
k79_28159	280	8.39394	8.39394	3.2024
k79_32867	547	4.3584	4.3584	3.7883
k79_9947	471	5.96904	5.96904	3.80029
k79_32868	287	3.29496	3.29496	1.9486
k79_32869	298	4.85333	4.85333	1.69647
k79_28160	724	5.27604	5.27604	4.46801
k79_28161	261	6.0177	6.0177	3.4104
k79_32870	388	6.16667	6.16667	8.71688
k79_9948	795	8.05873	8.05873	19.2009
k79_9949	268	2.31667	2.31667	0.335854
k79_28162	452	3.23026	3.23026	0.68608
k79_32871	479	3.99094	3.99094	2.31203
k79_9950	285	2.56934	2.56934	0.776406
k79_9951	291	4.38462	4.38462	2.66089
k79_28163	537	4.09255	4.09255	4.91408
k79_32872	547	3.63659	3.63659	1.61886
k79_28164	317	3.72781	3.72781	1.63976
k79_32873	239	11.6374	11.6374	2.10037
k79_651	8428	36.0285	36.0285	350.111
k79_28165	407	3.76448	3.76448	1.07222
k79_9952	864	5.4162	5.4162	4.66568
k79_652	342	6.66495	6.66495	2.58665
k79_32874	578	9.33256	9.33256	7.84951
k79_9953	417	4.94424	4.94424	5.25434
k79_653	440	11.2945	11.2945	16.0642
k79_28166	615	3.23555	3.23555	1.56242
k79_32875	604	3.33553	3.33553	1.17289
k79_654	304	11.6603	11.6603	8.62577
k79_28167	516	5.59783	5.59783	3.28741
k79_32876	317	5.11243	5.11243	0.92181
k79_9954	590	3.26923	3.26923	0.836647
k79_9955	255	45.8598	45.8598	380.461
k79_28168	366	6.36697	6.36697	4.67577
k79_32877	475	7.77676	7.77676	22.2353
k79_9956	312	12.5549	12.5549	7.41415
k79_28169	274	6.49206	6.49206	1.88394
k79_655	802	5.83486	5.83486	6.11666
k79_32878	363	4.6186	4.6186	1.19031
k79_32879	238	6.45556	6.45556	5.01486
k79_28170	566	7.93301	7.93301	8.92597
k79_656	573	5.54824	5.54824	3.36618
k79_657	242	5.21277	5.21277	2.96499
k79_28171	343	11.0769	11.0769	9.63838
k79_32880	444	6.31081	6.31081	10.6963
k79_9957	996	6.15094	6.15094	10.0764
k79_23570	315	3.91617	3.91617	2.72787
k79_658	297	3.03356	3.03356	0.505624
k79_9958	290	3.80282	3.80282	0.641694
k79_23571	308	8.05625	8.05625	15.978
k79_32881	563	7.68916	7.68916	10.0601
k79_23572	341	5.29534	5.29534	4.13628
k79_9959	434	8.68881	8.68881	2.98704
k79_32882	389	9.52697	9.52697	8.95865
k79_23573	284	12.7059	12.7059	3.64619
k79_659	856	5.64124	5.64124	8.36618
k79_9960	347	8.26633	8.26633	3.62063
k79_9961	244	6.70833	6.70833	2.08246
k79_32883	448	10.16	10.16	9.94757
k79_660	362	5.14486	5.14486	0.603329
k79_9962	349	4.68159	4.68159	1.61811
k79_32884	468	3.7625	3.7625	2.08135
k79_19066	263	2.83478	2.83478	0.314569
k79_32885	316	2.34524	2.34524	0.933989
k79_9963	496	3.80172	3.80172	1.61187
k79_19067	247	2.9798	2.9798	0.75469
k79_19068	259	2.25225	2.25225	1.6267
k79_32886	370	7.50901	7.50901	4.55874
k79_32887	285	5.56934	5.56934	3.89405
k79_9964	581	3.95381	3.95381	1.65527
k79_19069	378	2.36957	2.36957	0.365008
k79_32888	499	5.74359	5.74359	4.8655
k79_19070	409	6.54406	6.54406	6.14902
k79_9965	543	3.08861	3.08861	0.913451
k79_23574	2279	20.1891	20.1891	66.7657
k79_32889	271	2.25203	2.25203	0.649075
k79_32890	250	3.35294	3.35294	0.705883
k79_19071	510	11.6436	11.6436	35.2438
k79_23575	430	4.05674	4.05674	5.18539
k79_19072	260	3.26786	3.26786	1.2249
k79_23576	465	9.40063	9.40063	9.03836
k79_19073	388	5.22083	5.22083	5.00124
k79_32891	808	8.7	8.7	14.614
k79_19074	238	3.82222	3.82222	0.642197
k79_9966	1266	7.88193	7.88193	5.36475
k79_32892	266	18.4237	18.4237	16.3146
k79_5261	250	4.85294	4.85294	0.542515
k79_9967	259	9.32432	9.32432	8.74841
k79_32893	275	5.41732	5.41732	2.32446
k79_19075	484	5.27679	5.27679	1.96197
k79_5262	310	2.74691	2.74691	2.02872
k79_9968	317	2.73965	2.73965	0.586574
k79_32894	301	3.32026	3.32026	3.36386
k79_32895	267	2.12605	2.12605	0.195841
k79_9969	506	6.56983	6.56983	10.6044
k79_5263	634	10.893	10.893	10.4009
k79_32896	470	8.91304	8.91304	8.08588
k79_5264	377	2.67249	2.67249	1.30016
k79_5265	276	2.78125	2.78125	1.82579
k79_32897	319	12.8947	12.8947	30.6712
k79_9970	871	12.1577	12.1577	16.5264
k79_5266	319	14.0643	14.0643	30.7547
k79_23577	2178	10.9054	10.9054	19.2891
k79_19076	1578	9.82378	9.82378	18.2139
k79_32898	510	3.95856	3.95856	1.68526
k79_5267	342	4.03093	4.03093	2.34101
k79_23578	245	3.64948	3.64948	0.938359
k79_19077	275	4.23622	4.23622	0.562805
k79_9971	547	6.87469	6.87469	4.65261
k79_32899	314	4.13855	4.13855	1.22311
k79_19078	244	7.89583	7.89583	1.92588
k79_5268	361	4.89202	4.89202	1.39866
k79_23579	342	5.35052	5.35052	6.43608
k79_9972	241	4.72043	4.72043	1.2036
k79_32900	365	7	7	3.24074
k79_23580	270	4.12295	4.12295	0.488891
k79_19079	353	4.79024	4.79024	4.27441
k79_9973	320	4.5407	4.5407	5.79365
k79_23581	267	3.65546	3.65546	1.34639
k79_23582	265	8.35043	8.35043	11.6434
k79_19080	488	3.70588	3.70588	2.01354
k79_19081	293	10.0552	10.0552	5.51082
k79_23583	493	4.61449	4.61449	1.52246
k79_5269	1151	9.76471	9.76471	37.9187
k79_19082	283	6.20741	6.20741	1.53875
k79_5270	310	4.1358	4.1358	1.34791
k79_19083	254	2.16981	2.16981	1.66613
k79_23584	411	3.36502	3.36502	1.64488
k79_5271	343	11.841	11.841	32.1859
k79_19084	349	4.17413	4.17413	1.75453
k79_32901	1499	6.58327	6.58327	10.0581
k79_23585	362	3.1215	3.1215	0.989865
k79_32902	277	3.24031	3.24031	0.621487
k79_19085	498	5.99714	5.99714	1.71633
k79_32903	285	3.62774	3.62774	0.441284
k79_23586	576	5.02103	5.02103	3.43983
k79_23587	330	9.76923	9.76923	6.03485
k79_9974	2253	6.56247	6.56247	4.95819
k79_32904	648	6.442	6.442	4.65595
k79_28172	345	10.5888	10.5888	7.90661
k79_9975	437	3.47751	3.47751	0.847582
k79_28173	301	2.24183	2.24183	0.27666
k79_32905	479	6.33535	6.33535	11.9024
k79_19086	1092	7.47246	7.47246	3.83806
k79_5272	1570	6.50281	6.50281	6.32617
k79_9976	279	4.12214	4.12214	0.692661
k79_19087	302	4.94805	4.94805	1.78813
k79_9977	262	3.64912	3.64912	0.406769
k79_9978	340	5.35417	5.35417	4.30323
k79_32906	709	8.78966	8.78966	9.0414
k79_28174	762	6.70847	6.70847	5.72075
k79_5273	650	8.20916	8.20916	9.75457
k79_28175	296	4.27703	4.27703	1.87511
k79_19088	723	8.01565	8.01565	13.1653
k79_28176	241	4.33333	4.33333	1.42029
k79_9979	590	4.88009	4.88009	4.07856
k79_19089	265	3.23932	3.23932	0.787061
k79_32907	692	5.49816	5.49816	2.35359
k79_28177	311	6.2454	6.2454	6.51965
k79_9980	238	3.06667	3.06667	0.377528
k79_19090	409	9.88123	9.88123	8.88202
k79_28178	297	2.2349	2.2349	0.478233
k79_32908	336	7.15957	7.15957	4.10274
k79_28179	251	4.36893	4.36893	0.372359
k79_32909	242	4.75532	4.75532	0.917981
k79_5274	1132	7.18902	7.18902	7.68548
k79_9981	583	7.90115	7.90115	15.3519
k79_19091	421	6.26374	6.26374	6.8052
k79_28180	242	10.8191	10.8191	2.0207
k79_5275	240	2.98913	2.98913	1.59329
k79_32910	262	9.69298	9.69298	6.46243
k79_661	724	5.93403	5.93403	4.41999
k79_32911	316	3.14881	3.14881	0.402873
k79_19092	503	6.03944	6.03944	9.2979
k79_32912	258	2.83636	2.83636	1.99133
k79_662	497	6.44413	6.44413	3.34528
k79_32913	326	6.88764	6.88764	2.38278
k79_663	300	3.80263	3.80263	1.37801
k79_19093	444	4.77365	4.77365	2.59606
k79_9982	1025	5.91106	5.91106	5.02405
k79_32914	254	3.77358	3.77358	0.881581
k79_664	384	8.13983	8.13983	7.19312
k79_32915	263	16.3913	16.3913	5.94203
k79_32916	270	2.67213	2.67213	0.784175
k79_665	380	4.23276	4.23276	4.53434
k79_28181	1508	15.1132	15.1132	103.177
k79_9983	760	3.42974	3.42974	2.27166
k79_32917	337	4.98413	4.98413	6.19655
k79_19094	831	9.05857	9.05857	14.1139
k79_28182	241	11.129	11.129	4.80926
k79_9984	250	1.9902	1.9902	0.346437
k79_666	417	6.01115	6.01115	2.07823
k79_28183	266	3.75424	3.75424	0.853614
k79_667	239	5.25275	5.25275	1.43541
k79_19095	413	9.68302	9.68302	2.94459
k79_9985	299	5.88079	5.88079	7.14569
k79_28184	261	2.84956	2.84956	0.378951
k79_9986	320	7.40116	7.40116	13.6101
k79_668	484	5.22321	5.22321	4.28137
k79_19096	548	7.445	7.445	6.09722
k79_28185	463	4.87302	4.87302	2.1749
k79_9987	377	4.58079	4.58079	1.27086
k79_669	264	5.77586	5.77586	1.54932
k79_32918	1090	5.54459	5.54459	4.71163
k79_9988	288	7.2	7.2	2.7223
k79_19097	442	5.55442	5.55442	1.79737
k79_9989	241	6.33333	6.33333	4.59421
k79_670	447	5.71906	5.71906	8.69261
k79_19098	242	7.35106	7.35106	2.96145
k79_23588	272	11.2419	11.2419	2.16863
k79_9990	263	2.06087	2.06087	0.320824
k79_32919	604	6.55263	6.55263	7.74227
k79_671	387	6.7113	6.7113	9.99612
k79_9991	253	4.60952	4.60952	2.89414
k79_23589	422	6.72993	6.72993	1.35536
k79_19099	556	4.16176	4.16176	2.15067
k79_32920	374	3.29646	3.29646	0.787276
k79_672	356	20.9808	20.9808	20.4248
k79_9992	304	2.14744	2.14744	0.255542
k79_23590	298	5.97333	5.97333	12.4422
k79_14315	28699	28.7172	28.7172	131.342
k79_32921	389	7.9917	7.9917	23.6332
k79_9993	299	2.75497	2.75497	0.386225
k79_23591	269	3.76033	3.76033	0.733746
k79_14316	326	4.44944	4.44944	3.26579
k79_23592	310	3.73457	3.73457	1.14029
k79_9994	325	5.51977	5.51977	6.14875
k79_14317	246	4.89796	4.89796	2.17505
k79_32922	554	8.99015	8.99015	18.1283
k79_9995	241	3.47312	3.47312	0.708509
k79_23593	307	8.59748	8.59748	15.2167
k79_32923	284	4.88971	4.88971	3.75811
k79_23594	276	9.04688	9.04688	10.1553
k79_673	1037	8.13273	8.13273	8.3382
k79_14318	472	4.78395	4.78395	5.37734
k79_32924	289	10.922	10.922	2.45816
k79_9996	492	5.36919	5.36919	3.35894
k79_23595	329	11.0718	11.0718	7.01149
k79_674	354	3.70874	3.70874	1.7489
k79_14319	383	3.58723	3.58723	1.3289
k79_23596	261	2.48673	2.48673	0.359197
k79_9997	308	2.8375	2.8375	1.19355
k79_9998	237	3.60674	3.60674	1.78677
k79_14320	322	4.47701	4.47701	1.27981
k79_23597	366	4.6789	4.6789	2.9932
k79_675	521	7.87668	7.87668	19.7912
k79_9999	353	39.7415	39.7415	1143.14
k79_23598	277	12.0775	12.0775	12.1971
k79_32925	859	4.42194	4.42194	3.90904
k79_676	265	3.65812	3.65812	0.657972
k79_14321	483	5.91343	5.91343	6.40865
k79_10000	265	3.16239	3.16239	0.930298
k79_32926	421	6.7326	6.7326	2.39515
k79_10001	354	4.3932	4.3932	1.90805
k79_677	519	9.59569	9.59569	8.72798
k79_23599	757	3.53038	3.53038	5.59157
k79_10002	321	9.12139	9.12139	1.27006
k79_32927	405	5.77821	5.77821	1.79046
k79_10003	240	31.8913	31.8913	25.2408
k79_23600	300	3.73026	3.73026	0.489674
k79_14322	770	5.19132	5.19132	5.12114
k79_678	481	2.96096	2.96096	2.2063
k79_10004	244	4.25	4.25	1.55789
k79_23601	254	4.25472	4.25472	0.801168
k79_14323	270	7	7	4.38017
k79_19100	279	3.57252	3.57252	1.50816
k79_23602	275	5.7874	5.7874	1.29571
k79_679	428	3.84286	3.84286	2.85694
k79_10005	425	6.8917	6.8917	4.35055
k79_23603	238	6.23333	6.23333	3.66404
k79_32928	879	9.7264	9.7264	21.2182
k79_10006	264	4.21552	4.21552	0.292279
k79_14324	554	8.07635	8.07635	6.11022
k79_19101	531	5.01567	5.01567	3.43954
k79_23604	379	4.03463	4.03463	1.53793
k79_32929	348	4.25	4.25	0.781407
k79_14325	280	3.19697	3.19697	0.464722
k79_680	643	5.24646	5.24646	3.57071
k79_14326	249	4.88119	4.88119	0.945743
k79_32930	379	6.58009	6.58009	5.06203
k79_681	294	4.84932	4.84932	0.763344
k79_23605	465	5.01893	5.01893	2.18951
k79_19102	671	9.21988	9.21988	11.7657
k79_32931	280	3.44697	3.44697	0.966631
k79_14327	485	3.54303	3.54303	2.57627
k79_23606	343	38.2821	38.2821	33.6056
k79_19103	317	6.20118	6.20118	1.14976
k79_32932	293	4.51034	4.51034	1.05718
k79_23607	299	8.89404	8.89404	5.0687
k79_10007	1282	15.6914	15.6914	35.0733
k79_19104	331	3.56284	3.56284	3.80784
k79_32933	310	4.43827	4.43827	1.76325
k79_14328	534	8.31865	8.31865	7.11119
k79_682	926	5.99614	5.99614	13.2187
k79_32934	293	4.11724	4.11724	1.78477
k79_14329	280	5.68939	5.68939	0.872253
k79_19105	460	3.92308	3.92308	4.03908
k79_683	262	10.0351	10.0351	2.74212
k79_14330	320	5.69767	5.69767	2.21216
k79_14331	279	3.9084	3.9084	0.806929
k79_23608	1111	8.7892	8.7892	25.3286
k79_14332	366	3.36239	3.36239	2.84042
k79_684	732	11.2757	11.2757	12.5465
k79_23609	312	2.39634	2.39634	0.437042
k79_32935	1008	8.22558	8.22558	7.78602
k79_14333	277	4.11628	4.11628	3.19731
k79_685	319	5.7076	5.7076	3.80812
k79_23610	328	9.42222	9.42222	1.97716
k79_10008	1424	7.98119	7.98119	15.9995
k79_5276	260	4.95536	4.95536	5.3043
k79_14334	333	5.98378	5.98378	4.64647
k79_686	275	6.22835	6.22835	7.74904
k79_23611	264	2.72414	2.72414	0.514543
k79_32936	437	4.51903	4.51903	5.313
k79_5277	305	3.84713	3.84713	0.591867
k79_14335	290	2.32394	2.32394	0.532615
k79_687	269	2.08264	2.08264	0.343113
k79_19106	1454	7.87596	7.87596	25.8943
k79_23612	382	4.45726	4.45726	4.48958
k79_32937	360	5.34434	5.34434	4.89981
k79_14336	245	2.57732	2.57732	0.434063
k79_5278	343	6.52308	6.52308	8.4054
k79_19107	286	3.57246	3.57246	1.21004
k79_32938	308	4.475	4.475	2.95535
k79_5279	255	4.69159	4.69159	1.44172
k79_14337	378	15.2565	15.2565	24.6195
k79_688	532	14.6771	14.6771	73.368
k79_14338	242	14.8085	14.8085	1.25326
k79_689	302	4.30519	4.30519	2.18729
k79_19108	515	4.08992	4.08992	2.89626
k79_14339	335	4.02139	4.02139	0.859755
k79_32939	646	6.22691	6.22691	13.4756
k79_690	296	3.61486	3.61486	0.673792
k79_5280	604	3.90351	3.90351	2.13573
k79_19109	365	4.96774	4.96774	1.16099
k79_19110	271	3.72358	3.72358	2.28362
k79_691	390	5.71074	5.71074	3.36827
k79_14340	523	7.536	7.536	2.3082
k79_5281	437	4.3391	4.3391	5.73879
k79_32940	544	7.24747	7.24747	13.9386
k79_19111	240	3.76087	3.76087	0.381749
k79_692	243	3.50526	3.50526	0.465398
k79_32941	274	3.37302	3.37302	0.779746
k79_5282	450	4.22517	4.22517	8.97904
k79_14341	466	15.588	15.588	18.407
k79_19112	361	11.7042	11.7042	16.4828
k79_693	412	4.63258	4.63258	2.46144
k79_28186	570	7.57346	7.57346	9.80339
k79_5283	286	3.02899	3.02899	0.670686
k79_14342	265	5.5641	5.5641	1.24801
k79_19113	318	1.99412	1.99412	0.443752
k79_694	301	2.18954	2.18954	0.430943
k79_14343	292	6.68056	6.68056	3.00214
k79_5284	382	8.70513	8.70513	13.5994
k79_19114	307	4.43396	4.43396	0.652257
k79_695	285	6.39416	6.39416	0.799378
k79_14344	249	9.58416	9.58416	3.84535
k79_14345	271	23.3415	23.3415	41.4726
k79_32942	1007	8.00349	8.00349	8.3345
k79_696	319	10.2924	10.2924	10.9493
k79_19115	370	7.72523	7.72523	7.2228
k79_32943	280	5.94697	5.94697	1.56205
k79_697	360	7.46698	7.46698	5.68136
k79_28187	997	5.79152	5.79152	5.40576
k79_32944	355	15.2319	15.2319	4.39257
k79_14346	624	3.11134	3.11134	1.07178
k79_5285	889	5.07018	5.07018	4.66804
k79_698	320	7	7	2.0117
k79_28188	379	7.58009	7.58009	1.7403
k79_32945	274	4.61905	4.61905	6.22171
k79_14347	295	2.70068	2.70068	0.854999
k79_5286	301	4.05229	4.05229	0.878826
k79_14348	277	5.37985	5.37985	1.26865
k79_32946	350	15.5149	15.5149	36.2709
k79_699	465	2.63407	2.63407	0.916304
k79_19116	1016	4.67281	4.67281	3.35995
k79_5287	391	4.92593	4.92593	2.09367
k79_28189	559	10.0803	10.0803	36.0058
k79_14349	271	5.28455	5.28455	1.68066
k79_32947	277	9.1938	9.1938	2.90746
k79_19117	332	5.03261	5.03261	2.55631
k79_14350	294	3.93151	3.93151	1.22286
k79_28190	325	3.64407	3.64407	1.01464
k79_700	558	6.50732	6.50732	6.46081
k79_14351	245	3.64948	3.64948	0.375859
k79_19118	360	9.5	9.5	32.6303
k79_28191	297	3.81879	3.81879	1.86559
k79_14352	295	5.51701	5.51701	1.86786
k79_701	378	4.7087	4.7087	3.00211
k79_23613	2106	12.0215	12.0215	34.7638
k79_28192	341	4.17098	4.17098	0.590403
k79_702	294	3.0137	3.0137	1.04809
k79_5288	1084	9.28419	9.28419	42.5737
k79_32948	552	7.57921	7.57921	11.3262
k79_10009	269	4.45455	4.45455	1.81666
k79_19119	650	11.3048	11.3048	77.9409
k79_14353	426	3.40288	3.40288	1.05732
k79_19120	339	9.20942	9.20942	47.6507
k79_14354	341	4.53886	4.53886	2.04145
k79_10010	379	19.6147	19.6147	10.4379
k79_32949	420	6.32721	6.32721	11.8815
k79_5289	459	10.7331	10.7331	8.13821
k79_10011	286	4.35507	4.35507	2.49344
k79_19121	299	7.88742	7.88742	3.84725
k79_23614	287	26.5108	26.5108	160.237
k79_14355	325	4.27119	4.27119	9.15333
k79_5290	432	8.26408	8.26408	21.9123
k79_10012	293	3.24138	3.24138	3.48994
k79_23615	298	6.16	6.16	0.725905
k79_19122	302	3.85065	3.85065	0.598464
k79_10013	242	2.90426	2.90426	1.2273
k79_5291	291	3.32168	3.32168	0.783119
k79_14356	397	3.18072	3.18072	1.21317
k79_10014	237	3.1573	3.1573	0.474974
k79_19123	401	3.47036	3.47036	2.98027
k79_5292	282	5.75373	5.75373	4.12686
k79_14357	286	3.97101	3.97101	2.21813
k79_23616	549	6.03242	6.03242	5.43145
k79_19124	261	4.76106	4.76106	1.59419
k79_10015	314	8.88554	8.88554	1.49591
k79_5293	237	4.44944	4.44944	3.04571
k79_23617	305	2.92994	2.92994	1.02711
k79_703	1713	9.67987	9.67987	26.4467
k79_10016	328	6.35	6.35	1.50251
k79_28193	265	4.54701	4.54701	0.974064
k79_14358	493	8.02029	8.02029	9.68273
k79_704	482	10.1916	10.1916	16.0293
k79_28194	638	8.73878	8.73878	9.75169
k79_14359	899	5.26365	5.26365	4.34907
k79_28195	500	4.10795	4.10795	2.40997
k79_705	864	5.64665	5.64665	3.05958
k79_23618	1318	5.98889	5.98889	4.94515
k79_10017	1333	10.7376	10.7376	27.177
k79_32950	237	6.19101	6.19101	5.54265
k79_706	302	4.35065	4.35065	2.89585
k79_10018	277	4.52713	4.52713	0.766836
k79_28196	507	3.58217	3.58217	1.13219
k79_23619	433	7.60702	7.60702	10.9929
k79_32951	344	6.06633	6.06633	4.05199
k79_707	320	4.51744	4.51744	0.999695
k79_10019	263	3.65217	3.65217	0.474447
k79_32952	243	3.76842	3.76842	0.328779
k79_23620	292	9.54167	9.54167	13.8864
k79_10020	438	5.08276	5.08276	2.92738
k79_23621	312	4.96951	4.96951	2.97452
k79_10021	273	3.464	3.464	0.895872
k79_23622	351	4.98522	4.98522	1.48988
k79_10022	278	12.0231	12.0231	4.64287
k79_32953	768	8.11129	8.11129	9.66609
k79_23623	243	2.24211	2.24211	0.313102
k79_32954	265	3.68376	3.68376	0.321544
k79_10023	366	3.52294	3.52294	1.39348
k79_23624	464	5.68354	5.68354	3.96938
k79_23625	257	5.6422	5.6422	1.17635
k79_32955	514	4.37158	4.37158	3.73551
k79_10024	481	8.5045	8.5045	7.45554
k79_32956	283	3.71111	3.71111	0.565175
k79_32957	299	5.00662	5.00662	1.05996
k79_23626	862	9.88375	9.88375	28.347
k79_32958	843	4.88345	4.88345	3.7083
k79_32959	286	6.19565	6.19565	2.3483
k79_10025	1878	10.6688	10.6688	21.0974
k79_28197	3503	48.9821	48.9821	815.877
k79_32960	464	6.42722	6.42722	5.29945
k79_10026	266	6.52542	6.52542	6.09764
k79_32961	277	2.09302	2.09302	0.350654
k79_28198	320	3.18605	3.18605	1.76635
k79_23627	1418	5.83307	5.83307	5.00917
k79_10027	290	3.64789	3.64789	1.43542
k79_32962	312	2.77439	2.77439	0.421181
k79_23628	244	2.3125	2.3125	0.575
k79_28199	338	2.4	2.4	0.569312
k79_32963	299	5.55629	5.55629	2.62181
k79_10028	435	14.4251	14.4251	19.6089
k79_32964	333	8.67027	8.67027	10.1026
k79_10029	335	4.57219	4.57219	1.38589
k79_28200	556	6.85049	6.85049	10.6041
k79_23629	640	7.23577	7.23577	21.6062
k79_10030	267	3.42857	3.42857	0.874092
k79_32965	400	8.53968	8.53968	12.9984
k79_14360	408	6.01154	6.01154	3.75662
k79_23630	333	5.46486	5.46486	1.11968
k79_10031	241	3.04301	3.04301	0.0633474
k79_23631	239	4.1978	4.1978	0.315995
k79_28201	602	7.76652	7.76652	7.11094
k79_10032	326	4.5618	4.5618	1.03853
k79_23632	289	2.10638	2.10638	0.424316
k79_14361	484	4.88393	4.88393	3.49395
k79_32966	410	5.46183	5.46183	5.78973
k79_10033	305	14.3121	14.3121	11.3058
k79_28202	351	3.0197	3.0197	0.9006
k79_32967	257	9.40367	9.40367	0.891098
k79_10034	287	2.16547	2.16547	0.153582
k79_14362	404	5.78125	5.78125	3.49706
k79_10035	262	3.82456	3.82456	1.29638
k79_14363	317	2.91124	2.91124	0.795647
k79_14364	238	3.26667	3.26667	1.09663
k79_19125	319	10.1696	10.1696	4.12989
k79_14365	322	2.97126	2.97126	1.18414
k79_19126	274	4.62698	4.62698	2.47575
k79_708	6253	46.3795	46.3795	244.74
k79_14366	287	6.02158	6.02158	2.34011
k79_23633	1381	6.55312	6.55312	12.5996
k79_19127	311	4.0184	4.0184	0.882375
k79_10036	998	6.82471	6.82471	7.77962
