contigName	contigLen	totalAvgDepth	ERR011348_ERR011348.sorted.bam	ERR011348_ERR011348.sorted.bam-var
k79_27388	586	4.91629	4.91667	1.87791
k79_15303	786	6.96262	6.96273	7.28013
k79_39588	674	3.99245	3.99248	2.18073
k79_87776	2469	9.9772	9.97722	11.7764
k79_39589	449	3.57705	3.57655	0.610951
k79_39590	263	3.22689	3.22314	1.12479
k79_3379	1809	5.55796	5.55789	5.95027
k79_39591	242	3.26531	3.27	0.441515
k79_3380	252	6.19444	6.19091	3.55037
k79_87777	860	3.63687	3.63649	2.22053
k79_39592	259	2.96522	2.96581	0.464339
k79_27389	1547	6.57377	6.57367	8.90144
k79_87778	244	2.6	2.59804	2.95564
k79_27390	240	7.625	7.62245	1.22712
k79_87779	319	3.39429	3.39548	0.558616
k79_27391	238	1.46809	1.46875	0.335855
k79_27392	259	5.36522	5.36752	1.07928
k79_75616	2478	5.44259	5.44264	5.75688
k79_87781	306	2.84568	2.84756	1.06251
k79_15304	2002	7.19322	7.19301	6.48937
k79_87782	256	4.51786	4.51754	3.13686
k79_75617	585	4.05442	4.05418	3.37262
k79_27393	698	2.6444	2.64388	0.835118
k79_87783	504	3.61389	3.61326	2.60348
k79_75618	279	4.74815	4.74453	3.22102
k79_27394	281	4.90511	4.90647	0.592639
k79_15305	606	3.73593	3.73491	2.50625
k79_75619	253	2.58716	2.58559	1.26306
k79_87784	284	3.95	3.9507	2.40181
k79_27395	400	4.6875	4.68605	1.25903
k79_75620	252	3.26852	3.27273	1.09925
k79_27396	391	5.20243	5.2008	3.45145
k79_75621	383	2.43096	2.43154	0.888
k79_87785	604	4.26739	4.2684	3.00807
k79_3381	2376	6.50896	6.50895	5.98224
k79_87786	243	3.56566	3.56436	1.06832
k79_39593	2574	15.2016	15.2015	66.2858
k79_87787	254	2.72727	2.72321	1.01279
k79_15306	1133	6.24874	6.24823	7.21709
k79_39594	251	2.03738	2.0367	0.424567
k79_15307	999	4.64444	4.64411	1.76456
k79_15308	268	4.66129	4.65873	0.322603
k79_15309	275	12.8855	12.8872	14.616
k79_3382	1696	4.8241	4.82432	2.93949
k79_39595	1466	5.48941	5.48943	6.58419
k79_15310	240	1.6875	1.68367	0.383442
k79_3383	280	2.77941	2.78261	0.609331
k79_15311	245	3.75248	3.74757	0.62193
k79_75622	2257	5.76574	5.76596	6.39031
k79_87788	1826	6.72949	6.72922	7.9754
k79_3384	261	5.17094	5.16807	1.00541
k79_87789	239	3.54737	3.54639	1.8546
k79_3385	244	13.35	13.3529	3.33955
k79_63463	6706	8.06797	8.06795	8.75636
k79_3386	257	4.39823	4.4	1.71579
k79_3387	250	2.56604	2.56481	1.46305
k79_15312	739	5.46555	5.46566	7.63177
k79_63464	355	5.30332	5.30516	1.91115
k79_75623	801	4.94368	4.94385	2.41478
k79_63465	451	5.75896	5.76052	10.0918
k79_87790	966	5.41849	5.41869	7.82813
k79_63466	275	3.99237	3.99248	3.74994
k79_15313	695	7.29583	7.29656	6.71623
k79_3388	884	4.61216	4.61186	4.2567
k79_75624	803	4.37329	4.37368	2.21319
k79_3389	248	5.44231	5.4434	1.33486
k79_75625	275	4.44275	4.44361	3.46081
k79_63467	500	4.80899	4.81006	1.85737
k79_15314	626	22.7676	22.7686	53.168
k79_3390	728	4.87842	4.87884	7.42633
k79_75626	880	3.79891	3.79946	2.46447
k79_3391	429	10.3053	10.3066	5.05951
k79_15315	818	4.20623	4.20562	2.59914
k79_3392	249	4.65714	4.65421	0.756657
k79_75627	467	7.0774	7.07692	11.2503
k79_39596	3273	10.2793	10.2795	18.2103
k79_3393	255	8.90991	8.9115	2.52781
k79_75628	234	3.2	3.19565	0.356904
k79_39597	396	5.71429	5.7126	9.46253
k79_63468	1849	5.23695	5.23667	5.08699
k79_39598	251	4.8785	4.88073	1.45787
k79_27397	6025	7.8859	7.88594	7.89816
k79_63469	395	3.96016	3.96047	2.80795
k79_87791	2800	9.09488	9.09481	15.4626
k79_63470	244	4.64	4.63725	3.71859
k79_87792	255	4.18018	4.17699	1.43268
k79_15317	1443	5.20708	5.20676	3.2949
k79_63471	256	2.0625	2.0614	0.305931
k79_15318	270	5.77778	5.78125	3.47933
k79_63472	271	8.01575	8.0155	0.390383
k79_87793	463	3.6395	3.63863	2.42525
k79_39599	1026	4.9966	4.99661	6.04867
k79_15319	281	6.56204	6.56115	2.21906
k79_75629	1572	6.03431	6.03427	7.29836
k79_75630	241	1.68041	1.67677	0.384251
k79_87794	402	5.84884	5.85	3.68783
k79_75631	264	4.78333	4.78689	2.71454
k79_39600	705	3.80214	3.80284	1.13366
k79_75632	275	3.36641	3.36842	1.00718
k79_75633	312	4.30952	4.31176	2.78388
k79_87795	725	8.24957	8.25043	3.81004
k79_75634	240	5.29167	5.29592	1.57132
k79_87796	263	5.42857	5.42975	3.4471
k79_39601	597	4.32892	4.32967	2.67081
k79_3394	2733	10.6659	10.6658	25.3377
k79_39602	238	2.94681	2.94792	0.723575
k79_63473	1639	5.92508	5.92518	5.66418
k79_75635	609	6.13548	6.1349	3.7264
k79_3395	402	4.16667	4.16538	2.75632
k79_39603	456	4.33654	4.33758	0.901649
k79_63474	401	6	6	3.51938
k79_75636	327	4.65574	4.65405	2.67316
k79_3396	309	3.27879	3.28144	2.52875
k79_3397	250	5.68868	5.68518	1.32052
k79_15320	2202	6.70797	6.70777	10.9072
k79_87797	1075	6.65843	6.65809	4.18663
k79_87798	241	3.49485	3.49495	0.721914
k79_3398	303	3.10063	3.09938	1.27756
k79_15321	299	4.27097	4.27389	2.1104
k79_3399	263	4.31933	4.32231	5.62025
k79_75637	961	5.13219	5.13187	3.08772
k79_27398	3744	6.91806	6.9181	13.1301
k79_63475	1049	8.8663	8.86659	14.0826
k79_75638	285	5.24823	5.25175	3.93618
k79_27399	251	3.3271	3.33028	1.72324
k79_75639	268	7.48387	7.48413	4.95574
k79_39604	1565	4.52709	4.52706	3.32258
k79_27400	273	7.68992	7.68702	1.55514
k79_15322	871	4.93673	4.9369	4.05094
k79_75640	249	3.18095	3.17757	0.29836
k79_39605	286	3.11268	3.11111	0.379176
k79_63476	678	3.27528	3.27612	2.27876
k79_39606	255	2.68468	2.68142	0.879741
k79_63477	272	3.39844	3.4	0.691473
k79_75641	481	4.74777	4.74631	2.99462
k79_39607	294	3.86	3.86184	3.61655
k79_75642	268	3.1371	3.13492	1.09365
k79_39608	260	3.31897	3.32203	1.0578
k79_87799	1764	7.70185	7.7016	13.3569
k79_75643	247	8.30097	8.30476	2.0793
k79_39609	243	3.09091	3.08911	1.20198
k79_27401	1196	9.41825	9.41841	20.1846
k79_87800	445	18.6279	18.6271	122.791
k79_27402	249	3.58095	3.57944	0.60448
k79_15323	1542	5.4485	5.44857	4.38761
k79_27403	242	5.33673	5.34	0.630708
k79_39610	659	5.21748	5.21663	2.1429
k79_87801	491	7.66859	7.66762	38.5099
k79_75644	862	6.18384	6.18333	3.66594
k79_75645	250	5.95283	5.9537	1.80157
k79_63478	1569	7.50175	7.50175	14.0202
k79_75646	298	1.85065	1.85256	0.44909
k79_27404	700	6.40108	6.40143	3.97141
k79_39611	626	4.07676	4.07645	3.90925
k79_63479	348	2.68627	2.68447	0.763368
k79_27405	335	3.94241	3.94301	2.37694
k79_87802	831	6.97525	6.97533	6.04442
k79_63480	259	3.54783	3.54701	1.1982
k79_15324	1077	5.38049	5.38075	6.7328
k79_27406	263	8.92437	8.92562	2.03609
k79_87803	277	3.86466	3.86667	0.802985
k79_75647	605	3.38612	3.38661	1.18571
k79_15325	258	7.24561	7.24138	1.88906
k79_27407	243	4	4	0.54
k79_3400	3560	9.3305	9.3306	11.5213
k79_75648	745	6.31614	6.31675	11.7915
k79_15326	777	4.10269	4.10236	3.33177
k79_75649	264	85.4667	85.4672	32.6807
k79_15327	243	4.76768	4.77228	0.837624
k79_3401	922	5.18895	5.18846	3.93746
k79_27408	1163	5.48871	5.48874	3.03247
k79_63481	1505	6.85966	6.85987	10.5611
k79_15328	467	3.27245	3.27385	1.25502
k79_87804	1626	14.1957	14.1954	52.6443
k79_27409	434	4.96207	4.96233	3.51404
k79_15329	277	7.45865	7.45926	0.712881
k79_3402	618	3.88819	3.88866	2.33494
k79_15330	247	9.49515	9.49524	7.52161
k79_27410	263	3.31092	3.31405	0.433884
k79_87805	444	2.96	2.96026	1.49343
k79_15331	336	4.27604	4.27835	2.78222
k79_75651	1310	6.03774	6.03767	3.63867
k79_27411	616	5.10805	5.10759	3.50425
k79_27412	258	5.28947	5.2931	4.10465
k79_15332	619	4.12421	4.12369	0.638029
k79_75652	415	3.69742	3.69597	0.65355
k79_63482	1459	6.47148	6.47153	6.181
k79_39612	3264	7.99487	7.99487	11.4112
k79_39613	240	8.01042	8.0102	3.18546
k79_63483	267	4.06504	4.064	2.06039
k79_63484	269	3.4	3.40157	1.49619
k79_3403	1732	5.45718	5.45723	4.7216
k79_63485	577	6.23788	6.23678	2.14887
k79_3404	351	4.19807	4.19617	3.1873
k79_3405	237	8.03226	8.03158	1.39261
k79_87806	1917	9.81782	9.81803	18.8311
k79_3406	275	5.19084	5.18797	0.956824
k79_63486	604	4.09348	4.09307	4.62255
k79_87808	255	14.5135	14.5133	2.30563
k79_3407	290	8.75342	8.75676	3.65472
k79_15333	1819	5.6991	5.69887	5.33467
k79_27413	1982	5.8765	5.87663	7.03591
k79_63487	425	5.6726	5.67138	1.63985
k79_3408	312	6.65476	6.65294	3.88476
k79_87810	494	3.62	3.61932	1.07974
k79_63488	254	2.47273	2.47321	0.359637
k79_3409	292	2.31757	2.32	0.621746
k79_75653	2106	9.98216	9.98218	21.5356
k79_87811	264	2.04167	2.04098	0.386737
k79_39614	2021	8.4683	8.46833	16.2906
k79_3410	246	5	5	0.873786
k79_87812	408	2.49621	2.49624	0.522627
k79_75654	567	6.10875	6.10824	5.46939
k79_39615	467	2.89783	2.89846	1.10385
k79_3411	467	3.96594	3.96615	0.909345
k79_27414	1056	8.51097	8.51094	15.3761
k79_87813	393	1.88755	1.88845	0.411506
k79_75655	345	5.81095	5.81281	1.02419
k79_39616	292	3.16216	3.16	0.819864
k79_39617	386	4.07438	4.07377	3.3361
k79_87814	430	3.72727	3.72569	1.3914
k79_27415	497	5.09065	5.09014	1.34213
k79_3412	622	5.30962	5.31042	6.41498
k79_39618	257	7.86726	7.86957	0.833715
k79_87815	282	3.81159	3.81429	3.36094
k79_3413	264	9.5	9.5	14.7479
k79_39619	280	4.63971	4.63768	1.94076
k79_3414	312	2	2	0.284024
k79_63489	1737	5.08914	5.08903	5.3221
k79_75656	966	5.12165	5.12136	3.68392
k79_75657	262	4.26271	4.26667	0.936695
k79_63490	292	8.44595	8.44667	9.40317
k79_27416	795	7.49002	7.49005	3.49262
k79_75658	249	2.97143	2.97196	0.310527
k79_63491	247	4.94175	4.94286	0.823626
k79_87816	817	4.17682	4.1763	1.37985
k79_63492	263	2.57983	2.57851	1.24587
k79_3415	794	5.82	5.82055	5.1306
k79_75659	450	4.9281	4.92857	2.34668
k79_39620	1142	6.62625	6.626	7.57972
k79_39621	429	3.65614	3.65505	2.11486
k79_27417	1467	8.85639	8.8566	10.916
k79_27418	267	3.35772	3.36	1.03871
k79_75660	1331	8.03875	8.03869	16.9884
k79_3416	1418	4.6876	4.6873	2.73431
k79_27419	262	2.47458	2.475	0.856512
k79_63493	1791	5.60899	5.60885	4.08779
k79_63494	635	4.3442	4.34483	1.39305
k79_63495	512	2.78533	2.78649	0.932609
k79_63496	341	3.05076	3.05025	0.946957
k79_63497	237	5.02151	5.02105	1.46764
k79_15334	5939	7.57101	7.57098	9.81489
k79_3417	2047	6.04046	6.04042	7.14277
k79_39622	2882	23.271	23.2712	93.375
k79_15335	256	9.14286	9.14035	19.5376
k79_3418	279	5.01481	5.0146	1.57331
k79_15336	241	7.43299	7.43434	4.35024
k79_75661	2442	5.08616	5.08609	5.35494
k79_3419	265	2.14876	2.14634	0.289884
k79_15337	286	4.32394	4.32639	1.77385
k79_39623	490	4.41618	4.41667	6.31869
k79_87817	4200	14.9024	14.9024	132.604
k79_3420	255	9.73874	9.73451	2.3396
k79_27420	2686	9.46932	9.46934	17.6688
k79_39624	259	7.34783	7.35043	5.14338
k79_75662	427	3.9576	3.95789	1.6109
k79_63498	1112	5.37707	5.37732	4.40855
k79_87818	254	2.35455	2.35714	0.41184
k79_51700	28852	15.1673	15.1673	32.5826
k79_75663	263	4.82353	4.82645	0.961295
k79_27421	336	3.69792	3.69588	0.834492
k79_15338	549	96.7877	96.7887	367.827
k79_63499	310	4.66867	4.66667	1.10978
k79_51701	237	9.6129	9.61053	4.7084
k79_39625	449	4.92787	4.92834	3.43929
k79_3421	589	3.34607	3.34676	0.926575
k79_51702	278	3.21642	3.21324	3.65049
k79_87819	561	5.51799	5.5179	4.47038
k79_39626	288	2.65972	2.65753	0.819839
k79_3422	316	6.14535	6.14368	4.94455
k79_75664	651	6.78698	6.78782	7.95096
k79_87820	286	6.14085	6.13889	4.70785
k79_87821	249	4.09524	4.09346	0.953448
k79_27422	880	6.66984	6.66938	4.66665
k79_75665	311	5.8982	5.89941	11.7696
k79_87822	253	2.83486	2.83784	0.955282
k79_3423	633	4.42536	4.42566	1.20008
k79_15339	1070	5.64363	5.64332	4.81437
k79_51703	838	8.00432	8.00431	9.10357
k79_27423	383	3.53975	3.53942	1.73282
k79_15340	271	4.5748	4.57364	1.44961
k79_75666	556	4.22087	4.21981	1.34382
k79_39627	1081	10.826	10.8264	9.11596
k79_51704	399	4.72941	4.72763	2.15209
k79_15341	262	3.59322	3.59167	1.20161
k79_15342	239	7.13684	7.13402	2.78393
k79_39628	379	5.02553	5.02532	2.48241
k79_51705	583	4.8041	4.80499	3.88006
k79_75667	797	7.08116	7.08092	12.3772
k79_39629	448	5.32237	5.32353	12.1081
k79_39630	231	4.57471	4.57303	0.361083
k79_75668	296	3.01316	3.01299	1.69918
k79_39631	297	3.98039	3.98065	1.62949
k79_51706	617	3.15856	3.15789	2.36109
k79_75669	463	5.93417	5.93458	4.65508
k79_51707	247	3.20388	3.2	1.21923
k79_39632	273	2.71318	2.70992	0.85367
k79_39633	265	6.34711	6.34959	9.26202
k79_39634	280	3.5	3.5	0.850365
k79_51708	535	3.95141	3.95165	2.12776
k79_75670	561	3.44604	3.4463	2.17594
k79_39635	390	3.45122	3.45161	1.92477
k79_15343	1974	7.16066	7.16048	9.86502
k79_15344	252	1.99074	1.99091	0.889825
k79_75671	864	3.60694	3.60665	2.08362
k79_15345	631	8.67967	8.67894	12.6733
k79_75672	603	3.99129	3.99132	2.59123
k79_15346	308	5.66463	5.66265	3.83702
k79_27424	3623	6.90026	6.90032	7.49435
k79_51709	1715	9.29472	9.29498	11.1788
k79_15347	355	2.63981	2.6385	1.24134
k79_75673	897	6.12085	6.12053	3.90987
k79_51710	805	5.60817	5.60784	3.7342
k79_75674	251	5.56075	5.55963	0.859837
k79_39636	2277	8.40975	8.40984	6.22793
k79_51711	383	3.38912	3.39004	0.955567
k79_15348	1038	3.08613	3.08594	1.39929
k79_75675	402	3.83333	3.83462	1.62119
k79_51712	251	2.93458	2.93578	2.07917
k79_39637	472	6.94817	6.94848	7.58094
k79_15349	269	3.784	3.7874	0.454443
k79_3424	5157	7.97985	7.97986	8.5031
k79_75676	582	5.67352	5.67273	7.94733
k79_39638	533	4.7018	4.70077	3.9128
k79_75677	268	4.58065	4.57937	0.373651
k79_15350	783	5.87167	5.87208	6.30548
k79_75678	245	4.66337	4.66019	0.520654
k79_75679	265	3.19008	3.18699	0.628681
k79_51713	1131	3.02938	3.02932	1.28152
k79_75680	268	5.6129	5.61111	9.93556
k79_39639	840	6.09339	6.09312	3.34427
k79_51714	290	4.10274	4.10135	2.0781
k79_87823	6487	6.51947	6.51946	8.24855
k79_39640	270	2.50794	2.50781	0.251907
k79_87824	238	7.1383	7.13542	3.84463
k79_15351	868	7.48757	7.4876	8.61434
k79_51715	346	4.58416	4.58333	3.83046
k79_3425	1510	8.73719	8.73684	20.0552
k79_39641	279	7.57037	7.56934	4.71758
k79_87825	238	6.7766	6.78125	1.96217
k79_87826	258	3.07895	3.07759	0.367841
k79_3426	399	2.98039	2.98054	0.706654
k79_51716	527	4.14621	4.14545	2.82775
k79_87827	258	7.45614	7.4569	7.34595
k79_27425	3590	22.1068	22.1067	195.111
k79_3427	266	22.2951	22.2984	6.12976
k79_51717	323	2.40223	2.40331	0.286433
k79_15352	809	6.6	6.5997	8.63984
k79_87828	444	3.03333	3.03311	1.70654
k79_51718	266	3.91803	3.91935	2.51377
k79_15353	492	3.62356	3.62286	2.6138
k79_3428	770	4.55272	4.55255	2.07538
k79_15354	414	4.62222	4.62132	4.1402
k79_75681	2103	14.7713	14.7715	25.0813
k79_51719	866	12.1773	12.1768	29.2523
k79_51720	240	4.05208	4.05102	2.46129
k79_75682	324	3.61111	3.60989	1.05692
k79_15355	516	3.76075	3.76203	3.29711
k79_87829	1155	4.52621	4.52616	1.63692
k79_27426	1719	6.66476	6.66455	9.32063
k79_75683	367	5.13004	5.12889	2.62171
k79_27427	271	3.10236	3.10078	1.0757
k79_51721	662	6.78378	6.78462	4.33116
k79_87830	652	11.75	11.751	7.16184
k79_27428	389	3.05306	3.05263	1.20454
k79_75684	575	5.19026	5.18938	2.08443
k79_3429	1485	5.89336	5.89352	4.95807
k79_87831	283	3.1223	3.12057	0.621074
k79_27429	258	4.21053	4.2069	0.687256
k79_75685	274	4.12308	4.12121	1.02336
k79_63500	10569	11.7236	11.7236	27.9577
k79_3430	263	4.13445	4.13223	0.915703
k79_87832	411	4.85768	4.85874	1.95012
k79_75686	377	3.02575	3.02553	0.683105
k79_75687	276	2.81061	2.81343	0.513803
k79_15356	1642	6.7243	6.724	7.40879
k79_3431	662	42.2819	42.2827	140.777
k79_63501	799	3.89771	3.89802	2.76244
k79_87833	683	4.27458	4.27542	0.87771
k79_51722	1413	6.4145	6.41463	7.25236
k79_15357	352	4.84135	4.84286	6.24792
k79_63502	261	4.35043	4.35294	1.95912
k79_87834	254	4.52727	4.52679	0.377655
k79_3432	439	4.39661	4.39731	3.54431
k79_63503	477	5.36036	5.36119	3.96197
k79_75688	958	6.38329	6.38358	4.13857
k79_51723	649	2.91881	2.91913	0.722696
k79_87835	607	6.43629	6.43656	2.96634
k79_51724	248	1.74038	1.73585	0.348607
k79_15358	848	5.19886	5.1983	4.47696
k79_87836	247	5.59223	5.59048	3.07106
k79_87837	252	6.53704	6.53636	2.94821
k79_3433	958	3.61671	3.61642	2.11649
k79_51725	560	6.00721	6.00718	4.76014
k79_87838	251	5.25234	5.25688	0.544512
k79_75689	751	10.5766	10.5764	28.9387
k79_51726	247	4.42718	4.42857	4.84341
k79_87839	280	3.25735	3.26087	0.354808
k79_15359	814	3.90299	3.90327	2.58527
k79_39642	5449	10.9548	10.9548	24.7626
k79_27430	2627	6.25977	6.25996	7.65135
k79_39643	262	3.05932	3.05833	1.60161
k79_27431	268	1.8871	1.88889	0.419556
k79_15360	446	77.0397	77.0395	204.117
k79_3434	1036	6.41368	6.41387	8.31452
k79_39644	398	3.94094	3.94141	2.0789
k79_3435	294	7.02	7.01974	8.90689
k79_39645	336	3.63021	3.62887	1.77865
k79_27432	700	5.66727	5.66667	6.77558
k79_63504	2010	7.63451	7.63437	9.54753
k79_15361	619	4.32	4.32075	5.04606
k79_27433	843	69.5994	69.5991	1217.75
k79_51727	2013	5.33975	5.33993	6.31431
k79_51728	281	6.28467	6.28777	4.16297
k79_39646	1310	7.28388	7.28425	5.12908
k79_87840	2210	12.7585	12.7587	31.4769
k79_63505	1204	3.49811	3.49812	2.10885
k79_51729	298	12.1494	12.1474	2.17812
k79_75690	2586	5.50491	5.50491	5.0147
k79_39647	253	2.95413	2.95495	0.788862
k79_63506	308	3.85976	3.86145	3.44129
k79_39648	283	4.74101	4.73759	4.5378
k79_15362	1587	6.36521	6.3654	6.83175
k79_75691	348	2.69118	2.68932	0.56642
k79_3436	1924	6.94326	6.94332	9.07085
k79_3438	247	7.38835	7.39048	7.50953
k79_15363	463	5.0094	5.00935	2.93428
k79_3439	288	2.33333	2.33562	0.817619
k79_75692	674	6.66604	6.66541	8.56956
k79_39649	850	5.10198	5.1017	3.50308
k79_3440	264	3.21667	3.21311	2.38396
k79_75693	275	4.19084	4.18797	3.19925
k79_3441	286	3.54225	3.54167	0.893357
k79_39650	535	5.74936	5.74809	2.55118
k79_15364	1002	5.71096	5.71046	5.52379
k79_39651	357	4.05634	4.05581	2.79126
k79_3442	586	3.93213	3.93243	3.44914
k79_87841	2021	6.34204	6.3422	6.61178
k79_27434	2479	17.0026	17.0026	51.0044
k79_87842	264	4.5	4.5	1.77273
k79_27435	256	2.17857	2.17544	0.588417
k79_75694	1068	6.20455	6.2041	7.06417
k79_51730	2256	4.88258	4.88269	3.59626
k79_87843	284	3.35714	3.35915	0.529667
k79_63507	2144	10.178	10.1778	36.0193
k79_75695	256	3.94643	3.94737	3.09455
k79_27436	514	7.3973	7.39785	4.39654
k79_39652	815	4.85842	4.85884	2.75533
k79_63508	457	3.73802	3.73651	1.0864
k79_51731	476	3.7741	3.77545	2.42089
k79_15365	1110	5.40269	5.40289	4.86955
k79_51732	244	7.7	7.69608	2.55028
k79_87844	688	4.38787	4.38828	4.02143
k79_3445	941	16.8934	16.8936	61.8321
k79_75696	544	14.4325	14.4328	27.8322
k79_51733	264	3.95833	3.95902	0.469381
k79_75697	263	5.71429	5.71074	0.807301
k79_75698	250	8.53774	8.53704	0.811699
k79_27437	792	5.52006	5.52	1.84936
k79_87845	505	5.99169	5.99174	7.04137
k79_63509	811	6.82909	6.8296	1.91404
k79_15366	792	4.4537	4.45385	2.9632
k79_75699	339	4.45641	4.45685	1.41267
k79_3446	698	4.5343	4.53417	2.04388
k79_75700	278	3.47015	3.47059	0.902831
k79_15367	352	6.84135	6.84286	4.81251
k79_3447	396	3.02381	3.02362	1.02711
k79_15368	262	5.16102	5.15833	0.957914
k79_51734	1107	3.48702	3.48705	2.39948
k79_27438	920	5.68428	5.6838	4.64894
k79_15369	257	6.16814	6.16522	2.8058
k79_75701	628	8.22934	8.2284	9.68174
k79_51735	264	3.05	3.04918	0.840537
k79_27439	312	7.16071	7.15882	0.891786
k79_87846	1225	7.40426	7.40443	9.48138
k79_27440	320	3.48864	3.48876	1.9801
k79_15370	517	4.04826	4.048	1.54315
k79_87847	281	3.54015	3.53957	0.800961
k79_63510	1423	8.49179	8.4918	11.3392
k79_63511	267	6.22764	6.224	6.65909
k79_15371	485	8.78886	8.79009	13.1429
k79_87848	602	5.03493	5.03478	1.97265
k79_3448	1532	5.00216	5.00216	3.23182
k79_87849	262	4.83898	4.84167	1.05875
k79_39653	3045	7.11582	7.11574	9.40557
k79_87850	263	5.80672	5.80992	0.738568
k79_3449	258	2.90351	2.90517	1.42571
k79_39654	260	4.60345	4.6017	2.22461
k79_3450	254	5.06364	5.0625	2.09516
k79_87851	261	2.90598	2.90756	1.67782
k79_3451	250	5.56604	5.56482	1.16398
k79_63512	1056	6.01754	6.01751	3.73682
k79_63513	283	3.88489	3.88652	0.844175
k79_15372	1219	5.32651	5.32683	2.58269
k79_63514	261	9.89744	9.89916	7.00669
k79_15373	282	2.1087	2.10714	0.355344
k79_39655	811	5.85607	5.8565	4.62609
k79_63515	279	7.46667	7.46715	4.89781
k79_15374	276	5.23485	5.23134	6.96111
k79_63516	256	4.45536	4.45614	0.303369
k79_39656	409	4.32075	4.3221	3.3094
k79_63517	261	3.8547	3.85714	0.937047
k79_75702	2864	3.77647	3.77663	1.82438
k79_15375	509	5.8137	5.81471	2.59945
k79_63518	245	9.17822	9.17476	4.75347
k79_27441	2616	6.68163	6.68149	9.24424
k79_75703	250	4.4717	4.47222	0.924454
k79_63519	244	7.88	7.88235	2.69889
k79_27442	266	2.59016	2.58871	0.504262
k79_3452	1498	10.2991	10.2994	20.3856
k79_87852	1732	56.7166	56.7164	624.063
k79_27443	248	2.93269	2.93396	0.595597
k79_87853	273	4.53488	4.53435	0.481503
k79_39657	1103	4.37226	4.37253	2.83606
k79_87854	255	2.85586	2.85841	0.319058
k79_3453	619	5.66316	5.66247	1.90895
k79_63520	807	4.70287	4.70226	1.83289
k79_87855	260	4.37069	4.37288	1.4837
k79_15376	1070	5.98704	5.98707	6.37085
k79_39658	412	2.54104	2.54074	1.7883
k79_63521	302	6.13924	6.1375	13.7168
k79_39659	271	4.22835	4.22481	0.691255
k79_63522	240	6.15625	6.15306	0.97633
k79_15377	409	3.75094	3.75281	1.38227
k79_39660	262	6.15254	6.15	1.22101
k79_63523	359	36.1721	36.1705	82.9014
k79_87856	961	6.12362	6.12332	10.0471
k79_63524	405	5.68582	5.68441	2.16338
k79_15378	720	3.88542	3.88581	2.86042
k79_39661	701	4.18851	4.18784	2.09548
k79_15379	240	4.27083	4.27551	0.964549
k79_63525	275	4.73282	4.72932	6.35042
k79_39662	237	2.98925	2.98947	0.584994
k79_3454	1496	5.88683	5.887	4.76696
k79_63526	260	3.86207	3.86441	4.80197
k79_39663	281	3.91971	3.92086	1.17485
k79_63527	249	3.48571	3.48598	1.91254
k79_39664	237	4.37634	4.37895	0.642105
k79_39665	262	2.31356	2.31667	0.386274
k79_63528	606	7.07576	7.07543	8.41111
k79_15380	998	5.34895	5.3493	2.66501
k79_63529	253	6.08257	6.08108	3.80246
k79_15381	237	5.6129	5.61053	0.38925
k79_27444	3078	7.13156	7.13147	10.1332
k79_27445	255	2.56757	2.56637	1.12279
k79_87857	1785	10.2559	10.2562	13.4307
k79_87858	275	6.0687	6.06767	1.07872
k79_39666	1165	5.57884	5.57869	8.34388
k79_87859	237	1.75269	1.74737	0.275924
k79_39667	322	2.68539	2.68333	0.452234
k79_15382	961	5.34149	5.34188	1.9661
k79_87860	292	4.70946	4.70667	0.866398
k79_51736	7078	7.50894	7.50894	6.38718
k79_51737	239	3.23158	3.2268	0.468857
k79_27446	1151	51.0596	51.0595	278.824
k79_63530	1572	7.33964	7.33986	5.11044
k79_87861	593	9.30512	9.30599	19.1061
k79_51738	254	6.05455	6.05357	6.46557
k79_27447	257	5.43363	5.43478	1.00229
k79_63531	364	4.18182	4.18018	1.37915
k79_15383	1102	4.31106	4.31146	1.86224
k79_63532	336	3.13021	3.12887	1.56362
k79_87862	687	8.41805	8.41835	10.8283
k79_63533	278	2.72388	2.72059	0.425055
k79_15384	483	3.38348	3.38416	2.02551
k79_87863	370	86.323	86.3246	84.7664
k79_87864	242	3.52041	3.52	1.34303
k79_51739	1287	5.57655	5.57642	4.09225
k79_87865	496	3.99716	3.99718	1.46458
k79_15386	706	4.54804	4.54787	5.54122
k79_27448	1611	40.3483	40.3485	452.565
k79_15387	254	3.06364	3.0625	0.653716
k79_27449	251	4.21495	4.21101	2.14951
k79_87866	681	32.1713	32.1707	299.599
k79_51740	1335	9.27624	9.27661	12.1617
k79_51741	473	3.57447	3.57402	1.42102
k79_15388	1237	4.46386	4.46393	3.28549
k79_39668	3728	10.3881	10.3882	15.6168
k79_51742	520	3.57181	3.57143	1.52406
k79_39669	435	5.23024	5.22867	2.15644
k79_39670	264	6.99167	6.9918	4.05778
k79_87867	1527	10.6074	10.6072	20.1852
k79_51743	565	5.39192	5.39244	6.49018
k79_63534	3243	6.19845	6.19832	8.00927
k79_27450	2115	6.27651	6.27674	6.70935
k79_39671	448	3.89803	3.89869	3.09463
k79_51744	343	5.22111	5.21891	4.34184
k79_27451	248	2.61538	2.61321	0.239443
k79_75704	8992	16.311	16.3111	31.6872
k79_27452	262	3.94915	3.95	1.15714
k79_39672	656	5.05859	5.05837	6.35916
k79_27453	267	5.65041	5.648	3.93961
k79_51745	666	3.52682	3.52672	1.6685
k79_63535	1107	9.94808	9.94819	71.2712
