Contig	ERR011347_assembly.fa/ERR011347_corrected_1.fastq.gz Mean	ERR011347_assembly.fa/ERR011347_corrected_1.fastq.gz RPKM	ERR011347_assembly.fa/ERR011347_corrected_1.fastq.gz Covered Fraction
k79_3419	6.3507624	12.245371	1
k79_76526	7.7292714	14.983356	1
k79_40407	6.8375	10.103616	1
k79_15766	4.972	9.321789	1
k79_76527	10.020833	15.219246	1
k79_88505	5.760388	11.288771	1
k79_40408	7.9430895	12.805689	1
k79_15767	2.5035715	5.896573	1
k79_76528	2.7773438	5.5104175	1
k79_15768	5.435484	9.798084	1
k79_88506	5.350467	11.882719	1
k79_40409	3.4296875	6.6124997	1
k79_15769	8.955129	14.134999	1
k79_40410	5.751773	11.788379	1
k79_76529	5.53211	9.926272	1
k79_88507	9.221429	19.077148	1
k79_15770	9.990196	14.796489	1
k79_76530	4.8843536	9.0393095	1
k79_15771	10.237288	16.615002	1
k79_76531	5.308511	9.780237	1
k79_88508	6.423333	12.926213	1
k79_40411	7.297414	13.117306	1
k79_52169	1.8904109	4.534924	1
k79_88509	16.944445	31.286922	1
k79_76532	5.2262774	9.849437	1
k79_40412	3.4885497	6.9001136	1
k79_52170	1.6966292	4.368369	1
k79_88510	6.5096774	10.269248	1
k79_76533	11.088495	15.878941	1
k79_52171	2.2	5.423586	1
k79_15772	5.660714	11.293238	1
k79_76534	2.1578948	5.7972965	1
k79_52172	7.028481	13.762641	1
k79_76535	2.3090909	4.4341483	1
k79_40413	10.638268	19.289429	1
k79_88511	7.3486238	13.949152	1
k79_64190	4.798834	11.496243	1
k79_52173	5.2679424	8.72457	1
k79_76536	6.4572864	10.256639	1
k79_88512	4.132653	7.8182735	1
k79_64191	5.3689322	8.253283	1
k79_40414	4.187817	8.596462	1
k79_88513	3.3350785	6.56079	1
k79_76537	4.1155376	7.4388337	1
k79_40415	3.6045454	5.6434608	1
k79_64192	5.296296	10.383765	1
k79_52174	4.4150615	9.30886	1
k79_27392	10.888889	15.797672	1
k79_40416	29.17152	46.141838	1
k79_52175	2.8372092	5.095139	1
k79_64193	7.0946374	12.455666	1
k79_27393	13.98122	20.954765	1
k79_27394	8.377953	13.999509	1
k79_64194	3.3432837	6.3738728	1
k79_88514	5.2759814	9.982388	1
k79_88515	7.113821	10.380307	1
k79_27395	3.4220183	6.0794277	1
k79_52176	7.984348	15.223445	1
k79_40417	4.75507	9.239295	1
k79_52177	5.689815	9.780237	1
k79_88516	4.9903226	9.078611	1
k79_40418	4.719858	9.66704	1
k79_40419	8.633333	13.257654	1
k79_52178	6.2847457	12.40112	1
k79_88517	11.770833	24.447224	1
k79_52179	5.690096	10.308328	1
k79_27396	5.282649	10.252441	1
k79_40420	5.0391064	9.76956	1
k79_52180	7.788618	12.019303	0.985348
k79_64195	10.232679	19.886482	1
k79_88518	7.7805557	13.160172	1
k79_40421	3.8068964	9.606182	1
k79_64196	8.353333	11.93189	1
k79_52181	3.4312797	6.6104646	1
k79_40422	2.580645	5.5240226	1
k79_15773	7.332518	13.340664	1
k79_64197	4.2413793	7.0782394	1
k79_40423	2.6037736	5.792179	1
k79_15774	8.196464	15.16382	1
k79_76538	23.979687	47.03407	1
k79_15775	9.275591	12.922624	1
k79_76539	4.7063494	9.646428	1
k79_64198	33.4022	65.32956	1
k79_52182	6.4759035	13.014713	1
k79_76540	15.274611	20.87211	1
k79_15776	3.9601064	7.9394703	1
k79_52183	18.063671	28.255974	1
k79_64199	13.029901	22.157331	1
k79_40424	12.483126	23.845076	1
k79_15777	9.687151	17.226892	1
k79_3420	8.446327	16.32152	1
k79_40425	4.7881947	8.85357	1
k79_76541	5.3459554	9.99765	1
k79_3421	3.6369426	6.7502604	1
k79_15778	6.4654255	11.625652	1
k79_76542	5.5514708	9.386975	1
k79_64200	8.279621	14.857717	1
k79_3422	4.385	9.375056	1
k79_76543	7.5	13.558965	1
k79_64201	2.8993711	6.2748604	1
k79_3423	8.92	14.914862	1
k79_40426	9.822142	17.872301	1
k79_52184	8.756144	17.285435	1
k79_76544	14.245098	21.487513	1
k79_15779	5.391635	10.590435	1
k79_64202	13.763514	25.024935	1
k79_3424	5.080702	9.60037	1
k79_76545	2.8333333	5.780954	1
k79_64203	12.544827	21.234718	1
k79_52185	5.0084743	8.887094	1
k79_3425	5.2395835	9.094428	1
k79_64204	4.2444444	6.8359785	1
k79_40427	4.2683487	8.908194	1
k79_3426	7.4628572	11.014051	1
k79_15780	4.994662	9.845484	1
k79_52186	3.4421053	6.514538	1
k79_76546	4.809816	8.577236	1
k79_64205	4.859438	8.971345	1
k79_52187	9.701149	15.103658	1
k79_76547	5.5677967	9.460919	1
k79_15781	3.2142856	6.2893996	1
k79_64206	3.141892	7.006982	1
k79_40428	9.473581	17.825628	1
k79_52188	4.794702	7.928166	1
k79_76548	7.9465647	15.392562	1
k79_64207	8.747968	16.389957	1
k79_76549	2.8516128	5.8681426	1
k79_40429	5.6807513	9.03931	1
k79_3427	9.067024	16.47959	1
k79_52189	8.707165	16.14985	1
k79_64208	8.910082	16.443851	1
k79_15782	5.7622585	10.6923065	1
k79_40430	7.123457	12.144417	1
k79_76550	2.6884422	5.1283193	1
k79_52190	4.8450704	8.217555	1
k79_15783	6.037736	10.487011	1
k79_3428	4.8006134	9.086785	1
k79_40431	9.1081085	13.714815	1
k79_3429	6.8623853	12.093131	1
k79_52191	4.1135135	8.013955	1
k79_40432	5.905263	8.522778	0.9918367
k79_76551	3.8814814	7.457431	1
k79_64209	4.123791	8.05	1
k79_3430	2.2293577	5.758634	1
k79_76552	4.598485	8.991228	1
k79_52192	4.211765	7.733632	1
k79_64210	4.3203125	9.657104	1
k79_3431	3.9319372	6.998175	1
k79_40433	6.8664923	16.260563	1
k79_52193	3.6993866	7.1476974	1
k79_76553	4.5748034	8.491135	1
k79_3432	2.2142856	7.2168684	1
k79_40434	12.924658	27.209545	1
k79_3433	16.319328	24.396057	1
k79_52194	5.3428574	10.950151	1
k79_40435	8.246754	20.11544	1
k79_52195	3.6526947	7.0575056	1
k79_3434	8.307971	12.604108	1
k79_3435	2.7727273	6.266749	1
k79_3436	2.3866668	5.468783	1
k79_52196	7.792683	13.729162	1
k79_40436	7.798951	13.634084	1
k79_40437	4.7604165	9.094428	1
k79_3437	4.4529915	9.321789	1
k79_52197	8.060377	14.735165	1
k79_76554	12.412045	24.083487	1
k79_3438	8.966292	13.105107	1
k79_76555	8.314607	14.353214	1
k79_15784	15.892766	30.426317	1
k79_40438	11.688202	20.33845	1
k79_3439	7.9805827	14.622414	1
k79_40439	4.9160304	7.430892	1
k79_27397	8.071232	15.993206	1
k79_15785	8.4293785	14.50056	1
k79_52198	9.599388	16.69574	1
k79_3440	2.9837399	6.0096517	1
k79_76556	12.9	22.612854	1
k79_40440	2.7634408	4.4389467	1
k79_15786	3.8762887	8.453768	0.9554656
k79_52199	4.677419	8.709408	1
k79_40441	7.1179776	10.913313	1
k79_52200	6.173913	9.861066	1
k79_76557	4.5	8.557707	1
k79_40442	7.873171	13.024245	1
k79_3441	18.882551	33.388496	1
k79_27398	14.732376	26.540636	1
k79_76558	6.403333	12.594772	1
k79_40443	3.1133332	6.960269	1
k79_3442	11.928839	18.598867	1
k79_27399	7.795122	15.545067	1
k79_52201	9.9881735	18.009163	1
k79_76559	9.026316	19.431334	1
k79_27400	3.10559	6.2345076	1
k79_27401	6.1262136	8.842804	1
k79_3443	5.6783624	10.79809	1
k79_27402	2.7666667	6.628827	1
k79_64211	7.5454545	13.737372	1
k79_52202	5.213622	9.4597435	1
k79_76560	10.145986	17.015173	1
k79_64212	3.6885245	8.225107	1
k79_27403	6.1294117	13.516593	1
k79_52203	7.9759617	14.58157	1
k79_64213	10.538462	12.848009	1
k79_40444	11.754112	22.057995	1
k79_27404	4.0183487	6.910361	1
k79_52204	9.073395	12.093131	1
k79_76561	5.591584	9.691967	1
k79_64214	2	4.3075414	1
k79_40445	2.1984732	4.777002	1
k79_52205	4.091503	7.383595	1
k79_76562	4.088889	6.8359785	1
k79_64215	6.1121497	9.285517	1
k79_76563	2.8796992	6.324323	1
k79_40446	7.125	13.236133	1
k79_27405	6.2652025	11.457508	1
k79_76564	3.6612246	7.1742377	1
k79_52206	4.4499016	9.505678	1
k79_27406	3.4871795	6.9170375	1
k79_52207	3.3728814	7.791345	1
k79_40447	6.84778	12.449	1
k79_52208	2.9933774	5.946124	1
k79_27407	3.871795	6.484723	1
k79_40448	4.617886	8.194979	1
k79_40449	4.2477875	7.9394703	1
k79_52209	4.133641	7.721591	1
k79_64216	11.060774	21.788116	1
k79_64217	8.102041	12.028114	1
k79_52210	12.486486	21.15066	1
k79_76565	9.322554	20.238455	1
k79_64218	6.691589	10.243724	1
k79_52211	10.179558	18.643578	1
k79_27408	4.287204	8.540461	1
k79_64219	9.829268	15.965204	1
k79_40450	10.335284	20.388817	1
k79_64220	3.559375	7.6160994	1
k79_40451	6.840517	10.93236	1
k79_76566	10.956256	20.140985	1
k79_64221	9.82873	14.869801	1
k79_27409	5.4198112	10.246851	1
k79_40452	4.255319	9.780237	1
k79_88519	8.900901	10.286111	0.9770115
k79_27410	6.03125	9.657104	1
k79_64222	5.4857144	10.771844	1
k79_52212	7.088685	13.187322	1
k79_88520	7.350993	11.396738	1
k79_76567	13.760655	24.257137	1
k79_64223	9.707965	14.177625	1
k79_52213	4.345794	8.124827	1
k79_76568	12.084034	18.851498	1
k79_88521	6.316129	10.758262	1
k79_27411	14.199495	25.404434	1
k79_64224	3.5726495	6.9913406	1
k79_40453	7.49711	14.702298	1
k79_88522	4.398305	7.7279077	1
k79_52214	7.535176	12.791944	1
k79_27412	3.057915	5.834665	1
k79_76569	4.3954024	8.668467	1
k79_88523	5.8073397	10.36554	1
k79_52215	16.597826	35.74636	1
k79_40454	2.7230046	6.5740438	1
k79_88524	9.347826	15.407914	1
k79_27413	7.268041	13.440719	1
k79_64225	8.780911	16.599192	1
k79_76570	14.883409	22.792149	1
k79_64226	4.6603775	9.321789	1
k79_52216	4.381877	7.79862	1
k79_88525	17.734375	26.602531	1
k79_76571	7.7058825	13.78271	1
k79_64227	7.9384613	13.31684	1
k79_52217	2.4213483	4.092492	1
k79_76572	10.4382715	17.209454	1
k79_88526	5.0333333	9.233009	1
k79_64228	6.774194	9.798084	1
k79_76573	8.358025	19.355164	1
k79_64229	3.7234042	7.688073	1
k79_88527	6.4280934	11.958463	1
k79_27414	7.034372	13.107418	1
k79_76574	6.959677	12.519774	1
k79_64230	3.6210046	6.8713455	1
k79_40455	11.426529	21.911827	1
k79_88528	2.485437	4.7161617	1
k79_52218	28.218897	49.779537	1
k79_27415	3.4202898	6.732403	1
k79_76575	8.111554	12.646016	1
k79_40456	6.03271	13.111966	1
k79_27416	5.43	10.653472	1
k79_52219	5.738956	10.092764	1
k79_88529	3.6256983	7.0463915	1
k79_52220	5.694215	9.906549	1
k79_27417	5.266272	9.35101	1
k79_76576	8.384219	15.46425	1
k79_27418	3.763393	7.577069	1
k79_40457	5.7758913	12.311319	1
k79_52221	5.3223143	9.885093	1
k79_64231	13.130953	23.897402	1
k79_27419	3.4019608	6.7411804	1
k79_76577	11.059783	24.762125	1
k79_40458	6.84375	11.565	1
k79_52222	6	10.119227	1
k79_27420	4.5	8.105904	1
k79_40459	11.885965	23.72819	1
k79_76578	7.622291	13.243639	1
k79_52223	5.8028674	12.515967	1
k79_15787	11.673401	23.005323	1
k79_76579	4.86	8.948917	1
k79_52224	5.3962264	8.739177	1
k79_76580	16.926966	26.37384	1
k79_52225	6.09607	11.018894	1
k79_40460	5.5381885	10.877598	1
k79_76581	6.4814816	10.405717	1
k79_15788	4.354717	8.334776	1
k79_52226	10.084507	17.256865	1
k79_40461	4.9960318	9.275411	1
k79_52227	6.4561405	19.208532	1
k79_40462	4.712766	7.335178	1
k79_15789	4.7014923	8.073572	1
k79_52228	10.744445	21.75084	1
k79_76582	9.873712	17.465357	1
k79_15790	5.8944445	9.0393095	1
k79_52229	3.9	7.9545927	1
k79_40463	13.462687	18.696693	1
k79_76583	8.31058	14.140501	1
k79_52230	5.6875	8.116931	1
k79_27421	18.185328	29.537989	1
k79_15791	7.686636	14.630382	1
k79_40464	4.1865077	8.162363	1
k79_52231	4.230216	8.257362	1
k79_27422	5.5306125	9.914503	1
k79_76584	6.855856	12.351852	1
k79_52232	4.4	7.6979933	1
k79_27423	3.461017	7.3736396	1
k79_15792	4.040146	7.692478	1
k79_76585	9.231454	16.53804	1
k79_52233	3.2	6.9170375	1
k79_15793	2.9729729	5.0049872	1
k79_76586	6.339286	10.246851	1
k79_52234	2.700893	5.9818964	1
k79_76587	3.2957747	9.194092	1
k79_76588	11.830066	16.243908	1
k79_40465	12.077246	22.466831	1
k79_52235	4.2675586	7.3079505	1
k79_76589	16.70139	24.858103	1
k79_15794	9.1037035	16.813116	1
k79_40466	11.892562	19.813099	1
k79_3444	21.81359	42.007046	1
k79_27424	5.56728	10.716512	1
k79_88530	6.7422256	13.045069	1
k79_27425	2.598131	5.8034477	1
k79_3445	9.129032	13.2033205	1
k79_76590	3.5190616	6.6828303	1
k79_88531	7	12.824882	1
k79_27426	3.6095238	7.0187583	1
k79_15795	5.3837013	10.494895	1
k79_76591	12.247747	19.64592	1
k79_3446	10.5104475	17.221283	1
k79_52236	3.3976378	7.383595	1
k79_76592	10.634147	14.724864	0.98407644
k79_88532	4.46789	9.671754	1
k79_3447	2.3806818	5.4901333	1
k79_52237	6.5482235	12.894693	1
k79_15796	7.914141	14.750962	1
k79_40467	9.22409	19.78876	1
k79_76593	3.1682243	5.7364855	1
k79_52238	3.69	9.375056	1
k79_40468	18.118813	24.362923	1
k79_76594	3.5555556	6.484722	1
k79_52239	27.207651	43.89359	1
k79_15797	14.925651	27.098223	1
k79_3448	10.476622	18.162008	1
k79_52240	4.223214	7.4005036	0.9885496
k79_3449	2.8947368	6.2145257	1
k79_52241	2.9605262	6.4203043	1
k79_88533	8.349223	16.185635	1
k79_15798	5.2743363	11.5902815	1
k79_3450	3.0915034	6.891355	1
k79_52242	4.6806283	8.310333	1
k79_88534	5.142857	8.340548	1
k79_3451	2.451613	5.326736	1
k79_52243	5.8011694	11.615935	1
k79_3452	6.0844593	11.370074	1
k79_88535	3.9643388	7.7926984	1
k79_52244	9.170732	15.447535	1
k79_88536	8.120172	13.629769	1
k79_3453	70.26448	124.881294	1
k79_3454	6.831683	10.695916	1
k79_88537	7.2410784	13.63584	1
k79_88538	6.3474574	10.017444	1
k79_88539	3.991228	6.7794824	1
k79_88540	9.590551	15.076394	1
k79_52245	8.452817	16.615637	1
k79_88541	4.456386	8.85099	1
k79_40469	12.055397	23.646673	1
k79_88542	8.5078125	13.959723	1
k79_40470	3.5606937	6.926407	1
k79_88543	2.1954024	5.0345526	1
k79_52246	3.1631205	6.5073566	1
k79_15799	8.631603	16.971745	1
k79_88544	6.5247526	9.745506	1
k79_88545	23.742857	33.944168	1
k79_40471	8.862069	15.699855	1
k79_52247	4.927405	9.787213	1
k79_15800	8.340045	16.48879	1
k79_88546	8.281818	12.046619	1
k79_40472	4.3015075	8.974559	1
k79_52248	5.2099447	9.012001	1
k79_88547	4.492386	9.026285	1
k79_52249	4.736842	7.914008	1
k79_15801	10.6509695	18.388186	1
k79_88548	2.747899	6.0990143	1
k79_40473	4.6527195	8.818556	1
k79_52250	3.5697675	7.8743052	1
k79_15802	6.8426967	11.822756	1
k79_88549	3.8580246	7.1706066	1
k79_76595	5.714286	10.245032	1
k79_27427	4.831395	9.263889	1
k79_40474	2.34375	5.233285	1
k79_76596	2.7979798	5.9899044	1
k79_40475	6.168182	12.093131	1
k79_88550	7.173077	13.057758	1
k79_76597	4.9875774	8.847799	1
k79_40476	4.1126127	7.617806	1
k79_88551	7.8910255	14.134999	1
k79_27428	16.998192	32.03619	1
k79_76598	6.153226	12.741339	1
k79_27429	4.227907	8.172526	1
k79_76599	6.18593	9.401918	1
k79_27430	10.102128	17.432955	1
k79_88552	20.739403	36.19744	1
k79_76600	2.2122905	4.986732	1
k79_40477	10.3956175	19.211866	1
k79_88553	2.5966387	5.544558	1
k79_88554	3.680851	8.825361	1
k79_40478	6.6359835	10.735633	1
k79_76601	4.708447	8.36617	1
k79_64232	8.195345	15.864162	1
k79_40479	3.9851851	7.8499274	1
k79_27431	8.190209	16.035631	1
k79_88555	6.2827005	10.791115	1
k79_76602	5.140351	8.828112	1
k79_64233	5.425339	9.648428	1
k79_40480	7.15	11.829028	1
k79_76603	2.5172415	5.663871	1
k79_88556	11.079038	17.92489	1
k79_64234	4.9675674	8.013955	1
k79_52251	4.800363	9.361682	1
k79_76604	5.551724	9.98763	1
k79_27432	20.285528	36.758545	1
k79_40481	11.578947	21.960533	1
k79_3455	13.53125	26.31067	1
k79_76605	5.627907	10.157074	1
k79_64235	3.7054265	7.614193	1
k79_52252	4.776758	8.755054	1
k79_27433	16.161417	39.871414	1
k79_3456	5.2578125	9.120598	1
k79_76606	6.3224044	9.8536625	1
k79_40482	6.818182	12.084537	1
k79_52253	2.2692308	4.7940626	1
k79_3457	4.380682	7.3201776	1
k79_40483	2.9512196	6.0096517	1
k79_52254	4.6460176	7.3723645	1
k79_76607	4.230769	7.889473	1
k79_27434	15.803234	24.619541	1
k79_3458	8.335026	14.184162	1
k79_52255	2.4808512	5.0361867	1
k79_40484	3.9198813	7.35024	1
k79_3459	4.3794465	9.252396	1
k79_27435	4.2113404	8.594066	1
k79_76608	13.714545	27.699028	1
k79_3460	4.3163843	8.210015	1
k79_40485	4.5240965	8.973672	1
k79_27436	6.083721	11.441538	1
k79_64236	27.999273	53.330154	1
k79_3461	6.0408163	9.052372	1
k79_64237	6.3162394	11.730789	1
k79_76609	11.324138	19.121616	1
k79_52256	4.9570203	10.377086	1
k79_3462	4.6343284	8.92791	1
k79_52257	4.107143	6.685972	1
k79_76610	4.7329545	9.150222	1
k79_64238	7.8903394	13.991427	1
k79_76611	34.594593	46.85895	1
k79_40486	9.283069	17.943928	1
k79_52258	6.7125	11.546989	1
k79_64239	3.1704545	6.266749	1
k79_27437	5.99162	11.454224	1
k79_76612	4.2681565	6.8000894	1
k79_15803	12.573015	24.525215	1
k79_3463	5.024677	9.833974	1
k79_27438	5.568182	10.746515	1
k79_15804	10.132597	14.869801	1
k79_27439	6.1614585	10.902677	1
k79_64240	8.222222	15.071448	1
k79_3464	6.41	15.457221	1
k79_52259	5.575921	11.690985	1
k79_15805	12.935252	26.830967	1
k79_64241	10.729508	21.38953	1
k79_76613	9.036458	17.467855	1
k79_27440	5.90625	11.837192	1
k79_52260	2.3356164	6.0465655	1
k79_15806	3.7171717	6.588895	1
k79_76614	10.596154	21.139172	1
k79_64242	5.1560283	8.200611	1
k79_52261	4.617021	8.557707	1
k79_64243	2.7628865	5.4345646	1
k79_15807	13.521367	20.974026	1
k79_64244	9.546296	12.7181	1
k79_52262	11.262295	20.155218	1
k79_76615	4.5376883	8.43724	1
k79_15808	2.9642856	5.1234255	1
k79_64245	10.934426	17.546896	1
k79_76616	3.6857142	7.0187583	1
k79_40487	22.64947	43.545506	1
k79_52263	3.1176472	6.6534696	1
k79_15809	2.8977273	4.386724	1
k79_27441	9.134266	17.242615	1
k79_52264	4.883929	6.8312345	1
k79_64246	4.023474	7.8066773	1
k79_15810	5.0583334	10.495645	1
k79_3465	5.729614	10.12497	1
k79_15811	5.120301	7.905404	1
k79_64247	4.609589	8.565968	1
k79_76617	7.6399026	14.356552	1
k79_64248	7.571429	10.520856	1
k79_27442	3.9029126	8.07421	1
k79_76618	8.288889	12.429051	1
k79_3466	4.3915663	8.023818	1
k79_15812	4.708633	9.757386	1
k79_64249	4.294643	7.969774	1
k79_76619	9.291667	12.705253	1
k79_27443	8.265822	15.980208	1
k79_40488	6.157957	11.426708	1
k79_52265	3.9515152	7.5494976	1
k79_76620	6.7818184	9.752025	1
k79_40489	2.940678	5.008722	1
k79_27444	5.392157	10.679777	1
k79_3467	6.665971	11.85601	1
k79_76621	3.819277	7.0798397	1
k79_64250	12.608889	21.377968	1
k79_3468	3.9495797	7.3036695	1
k79_76622	3.593361	6.8661766	1
k79_64251	4.3511906	8.442374	1
k79_27445	7.976134	14.67895	1
k79_3469	8.052941	13.982682	1
k79_88557	7.871658	12.39217	1
k79_76623	14.64	22.810966	1
k79_64252	6.1072664	10.532134	1
k79_88558	4.620948	8.391301	1
k79_64253	26.038836	34.354458	1
k79_76624	8.107463	14.7611	1
k79_64254	5.1043477	10.693674	1
k79_88559	5.947826	9.812408	1
k79_88560	4.59375	7.8818374	1
k79_52266	8.116133	15.546908	1
k79_76625	6.5326085	12.469803	1
k79_64255	10.247113	18.931385	1
k79_52267	4.428571	7.969774	1
k79_88561	2.721393	5.5240226	1
k79_27446	13.921417	26.059807	1
k79_76626	4.4022346	8.160107	1
k79_15813	9.826645	19.13754	1
k79_88562	5.9020977	11.707912	1
k79_64256	6.5607476	11.063221	1
k79_15814	12.657408	20.23334	1
k79_64257	3.0674157	6.2405276	1
k79_76627	8.936877	14.881791	1
k79_15815	97.56989	112.3218	1
k79_15816	5.577778	9.419912	1
k79_64258	6.391892	11.03566	1
k79_15817	6.778802	12.191985	1
k79_88563	6.004027	11.665255	1
k79_76628	9.849772	19.357979	1
k79_88564	7.2990656	10.446205	1
k79_88565	6.9439254	11.026551	1
k79_15818	4.380531	8.540207	1
k79_27447	12.734168	24.429514	1
k79_76629	4.5393257	8.226422	1
k79_52268	9.865107	18.608686	1
k79_76630	13.625	20.614035	0.9796748
k79_27448	4.3846154	8.535614	1
k79_88566	4.534819	8.790685	1
k79_3470	14.921511	29.222858	1
k79_76631	4.6942677	7.7732177	1
k79_52269	5.6837063	10.308328	1
k79_3471	18.981482	24.280006	1
k79_76632	4.9774013	9.122239	1
k79_15819	8.751166	16.363089	1
k79_88567	12.474049	19.365538	1
k79_3472	5.548077	12.918385	1
k79_64259	10.286861	19.330446	1
k79_76633	3.0093458	6.3837934	1
k79_15820	3.0787401	5.922869	1
k79_52270	10.746204	18.552038	1
k79_64260	2.736	4.881227	1
k79_3473	16.836735	28.019249	1
k79_76634	6.0401607	10.46657	1
k79_15821	4.8373985	9.0393095	1
k79_88568	11.396751	19.253263	1
k79_3474	3.0643275	6.5049243	1
k79_52271	6.343324	10.962567	1
k79_15822	6.133333	9.943241	1
k79_76635	2.9476924	6.907936	1
k79_64261	5.3249516	10.0625	1
k79_76636	4.8187137	8.828112	1
k79_15823	6.325967	9.913201	1
k79_88569	6.0569105	12.080572	1
k79_76637	7.916129	13.2033205	1
k79_64262	4.605769	9.165558	1
k79_15824	1.9086021	3.9950519	0.9970238
k79_52272	6.0104713	11.758605	1
k79_15825	3.0846155	6.3920836	1
k79_76638	4.554348	8.052625	1
k79_76639	12.09	20.880806	1
k79_15826	5.785276	7.6242104	1
k79_64263	23.348684	44.05545	1
k79_88570	5.7052298	10.885367	1
k79_3475	8.361456	16.023325	1
k79_76640	7.9658117	13.205867	1
k79_15827	6.591716	10.753662	1
k79_52273	5.354639	9.864947	1
k79_64264	17.117188	21.996738	1
k79_88571	3.0217392	7.395799	1
k79_40490	8.790516	17.349894	1
k79_3476	5.6723166	10.034464	1
k79_76641	6.8296294	10.46657	1
k79_64265	25.425287	35.871185	1
k79_27449	15.905794	30.751146	1
k79_52274	3.9027777	8.116931	1
k79_40491	11.398809	17.82279	1
k79_15828	9.957096	16.791567	1
k79_3477	5.6677523	9.790937	1
k79_88572	3.9359605	7.511081	1
k79_52275	5.821429	12.500895	1
k79_40492	10.146919	15.286699	1
k79_15829	6.578512	11.414435	0.997449
k79_3478	7.4526315	12.721499	1
k79_64266	9.185118	17.234005	1
k79_88573	3.7709677	7.7816668	1
k79_15830	5.7103825	9.8536625	1
k79_27450	4.3984127	8.604728	1
k79_40493	6.2045455	10.807871	1
k79_3479	5.0503597	8.257362	1
k79_52276	7.1780486	15.181199	1
k79_40494	7.900901	12.571915	1
k79_15831	8.589108	14.4064	1
k79_88574	4.003846	8.003097	1
k79_27451	6.0038023	10.83404	1
k79_64267	5.11358	9.405768	1
k79_3480	6.5977445	11.11444	1
k79_40495	5.2460318	10.267478	1
k79_76642	6.4406376	12.207894	1
k79_3481	3.6942148	7.990104	1
k79_52277	12.366554	22.11098	1
k79_76643	4.942446	9.805619	0.9965398
k79_3482	3.248	7.5930204	1
k79_52278	8.470589	13.037466	1
k79_3483	2.6184971	7.388167	1
k79_52279	7.24	10.738699	1
k79_40496	4.3952513	8.439125	1
k79_52280	2.6078432	5.326736	1
k79_76644	7.570652	13.385131	1
k79_3484	4.7591624	8.74772	1
k79_40497	4.029762	7.973353	1
k79_76645	2.0660377	4.6608944	1
k79_52281	3.8716578	7.5238175	1
k79_27452	12.347593	23.10321	1
k79_76646	13.84466	22.40177	1
k79_52282	19.227942	28.160929	1
k79_40498	4.0338345	7.887667	1
k79_52283	3.6916666	7.733632	1
k79_27453	4.6475773	7.121154	1
k79_40499	7.571429	13.957758	1
k79_15832	9.480344	18.119291	1
k79_52284	5.6595745	9.738226	1
k79_15833	2.4102564	5.027481	1
k79_40500	5.4394903	8.744869	1
k79_52285	3.4296296	7.3265986	1
k79_52286	19.672222	31.18562	1
k79_15834	4.6666665	8.339492	1
k79_27454	6.9680557	13.029076	1
k79_52287	3.4802632	5.926435	1
k79_40501	8.244489	14.478216	1
k79_15835	5.317972	10.1599865	1
k79_40502	4.401487	8.187156	1
k79_15836	5.4703703	8.877893	1
k79_52288	4.6875	8.9070015	1
k79_15837	5.280142	8.976537	1
k79_76647	21.359777	41.052647	1
k79_76648	4.3756614	7.9193954	1
k79_40503	10.433004	18.752096	1
k79_15838	7.178344	13.449795	1
k79_40504	5.380531	10.20789	1
k79_15839	3.8333333	8.451755	1
k79_76649	5.8449197	17.93199	1
k79_88575	3.9444444	7.648647	1
k79_40505	14.797203	24.433903	1
k79_3485	8.178451	15.7554455	0.99970496
k79_88576	9.065574	15.353534	1
k79_15840	7.520362	14.070624	1
k79_27455	12.187298	23.397318	1
k79_88577	6.173077	12.767587	1
k79_15841	8.131233	14.60589	1
k79_3486	6.6753507	13.329151	1
k79_88578	7.5	13.415483	1
k79_3487	6.88	11.93189	1
k79_88579	3.7280703	7.909396	1
k79_27456	8.301442	15.682658	1
k79_40506	6.0130963	11.62356	1
k79_3488	6.152318	11.879093	1
k79_15842	3.9384117	7.972742	1
k79_88580	6.548387	10.118123	1
k79_27457	7.1377954	12.552112	1
k79_40507	3.3457944	6.555983	1
k79_3489	9.916667	12.140003	1
k79_88581	4.9358974	8.773448	1
k79_40508	17.416185	24.935064	1
k79_27458	5.8432603	10.812479	1
k79_3490	18.188171	31.71551	1
k79_40509	12.836957	17.415556	1
k79_40510	5.6021504	8.433999	1
k79_3491	8.460674	16.211805	1
k79_3492	6.6608696	10.130849	1
k79_88582	5.1259613	9.776127	1
k79_3493	7.4883723	11.760823	1
k79_88583	4.5652175	8.286035	1
k79_3494	7.1372547	13.78271	1
k79_3495	4.8897057	8.343979	1
k79_88584	4.349345	8.264171	1
k79_3496	8.686842	15.477686	1
k79_3497	8.393442	12.063492	1
k79_3498	12.010527	18.263096	1
k79_27459	14.279049	27.709974	1
k79_3499	35.058823	64.87133	1
k79_40511	9.564982	18.32845	1
k79_3500	6.9383564	12.597011	1
k79_27460	4.4529614	8.240255	1
k79_76650	7.990196	12.42905	1
k79_3501	3.4046998	6.9957137	1
k79_76651	4.3727274	8.031079	1
k79_27461	8.389764	14.028831	1
k79_76652	7	12.368421	0.9878049
k79_76653	4.6058393	8.314905	1
k79_52289	9.812245	18.201187	1
k79_15843	13.096683	25.814182	1
k79_40512	5.7402596	10.095212	1
k79_52290	3.9022555	7.905404	1
k79_15844	7.5260415	11.338783	1
k79_52291	4.256637	7.933437	1
