Contig	ERR011349_assembly.fa/ERR011349_corrected_1.fastq.gz Mean	ERR011349_assembly.fa/ERR011349_corrected_1.fastq.gz RPKM	ERR011349_assembly.fa/ERR011349_corrected_1.fastq.gz Covered Fraction
k79_14787	7.9484534	23.167858	1
k79_5708	4.2757354	13.5740595	1
k79_28665	2.0619469	9.469751	1
k79_10448	5.334375	16.426996	1
k79_1033	3.9631147	13.274476	1
k79_14788	3.15	9.962178	1
k79_5709	5.2016807	15.739501	1
k79_10449	3.8539326	12.504827	1
k79_28666	5.8255033	15.826203	1
k79_5710	2.3580246	10.377269	1
k79_10450	5.551515	18.184929	1
k79_1034	3.8196287	11.814728	1
k79_14789	6.2884617	21.024078	1
k79_28667	4.171674	13.005455	1
k79_5711	3.4961832	9.749463	1
k79_28668	5.5363636	19.158037	1
k79_14790	5.3644066	13.939616	0.9664179
k79_5712	5.5454545	12.557368	1
k79_1035	6.3037972	19.9501	1
k79_14791	4.7657657	13.359243	1
k79_28669	2.6369047	10.181471	1
k79_1036	11.016666	28.679	1
k79_10451	8.703041	27.75078	1
k79_5713	7.7594337	23.430212	1
k79_1037	7.194539	21.363588	1
k79_23994	4.1253195	13.810784	1
k79_28670	6.328294	20.314392	1
k79_14792	5.2969003	17.626398	1
k79_1038	2.7476192	9.6854515	1
k79_1039	5.2735043	15.8574	1
k79_5714	5.582143	17.889828	1
k79_10452	2.9147286	12.497356	1
k79_1040	4.173077	13.727412	1
k79_14793	12.687943	35.20665	1
k79_5715	11.213873	26.987326	1
k79_14794	5.850467	18.412586	1
k79_1041	8.549133	29.300526	1
k79_1042	4.9142857	13.793785	1
k79_10453	6.1913795	20.12906	1
k79_5716	12.283019	36.69561	1
k79_10454	23.187098	67.67785	1
k79_14795	5.317043	16.551088	1
k79_23995	13.794537	43.72712	1
k79_5717	4.1962266	14.40315	1
k79_1043	7.3675213	24.397171	1
k79_10455	2.9064329	10.086317	1
k79_14796	8.740741	23.149294	1
k79_1044	5.9453125	16.125828	1
k79_5718	9.30337	30.4599	1
k79_1045	6.16129	18.448479	1
k79_23996	4.7579184	14.303803	1
k79_10456	6.1183877	18.667702	1
k79_5719	6.4191175	18.287214	1
k79_19536	3.04717	9.72869	1
k79_1046	4.8892856	15.059106	1
k79_23997	6.1625614	20.460566	1
k79_19537	2.8083334	9.224239	1
k79_1047	6.4	16.317362	1
k79_23998	20.578947	54.893635	1
k79_19538	3.4049587	11.947261	1
k79_10457	4.6	13.282905	1
k79_1048	3.4550898	18.855858	1
k79_23999	14.074074	36.733696	1
k79_10458	7.966565	22.877655	1
k79_10459	3.5765765	10.496549	1
k79_19539	3.971613	12.923907	1
k79_10460	7.7476635	21.210684	1
k79_24000	14.551225	46.103592	1
k79_10461	2.9859812	8.894802	1
k79_19540	5.936019	17.851809	1
k79_24001	13.5	28.018627	1
k79_24002	2.909091	9.418025	1
k79_24003	12.2736845	26.43027	1
k79_19541	8.447023	26.41156	1
k79_19542	7.472141	25.144922	1
k79_24004	8.384887	27.354643	1
k79_19543	6.610526	24.397173	1
k79_19544	7.6515837	20.81048	1
k79_14797	23.629795	77.55408	1
k79_19545	12.469613	32.354507	1
k79_14798	4.9247313	14.083437	1
k79_19546	2.4	9.339541	1
k79_5720	6.375519	21.27997	1
k79_19547	7.6282225	22.743416	1
k79_10462	48.045914	155.4647	1
k79_19548	68.71575	188.19954	1
k79_10463	13.4925375	29.816378	1
k79_19549	3.9047618	13.314232	1
k79_5721	10.499287	35.997295	1
k79_10464	7.1666665	20.435238	1
k79_19550	7.4	21.959642	1
k79_5722	12.082677	34.5224	1
k79_14799	9.248986	30.632996	1
k79_19551	2.4351852	8.687946	1
k79_5723	5.365854	14.596599	1
k79_10465	7.3490815	21.575338	1
k79_14800	3.672043	13.342202	1
k79_19552	5.5849056	16.511898	1
k79_10466	6.853503	23.526316	1
k79_5724	7.8834953	23.7861	1
k79_19553	3.5454545	12.557368	1
k79_28671	8.681063	23.74577	1
k79_5725	3.8515625	12.542311	1
k79_5726	8.172414	21.950563	1
k79_19554	9.938666	27.988977	1
k79_28672	4.3415494	14.346455	1
k79_28673	4.4421053	14.231684	1
k79_19555	3.9826088	10.33811	0.98867923
k79_5727	6.6582913	19.267824	1
k79_14801	8.180049	26.135345	0.99691355
k79_19556	6.2181816	19.766228	1
k79_14802	2.8481014	8.894803	1
k79_28674	2.2920961	7.906491	1
k79_5728	3.8102894	10.804966	1
k79_19557	4.597015	14.191137	1
k79_5729	3.871287	10.914739	1
k79_14803	13.904383	40.370426	0.99750626
k79_19558	4.9479165	15.921289	1
k79_5730	3.724138	10.299245	1
k79_14804	9.318627	26.031116	1
k79_19559	5.509804	14.824671	1
k79_28675	13.692568	40.614006	1
k79_5731	4.2989693	14.1164465	1
k79_14805	6.0666666	14.85588	1
k79_19560	2.7115386	9.805294	1
k79_28676	6.115854	17.449677	1
k79_19561	9.02521	22.220472	1
k79_5732	3.6112852	10.62066	1
k79_19562	13.703297	27.902369	1
k79_14806	7.9737706	28.463367	1
k79_28677	3.7572465	11.692698	1
k79_5733	13.805825	34.97956	1
k79_19563	7.480663	18.058329	1
k79_1049	12.372642	33.023796	1
k79_14807	6.0036497	17.621778	1
k79_28678	5.7938933	15.717029	1
k79_5734	13.966184	32.091053	1
k79_14808	4.340206	16.133083	1
k79_14809	9.736363	22.031742	0.99230766
k79_19564	6.689732	20.407473	1
k79_14810	5.9407406	18.351381	1
k79_28679	4.899818	14.964645	1
k79_19565	2.962406	7.9204593	1
k79_14811	11.11236	22.925518	1
k79_1050	6.153197	19.84295	1
k79_5735	6.99374	22.727402	1
k79_28680	4.2093024	14.282694	1
k79_14812	3.7914112	11.139816	1
k79_5736	6.1574073	16.33144	1
k79_1051	5.989286	19.692678	1
k79_19566	4.7730336	15.068841	1
k79_14813	5.876777	17.93744	1
k79_1052	3.5086207	12.171835	1
k79_28681	6.072327	18.62587	1
k79_5737	6.614035	20.172634	1
k79_1053	2.5520833	9.111749	1
k79_19567	4.9601226	16.219934	1
k79_28682	6.873817	19.199059	1
k79_5738	7.718391	20.504484	1
k79_19568	9.659091	28.25408	1
k79_28683	3.1956522	10.291508	1
k79_1054	7.812183	22.891035	1
k79_5739	5.8526316	14.231684	1
k79_24005	40.196907	132.80806	1
k79_28684	3.6333334	11.069087	1
k79_5740	5.1719747	15.4137945	1
k79_19569	4.6220474	13.601845	1
k79_1055	5.521605	19.44096	1
k79_28685	5.404908	15.914023	1
k79_24006	3.4852607	11.799535	1
k79_19570	2.44	8.150873	1
k79_24007	3.840708	11.363702	1
k79_1056	4.98	14.943268	1
k79_28686	7.984694	21.594318	1
k79_19571	3.096774	10.907495	1
k79_28687	5.4	17.148012	1
k79_24008	2.9271255	9.410118	1
k79_19572	9.373272	35.96699	1
k79_28688	6.875	20.330978	1
k79_19573	7.2093024	20.47023	1
k79_19574	8.603306	20.218445	1
k79_1057	12.234611	37.198044	1
k79_28689	9.994398	30.456364	1
k79_24009	9.217666	28.908106	1
k79_19575	3.0491803	10.072057	1
k79_1058	5.2727275	13.603815	1
k79_28690	2.6767676	9.001968	1
k79_5741	8.454916	26.917604	1
k79_1059	6.133603	20.074919	1
k79_28691	4.726257	12.869076	1
k79_1060	4.943182	14.650262	1
k79_24010	7.8618555	22.748281	1
k79_28692	3.2283463	10.789363	1
k79_1061	5.009524	13.673578	1
k79_24011	6.0397353	19.03074	1
k79_19576	11.745	37.22709	1
k79_24012	6.054945	17.568157	1
k79_28693	5.598194	16.799625	1
k79_5742	5.3066297	16.527641	1
k79_24013	3.639785	11.859736	1
k79_19577	9.748634	28.477158	1
k79_19578	3.0814815	9.612629	1
k79_28694	6.22549	18.299702	1
k79_24014	2.9465876	10.739514	1
k79_5743	7.2792206	23.734957	1
k79_28695	3.31875	11.247622	1
k79_24015	6.1766667	19.924355	0.98444444
k79_1062	9.22112	29.197289	1
k79_14814	5.6385894	18.290934	1
k79_19579	6.0147543	18.023678	1
k79_28696	3.422857	11.456506	1
k79_1063	4.661157	14.704323	1
k79_5744	11.4920635	33.45508	0.9875622
k79_28697	3.958763	12.0998125	1
k79_14815	3.740458	9.749463	1
k79_19580	5.408805	16.926031	1
k79_24016	7.1702704	21.073841	1
k79_1064	6.1652174	17.856735	1
k79_14816	5.1574073	18.34122	1
k79_28698	10.936171	29.955004	1
k79_24017	4.2545457	12.4527235	1
k79_1065	4.764045	12.504827	1
k79_28699	7.5	21.697927	1
k79_24018	2.7157896	11.182037	1
k79_14817	7.487805	21.748419	1
k79_24019	2.92	9.962178	1
k79_28700	3.3708608	11.583929	1
k79_14818	6.180791	18.279226	1
k79_24020	6.931818	19.8825	1
k79_14819	3.412844	10.577603	1
k79_24021	2.2386363	7.325131	1
k79_28701	4.8132296	13.462404	1
k79_1066	7.4527364	23.234642	1
k79_24022	6.960452	19.802496	1
k79_28702	2.369863	9.255403	1
k79_1067	4.9850745	14.908189	1
k79_24023	3.3229167	12.148998	1
k79_28703	7.335484	21.230871	1
k79_14820	6.089431	18.232958	1
k79_24024	4.1792455	12.647297	1
k79_1068	10.675675	28.250956	1
k79_14821	6.428571	16.446993	1
k79_24025	8.791305	22.555876	1
k79_1069	8.627119	22.303385	1
k79_1070	6.1346154	18.630058	1
k79_28704	4.735395	14.630249	1
k79_1071	7.9594593	20.893831	1
k79_14822	4.818182	15.82776	1
k79_24026	5.1255608	15.8793125	1
k79_14823	7.726316	18.297878	1
k79_28705	3.6145833	9.466983	1
k79_24027	5.6548223	15.790197	1
k79_14824	5.7798166	17.308804	1
k79_1072	5.0746756	14.138462	1
k79_24028	8.850649	26.21626	1
k79_14825	5.7608695	17.695974	1
k79_24029	3.747826	13.157594	1
k79_24030	4.3186812	14.467895	1
k79_14826	5.1298075	16.000706	1
k79_28706	5.649022	18.08639	1
k79_14827	7.4772725	17.663437	1
k79_24031	4.147651	12.786279	1
k79_28707	6.4	14.650263	1
k79_14828	6.0347223	26.260845	1
k79_24032	5.0532546	16.395435	1
k79_14829	6.5213675	16.790188	1
k79_28708	11.873188	30.401012	1
k79_24033	4.8050847	15.318826	1
k79_14830	6.524055	19.733822	1
k79_24034	8.90991	26.78005	1
k79_28709	4.6301146	14.727268	1
k79_28710	2.8508773	9.433881	1
k79_28711	5.2768364	15.812982	1
k79_24035	4.8816156	17.789606	1
k79_10467	10.545098	31.362415	1
k79_14831	8.635282	28.05921	1
k79_24036	4.9693875	14.059526	1
k79_10468	4.672727	11.859736	1
k79_14832	7.094972	20.439121	1
k79_10469	5.6887417	18.203318	1
k79_10470	3.3504274	10.260672	1
k79_24037	7.0302014	21.366604	1
k79_10471	4.4957266	14.268745	1
k79_10472	3.5	14.059526	1
k79_19581	43.81981	143.49684	1
k79_24038	8.997738	25.242006	1
k79_19582	3.64	9.962178	1
k79_10473	5.1992483	17.960659	1
k79_14833	6.467033	20.463041	1
k79_24039	2.9833333	8.301815	1
k79_19583	4.2393165	13.059035	1
k79_19584	8.576923	21.571648	1
k79_10474	5.3585434	16.210646	1
k79_14834	10.0158415	29.278158	1
k79_19585	4.8733625	13.79985	1
k79_5745	5.522124	15.151602	1
k79_5746	8.987804	26.96768	1
k79_19586	9.116565	28.841988	1
k79_24040	5.6350427	19.05644	1
k79_5747	3.5563636	12.892232	1
k79_24041	5.504926	18.365528	1
k79_10475	8.485075	27.342155	1
k79_19587	5.5030155	19.84295	1
k79_24042	4.2420635	12.390769	1
k79_10476	9.307143	21.470213	1
k79_5748	3.9235837	12.603416	1
k79_19588	10.468085	29.757156	1
k79_24043	5.0084033	17.33111	1
k79_5749	6.407767	16.734884	1
k79_10477	6.519608	16.885048	1
k79_19589	14.486486	35.93739	1
k79_24044	4.3366337	14.858362	1
k79_19590	12.034146	34.376534	1
k79_10478	11.380102	34.003746	1
k79_24045	8.808724	24.460707	1
k79_5750	5.580597	16.704872	1
k79_10479	5.838298	18.113052	1
k79_5751	5.2847223	15.352673	1
k79_10480	3.47929	10.93029	1
k79_19591	4.193126	14.399997	1
k79_10481	6.430657	19.091284	1
k79_24046	11.420128	34.34127	1
k79_5752	5.8358974	17.325527	1
k79_19592	9.922388	30.810863	1
k79_24047	3.8703704	10.618602	1
k79_5753	4.92517	15.932777	1
k79_19593	3.0674157	9.111749	1
k79_24048	4.089686	13.354127	1
k79_5754	16.191011	39.48424	1
k79_10482	4.805825	14.606201	1
k79_19594	6.276786	17.110611	1
k79_5755	8.479339	22.975504	1
k79_10483	6.122449	17.275454	1
k79_5756	4.834356	15.914023	1
k79_24049	10.384459	29.231743	1
k79_10484	6.2011833	20.299109	1
k79_33432	46.613518	154.6134	1
k79_19595	5.6809525	16.922932	1
k79_5757	5.8631577	17.17617	1
k79_10485	4.461111	12.075368	1
k79_33433	4.769231	15.68847	1
k79_19596	4.4961834	15.067351	1
k79_28712	4.927928	15.267706	1
k79_19597	4.081081	12.638584	1
k79_33434	9.33617	25.875788	1
k79_28713	8.381443	20.166353	1
k79_33435	3.6090908	8.621116	1
k79_24050	7.4425864	23.31169	1
k79_33436	6.630435	19.387474	1
k79_19598	6.2885904	19.607304	1
k79_28714	8.674528	25.599674	1
k79_10486	6.3005466	18.823883	1
k79_19599	2.1712964	8.16572	1
k79_33437	5.7420816	18.796562	1
k79_28715	4.763393	14.650263	1
k79_33438	7.4333334	17.641357	1
k79_19600	3.189781	8.6778555	1
k79_28716	6.2378855	15.854926	1
k79_10487	8.577812	26.495157	0.99499375
k79_28717	5.9037433	16.258749	1
k79_19601	5.7713814	18.399801	1
k79_5758	11.6617985	37.980537	1
k79_28718	11.275281	34.169056	1
k79_10488	5.5079365	15.4884615	1
k79_10489	6.3560605	18.649008	1
k79_19602	4.6666665	14.951137	1
k79_1073	55.291466	182.37	1
k79_24051	5.675676	20.038864	1
k79_14835	5.944785	17.789604	1
k79_19603	5.045045	13.359243	1
k79_19604	3.877907	13.148837	1
k79_24052	13.2763815	32.113037	1
k79_1074	3.6551723	11.288588	1
k79_14836	7.6887054	23.30334	1
k79_1075	4.425532	12.24858	1
k79_19605	5.1700287	16.0357	1
k79_14837	3.4110672	11.12402	1
k79_1076	4.8095236	16.210646	1
k79_24053	6.037582	18.956902	1
k79_24054	16.267717	43.15745	1
k79_19606	8.63964	26.495155	1
k79_1077	12.532213	36.842377	1
k79_24055	4.2649007	14.893621	1
k79_14838	6.38125	19.400032	1
k79_1078	4.137652	12.546824	1
k79_24056	3.6752412	10.804966	1
k79_14839	8.533334	21.21575	1
k79_24057	9.038462	21.571648	1
k79_19607	4.806452	15.546471	1
k79_1079	5.536508	17.139233	1
k79_1080	3.347826	11.211454	1
k79_24058	8.834586	25.144922	1
k79_19608	6.358108	18.427797	1
k79_28719	10.204592	33.36421	1
k79_1081	3.8909092	13.4106245	1
k79_1082	6.366071	17.110611	1
k79_14840	6.4186635	20.336367	1
k79_19609	3.6169355	11.263769	1
k79_1083	2.6126127	6.6796217	1
k79_24059	4.787815	13.92477	1
k79_19610	6.230159	19.852169	1
k79_14841	2.0700934	7.5263715	1
k79_1084	6.0709677	18.781157	1
k79_19611	4.787234	14.29001	1
k79_24060	8.714286	21.929323	1
k79_14842	4.271739	12.349808	1
k79_1085	4.4148936	11.227865	1
k79_28720	7.754533	23.268063	1
k79_19612	4.2554746	13.884569	1
k79_1086	5.55	17.17617	1
k79_28721	3.2191782	11.779603	1
k79_19613	5.9503107	16.81718	1
k79_1087	8.008333	18.448479	1
k79_14843	5.0873985	16.681217	1
k79_24061	7.5910854	21.689428	1
k79_28722	6.882927	18.94217	1
k79_19614	3.5529954	11.536582	1
k79_28723	5.408602	13.323901	1
k79_24062	4.026786	12.357664	1
k79_19615	6.1372547	18.44848	1
k79_14844	7.6857142	23.74164	1
k79_28724	3.724138	9.877514	1
k79_1088	6.5856166	21.715921	1
k79_24063	7.567647	21.347525	1
k79_19616	5.5053763	20.013306	1
k79_1089	4.33617	12.937894	1
k79_14845	3.8108108	13.960452	1
k79_24064	2.2713177	8.926682	1
k79_19617	6.409302	20.47023	1
k79_24065	2.6666667	10.37727	1
k79_14846	9.9	24.905447	1
k79_1090	6.634146	19.03601	1
k79_19618	22.37063	46.75084	0.97952217
k79_24066	3.1533334	11.622542	1
k79_14847	7.991228	22.641314	1
k79_1091	7.0893617	19.406841	1
k79_24067	3.5700934	11.629003	1
k79_1092	3.5460992	12.837859	1
k79_14848	6.423913	19.29295	1
k79_1093	8.902778	24.566597	1
k79_1094	5.7080293	15.62014	1
k79_24068	8.124119	24.644505	1
k79_19619	9.324248	30.36249	1
k79_1095	9.329749	27.285686	1
k79_14849	5.360153	16.550243	1
k79_28725	26.072021	83.45719	1
k79_19620	7.3733335	17.433813	1
k79_1096	4.3809524	11.730826	1
k79_24069	10.325481	30.677698	1
k79_33439	6.194175	17.48978	1
k79_19621	7.0341883	19.884588	1
k79_24070	4.7928996	13.272495	1
k79_10490	3.27451	10.685505	1
k79_14850	7.6538463	23.986803	1
k79_33440	8.103448	16.813805	1
k79_24071	5.112782	16.72097	1
k79_14851	4.7731957	13.108129	1
k79_33441	5.4814816	14.85588	1
k79_19622	5.5250835	16.640612	1
k79_14852	9.470149	25.431618	1
k79_24072	5.7582088	16.432459	1
k79_19623	7.7192984	25.60373	1
k79_14853	5.625731	17.069155	1
k79_24073	5.7011495	14.712077	1
k79_19624	3.4948454	11.0914955	1
k79_14854	8.592592	20.271873	1
k79_19625	6.046729	16.474419	1
k79_10491	252.99312	760.8102	1
k79_24074	6.6285715	24.32625	1
k79_14855	7.5384617	22.641314	1
k79_1097	7.1523046	23.43864	1
k79_24075	5.805369	16.65916	1
k79_10492	5.4027777	16.489906	1
k79_1098	12.899023	34.878525	1
k79_24076	8.96	29.056356	1
k79_19626	4.798361	14.418943	1
k79_10493	10.775	29.517567	1
k79_1099	5.180851	15.310726	1
k79_24077	10.821053	23.380623	1
k79_14856	56.01478	162.0987	1
k79_19627	3.0076337	8.863148	1
k79_33442	18.5806	59.71752	0.9987608
k79_10494	5.6887965	15.924198	1
k79_1100	3.93007	12.750229	1
k79_33443	2.2222223	7.462306	1
k79_19628	7.344086	19.272072	1
k79_1101	7.571429	20.75454	1
k79_33444	3.3736265	11.367632	1
k79_19629	7.2818184	17.242231	1
k79_10495	17.949806	71.245415	1
k79_5759	4.983923	17.287947	1
k79_1102	3.9615386	11.766353	1
k79_19630	7.619565	18.524712	1
k79_33445	5.442211	17.126955	1
k79_19631	2.9271524	9.101659	1
k79_10496	9.876161	27.906736	1
k79_19632	7.7380953	19.852169	1
k79_24078	8.077652	25.401077	1
k79_33446	9.753425	28.17358	1
k79_10497	8.054054	23.40109	1
k79_33447	2.3703704	8.687946	1
k79_19633	5.094972	15.140089	1
k79_24079	3.6594203	9.512498	1
k79_1103	11.543027	36.27007	1
k79_10498	3.0652175	9.262356	1
k79_33448	7.922222	19.716814	1
k79_19634	3.6886792	14.593036	1
k79_1104	3.6666667	11.604688	1
k79_10499	5.5285172	16.885048	1
k79_1105	4.694737	13.215135	1
k79_5760	6.21513	20.535147	1
k79_19635	4.133641	13.220357	1
k79_5761	6.8761907	17.580315	1
k79_33449	4.2659574	13.254999	1
k79_10500	4.4724407	15.008931	1
k79_5762	12.114285	28.340681	1
k79_33450	4.323887	14.428849	1
k79_19636	16.237114	44.90387	1
k79_24080	44.925304	141.39207	1
k79_5763	9.866369	27.857512	1
k79_19637	6.6179776	20.672504	1
k79_24081	9.709957	25.493763	1
k79_5764	6.285714	17.60102	1
k79_24082	4.6387095	13.065152	1
k79_19638	4.9813666	15.738038	1
k79_10501	7.382825	23.549562	1
k79_5765	4.1841006	13.087256	1
k79_24083	10.016997	31.193699	1
k79_19639	9.677596	26.924807	1
k79_5766	5.15	15.939486	1
k79_10502	4.903475	14.005508	1
k79_19640	5.7821784	16.273445	1
k79_24084	5.380531	17.88423	1
k79_10503	9.859297	28.544926	1
k79_5767	6.62724	19.738583	1
k79_24085	5.76	15.654852	1
k79_19641	5.377698	16.293283	1
k79_10504	6.8166666	16.60363	1
k79_33451	11.186803	36.27116	1
k79_10505	4.4326243	12.837859	1
k79_10506	3.8070176	10.37727	1
k79_33452	4.1013513	15.8793125	1
k79_10507	3.2345133	11.260441	1
k79_10508	5.010101	19.004156	1
k79_10509	5.5333333	16.60363	1
k79_33453	8.630397	25.622887	1
k79_10510	3.9513888	12.706861	1
k79_33454	10.414773	30.55883	1
k79_10511	4.4106464	14.4728985	1
k79_33455	5.566116	15.248232	1
k79_10512	2.8060837	9.648599	1
k79_33456	7.941349	22.825766	1
k79_10513	10.097047	27.029165	1
k79_33457	8.975728	26.584467	1
k79_10514	4.477941	13.062298	1
k79_33458	3.463158	12.198586	1
k79_10515	7.9491525	25.89557	1
k79_10516	6.1318684	16.534737	1
k79_33459	2.1675978	9.084053	1
k79_10517	3.878049	12.772024	1
k79_33460	10.115385	24.905447	1
k79_14857	37.517395	121.65598	1
k79_33461	5.8717947	17.722977	1
k79_33462	5.912088	15.501316	1
k79_14858	3.9920213	13.257652	1
k79_33463	4.113924	12.937894	1
k79_14859	7.1041665	23.628242	1
k79_33464	3.7808218	11.779603	1
k79_14860	4.9375	14.334069	1
k79_10518	8.170344	25.817804	1
k79_14861	4.533708	13.667622	1
k79_33465	32.357994	83.60177	1
k79_33466	23.380209	69.1818	1
k79_14862	6.232258	18.949797	1
k79_10519	9.08547	26.59805	1
k79_14863	3.08	9.962178	1
k79_33467	9.543307	21.578726	1
k79_14864	4.795699	12.2989855	1
k79_33468	5.4666667	14.528176	1
k79_10520	4.421978	14.40811	1
k79_14865	6.655738	17.949871	1
k79_33469	6.8270044	23.811407	1
k79_10521	5.2231636	16.307137	1
k79_10522	4.371585	13.462403	1
k79_33470	16.670082	46.063366	1
k79_14866	31.635462	99.91307	1
k79_33471	9.455823	27.672716	1
k79_10523	7.4968233	23.390388	1
k79_33472	3.8708134	13.874901	1
k79_14867	4.313386	15.546075	1
k79_14868	8.37963	23.167858	1
k79_10524	14.947163	44.08377	1
k79_14869	5.883648	17.561531	1
k79_14870	4.7194242	13.788482	1
k79_10525	6.7397957	19.434885	1
k79_24086	3.582569	12.85879	1
k79_19642	3.2539682	11.020109	1
k79_5768	9.71875	32.24809	1
k79_10526	4.707547	13.620166	1
k79_24087	4.8333335	13.282905	1
k79_10527	11.578512	25.732565	1
k79_5769	4.206897	14.605046	1
k79_19643	4.419087	15.287231	1
k79_24088	4.8899083	12.500803	1
k79_10528	3.1985295	12.191477	1
k79_5770	4.6380954	14.461227	1
k79_28726	6.423077	18.412586	1
k79_24089	10.769231	28.313562	1
k79_28727	13.08	33.509148	1
k79_5771	6.544681	20.70063	1
k79_28728	8.864583	20.248331	1
k79_10529	6.152672	21.038141	1
k79_5772	8.336449	25.19617	1
k79_24090	6.3768473	18.365528	1
k79_28729	6.127551	17.995264	1
k79_24091	3.6276596	12.24858	1
k79_10530	3.5777779	10.626324	1
k79_28730	1.6091954	7.3560386	1
k79_33473	6.835649	22.395306	1
k79_24092	2.2475247	8.93024	1
k79_5773	8.381868	25.19617	1
k79_5774	4.967742	13.323901	1
k79_24093	6.544	18.113052	1
k79_28731	4.564784	13.253452	1
k79_33474	8.626985	25.40108	1
k79_5775	3.3846154	10.260672	1
k79_24094	20.007353	57.247112	1
k79_33475	4.42449	12.6103525	1
k79_28732	13.249084	47.1025	0.9669031
k79_5776	8.6759	25.83148	1
k79_33476	12.506849	33.072273	1
k79_10531	4.8946323	16.158377	1
k79_24095	2.9015152	9.625294	1
k79_5777	2.8913043	10.291508	1
k79_24096	5.576	14.490442	1
k79_5778	3.3529413	12.848047	1
k79_10532	5.4375	18.651655	1
k79_24097	8.223301	23.086508	1
k79_5779	4.0409837	13.734621	1
k79_10533	6.7403316	18.810759	1
k79_24098	3.981132	13.620166	1
k79_10534	3.8735633	12.2989855	1
k79_5780	6.8519635	19.158035	1
k79_5781	4.2739725	13.462404	1
k79_10535	10.54321	29.151415	1
k79_5782	4.8742857	14.560107	1
k79_10536	7.2555556	19.716814	1
k79_24099	47.545456	141.85277	1
k79_5783	5.538961	16.385162	1
k79_28733	6.597137	20.931929	1
k79_33477	6.7109613	21.511152	1
k79_24100	12.877551	31.131807	1
k79_28734	8.857142	21.29462	1
k79_24101	3.2827225	10.22511	1
k79_33478	26.26259	64.00932	1
k79_28735	2.767857	9.846339	1
k79_24102	10.506667	29.056356	1
k79_28736	4.8645835	13.161415	1
k79_33479	4.2761507	14.085343	1
k79_5784	4.758406	15.418902	1
k79_28737	4.1263156	13.215135	1
k79_5785	3.535433	9.890249	1
k79_28738	4.2095237	12.696895	1
k79_33480	4.7714934	15.565904	1
k79_33481	21.19708	52.06714	1
k79_24103	9.703107	30.306921	1
k79_33482	51.069305	156.77533	1
k79_24104	5.395	15.654852	1
k79_5786	9.209371	27.8056	1
k79_24105	6.1752577	18.149717	1
k79_33483	6.2786884	18.96354	1
k79_24106	6.40367	17.308804	1
k79_5787	2.7038217	10.198351	1
k79_33484	2.4596274	8.809001	1
k79_24107	3.1932774	9.25853	1
k79_5788	4.22561	11.897507	1
k79_24108	3.8728814	13.010307	1
k79_5789	4.35533	12.919251	1
k79_5790	2.99	8.96596	1
k79_33485	9.681694	30.778841	1
k79_5791	3.8239436	11.088041	1
k79_24109	4.925656	16.385162	1
k79_5792	5.4411764	14.824671	1
k79_33486	17.594595	46.19559	1
k79_5793	5.8993287	17.492119	1
k79_24110	5.712963	17.011917	1
k79_24111	3.1377246	10.99925	1
k79_5794	5.716738	18.207636	1
k79_24112	4.4760385	15.599524	1
k79_5795	5.910959	16.340677	1
k79_19644	3.0625	9.874406	1
k79_24113	11.238636	34.90067	1
k79_14871	4.7883596	13.679127	1
k79_14872	2.747826	8.458453	1
k79_19645	5.656319	19.476805	1
k79_24114	3.9219332	12.482444	1
k79_24115	14.235955	29.177929	1
k79_19646	4.7670455	13.751472	1
k79_14873	7.565543	20.306599	0.99520385
k79_24116	10.139344	28.384884	1
k79_24117	6.1937985	17.853365	1
k79_19647	10.354115	29.832296	1
k79_14874	3.175926	10.6982155	1
k79_19648	3.3125	11.136582	1
k79_24118	3.887255	11.256699	1
k79_14875	3.4977777	11.954614	1
k79_24119	4.5	13.269295	1
k79_14876	8.803922	25.696095	1
k79_24120	4.089286	11.747852	1
k79_14877	3.8556702	11.0914955	1
k79_19649	4.8704762	15.496721	1
k79_24121	5.654362	19.45738	1
k79_14878	8.144578	31.209831	1
k79_19650	2.8162162	8.921354	1
k79_10537	8.278226	22.527538	1
k79_14879	13.171171	34.352337	1
k79_19651	3.886179	12.772024	1
k79_24122	32.714706	82.340454	1
k79_10538	11.092526	28.314777	1
k79_14880	5.1296296	14.3685255	1
k79_24123	3.959596	13.002843	1
k79_24124	1.7888889	6.2263618	1
k79_24125	5.5376344	14.348817	1
k79_10539	4.213913	14.427982	1
k79_24126	3.6321244	13.069913	1
k79_10540	10.455358	26.616508	1
k79_24127	1.988764	8.336552	1
k79_10541	3.6526315	11.182037	1
k79_24128	9.331126	24.822704	1
k79_10542	4.4942527	12.6103525	1
k79_19652	58.783676	188.48177	1
k79_24129	5.4084506	17.215746	1
k79_19653	4.1287127	11.320657	1
k79_10543	5.0997066	16.231655	1
k79_19654	4.5617976	13.546895	1
k79_10544	7.7086616	18.881384	1
k79_24130	7.776557	20.607344	1
k79_24131	8.254545	22.989643	1
k79_19655	10.602485	29.021177	1
k79_19656	4.504464	13.984342	1
k79_10545	11.448598	38.049988	1
k79_19657	6.383721	19.336527	1
k79_19658	5.5	14.29001	1
k79_10546	7.4385967	20.611403	1
k79_10547	5.04	13.584789	1
k79_24132	8.407929	26.165257	1
k79_10548	7.894737	25.63796	1
k79_24133	10.65625	26.32283	1
k79_19659	9.1371765	27.842232	1
k79_10549	4.5698924	14.348817	1
k79_24134	4.4104476	14.031238	1
