ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_63500_4	UniRef100_E6SRE5~K02004	75.6	439	107	0	1	439	1	439	1.20e-238	664
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_8128_5	UniRef100_R5ZI98~K03615	66.0	438	143	3	5	439	5	439	2.70e-190	541
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_91288_3	UniRef100_B2UNL5~K16363	100	438	0	0	1	438	1	438	0.0	867
ERR011347_MEGAHIT_TaxVamb_Refined.43Ωk79_41073_5	UniRef100_K0AZW9~K18707	45.6	443	222	5	2	438	4	433	1.05e-128	384
ERR011347_MEGAHIT_TaxVamb_Refined.43Ωk79_62306_4	UniRef100_A0A0X8KLN8~K04094	59.7	422	166	3	1	421	1	419	8.36e-171	491
ERR011348_MEGAHIT_TaxVamb_Refined.10Ωk79_15910_6	UniRef100_A0A0P0LCM5~K18707	83.6	438	72	0	1	438	1	438	4.52e-275	756
ERR011348_MEGAHIT_TaxVamb_Refined.10Ωk79_24414_7	UniRef100_F0R745~K03327	77.4	433	97	1	1	433	1	432	8.89e-232	646
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_36686_2	UniRef100_D4LRN9~K03076	43.3	439	242	3	1	435	1	436	4.37e-118	357
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_81097_2	UniRef100_D4LRA2~K03544	86.8	439	55	3	1	438	1	437	8.90e-268	737
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_65701_4	UniRef100_D4LMP6~K03076	89.7	437	45	0	1	437	1	437	1.05e-282	775
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_63941_2	UniRef100_D4LSW2~K03615	75.2	440	107	1	1	438	1	440	1.69e-245	681
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_79537_5	UniRef100_A0A068LXV3~K02768&K02769&K02770	45.8	448	207	10	1	438	101	522	2.15e-108	335
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_19851_2	UniRef100_A5UJV0~K00800	98.2	438	8	0	1	438	1	438	6.47e-307	836
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_47761_4	UniRef100_A0A1C7GUN9~K03076	57.2	442	169	6	7	438	3	434	1.28e-167	483
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_7124_2	UniRef100_A0A1L4C1A0~K02474	77.0	439	100	1	1	438	1	439	2.41e-254	703
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_84091_2	UniRef100_A0A1C7I5U4~K07636	47.2	443	226	2	1	436	1	442	6.24e-127	380
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_36376_1	UniRef100_A0A2A7AW52~K01267	61.7	433	165	1	6	438	28	459	2.56e-188	537
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_83637_4	UniRef100_E6SVJ7~K03588	91.1	439	38	1	1	438	1	439	8.89e-280	768
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_64774_9	UniRef100_E6STG2~K00800	77.2	434	85	2	1	434	1	420	1.59e-241	670
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_51896_5	UniRef100_A6L792~K01805	94.3	438	25	0	1	438	1	438	1.27e-313	853
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_63280_4	UniRef100_I8VBF1~K18707	91.7	435	36	0	1	435	1	435	4.06e-292	799
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_39393_27	UniRef100_E6STI4~K08307	85.2	438	63	2	1	438	1	436	3.23e-279	766
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_16097_2	UniRef100_E0RY45~K00971	71.3	436	125	0	1	436	1	436	1.20e-230	643
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_33432_15	UniRef100_C4Z0P5~K18707	62.1	425	148	6	1	414	5	427	3.95e-184	526
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_7769_15	UniRef100_U6F131~K01892	59.9	436	171	3	3	437	6	438	4.22e-184	525
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_1106_27	UniRef100_A8MLX7~K14441	63.0	438	161	1	1	437	1	438	1.00e-196	557
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_3825_13	UniRef100_A0A0S2HY29~K01966	32.6	475	264	10	17	437	36	508	1.18e-62	216
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_21962_1	UniRef100_B2UKY4~K00012	99.1	438	4	0	1	438	1	438	2.90e-317	862
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_7963_3	UniRef100_B2UKS8~K02314	99.1	437	4	0	1	437	1	437	1.04e-307	838
ERR011347_MEGAHIT_TaxVamb_Refined.43Ωk79_11837_6	UniRef100_G8LTS9~K04485	50.9	436	204	4	2	435	27	454	5.67e-146	429
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_25976_5	UniRef100_U2EMT0~K01740	97.5	432	11	0	4	435	3	434	1.78e-303	827
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_1712_2	UniRef100_A0A1C7I9H4~K03699	47.3	448	212	8	1	431	1	441	1.81e-119	362
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_44558_1	UniRef100_Q0B0Y1~K09760	43.2	387	187	7	68	427	58	438	2.68e-80	261
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_11139_1	UniRef100_D4MUF1~K15986	52.3	436	208	0	1	436	109	544	6.31e-162	473
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_81161_1	UniRef100_D4LHM8~K00800	67.7	436	128	3	1	436	1	423	2.29e-206	581
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_42045_1	UniRef100_D4LT48~K06213	70.9	423	123	0	16	438	11	433	2.56e-205	580
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_66231_12	UniRef100_A0A0P0GJ32~K00012	92.9	436	31	0	1	436	1	436	1.61e-295	807
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_87941_1	UniRef100_E6STA2~K03977	95.7	437	19	0	1	437	1	437	5.73e-305	831
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_31385_3	UniRef100_D4KU62~K07636	50.3	441	208	5	1	435	1	436	5.87e-139	410
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_26749_11	UniRef100_A0A1R4TXJ6~K10819	93.8	437	27	0	1	437	1	437	9.51e-277	760
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_25310_6	UniRef100_C4Z1T7~K03545	62.7	429	159	1	1	428	1	429	3.73e-180	515
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_651_3	UniRef100_C4ZCE4~K06921	35.7	437	264	4	1	426	1	431	3.39e-87	278
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_31847_23	UniRef100_A3DJ11~K03544	74.0	415	98	2	3	414	5	412	9.62e-219	613
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_18718_23	UniRef100_D4L6D1~K11754	100	436	0	0	1	436	1	436	1.88e-314	855
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_30205_10	UniRef100_A0A1W6WF99~K03076	65.7	446	143	5	1	436	1	446	2.50e-201	569
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_12561_4	UniRef100_D4L554~K21471	96.8	438	12	1	1	436	1	438	1.50e-212	597
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_53750_2	UniRef100_A0A0C4WQQ6~K01546	41.2	427	238	4	21	437	22	445	2.71e-101	317
ERR011348_MEGAHIT_TaxVamb_Refined.10Ωk79_32550_2	UniRef100_A0A0P0M2F7~K03531	80.6	439	77	2	1	436	1	434	4.61e-241	669
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_26053_1	UniRef100_A4J854~K00656	36.4	450	261	9	1	436	80	518	2.42e-82	268
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_14721_1	UniRef100_A0A1C7IKZ3~K03147	80.2	434	86	0	3	436	2	435	5.44e-261	720
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_26706_5	UniRef100_A9KJE4~K01206	75.0	436	108	1	1	436	1	435	1.32e-268	739
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_23346_7	UniRef100_A0A1W6WF99~K03076	65.5	446	144	5	1	436	1	446	5.04e-201	568
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_14814_1	UniRef100_A5UKW8~K04517	99.3	436	3	0	1	436	1	436	3.49e-310	844
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_38731_2	UniRef100_A5UMK4~K01945	100	436	0	0	1	436	1	436	0.0	868
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_58939_1	UniRef100_A5UKW8~K04517	99.3	436	3	0	1	436	1	436	3.49e-310	844
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_47045_1	UniRef100_D4LQS5~K03147	91.7	436	36	0	1	436	1	436	4.65e-299	816
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_22681_17	UniRef100_A0A0P0FPQ6~K02429	93.1	436	30	0	1	436	1	436	5.30e-289	791
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_58674_1	UniRef100_A0A1U9K612~K17686	40.8	358	188	7	58	409	12	351	1.34e-67	225
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_20127_5	UniRef100_A6LG33~K02022	35.9	429	272	3	5	433	2	427	4.95e-85	272
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_77336_16	UniRef100_A0A173R6D9~K00012	76.1	436	103	1	1	436	1	435	4.27e-242	672
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_63582_4	UniRef100_E6SQD0~K21572	78.2	436	95	0	1	436	9	444	1.34e-247	686
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_72343_12	UniRef100_A0A139SZL0~K07791	89.4	436	46	0	1	436	9	444	1.87e-261	721
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_41212_1	UniRef100_I9NLR2~K02027	71.6	415	117	1	22	436	22	435	1.01e-221	620
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_88325_3	UniRef100_G4Q515~K06381	43.6	415	229	4	24	436	29	440	1.64e-112	343
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_36740_4	UniRef100_A9B4Y8~K01208	30.2	467	261	18	2	421	11	459	1.38e-47	176
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_35632_6	UniRef100_W0U3Z4~K00928	74.0	435	113	0	1	435	1	435	2.62e-232	647
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_16506_2	UniRef100_D9S4C9~K01966	58.5	436	181	0	1	436	78	513	9.19e-189	540
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_25310_4	UniRef100_C4Z1T5~K03544	71.6	423	115	2	1	421	1	420	2.07e-213	599
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_81476_44	UniRef100_D4L804~K04094	98.9	435	5	0	1	435	1	435	8.80e-317	861
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_79907_2	UniRef100_B2UPY3~K02558	99.3	435	3	0	1	435	26	460	5.25e-313	852
ERR011347_MEGAHIT_TaxVamb_Refined.43Ωk79_58016_2	UniRef100_G8M0C9~K01810	56.2	434	190	0	1	434	1	434	9.64e-178	509
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_75651_1	UniRef100_A0A0C5VPU0~K20974	36.7	354	212	3	86	436	32	376	5.47e-62	212
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_63094_2	UniRef100_A1WQT1~K08173	34.8	422	267	3	2	423	7	420	1.52e-81	264
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_2039_1	UniRef100_D4MZ70~K01223	99.3	435	3	0	1	435	51	485	0.0	920
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_49761_1	UniRef100_D4MY58~K06956	99.8	435	1	0	1	435	8	442	4.70e-291	796
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_22136_3	UniRef100_D4LTX5~K06923	78.8	434	92	0	1	434	1	434	5.91e-254	702
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_15402_1	UniRef100_G2T0D6~K07133	89.0	435	48	0	1	435	1	435	8.49e-290	793
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_39276_4	UniRef100_B2UMK9~K00968	40.2	443	253	3	1	431	1	443	6.68e-97	303
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_57524_2	UniRef100_D4L804~K04094	98.9	435	5	0	1	435	1	435	8.80e-317	861
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_42467_1	UniRef100_D4L8B8~K02030&K02029	95.4	435	20	0	1	435	74	508	9.76e-284	780
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_38578_6	UniRef100_A0A0A7RTE7~K06909	34.2	436	241	15	1	427	3	401	3.58e-47	173
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_1177_5	UniRef100_A5UMN6~K12960	100	435	0	0	1	435	1	435	2.89e-313	852
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_5803_6	UniRef100_D4M2Y0~K11754	52.8	430	195	4	1	430	1	422	3.34e-149	436
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_59060_3	UniRef100_A0A0M1W7Z4~K01951	93.3	435	29	0	1	435	1	435	1.29e-300	820
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_55001_18	UniRef100_A0A015V7H2~K01845	78.6	435	93	0	1	435	1	435	1.62e-271	746
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_18209_2	UniRef100_A0A149N9E4~K01912	92.6	435	32	0	1	435	1	435	1.68e-296	810
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_88798_8	UniRef100_E6SRQ0~K00790	94.0	434	26	0	1	434	1	434	1.61e-296	810
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_73940_2	UniRef100_C7XBB0~K07713	65.6	430	147	1	2	431	5	433	5.75e-196	555
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_74641_3	UniRef100_I8U3M7~K02492	52.6	422	200	0	1	422	1	422	2.86e-144	424
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_86873_3	UniRef100_G0VNE4~K03535	59.6	416	164	2	23	435	22	436	1.13e-188	537
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_26202_4	UniRef100_D6E428~K01740	90.3	435	42	0	1	435	1	435	3.75e-291	796
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_56634_7	UniRef100_D4L8E2~K11104	99.8	434	1	0	1	434	58	491	2.02e-306	837
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_64757_1	UniRef100_B0P1J6~K00013	100	434	0	0	1	434	11	444	9.41e-305	831
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_3180_1	UniRef100_B0NYD3~K00756	99.3	434	3	0	1	434	15	448	4.26e-302	824
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_77800_3	UniRef100_D4LGT0~K00013	84.8	434	66	0	1	434	1	434	1.24e-252	699
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_14791_2	UniRef100_B0KCP5~K00986	46.6	412	212	2	2	413	51	454	5.77e-120	363
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_42466_3	UniRef100_A0A0U3DTI9~K00012	74.2	434	112	0	1	434	1	434	2.34e-238	662
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_40399_1	UniRef100_Q58773~K01955	69.7	439	123	3	5	433	2	440	1.67e-212	599
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_92677_7	UniRef100_G2SXS5~K03500	57.5	442	176	5	1	432	1	440	2.56e-166	480
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_54454_2	UniRef100_U5QLR0~K01208	30.3	475	276	14	2	429	8	474	2.59e-51	186
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_21659_12	UniRef100_E6SR14~K01206	87.7	432	53	0	1	432	1	432	6.51e-309	841
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_10506_1	UniRef100_J9YX48~K01869	46.3	400	201	6	4	397	2	393	5.67e-124	371
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_84763_1	UniRef100_D2RP25~K11754	55.3	425	187	3	1	425	1	422	8.60e-153	445
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_17828_2	UniRef100_D4KZ46~K04771	41.7	422	227	9	23	434	100	512	2.15e-77	255
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_33487_4	UniRef100_D5HDV2~K15770	50.7	436	201	5	1	430	1	428	1.44e-150	440
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_1195_4	UniRef100_D4L7G9~K01740	100	433	0	0	1	433	1	433	3.22e-309	842
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_30855_1	UniRef100_B2UR32~K00428	99.5	433	2	0	1	433	27	459	0.0	888
ERR011348_MEGAHIT_TaxVamb_Refined.10Ωk79_62923_14	UniRef100_F0R384~K01912	88.7	433	49	0	1	433	1	433	3.01e-283	776
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_30566_3	UniRef100_D4LUU9~K07258	50.5	410	179	5	40	429	34	439	8.35e-128	382
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_9843_3	UniRef100_A5UNZ1~K01912	99.3	433	3	0	1	433	1	433	2.95e-317	862
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_4330_2	UniRef100_A5UK64~K01912	99.8	433	1	0	1	433	1	433	3.51e-313	852
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_50867_1	UniRef100_A5UK64~K01912	99.8	433	1	0	1	433	1	433	3.51e-313	852
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_23265_3	UniRef100_I0GT62~K00756	58.0	433	182	0	1	433	1	433	1.15e-163	473
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_21150_9	UniRef100_E6SSR3~K01733	94.2	433	25	0	1	433	1	433	3.85e-301	821
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_79166_1	UniRef100_C6VWQ4~K02481	41.4	435	239	4	8	434	2	428	1.18e-104	323
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_64352_2	UniRef100_A0A1E7RWD3~K01951	80.2	435	84	2	1	433	1	435	1.15e-252	699
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_76302_1	UniRef100_U2VXQ7~K12940	58.8	430	177	0	4	433	3	432	1.73e-168	485
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_12265_4	UniRef100_A0A1D7QX69~K07001	35.2	418	222	12	26	408	2	405	1.83e-64	219
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_16181_6	UniRef100_A0A0M3UR58~K01176	45.6	417	225	2	1	417	1	415	3.18e-125	375
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_8815_18	UniRef100_B1KT29~K00756	56.8	421	181	1	1	420	1	421	2.79e-155	452
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_9552_16	UniRef100_Q8RB97~K07258	43.3	349	184	6	35	383	34	368	1.52e-78	255
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_43393_7	UniRef100_A0A031WJ59~K03699	36.5	411	254	4	3	409	6	413	2.21e-78	254
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_18718_2	UniRef100_D4L6E6~K00800	99.3	432	3	0	1	432	1	432	2.78e-314	854
ERR011348_MEGAHIT_MetaBinner_Refined.1Ωk79_15283_4	UniRef100_D4L842~K01586	99.8	432	1	0	1	432	1	432	0.0	871
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_35531_1	UniRef100_A0A120KRK0~K02429	59.2	424	118	3	10	433	19	387	4.33e-162	469
ERR011348_MEGAHIT_TaxVamb_Refined.10Ωk79_32550_1	UniRef100_F0R3F2~K03590	57.3	431	180	3	1	430	94	521	1.45e-130	392
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_60652_3	UniRef100_D4LRK5~K11754	79.3	430	89	0	1	430	1	430	2.29e-249	690
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_17704_4	UniRef100_D4L842~K01586	99.8	432	1	0	1	432	1	432	0.0	871
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_47061_9	UniRef100_A5UM48~K14115	99.8	433	1	0	1	433	1	433	5.15e-291	798
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_58434_4	UniRef100_A5UKY2~K04042	100	427	0	0	1	427	1	427	1.10e-269	741
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_75200_2	UniRef100_R7PR11~K01740	99.8	432	1	0	1	432	1	432	3.37e-315	857
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_35733_1	UniRef100_R7PWC6~K06001	99.5	433	2	0	1	433	1	433	0.0	880
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_82068_2	UniRef100_A5UN15~K03147	99.8	432	1	0	1	432	1	432	1.26e-310	845
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_93388_4	UniRef100_A5UJH4~K01937	100	432	0	0	1	432	107	538	0.0	878
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_84620_2	UniRef100_A5UJV0~K00800	98.1	432	8	0	1	432	7	438	1.34e-302	825
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_19938_3	UniRef100_F7UZQ4~K12960	49.7	433	213	2	1	428	1	433	1.08e-144	425
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_19721_2	UniRef100_D4L842~K01586	63.2	432	159	0	1	432	1	432	7.09e-199	562
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_96112_3	UniRef100_D4M5S7~K00013	78.6	429	92	0	1	429	1	429	2.66e-231	644
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_10046_2	UniRef100_A0A173T0P6~K01586	85.6	423	61	0	1	423	1	423	2.47e-276	758
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_23490_8	UniRef100_E6SRK0~K01912	94.7	432	23	0	1	432	1	432	7.31e-310	843
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_19431_3	UniRef100_E6SUW2~K01929	77.8	432	96	0	1	432	1	432	1.72e-246	683
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_66076_10	UniRef100_E6STJ9~K14441	89.1	432	47	0	1	432	1	432	6.72e-290	793
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_2795_7	UniRef100_A0A0P0GV28~K02004	87.5	431	53	1	1	431	1	430	4.85e-271	745
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_61632_2	UniRef100_D2RKJ2~K00003	61.3	432	166	1	1	432	5	435	1.26e-178	511
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_35880_5	UniRef100_A0A031WJ59~K03699	46.2	418	218	4	2	417	4	416	6.11e-122	366
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_22831_39	UniRef100_G8LWZ6~K03699	51.3	431	206	2	1	427	1	431	4.33e-141	416
ERR011348_MEGAHIT_TaxVamb_Refined.16Ωk79_71274_2	UniRef100_B2UL14~K03100	99.3	431	3	0	1	431	1	431	0.0	875
ERR011348_MEGAHIT_TaxVamb_Refined.21Ωk79_39014_2	UniRef100_B0P283~K00790	99.3	431	3	0	1	431	1	431	1.03e-304	830
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_70938_1	UniRef100_D4LHI5~K03979	92.6	431	31	1	1	431	1	430	7.97e-295	805
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_39789_4	UniRef100_D4LXA5~K00003	80.0	431	86	0	1	431	1	431	2.76e-247	685
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_2825_5	UniRef100_D4LLJ8~K03217	72.2	439	113	7	1	431	3	440	8.29e-202	570
ERR011348_MEGAHIT_TaxVamb_Refined.6_subΩk79_73010_2	UniRef100_A0A1C7IFT3~K11749	56.2	429	184	4	2	430	8	432	3.09e-156	454
ERR011347_MEGAHIT_TaxVamb_Refined.1Ωk79_9874_3	UniRef100_D9ZNG4~K02314	40.5	407	233	5	1	398	6	412	5.34e-96	301
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_32483_4	UniRef100_G8QVS5~K01841	65.5	429	148	0	1	429	1	429	5.37e-203	573
ERR011347_MEGAHIT_TaxVamb_Refined.2Ωk79_49177_2	UniRef100_R7PWS7~K01892	99.8	431	1	0	1	431	1	431	2.36e-310	844
ERR011348_MEGAHIT_TaxVamb_Refined.20Ωk79_73981_5	UniRef100_R7PWS7~K01892	99.8	431	1	0	1	431	1	431	2.36e-310	844
ERR011348_MEGAHIT_MetaBinner_Refined.6_subΩk79_34816_2	UniRef100_D4MMR8~K01925	42.5	433	227	11	7	424	9	434	6.29e-99	308
ERR011348_MEGAHIT_TaxVamb_Refined.15_subΩk79_29585_1	UniRef100_D5HE42~K03043	71.1	433	122	2	1	432	1	431	1.24e-217	614
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_68262_3	UniRef100_A0A1H6KHT2~K02022	36.4	420	265	2	8	427	6	423	6.94e-86	274
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_79547_11	UniRef100_E6SPT5~K01858	96.0	429	17	0	3	431	1	429	3.24e-312	849
ERR011348_MEGAHIT_TaxVamb_Refined.5Ωk79_63500_3	UniRef100_A0A221JKM4~K02004	41.3	438	243	5	1	431	1	431	8.34e-112	341
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_41138_1	UniRef100_F7V424~K00548	41.9	434	248	3	1	432	1	432	7.47e-110	337
ERR011348_MEGAHIT_TaxVamb_Refined.44Ωk79_39673_1	UniRef100_D2RMB2~K01524	48.3	422	217	1	8	428	82	503	3.09e-139	414
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_12597_2	UniRef100_A0A173QXB2~K00800	56.3	435	176	2	2	422	3	437	1.63e-163	473
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_15783_4	UniRef100_C4ZHR6~K07137	80.8	452	67	2	1	432	1	452	1.09e-269	743
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_24373_1	UniRef100_D4KXK7~K11928	62.8	427	153	3	1	423	82	506	2.16e-177	511
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_24276_2	UniRef100_L0FD56~K07133	75.2	431	107	0	1	431	1	431	7.18e-243	674
ERR011349_MEGAHIT_TaxVamb_Refined.2Ωk79_14466_4	UniRef100_G2T0D1~K01465	58.0	443	170	2	2	428	3	445	4.35e-182	520
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_8815_57	UniRef100_C4ZH70~K01875	77.6	429	95	1	1	428	1	429	1.43e-239	665
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_7769_21	UniRef100_F6B7L4~K16150	49.6	387	194	1	1	387	8	393	2.04e-129	385
ERR011349_MEGAHIT_TaxVamb_Refined.1Ωk79_34309_29	UniRef100_G8LSQ5~K07258	41.8	411	209	10	25	428	14	401	1.24e-84	270
