#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_223	5483	5644	-	BJCDML_01581	6.0	4.8		RefSeq:WP_186905521.1, SO:0001217, UniParc:UPI00164CBEA8, UniRef:UniRef100_A0A396CS89, UniRef:UniRef50_A0A396CS89, UniRef:UniRef90_A0A396CS89
contig_223	6822	7178	-	BJCDML_01584	13.2	9.1		SO:0001217, UniParc:UPI0001BEEB1F, UniRef:UniRef100_A0A078RX45, UniRef:UniRef50_A0A078RX45, UniRef:UniRef90_A0A078RX45
contig_225	2133	3182	-	BJCDML_01593	39.5	6.0		
contig_227	36	506	+	BJCDML_01601	17.5	6.3		
contig_227	18331	18996	-	BJCDML_01610	25.3	9.3	PF16344.10|FecR_C	PFAM:PF16344.10
contig_229	9478	9660	-	BJCDML_01625	6.7	9.8		SO:0001217, UniParc:UPI00033A84DF, UniRef:UniRef100_R9I159, UniRef:UniRef50_R9I159, UniRef:UniRef90_R9I159
contig_229	9620	9718	-	BJCDML_01626	3.9	10.0		SO:0001217, UniParc:UPI00033A0348, UniRef:UniRef100_R9I134, UniRef:UniRef50_R9I134, UniRef:UniRef90_R9I134
contig_229	9726	9920	-	BJCDML_01627	7.8	8.9		SO:0001217, UniParc:UPI00033FBC22, UniRef:UniRef100_R9I1B0, UniRef:UniRef50_R9I1B0, UniRef:UniRef90_R9I1B0
contig_231	7065	7376	-	BJCDML_01639	11.3	5.7	PF03458.18|Gly_transporter	PFAM:PF03458.18
contig_233	555	656	+	BJCDML_01642	3.8	7.9		
contig_233	15288	15473	-	BJCDML_01658	7.2	9.1		
contig_233	16947	17282	-	BJCDML_01660	13.0	5.5		
contig_235	15779	16003	+	BJCDML_01678	8.3	4.3		RefSeq:WP_057254184.1, SO:0001217, UniParc:UPI0006C6B04C, UniRef:UniRef100_A0A174V5Q6, UniRef:UniRef50_A0A174V5Q6, UniRef:UniRef90_A0A174V5Q6
contig_235	16045	16203	+	BJCDML_01679	5.7	5.4		
contig_237	245	403	+	BJCDML_01686	5.7	9.4		
contig_237	1351	1584	+	BJCDML_01687	8.7	10.1		
contig_239	2637	3230	-	BJCDML_01696	22.2	5.4	PF02875.26|Mur_ligase_C	PFAM:PF02875.26
contig_241	51	1961	+	BJCDML_01697	70.1	5.2	PF03793.24|PASTA	PFAM:PF03793.24
contig_241	1864	2274	-	BJCDML_01698	15.2	10.0		
contig_242	39634	39858	-	BJCDML_01717	7.9	6.5	PF00455.28|DeoRC	PFAM:PF00455.28
contig_243	682	1053	-	BJCDML_01719	14.2	9.9		SO:0001217, UniParc:UPI000E445DF5, UniRef:UniRef100_A0A414IKB6, UniRef:UniRef50_R9HU71, UniRef:UniRef90_R9HU71
contig_243	4411	4650	-	BJCDML_01724	9.1	7.9	PF03938.19|OmpH	PFAM:PF03938.19
contig_247	6574	6714	-	BJCDML_01749	5.4	9.7		SO:0001217, UniParc:UPI0002F907A1, UniRef:UniRef100_R9I1Q6, UniRef:UniRef50_R9I1Q6, UniRef:UniRef90_R9I1Q6
contig_248	9233	9361	-	BJCDML_01764	4.6	9.3		SO:0001217, UniParc:UPI000268DEB7, UniRef:UniRef100_R9HX35, UniRef:UniRef50_A0A380ZD45, UniRef:UniRef90_R9HX35
contig_248	13822	14076	-	BJCDML_01770	10.2	9.4		SO:0001217, UniParc:UPI0006C5E8D6, UniRef:UniRef100_A0A173WS85, UniRef:UniRef50_A0A173WS85, UniRef:UniRef90_A0A173WS85
contig_248	15692	15967	+	BJCDML_01774	10.3	10.6		RefSeq:WP_022401417.1, SO:0001217, UniParc:UPI0003404BBF, UniRef:UniRef100_A0A894KHC7, UniRef:UniRef50_A0A174MH83, UniRef:UniRef90_A0A174MH83
contig_248	20035	20274	-	BJCDML_01778	8.7	9.5		
contig_249	8787	10073	-	BJCDML_01784	45.1	5.9		
contig_250	3218	3652	-	BJCDML_01791	15.9	9.7		
contig_251	287	565	+	BJCDML_01792	10.7	10.5		
contig_252	89	1144	+	BJCDML_01795	40.6	9.3		SO:0001217, UniRef:UniRef50_UPI001F3E80C9
contig_253	190	516	+	BJCDML_01799	11.6	5.4		
contig_254	186	497	+	BJCDML_01801	11.6	4.8	PF02826.25|2-Hacid_dh_C	PFAM:PF02826.25
contig_255	20921	21583	-	BJCDML_01821	24.2	5.0	PF00754.31|F5_F8_type_C	PFAM:PF00754.31
contig_256	29614	30336	+	BJCDML_01837	25.9	7.6		RefSeq:WP_005825006.1, SO:0001217, UniParc:UPI00015BE39E, UniRef:UniRef100_R9HYT0, UniRef:UniRef50_R9HYT0, UniRef:UniRef90_R9HYT0
contig_258	1543	2724	-	BJCDML_01862	44.0	5.5	PF01175.24|Urocanase, PF17392.7|Urocanase_C	PFAM:PF01175.24, PFAM:PF17392.7
contig_260	2037	2936	-	BJCDML_01865	33.3	6.2		
contig_262	34	231	+	BJCDML_01876	7.4	8.9		RefSeq:WP_057254190.1, SO:0001217, UniParc:UPI0006C3086C, UniRef:UniRef100_A0A174V9D4, UniRef:UniRef50_A0A975Q691, UniRef:UniRef90_A0A174V9D4
contig_262	252	611	+	BJCDML_01877	13.7	9.0		RefSeq:WP_057254194.1, SO:0001217, UniParc:UPI0006C440EC, UniRef:UniRef100_A0A174VDN5, UniRef:UniRef50_R9I2L0, UniRef:UniRef90_R9I2L0
contig_262	678	956	+	BJCDML_01878	11.1	4.3		RefSeq:WP_057254192.1, SO:0001217, UniParc:UPI0006C4EC08, UniRef:UniRef100_A0A174VDR9, UniRef:UniRef50_A0A174VDR9, UniRef:UniRef90_A0A174VDR9
contig_262	5217	5699	+	BJCDML_01881	17.9	4.5		SO:0001217, UniRef:UniRef50_E6SU88, UniRef:UniRef90_A0A078SH18
contig_262	8201	8803	+	BJCDML_01884	22.0	4.7		RefSeq:WP_005828980.1, SO:0001217, UniParc:UPI00015BF522, UniRef:UniRef100_A0A173XEJ7, UniRef:UniRef50_E6SU91, UniRef:UniRef90_A0A1M6IUY6
contig_264	1193	1747	+	BJCDML_01909	19.6	4.3		
contig_265	152	655	+	BJCDML_01910	18.5	10.0		
contig_265	8958	9047	-	BJCDML_01916	3.5	4.7		SO:0001217, UniParc:UPI000268DC78, UniRef:UniRef100_R9HXA4, UniRef:UniRef50_R9HXA4, UniRef:UniRef90_R9HXA4
contig_265	19780	19935	-	BJCDML_01925	6.1	9.6		
contig_266	3	98	-	BJCDML_01926	3.5	4.1		
contig_266	199	291	-	BJCDML_01927	3.7	4.7		
contig_266	309	929	+	BJCDML_01928	22.3	5.3		
contig_267	132	716	+	BJCDML_01930	21.4	5.2		
contig_267	1677	2294	+	BJCDML_01931	23.1	4.5		
contig_268	368	688	+	BJCDML_01942	12.6	9.6		
contig_269	571	936	+	BJCDML_01946	14.7	9.6		
contig_269	1113	1367	+	BJCDML_01947	10.2	8.1		
contig_269	1458	1562	-	BJCDML_01948	4.1	9.4		
contig_270	7467	7763	-	BJCDML_01959	11.5	9.0		SO:0001217, UniParc:UPI000A02C899, UniRef:UniRef100_A0A3E4QTY6, UniRef:UniRef50_R9HT99, UniRef:UniRef90_R9HT99
contig_270	25370	25525	+	BJCDML_01976	6.2	9.7		SO:0001217, UniParc:UPI000268DC65, UniRef:UniRef100_A0A285TD82, UniRef:UniRef50_A0A285TD82, UniRef:UniRef90_A0A285TD82
contig_270	44439	44564	-	BJCDML_01993	4.9	10.0		SO:0001217, UniParc:UPI0006C0DD4E, UniRef:UniRef100_A0A174DL85, UniRef:UniRef90_A0A174DL85
contig_271	12344	12709	+	BJCDML_02001	13.9	5.9		RefSeq:WP_005823632.1, SO:0001217, UniParc:UPI00015BEE86, UniRef:UniRef100_R9I9Q5, UniRef:UniRef50_K9EGU8, UniRef:UniRef90_R9I9Q5
contig_272	869	1144	+	BJCDML_02006	10.5	4.4		
contig_273	6718	6885	-	BJCDML_02015	5.8	4.9		RefSeq:WP_005827893.1, SO:0001217, UniParc:UPI00015BF840, UniRef:UniRef100_UPI00015BF840, UniRef:UniRef50_A0A174LN72, UniRef:UniRef90_A0A174LN72
contig_274	2371	2961	+	BJCDML_02025	21.9	10.4		SO:0001217, UniRef:UniRef50_A0A3A6KQ51, UniRef:UniRef90_A0A3A6KQ51
contig_276	4403	4702	+	BJCDML_02041	11.7	4.8	PF00190.28|Cupin_1, PF02311.25|AraC_binding, PF07883.17|Cupin_2	PFAM:PF00190.28, PFAM:PF02311.25, PFAM:PF07883.17
contig_277	489	668	-	BJCDML_02043	7.3	10.1		
contig_278	3366	3872	-	BJCDML_02047	19.3	6.4		
contig_280	210	977	+	BJCDML_02068	27.1	9.5		
contig_281	779	874	-	BJCDML_02070	3.5	10.0		
contig_282	676	798	+	BJCDML_02072	4.8	9.5		SO:0001217, UniParc:UPI000268E5A5, UniRef:UniRef100_R9HS28, UniRef:UniRef50_R9HS28, UniRef:UniRef90_R9HS28
contig_282	8476	8718	-	BJCDML_02080	9.0	9.8		SO:0001217, UniParc:UPI000E4513A1, UniRef:UniRef100_A0A414IM88, UniRef:UniRef50_R9HSE9, UniRef:UniRef90_R9HSE9
contig_282	9174	9506	-	BJCDML_02081	11.9	8.6		
contig_283	73	372	+	BJCDML_02082	10.8	7.0		
contig_283	1345	1755	+	BJCDML_02083	15.2	6.4		
contig_284	47	316	+	BJCDML_02088	9.9	5.4	PF17676.7|Peptidase_S66C	PFAM:PF17676.7, SO:0001217, UniRef:UniRef50_UPI002003146F
contig_285	8753	9319	+	BJCDML_02095	21.6	9.8		SO:0001217, UniRef:UniRef50_UPI00227B4487, UniRef:UniRef90_UPI00227B4487
contig_286	1253	1342	+	BJCDML_02097	3.3	9.7		SO:0001217, UniParc:UPI000268E11E, UniRef:UniRef100_A0A4Y1VCM1, UniRef:UniRef50_A0A078S4X2, UniRef:UniRef90_A0A078S4X2
contig_287	1386	1613	-	BJCDML_02098	8.4	5.1		RefSeq:WP_117713862.1, SO:0001217, UniParc:UPI000E43C06D, UniRef:UniRef100_UPI000E43C06D, UniRef:UniRef50_UPI000E43C06D, UniRef:UniRef90_UPI000E43C06D
contig_287	4706	4828	-	BJCDML_02102	4.5	9.5		SO:0001217, UniRef:UniRef50_A0A173ZBB7, UniRef:UniRef90_A0A173ZBB7
contig_287	5919	6050	-	BJCDML_02104	4.9	9.5		RefSeq:WP_256372938.1, SO:0001217, UniParc:UPI0006C52592, UniRef:UniRef100_A0A173ZEE6, UniRef:UniRef50_A0A173ZEE6, UniRef:UniRef90_A0A173ZEE6
contig_288	24	2171	+	BJCDML_02105	79.3	6.5	PF00005.33|ABC_tran, PF02463.25|SMC_N, PF17755.6|UvrA_DNA-bind	PFAM:PF00005.33, PFAM:PF02463.25, PFAM:PF17755.6
contig_288	12171	12392	-	BJCDML_02115	9.1	10.0		
contig_290	310	1329	-	BJCDML_02135	36.8	5.3		
contig_291	4140	4682	+	BJCDML_02138	21.1	10.2		RefSeq:WP_005829029.1, SO:0001217, UniParc:UPI00015BF603, UniRef:UniRef100_A0A174TYU3, UniRef:UniRef50_A0A7J5HFT0, UniRef:UniRef90_A0A7J5HFT0
contig_291	11003	11308	+	BJCDML_02143	11.4	7.8		RefSeq:WP_258896245.1, SO:0001217, UniParc:UPI0006C22934, UniRef:UniRef100_A0A139K836, UniRef:UniRef50_E6SUP9, UniRef:UniRef90_E6SUP9
contig_291	11241	11444	-	BJCDML_02144	7.7	4.9		SO:0001217, UniParc:UPI0006C418AE, UniRef:UniRef100_A0A174U6G2, UniRef:UniRef50_E6SUQ0, UniRef:UniRef90_E6SUQ0
contig_291	11486	11971	+	BJCDML_02145	17.8	9.3		RefSeq:WP_057253977.1, SO:0001217, UniParc:UPI0006C5C49F, UniRef:UniRef100_A0A174U2Y5, UniRef:UniRef50_A0A174U2Y5, UniRef:UniRef90_A0A174U2Y5
contig_291	12839	13033	+	BJCDML_02148	7.4	4.6		SO:0001217, UniParc:UPI0006C05C95, UniRef:UniRef100_A0A174U7X0, UniRef:UniRef50_A0A078S2A5, UniRef:UniRef90_A0A078S2A5
contig_294	1409	1660	-	BJCDML_02169	8.9	5.1	PF00005.33|ABC_tran	PFAM:PF00005.33, SO:0001217, UniRef:UniRef50_UPI00293920A9
contig_298	5	547	+	BJCDML_02183	20.0	5.5	PF16576.10|HlyD_D23	PFAM:PF16576.10
contig_300	422	556	-	BJCDML_02186	5.1	9.3		
contig_300	7550	7699	-	BJCDML_02190	6.1	10.0		SO:0001217, UniParc:UPI0002D58901, UniRef:UniRef100_A0A078S7Q1, UniRef:UniRef50_R9IC13, UniRef:UniRef90_R9IC13
contig_300	15427	15705	-	BJCDML_02196	10.3	9.2		SO:0001217, UniRef:UniRef50_A0A397W9I3, UniRef:UniRef50_A0A6N2SNB2, UniRef:UniRef90_A0A6N2X926
contig_302	222	659	+	BJCDML_02198	17.5	10.2		RefSeq:WP_117713987.1, SO:0001217, UniParc:UPI000E443C46, UniRef:UniRef100_A0A414IDM9, UniRef:UniRef50_F3PRD9, UniRef:UniRef90_R9HP97
contig_304	30	431	+	BJCDML_02202	15.1	5.0		
contig_304	3383	4084	-	BJCDML_02207	26.5	6.1		
contig_304	4150	4398	-	BJCDML_02208	9.1	9.7		
contig_305	14	370	+	BJCDML_02209	14.0	9.8		
contig_305	2930	3124	+	BJCDML_02212	7.4	9.0		SO:0001217, UniRef:UniRef50_A0A174S7K5, UniRef:UniRef90_A0A174S7K5
contig_305	3179	3403	+	BJCDML_02213	8.5	8.0		RefSeq:WP_057087395.1, SO:0001217, UniParc:UPI0006C11BE4, UniRef:UniRef100_A0A174CWP7, UniRef:UniRef50_R9ICM7, UniRef:UniRef90_R9ICM7
contig_306	1151	1372	-	BJCDML_02233	7.9	4.5		
contig_307	8911	9066	-	BJCDML_02239	6.4	8.7		SO:0001217, UniParc:UPI0006C0133E, UniRef:UniRef100_A0A174QBT7, UniRef:UniRef50_A0A174QBT7, UniRef:UniRef90_A0A174QBT7
contig_307	10502	10690	-	BJCDML_02241	7.4	9.8		SO:0001217, UniParc:UPI0009B8944B, UniRef:UniRef100_A0A414BBV9, UniRef:UniRef50_A0A414BBV9, UniRef:UniRef90_A0A414BBV9
contig_308	1601	1807	-	BJCDML_02246	7.7	8.7		RefSeq:WP_005835857.1, SO:0001217, UniParc:UPI0001EFFFDE, UniRef:UniRef100_A0A174HLF9, UniRef:UniRef50_R9HUI7, UniRef:UniRef90_R9HUI7
contig_308	8793	9794	-	BJCDML_02255	38.6	9.3		
contig_309	28	1095	+	BJCDML_02256	41.5	8.9		
contig_311	15315	15455	-	BJCDML_02278	5.5	10.9		SO:0001217, UniParc:UPI000268E247, UniRef:UniRef100_R9I1K6, UniRef:UniRef50_R9I1K6, UniRef:UniRef90_R9I1K6
contig_311	18080	18346	-	BJCDML_02280	9.9	8.5		
contig_313	6784	7233	-	BJCDML_02289	16.5	5.6		
contig_318	8	238	+	BJCDML_02302	8.9	7.7	PF10091.15|Glycoamylase	PFAM:PF10091.15
contig_319	131	835	-	BJCDML_02303	27.7	7.8		RefSeq:WP_035448799.1, SO:0001217, UniParc:UPI0004D38FB9, UniRef:UniRef100_A0A174UX05, UniRef:UniRef50_I8W9Z3, UniRef:UniRef90_R9HPS8
contig_322	482	1051	+	BJCDML_02327	20.2	4.7		
contig_323	631	1587	-	BJCDML_02334	33.5	4.9	PF00082.27|Peptidase_S8	PFAM:PF00082.27
contig_325	10	288	+	BJCDML_02342	10.6	4.9	PF21082.3|MS_channel_3rd	PFAM:PF21082.3
contig_326	341	643	+	BJCDML_02349	11.1	5.1		
contig_328	1	1257	+	BJCDML_02365	49.5	5.7		SO:0001217, UniRef:UniRef50_UPI00227A0C6B, UniRef:UniRef90_UPI0026F2C006
contig_328	2684	2935	-	BJCDML_02366	9.5	8.5		
contig_329	574	1425	+	BJCDML_02367	29.4	5.4		
contig_329	1610	2143	-	BJCDML_02368	20.4	5.4	PF01055.32|Glyco_hydro_31_2nd, PF21365.3|Glyco_hydro_31_3rd	PFAM:PF01055.32, PFAM:PF21365.3, SO:0001217, UniRef:UniRef50_UPI0035E41A89, UniRef:UniRef90_UPI0034E251A6
contig_330	553	861	+	BJCDML_02369	11.1	4.5		SO:0001217, UniRef:UniRef50_UPI0035A09226
contig_330	1257	1478	-	BJCDML_02370	7.9	4.5		RefSeq:WP_117681728.1, SO:0001217, UniParc:UPI000E439B07, UniRef:UniRef100_A0A3E4QPB9, UniRef:UniRef50_K9EN93, UniRef:UniRef90_A0A174PB49
contig_330	4159	6573	-	BJCDML_02373	89.6	4.7		RefSeq:WP_117714059.1, SO:0001217, UniParc:UPI000E43B682, UniRef:UniRef100_UPI000E43B682, UniRef:UniRef50_UPI0019402925, UniRef:UniRef90_UPI000E43B682
contig_332	1606	2022	-	BJCDML_02380	15.9	10.1		SO:0001217, UniRef:UniRef50_R6YPE3
contig_333	11492	12067	-	BJCDML_02389	21.7	10.1		
contig_335	116	1129	+	BJCDML_02394	39.3	6.8	PF02687.27|FtsX	PFAM:PF02687.27
contig_337	213	557	+	BJCDML_02406	12.4	5.9		
contig_339	14705	15049	-	BJCDML_02425	12.7	6.2		
contig_340	13	294	+	BJCDML_02426	10.8	9.7		SO:0001217, UniRef:UniRef50_UPI0026EA32A3
contig_341	34363	34554	-	BJCDML_02460	6.7	6.2		
contig_342	1933	3009	-	BJCDML_02463	38.1	5.6		
contig_342	3298	3879	-	BJCDML_02464	20.5	4.6		
contig_343	124	384	+	BJCDML_02465	9.6	10.6	PF01476.26|LysM	PFAM:PF01476.26
contig_343	2739	2867	-	BJCDML_02467	4.8	9.8		SO:0001217, UniRef:UniRef50_A0A854C320, UniRef:UniRef90_A0A854C320
contig_346	71	328	+	BJCDML_02474	9.4	6.9		
contig_346	848	1180	-	BJCDML_02475	11.9	9.3		
contig_347	44	322	+	BJCDML_02476	10.1	6.3		
contig_347	4859	5164	-	BJCDML_02480	11.0	9.8		
contig_348	4963	5052	+	BJCDML_02485	3.4	5.9		SO:0001217, UniParc:UPI000268DDE6, UniRef:UniRef100_A0A174H816, UniRef:UniRef50_A0A174H816, UniRef:UniRef90_A0A174H816
contig_349	395	565	+	BJCDML_02486	6.1	8.5		
contig_350	25	963	+	BJCDML_02491	36.2	9.5		
contig_351	6324	7019	-	BJCDML_02495	25.1	5.6		
contig_351	7053	7598	-	BJCDML_02496	18.6	4.9		
contig_352	1704	1997	+	BJCDML_02498	10.8	9.9		RefSeq:WP_227212792.1, SO:0001217, UniParc:UPI001D070584, UniRef:UniRef100_UPI001D070584, UniRef:UniRef50_UPI00216B4863, UniRef:UniRef90_UPI00216B4863
contig_353	37	474	+	BJCDML_02506	15.7	5.4	PF14748.11|P5CR_dimer	PFAM:PF14748.11
contig_354	69	440	+	BJCDML_02514	14.3	5.6		
contig_356	9049	9498	-	BJCDML_02543	17.5	6.8		
contig_357	105	275	+	BJCDML_02544	6.8	6.5		
contig_357	3827	3991	+	BJCDML_02547	5.9	7.9		SO:0001217, UniParc:UPI0006C5D2F5, UniRef:UniRef100_A0A174Q7N2, UniRef:UniRef50_A0A174Q7N2, UniRef:UniRef90_A0A174Q7N2
contig_357	10910	11104	-	BJCDML_02554	7.7	9.1		
contig_358	94	315	+	BJCDML_02555	8.1	9.5		
contig_359	29	712	+	BJCDML_02560	24.7	4.9		SO:0001217, UniRef:UniRef50_W4PIR6
contig_359	29141	29242	-	BJCDML_02588	4.0	9.7		SO:0001217, UniParc:UPI000268E990, UniRef:UniRef100_A0A174N068, UniRef:UniRef50_E6SN27, UniRef:UniRef90_R9I4C5
contig_359	38956	39543	-	BJCDML_02599	22.6	9.4		RefSeq:WP_008665422.1, SO:0001217, UniParc:UPI0001EFFE1B, UniRef:UniRef100_A0A174S8L7, UniRef:UniRef50_E6SN38, UniRef:UniRef90_A0A374MM52
contig_360	27	680	+	BJCDML_02606	24.6	8.9		
contig_361	18	764	+	BJCDML_02615	27.9	5.2		
contig_362	177	914	+	BJCDML_02617	27.6	10.3		
contig_362	8156	8269	-	BJCDML_02623	4.4	5.6		SO:0001217, UniRef:UniRef50_A0A174JGT8, UniRef:UniRef90_A0A174JGT8
contig_365	2618	2758	+	BJCDML_02639	5.6	7.8		SO:0001217, UniParc:UPI0002FBC53D, UniRef:UniRef100_A0A174V7P4, UniRef:UniRef50_A0A174V7P4, UniRef:UniRef90_A0A174V7P4
contig_365	4653	5066	-	BJCDML_02643	15.6	10.0		
contig_366	8027	8263	+	BJCDML_02650	9.4	10.1		SO:0001217, UniParc:UPI00015BF4DF, UniRef:UniRef100_A0A174AY77, UniRef:UniRef50_A0A414BGR0, UniRef:UniRef90_A0A414BGR0
contig_366	9828	10247	-	BJCDML_02654	15.2	4.5		
contig_369	26	301	+	BJCDML_02674	11.1	9.0		
contig_370	15	1508	+	BJCDML_02677	55.6	6.3	PF06964.18|Alpha-L-AF_C, PF22848.2|ASD1_dom	PFAM:PF06964.18, PFAM:PF22848.2
contig_371	97	549	+	BJCDML_02681	17.6	4.6		SO:0001217, UniParc:UPI0001AFC93D, UniRef:UniRef100_A0A1M5D5F7, UniRef:UniRef50_S0F7T4, UniRef:UniRef90_R9HWH6
contig_371	546	947	+	BJCDML_02682	15.8	9.2		RefSeq:WP_005680024.1, SO:0001217, UniParc:UPI0001AFC93E, UniRef:UniRef100_I9SG17, UniRef:UniRef50_A0A414KU73, UniRef:UniRef90_I9SG17
contig_373	70	390	+	BJCDML_02692	12.7	6.3		
contig_373	1046	1504	-	BJCDML_02694	17.0	6.7		
contig_376	14412	14840	-	BJCDML_02722	16.3	9.1		RefSeq:WP_117713745.1, SO:0001217, UniParc:UPI000E42FF73, UniRef:UniRef100_A0A4P6RGJ7, UniRef:UniRef50_A0A3E5ENH7, UniRef:UniRef90_A0A3E5ENH7
contig_377	11088	11381	-	BJCDML_02736	10.4	5.4		
contig_378	4025	4897	-	BJCDML_02738	31.7	4.3		
contig_381	715	1359	+	BJCDML_02742	24.0	9.6		
contig_381	3614	3985	-	BJCDML_02744	13.3	8.7		
contig_384	258	620	+	BJCDML_02747	13.3	9.9		
contig_384	7850	8002	-	BJCDML_02754	5.8	10.2		SO:0001217, UniParc:UPI000268E22A, UniRef:UniRef100_R9I580, UniRef:UniRef50_R9I580, UniRef:UniRef90_R9I580
contig_385	98	553	+	BJCDML_02756	16.6	6.9	PF00425.24|Chorismate_bind	PFAM:PF00425.24
contig_387	126	839	+	BJCDML_02766	26.3	5.9		
contig_388	43	702	+	BJCDML_02768	24.3	5.5	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_388	12632	12919	-	BJCDML_02776	10.6	4.3		SO:0001217, UniRef:UniRef50_A0A1V5MQI0
contig_390	518	853	+	BJCDML_02783	12.1	5.5		
contig_390	6944	7042	-	BJCDML_02789	3.8	6.7		SO:0001217, UniParc:UPI000268E9BC, UniRef:UniRef100_A0A174FMC5, UniRef:UniRef50_A0A174FMC5, UniRef:UniRef90_A0A174FMC5
contig_391	486	614	+	BJCDML_02790	5.1	9.9		
contig_391	2182	3426	-	BJCDML_02792	47.2	5.9		RefSeq:WP_057255945.1, SO:0001217, UniParc:UPI0006C35218, UniRef:UniRef100_A0A173XYA4, UniRef:UniRef50_A0A173XYA4, UniRef:UniRef90_A0A173XYA4
contig_391	5901	6359	-	BJCDML_02796	17.4	5.9		
contig_392	21	326	+	BJCDML_02797	11.9	9.5		
contig_392	1541	1687	+	BJCDML_02800	5.6	9.8		SO:0001217, UniParc:UPI00033A2618, UniRef:UniRef100_A0A174MZ57, UniRef:UniRef50_A0A174MZ57, UniRef:UniRef90_A0A174MZ57
contig_393	63	431	+	BJCDML_02802	14.0	6.0		
contig_393	558	809	+	BJCDML_02803	9.4	4.7		
contig_394	1	573	+	BJCDML_02814	20.8	5.0		
contig_398	158	1255	+	BJCDML_02858	41.0	6.4		SO:0001217, UniRef:UniRef50_R6NH25
contig_399	100	1875	+	BJCDML_02860	67.1	9.9		
contig_399	3506	3691	-	BJCDML_02862	7.0	9.6		
contig_400	2589	2930	-	BJCDML_02867	13.5	5.9		RefSeq:WP_117714061.1, SO:0001217, UniParc:UPI000E453006, UniRef:UniRef100_UPI000E453006, UniRef:UniRef50_U6RMK1, UniRef:UniRef90_A0A413WYL6
contig_400	4177	5196	-	BJCDML_02869	37.2	4.8	PF13306.12|LRR_5	PFAM:PF13306.12
contig_403	319	858	-	BJCDML_02882	20.0	8.9		
contig_403	1431	2141	-	BJCDML_02883	25.8	9.9		
contig_404	29	361	+	BJCDML_02884	11.5	4.9	PF18291.6|HU-HIG	PFAM:PF18291.6
contig_405	35	619	+	BJCDML_02887	20.4	6.1	PF12508.14|Transposon_TraM	PFAM:PF12508.14
contig_408	511	819	+	BJCDML_02902	11.1	5.7		
contig_408	907	1653	+	BJCDML_02903	27.3	5.1		
contig_408	1847	2401	-	BJCDML_02904	21.4	5.6		SO:0001217, UniParc:UPI000E44DB85, UniRef:UniRef100_A0A3A5RRG4, UniRef:UniRef50_A0A139JZU2, UniRef:UniRef90_A0A139JZU2
contig_409	665	1174	-	BJCDML_02906	18.6	5.8		
contig_412	3905	4411	-	BJCDML_02939	18.6	5.1	PF00006.31|ATP-synt_ab, PF22919.1|ATP-synt_VA_C	PFAM:PF00006.31, PFAM:PF22919.1
contig_413	1128	1556	+	BJCDML_02940	16.9	11.0		
contig_414	3037	3210	+	BJCDML_02946	7.0	6.1		SO:0001217, UniRef:UniRef50_A0A174MKT8, UniRef:UniRef90_A0A174MKT8
contig_415	9	962	+	BJCDML_02957	34.7	5.1		
contig_416	12910	13203	-	BJCDML_02970	10.6	4.1		
contig_417	495	1010	+	BJCDML_02971	20.0	8.3		
contig_417	8074	8337	-	BJCDML_02976	9.7	5.7		
contig_421	7658	7846	-	BJCDML_03000	6.7	4.4		
contig_423	113	883	+	BJCDML_03022	29.4	9.1	PF01757.29|Acyl_transf_3	PFAM:PF01757.29
contig_423	1816	2079	-	BJCDML_03024	9.9	5.8		
contig_424	3722	3955	-	BJCDML_03028	8.5	5.2	PF02272.25|DHHA1	PFAM:PF02272.25
contig_425	54	1193	+	BJCDML_03029	43.0	5.3	PF00759.25|Glyco_hydro_9	PFAM:PF00759.25
contig_425	6778	7047	-	BJCDML_03036	10.1	6.8		SO:0001217, UniParc:UPI0001BEE2B6, UniRef:UniRef100_R9HTW8, UniRef:UniRef50_R9HTW8, UniRef:UniRef90_R9HTW8
contig_425	28441	28611	-	BJCDML_03055	6.6	12.0		SO:0001217, UniParc:UPI000268E209, UniRef:UniRef100_R9HU52, UniRef:UniRef50_R9HU52, UniRef:UniRef90_R9HU52
contig_428	28612	28890	-	BJCDML_03087	10.3	6.0		
contig_428	29503	29988	-	BJCDML_03088	18.2	6.4		
contig_429	10	366	+	BJCDML_03089	12.8	9.9		
contig_429	736	957	+	BJCDML_03090	8.5	9.7		
contig_429	7077	7385	-	BJCDML_03096	12.0	9.2		SO:0001217, UniParc:UPI00015BD91D, UniRef:UniRef100_A0A412MMI2, UniRef:UniRef50_A0A6I0HY39, UniRef:UniRef90_A0A6I0HY39
contig_429	7492	7635	-	BJCDML_03097	5.6	5.2		RefSeq:WP_225982629.1, SO:0001217, UniParc:UPI0003056952, UniRef:UniRef100_A0A3E4XME7, UniRef:UniRef50_A0A139JV96, UniRef:UniRef90_A0A139JV96
contig_430	307	552	+	BJCDML_03098	9.6	10.7		
contig_430	4048	4605	-	BJCDML_03102	21.2	10.0	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
