# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_124	cds	1413	2816	-	DCGIOH_00340	tig	trigger factor	EC:5.2.1.8, GO:0003755, GO:0005854, GO:0015031, GO:0051082, GO:0051083, SO:0001217, UniRef:UniRef50_R5N573, UniRef:UniRef90_R5N573
contig_124	cds	2891	3586	-	DCGIOH_00341		Metallophosphoesterase	KEGG:K07099, SO:0001217, UniParc:UPI00033EAAC7, UniRef:UniRef100_R5N6C5, UniRef:UniRef50_A0A096B8K9, UniRef:UniRef90_R5N6C5
contig_124	cds	3630	4343	-	DCGIOH_00342		hypothetical protein	PFAM:PF24857.1
contig_125	cds	17	1837	-	DCGIOH_00343		(pseudo) N-6 DNA methylase	SO:0001217, UniRef:UniRef50_A0A1M6UVI7, UniRef:UniRef90_UPI002ED11B3F
contig_127	cds	624	1724	-	DCGIOH_00344	hemW	radical SAM family heme chaperone HemW	GO:0005737, GO:0006779, GO:0051539, GO:0051989, SO:0001217, UniRef:UniRef50_A0A410Q790, UniRef:UniRef90_A0A9D9T199
contig_127	cds	1717	3387	-	DCGIOH_00345	lepA	translation elongation factor 4	EC:3.6.5.n1, GO:0003924, GO:0005525, SO:0001217, UniRef:UniRef50_Q892Q6, UniRef:UniRef90_A0A3C2DVP4
contig_128	cds	209	2431	-	DCGIOH_00346		DUF5696 domain-containing protein	SO:0001217, UniRef:UniRef50_R5MKQ4, UniRef:UniRef90_R5MKQ4
contig_128	cds	2541	3230	-	DCGIOH_00347		N-acetylmuramoyl-L-alanine amidase	EC:3.5.1.28, KEGG:K01448, SO:0001217, UniRef:UniRef50_R5MRI0, UniRef:UniRef90_R5MRI0
contig_128	cds	4045	4455	-	DCGIOH_00348		hypothetical protein	
contig_129	cds	156	389	-	DCGIOH_00349		hypothetical protein	
contig_130	cds	732	1400	-	DCGIOH_00350		hypothetical protein	
contig_131	cds	205	642	-	DCGIOH_00351		Phage tail protein	SO:0001217, UniParc:UPI00033F84C4, UniRef:UniRef100_A0A9E0JN15, UniRef:UniRef50_A0A9E0JN15, UniRef:UniRef90_A0A9E0JN15
contig_131	cds	643	978	-	DCGIOH_00352		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3C2DTD5, UniRef:UniRef90_A0A3C2DTD5
contig_133	cds	36	548	+	DCGIOH_00353		hypothetical protein	PFAM:PF00403.32
contig_133	cds	616	1650	-	DCGIOH_00354		hypothetical protein	
contig_134	cds	566	1099	-	DCGIOH_00355		hypothetical protein	
contig_135	cds	161	403	+	DCGIOH_00356		hypothetical protein	
contig_136	cds	275	805	+	DCGIOH_00357		Energy-coupling factor transport system substrate-specific component	KEGG:K16929, SO:0001217, UniRef:UniRef50_A0A3D5TPS7, UniRef:UniRef90_A0A8I1J7D8
contig_136	cds	935	1174	-	DCGIOH_00358		hypothetical protein	
contig_137	cds	230	808	-	DCGIOH_00359	tetR	Transcriptional regulator TetR family	SO:0001217, UniRef:UniRef50_A0A6N2Y603, UniRef:UniRef90_R5MKP1
contig_137	cds	1587	2045	-	DCGIOH_00360		hypothetical protein	
contig_138	cds	176	1918	+	DCGIOH_00361		NADH-dependent [FeFe] hydrogenase, group A6	SO:0001217, UniRef:UniRef50_A0A140LAJ5, UniRef:UniRef90_A0A8I1LTI6
contig_138	cds	2086	2502	-	DCGIOH_00362		SRPBCC family protein	SO:0001217, UniRef:UniRef50_A0A9D9ZGS5, UniRef:UniRef90_A0A9D9ZGS5
contig_138	cds	2700	3056	-	DCGIOH_00363		GGGtGRT protein	SO:0001217, UniRef:UniRef50_A0A1V4V802, UniRef:UniRef90_A0A645J4X5
contig_139	cds	144	1073	+	DCGIOH_00364	tsf	translation elongation factor Ts	GO:0003746, GO:0006414, SO:0001217, UniRef:UniRef50_A0A1C6BIU6, UniRef:UniRef90_R5N1R7
contig_139	cds	1312	2031	+	DCGIOH_00365		Cell wall hydrolase/autolysin	EC:3.5.1.28, KEGG:K01448, SO:0001217, UniRef:UniRef50_A0A1V5RZW9, UniRef:UniRef90_R5MN84
contig_139	cds	2034	3407	+	DCGIOH_00366	radA	DNA repair protein RadA	GO:0003684, GO:0005524, GO:0006281, SO:0001217, UniParc:UPI001ACABABD, UniRef:UniRef100_A0A8I1IXM4, UniRef:UniRef50_A0A2U1CDZ4, UniRef:UniRef90_R5MHE0
contig_139	cds	3409	4164	+	DCGIOH_00367		DUF6873 domain-containing protein	SO:0001217, UniRef:UniRef50_R5N0M6, UniRef:UniRef90_R5N0M6
contig_139	cds	4189	4446	+	DCGIOH_00368		hypothetical protein	SO:0001217, UniRef:UniRef50_R5N1S3, UniRef:UniRef90_R5N1S3
contig_140	cds	82	351	+	DCGIOH_00369	rnpM	RNase P modulator RnpM	KEGG:K07742, SO:0001217, UniParc:UPI00028103ED, UniRef:UniRef100_A0A9D9T1K6, UniRef:UniRef50_A6TRK9, UniRef:UniRef90_A0A3C2DWD6
contig_140	cds	344	631	+	DCGIOH_00370		hypothetical protein	PFAM:PF01248.31
contig_140	cds	666	3032	+	DCGIOH_00371	infB	translation initiation factor IF-2	GO:0003743, GO:0003924, GO:0005525, GO:0005737, GO:0006413, KEGG:K02519, SO:0001217, UniRef:UniRef50_B2TJ55, UniRef:UniRef90_A0A3C2DY95
contig_140	cds	3060	3422	+	DCGIOH_00372	rbfA	30S ribosome-binding factor RbfA	GO:0006364, KEGG:K02834, SO:0001217, UniParc:UPI000281015F, UniRef:UniRef100_A0A9D9T2M9, UniRef:UniRef50_B0PH14, UniRef:UniRef90_A0A3C2DWX3
contig_140	cds	3406	4380	+	DCGIOH_00373		Exopolyphosphatase-related proteins	EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, SO:0001217, UniRef:UniRef50_R5MK74, UniRef:UniRef90_R5MK74
contig_141	cds	52	531	+	DCGIOH_00374		hypothetical protein	PFAM:PF00924.24, PFAM:PF21082.3
contig_141	cds	545	754	+	DCGIOH_00375		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A9D9ZIQ7
contig_141	tRNA	903	979	+	DCGIOH_00376	trnR	tRNA-Arg(tct)	SO:0001036
contig_141	tRNA	989	1065	+	DCGIOH_00377	trnH	tRNA-His(gtg)	SO:0000262
contig_141	tRNA	1138	1212	+	DCGIOH_00378	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_142	cds	567	2570	-	DCGIOH_00379		Ribonuclease J	SO:0001217, UniRef:UniRef50_A0A1C6CNR4, UniRef:UniRef90_R5MN04
contig_143	cds	165	611	+	DCGIOH_00380		hypothetical protein	
contig_145	cds	225	506	+	DCGIOH_00381		hypothetical protein	
contig_145	cds	852	1049	+	DCGIOH_00382		hypothetical protein	
contig_146	cds	143	430	+	DCGIOH_00383		hypothetical protein	
contig_146	cds	699	1424	-	DCGIOH_00384		hypothetical protein	PFAM:PF13508.13
contig_146	cds	1418	2428	-	DCGIOH_00385		Cellulase M and related proteins	SO:0001217, UniRef:UniRef50_A0A078KR54, UniRef:UniRef90_R5MP37
contig_146	cds	2421	3443	-	DCGIOH_00386		M42 glutamyl aminopeptidase	SO:0001217, UniParc:UPI00033AC167, UniRef:UniRef100_R5MIA2, UniRef:UniRef50_R5MIA2, UniRef:UniRef90_R5MIA2
contig_146	cds	3564	4850	-	DCGIOH_00387		GHMP kinase N-terminal domain protein	SO:0001217, UniRef:UniRef50_A0A174MH24, UniRef:UniRef90_R5N3R4
contig_146	cds	4847	5608	-	DCGIOH_00388		TVP38/TMEM64 family membrane protein	SO:0001217, UniRef:UniRef50_A0A348P2I7, UniRef:UniRef90_A0A3C2DWE2
contig_146	cds	5799	6761	+	DCGIOH_00389		D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein	SO:0001217, UniParc:UPI001B61D01C, UniRef:UniRef100_A0A9D9ZK55, UniRef:UniRef50_H1Q3T8, UniRef:UniRef90_R5MJD1
contig_146	cds	6869	7312	-	DCGIOH_00390		hypothetical protein	
contig_148	cds	301	987	+	DCGIOH_00391	sigK	RNA polymerase sporulation sigma factor SigK	GO:0003677, GO:0003700, GO:0006352, GO:0006355, GO:0016987, KEGG:K03091, SO:0001217, UniParc:UPI001AD3F796, UniRef:UniRef100_A0A9E0JQN9, UniRef:UniRef50_B0P7P6, UniRef:UniRef90_A0A3C2DWM7
contig_148	rRNA	1036	1152	-	DCGIOH_00392	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_148	cds	1272	1772	-	DCGIOH_00393		Flavin reductase like domain-containing protein	SO:0001217, UniParc:UPI001AD48973, UniRef:UniRef100_A0A8I1J1L9, UniRef:UniRef50_C0B6A8, UniRef:UniRef90_R5MGQ4
contig_148	cds	1834	2502	+	DCGIOH_00394		Hydrolase	SO:0001217, UniParc:UPI000E8DDAD1, UniRef:UniRef100_A0A356PW37, UniRef:UniRef50_A0A2A7MND6, UniRef:UniRef90_A0A356PW37
contig_148	cds	2506	3015	-	DCGIOH_00395	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	EC:2.1.1.207, GO:0006400, GO:0008175, KEGG:K03216, SO:0001217, UniParc:UPI000336297C, UniRef:UniRef100_A0A9D9T178, UniRef:UniRef50_E6UFY0, UniRef:UniRef90_A0A3C2DUF6
contig_149	ncRNA-region	906	1008	-			SAM riboswitch aptamer (S box leader)	RFAM:RF00162, SO:0000140
contig_149	cds	1067	1795	-	DCGIOH_00396		Riboflavin transporter	KEGG:K23675, SO:0001217, UniRef:UniRef50_A0A173RJU2, UniRef:UniRef90_R5MYZ5
contig_149	ncRNA-region	1780	1892	-			FMN riboswitch aptamer (RFN element)	RFAM:RF00050, SO:0000035
contig_149	cds	1954	2622	-	DCGIOH_00397		Phosphohexomutase	SO:0001217, UniRef:UniRef50_A0A3D4I140
contig_150	cds	822	3653	+	DCGIOH_00398		hypothetical protein	PFAM:PF00404.24
contig_150	cds	3736	4665	-	DCGIOH_00399		DUF2804 domain-containing protein	SO:0001217, UniRef:UniRef50_R5MHQ2, UniRef:UniRef90_R5MHQ2
contig_151	cds	79	198	-	DCGIOH_00400		hypothetical protein	
contig_151	cds	257	1405	-	DCGIOH_00401		Cysteine desulfurase family protein	SO:0001217, UniRef:UniRef50_R5ME74, UniRef:UniRef90_R5ME74
contig_151	cds	1402	1623	-	DCGIOH_00402		DUF3343 domain-containing protein	SO:0001217, UniParc:UPI00033F29A5, UniRef:UniRef100_A0A9E0NPS9, UniRef:UniRef50_A0A9E0NPS9, UniRef:UniRef90_A0A9E0NPS9
contig_152	cds	150	530	+	DCGIOH_00403		DUF4363 domain-containing protein	SO:0001217, UniRef:UniRef50_R5MK68, UniRef:UniRef90_R5MK68
contig_152	cds	527	901	-	DCGIOH_00404		hypothetical protein	
contig_153	cds	916	1755	+	DCGIOH_00405		hypothetical protein	
contig_153	cds	2097	2411	-	DCGIOH_00406		rRNA methylase putative group 3	SO:0001217, UniRef:UniRef50_A0A1G3M369, UniRef:UniRef90_R5MIN0
contig_154	cds	69	608	+	DCGIOH_00407		DUF4190 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9D9ZJ78, UniRef:UniRef90_A0A9D9ZJ78
contig_154	cds	693	1220	-	DCGIOH_00408	hpf	ribosome hibernation-promoting factor, HPF/YfiA family	GO:0005840, GO:0045182, KEGG:K05808, SO:0001217, UniParc:UPI000EBF2F37, UniRef:UniRef100_A0A3D5LKL4, UniRef:UniRef50_B0PAJ5, UniRef:UniRef90_A0A3C2DW34
contig_154	cds	1416	1592	-	DCGIOH_00409		Fumarate hydratase alpha subunit	SO:0001217, UniRef:UniRef50_R6H261
contig_155	cds	176	367	+	DCGIOH_00410		hypothetical protein	
contig_155	cds	438	1478	-	DCGIOH_00411	rlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	EC:2.1.1.192, GO:0008757, GO:0016433, GO:0030488, GO:0070475, KEGG:K06941, SO:0001217, UniRef:UniRef50_A0A1C6GVA8, UniRef:UniRef90_R5MY15
contig_155	cds	1481	2758	-	DCGIOH_00412	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	EC:2.1.1.176, GO:0001510, GO:0003723, GO:0006355, GO:0008168, KEGG:K03500, SO:0001217, UniRef:UniRef50_A0A8I1IXJ6, UniRef:UniRef90_A0A8I1IXJ6
contig_155	cds	2762	3451	-	DCGIOH_00413		Peptidase	KEGG:K06973, SO:0001217, UniParc:UPI000E82C506, UniRef:UniRef100_A0A356PW00, UniRef:UniRef50_R6NWB4, UniRef:UniRef90_A0A3C2DYG2
contig_155	cds	3464	4390	-	DCGIOH_00414	fmt	methionyl-tRNA formyltransferase	EC:2.1.2.9, GO:0004479, GO:0005737, GO:0071951, SO:0001217, UniRef:UniRef50_A0A3D0VZ32, UniRef:UniRef90_R5MX05
contig_155	cds	4402	4887	-	DCGIOH_00415	def	peptide deformylase	EC:3.5.1.88, GO:0036211, GO:0042586, KEGG:K01462, SO:0001217, UniRef:UniRef50_A3DCX4, UniRef:UniRef90_A0A3C2DWS6
contig_155	cds	4898	7087	-	DCGIOH_00416	priA	primosomal protein N'	EC:5.6.2.4, GO:0003677, GO:0003678, GO:0006260, GO:0032508, KEGG:K04066, SO:0001217, UniRef:UniRef50_A0A3D4ZNT8, UniRef:UniRef90_R5MJJ7
contig_156	cds	599	1099	-	DCGIOH_00417		hypothetical protein	
contig_157	cds	206	622	+	DCGIOH_00418		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI00148EBA88
contig_157	cds	643	873	+	DCGIOH_00419		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9E6XR69, UniRef:UniRef90_UPI0018AC3B69
contig_157	cds	878	1084	+	DCGIOH_00420		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0018AAA524, UniRef:UniRef90_UPI0018AAA524
contig_157	cds	1086	2510	+	DCGIOH_00421		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0018A8A773
contig_157	cds	2618	3319	+	DCGIOH_00422		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7U3MW61
contig_158	cds	5	454	+	DCGIOH_00423		hypothetical protein	PFAM:PF02775.26
contig_158	cds	571	1221	-	DCGIOH_00424		hypothetical protein	PFAM:PF24877.1
contig_159	cds	468	1145	-	DCGIOH_00425		GtrA-like protein domain-containing protein	SO:0001217, UniRef:UniRef50_R5MLZ0, UniRef:UniRef90_R5MLZ0
contig_159	cds	1359	3800	-	DCGIOH_00426		carbamoyl-phosphate synthase (ammonia)	SO:0001217, UniRef:UniRef50_A0A3D3FFH3
contig_160	cds	843	1604	+	DCGIOH_00427		hypothetical protein	SO:0001217, UniRef:UniRef50_R6PQH5
contig_160	cds	1653	2696	-	DCGIOH_00428		Glycosyltransferase group 1 family protein	SO:0001217, UniRef:UniRef50_A0A4P6LRX8, UniRef:UniRef90_R6NLF8
contig_160	cds	2932	3123	-	DCGIOH_00429		hypothetical protein	PFAM:PF24749.2, SO:0001217, UniParc:UPI000335F6C8, UniRef:UniRef100_A0A943PIW9, UniRef:UniRef50_A0A329U542, UniRef:UniRef90_A0A943PIW9
contig_160	cds	3762	3857	-	DCGIOH_00430		hypothetical protein	
contig_160	cds	3857	4162	-	DCGIOH_00431		hypothetical protein	
contig_160	cds	4166	4489	-	DCGIOH_00432		DUF4406 domain-containing protein	SO:0001217, UniRef:UniRef50_C0BA50
contig_160	cds	4502	4756	-	DCGIOH_00433		hypothetical protein	
contig_160	cds	4758	5744	-	DCGIOH_00434		MurNAc-LAA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D1I1G0
contig_160	cds	5747	6019	-	DCGIOH_00435		Phage protein	SO:0001217, UniRef:UniRef50_Q835B8
contig_160	cds	6021	6356	-	DCGIOH_00436		hypothetical protein	
contig_161	cds	471	1073	-	DCGIOH_00437		Cytidylate kinase-like family protein	SO:0001217, UniParc:UPI0002813878, UniRef:UniRef100_A0A8I1J6E4, UniRef:UniRef50_D4MP49, UniRef:UniRef90_A0A8I1J6E4
contig_161	tRNA	1250	1336	-	DCGIOH_00438	trnL	tRNA-Leu(caa)	SO:0000264
contig_161	cds	1456	2004	-	DCGIOH_00439		hypothetical protein	
contig_162	cds	4	1023	+	DCGIOH_00440		Homoaconitase large subunit	SO:0001217, UniRef:UniRef50_A0A1V5VJR7
contig_162	cds	1037	2206	+	DCGIOH_00441		Putative isocitrate dehydrogenase	SO:0001217, UniRef:UniRef50_A0AA35SJL5, UniRef:UniRef90_R5N0K9
contig_162	cds	2220	2852	+	DCGIOH_00442		redox-sensing transcriptional repressor Rex	GO:0045892, GO:0051775, KEGG:K01926, RefSeq:WP_021972889.1, SO:0001217, UniParc:UPI000338CB94, UniRef:UniRef100_A0A8I1LTR4, UniRef:UniRef50_Q97FM3, UniRef:UniRef90_A0A8I1LTR4
contig_163	cds	114	953	+	DCGIOH_00443		ParB/Sulfiredoxin domain-containing protein	RefSeq:WP_004330172.1, SO:0001217, UniParc:UPI0001657F4D, UniRef:UniRef100_B0MW61, UniRef:UniRef50_B0MW61, UniRef:UniRef90_B0MW61
contig_163	cds	1018	2679	-	DCGIOH_00444		Resolvase	KEGG:K06400, RefSeq:WP_004330171.1, SO:0001217, UniParc:UPI0001657ED7, UniRef:UniRef100_B0MW60, UniRef:UniRef50_B0MW60, UniRef:UniRef90_B0MW60
contig_163	cds	3053	4141	-	DCGIOH_00445		DUF4435 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y3VJW3, UniRef:UniRef90_B0MW58
contig_164	cds	16	642	+	DCGIOH_00446		hypothetical protein	PFAM:PF02142.27
contig_164	cds	660	1421	+	DCGIOH_00447		Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	SO:0001217, UniRef:UniRef50_R5N5E7, UniRef:UniRef90_R5N5E7
contig_164	cds	1421	2332	+	DCGIOH_00448		dihydroorotate dehydrogenase	EC:1.3.1.14, GO:0004152, GO:0006221, SO:0001217, UniRef:UniRef50_D4LE76, UniRef:UniRef90_R5MSU8
contig_164	cds	2326	2745	+	DCGIOH_00449	ruvX	Holliday junction resolvase RuvX	EC:3.1.21.10, GO:0006364, SO:0001217, UniParc:UPI0003373819, UniRef:UniRef100_R5N6J9, UniRef:UniRef50_A0A7C6NBS7, UniRef:UniRef90_A0A9D9ZEI5
contig_164	cds	2814	3875	-	DCGIOH_00450	fkbM	Methyltransferase FkbM family	SO:0001217, UniRef:UniRef50_R5MM10, UniRef:UniRef90_R5MM10
contig_165	cds	18	581	+	DCGIOH_00451		XTP/dITP diphosphatase	EC:3.6.1.66, GO:0009143, GO:0047429, KEGG:K01519, SO:0001217, UniParc:UPI0002812C2D, UniRef:UniRef100_A0A9D9ZDV2, UniRef:UniRef50_A0A1T4WDP6, UniRef:UniRef90_A0A9D9ZDV2
contig_165	cds	604	900	+	DCGIOH_00452		CRM domain-containing protein	SO:0001217, UniRef:UniRef50_R5N231, UniRef:UniRef90_R5N231
contig_165	cds	897	1523	+	DCGIOH_00453		putative nicotinate-nucleotide adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A9D9ZI58
contig_165	cds	1504	2091	+	DCGIOH_00454	yqeK	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	EC:3.6.1.41, SO:0001217, UniRef:UniRef50_A0A9D9T1W6, UniRef:UniRef90_A0A9D9T1W6
contig_165	cds	2088	2441	+	DCGIOH_00455	rsfS	ribosome silencing factor	GO:0017148, GO:0043022, SO:0001217, UniRef:UniRef50_A0A1Y4ES59, UniRef:UniRef90_A0A9E0JL56
contig_165	cds	3041	3787	-	DCGIOH_00456		hypothetical protein	
contig_166	cds	13	618	+	DCGIOH_00457		hypothetical protein	
contig_167	cds	52	360	+	DCGIOH_00458		hypothetical protein	PFAM:PF14751.11
contig_167	cds	426	1007	+	DCGIOH_00459	yfbR	5'-deoxynucleotidase	EC:3.1.3.89, GO:0002953, KEGG:K08722, SO:0001217, UniParc:UPI00033EC680, UniRef:UniRef100_A0A356PWH4, UniRef:UniRef50_A0A1C5SH93, UniRef:UniRef90_A0A356PWH4
contig_167	cds	1477	1659	-	DCGIOH_00460		hypothetical protein	
contig_168	tRNA	4	79	+	DCGIOH_00461	trnW	tRNA-Trp(cca)	SO:0000271
contig_168	cds	373	1062	-	DCGIOH_00462		hypothetical protein	
contig_169	cds	255	1529	-	DCGIOH_00463		Peptidase	SO:0001217, UniRef:UniRef50_R6QND3, UniRef:UniRef90_A0A3C2DVC5
contig_169	cds	1598	2530	-	DCGIOH_00464	der	ribosome biogenesis GTPase Der	EC:3.6.5.-, GO:0003924, GO:0005525, GO:0005737, GO:0042254, GO:0043022, KEGG:K03977, SO:0001217, UniRef:UniRef50_R5N5V3, UniRef:UniRef90_R5N5V3
contig_170	cds	214	621	+	DCGIOH_00465		hypothetical protein	
contig_170	cds	618	2915	-	DCGIOH_00466		Gram-positive signal peptide protein YSIRK family / gram positive anchor multi-domain protein	EC:3.2.1.51, KEGG:K15923, SO:0001217, UniRef:UniRef50_R5MFZ7, UniRef:UniRef90_R5MFZ7
contig_170	cds	3136	3651	+	DCGIOH_00467	queT	QueT transporter family protein	SO:0001217, UniRef:UniRef50_A0A4Z0Y9U7, UniRef:UniRef90_A0A3D5LLY4
contig_170	cds	3773	4444	+	DCGIOH_00468		Stage 0 sporulation A-like protein	SO:0001217, UniParc:UPI000E8A632C, UniRef:UniRef100_A0A9E0ELW5, UniRef:UniRef50_R6NKF2, UniRef:UniRef90_R5MG01
contig_170	cds	4447	5907	+	DCGIOH_00469		histidine kinase	SO:0001217, UniRef:UniRef50_A0A928KU00, UniRef:UniRef90_R5N087
contig_170	cds	5927	6628	+	DCGIOH_00470	comF	ComF family protein	KEGG:K02242, SO:0001217, UniRef:UniRef50_A0A348P425, UniRef:UniRef90_A0A3C2DWF1
contig_171	cds	150	941	-	DCGIOH_00471		GNAT-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C2DYR0, UniRef:UniRef90_A0A9D9ZHB0
contig_171	cds	957	1655	-	DCGIOH_00472	pflA	pyruvate formate-lyase-activating protein	EC:1.97.1.4, GO:0043365, SO:0001217, UniRef:UniRef50_A0A4Z0Y9S7, UniRef:UniRef90_A0A9D9ZH52
contig_171	cds	1724	2512	+	DCGIOH_00473		Acid sugar phosphatase	SO:0001217, UniRef:UniRef50_A0A1V5TQY3, UniRef:UniRef90_R5MLS1
contig_171	cds	2612	4090	-	DCGIOH_00474	spoIVA	stage IV sporulation protein A	GO:0030436, KEGG:K06398, SO:0001217, UniRef:UniRef50_A0A3D2AB18, UniRef:UniRef90_R5MGL5
contig_171	cds	4104	5636	-	DCGIOH_00475		PF12673 domain protein	SO:0001217, UniRef:UniRef50_R5N066, UniRef:UniRef90_R5N066
contig_171	cds	5944	6360	+	DCGIOH_00476		Fe2+/Zn2+ uptake regulation proteins	SO:0001217, UniRef:UniRef50_R5MZ55, UniRef:UniRef90_R5MZ55
contig_171	cds	6380	6925	+	DCGIOH_00477		Rubrerythrin	KEGG:K19824, SO:0001217, UniRef:UniRef50_A0A2A7MG57, UniRef:UniRef90_R5MFX7
contig_172	cds	25	930	+	DCGIOH_00478		hypothetical protein	
contig_172	cds	927	1118	+	DCGIOH_00479	xseB	exodeoxyribonuclease VII small subunit	EC:3.1.11.6, GO:0006308, GO:0008855, GO:0009318, SO:0001217, UniParc:UPI000280F8ED, UniRef:UniRef100_A0A9D9T230, UniRef:UniRef50_A0A355X3R9, UniRef:UniRef90_A0A9D9T230
contig_173	cds	164	478	+	DCGIOH_00480		hypothetical protein	PFAM:PF18389.7
contig_173	cds	487	1026	+	DCGIOH_00481		Catalase	SO:0001217, UniRef:UniRef50_E6UIC2, UniRef:UniRef90_A0A3C2DWJ8
contig_173	cds	1063	1944	-	DCGIOH_00482	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_S1QXR1, UniRef:UniRef90_R5MRP4
contig_173	cds	2061	2336	+	DCGIOH_00483		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A350XVH3, UniRef:UniRef90_A0A9D9ZEJ9
contig_173	cds	2436	3395	-	DCGIOH_00484		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A9E0K5R5, UniRef:UniRef90_A0A9E0K5R5
contig_173	cds	3737	4354	-	DCGIOH_00485		(pseudo) MFS transporter	SO:0001217, UniRef:UniRef50_A0A3D2TPL4, UniRef:UniRef90_A0A3C2DW13
contig_174	cds	14	199	+	DCGIOH_00486		hypothetical protein	PFAM:PF02913.24
contig_174	cds	432	938	+	DCGIOH_00487	bilS	flavodoxin family protein BilS	GO:0010181, SO:0001217, UniRef:UniRef50_B7AWJ5, UniRef:UniRef90_R5MFG3
contig_174	tRNA	1041	1114	+	DCGIOH_00488	trnG	tRNA-Gly(ccc)	SO:0000260
contig_175	cds	84	506	+	DCGIOH_00489		hypothetical protein	
contig_175	cds	586	1092	+	DCGIOH_00490		DUF5640 domain-containing protein	SO:0001217, UniParc:UPI0003410C34, UniRef:UniRef100_A0A9D9X7T0, UniRef:UniRef50_A0A3C2DW76, UniRef:UniRef90_A0A3C2DW76
contig_175	ncRNA-region	1140	1349	+			T-box leader	RFAM:RF00230, SO:0000140
contig_175	cds	1403	2605	+	DCGIOH_00491		Valine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A356XEF0
contig_176	cds	83	544	+	DCGIOH_00492		Terminase small subunit	SO:0001217, UniRef:UniRef50_B0MVS8
contig_176	cds	558	1172	+	DCGIOH_00493		hypothetical protein	RefSeq:WP_337493166.1, SO:0001217, UniParc:UPI003078AA7C, UniRef:UniRef100_UPI003078AA7C, UniRef:UniRef50_A0A143XJW6, UniRef:UniRef90_UPI003078AA7C
contig_176	cds	1138	1365	+	DCGIOH_00494		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143XPE0, UniRef:UniRef90_UPI003079A37C
contig_176	cds	1805	2134	+	DCGIOH_00495		DUF6706 domain-containing protein	RefSeq:WP_370753078.1, SO:0001217, UniParc:UPI0035216540, UniRef:UniRef100_UPI0035216540, UniRef:UniRef50_B0MXB7, UniRef:UniRef90_B0MUJ7
contig_177	cds	458	634	+	DCGIOH_00496		hypothetical protein	SO:0001217, UniRef:UniRef50_R5N238, UniRef:UniRef90_R5N238
contig_177	ncRNA-region	779	859	+			S10-Clostridia ribosomal protein leader	RFAM:RF03136, SO:0000140
contig_177	cds	1035	1352	+	DCGIOH_00497	rpsJ	30S ribosomal protein S10	GO:0003723, GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniParc:UPI00033C0DA7, UniRef:UniRef100_A0A9D9T1P7, UniRef:UniRef50_Q9CDW1, UniRef:UniRef90_A0A9D9T1P7
contig_178	cds	96	227	-	DCGIOH_00498		hypothetical protein	SO:0001217, UniRef:UniRef50_R5ML31, UniRef:UniRef90_R5ML31
contig_178	cds	244	3018	-	DCGIOH_00499		M64 family metallopeptidase	SO:0001217, UniRef:UniRef50_UPI001FAA8F2E
contig_180	cds	114	731	+	DCGIOH_00500		hypothetical protein	
contig_180	tRNA	1270	1346	+	DCGIOH_00501	trnR	tRNA-Arg(acg)	SO:0001036
contig_180	cds	1505	2086	-	DCGIOH_00502		Release factor glutamine methyltransferase	SO:0001217, UniRef:UniRef50_A0A7U9QYR5
contig_180	cds	2086	2286	-	DCGIOH_00503		DpnD/PcfM-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K2J8H4
