#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_354	889	1068	-	DCGIOH_01011	6.4	5.7		SO:0001217, UniParc:UPI000D79DA9C, UniRef:UniRef100_A0A2V2D2W2, UniRef:UniRef50_A0A2V2D2W2, UniRef:UniRef90_A0A2V2D2W2
contig_355	84	485	+	DCGIOH_01013	15.0	5.3	PF10397.14|ADSL_C	PFAM:PF10397.14
contig_358	134	313	+	DCGIOH_01019	6.4	7.7		
contig_359	635	1135	-	DCGIOH_01023	17.9	7.7		
contig_360	522	740	-	DCGIOH_01024	7.9	7.8		
contig_360	2108	2548	-	DCGIOH_01025	15.6	8.5		
contig_362	753	1112	-	DCGIOH_01026	12.8	9.8		
contig_364	4	882	+	DCGIOH_01032	32.4	8.5	PF13477.12|Glyco_trans_4_2, PF13692.12|Glyco_trans_1_4	PFAM:PF13477.12, PFAM:PF13692.12
contig_365	2834	2950	+	DCGIOH_01038	4.6	7.9		SO:0001217, UniRef:UniRef50_R5N3D5, UniRef:UniRef90_R5N3D5
contig_369	1843	2280	-	DCGIOH_01050	17.0	4.9		SO:0001217, UniRef:UniRef50_A0A938X5E2, UniRef:UniRef90_UPI0015AD230C
contig_369	4533	4805	-	DCGIOH_01052	10.0	4.2		SO:0001217, UniRef:UniRef50_A0A174ZYP0
contig_370	1078	1395	-	DCGIOH_01054	11.7	7.6		
contig_372	875	1093	-	DCGIOH_01057	8.4	10.0		
contig_373	863	1327	+	DCGIOH_01058	16.5	6.9		
contig_377	1709	1954	-	DCGIOH_01067	9.0	4.8	PF10431.15|ClpB_D2-small	PFAM:PF10431.15
contig_381	2195	3229	-	DCGIOH_01074	39.5	5.1		
contig_382	184	1242	-	DCGIOH_01075	40.2	5.4	PF21540.3|Choline_bind_4	PFAM:PF21540.3
contig_382	1406	2659	-	DCGIOH_01076	47.7	5.7	PF00521.26|DNA_topoisoIV	PFAM:PF00521.26
contig_383	5307	5408	-	DCGIOH_01081	4.0	9.5		SO:0001217, UniParc:UPI00033E7A6D, UniRef:UniRef100_R5MKC9, UniRef:UniRef50_R5MKC9, UniRef:UniRef90_R5MKC9
contig_383	7051	7536	-	DCGIOH_01084	17.2	4.5	PF00497.25|SBP_bac_3	PFAM:PF00497.25
contig_386	40	570	+	DCGIOH_01095	19.0	9.1	PF00037.32|Fer4, PF10531.15|SLBB, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13534.11|Fer4_17	PFAM:PF00037.32, PFAM:PF10531.15, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13534.11
contig_387	1490	2488	-	DCGIOH_01102	36.3	8.1		
contig_388	1482	1922	+	DCGIOH_01103	16.9	10.1		
contig_390	1057	1287	-	DCGIOH_01108	9.3	9.4		SO:0001217, UniRef:UniRef50_A0A3C2DWE7, UniRef:UniRef90_A0A9D9T3B4
contig_391	2874	3443	-	DCGIOH_01114	20.1	6.3	PF01458.23|SUFBD_core	PFAM:PF01458.23
contig_392	115	702	+	DCGIOH_01115	21.1	5.3		
contig_394	32	559	+	DCGIOH_01119	20.5	9.2	PF01715.23|IPPT	PFAM:PF01715.23
contig_397	359	583	-	DCGIOH_01124	8.7	10.7		
contig_397	617	748	-	DCGIOH_01125	4.9	9.4		
contig_398	1709	2227	-	DCGIOH_01130	18.5	8.5		
contig_399	1606	2070	-	DCGIOH_01134	17.3	6.2	PF02929.23|Bgal_small_N	PFAM:PF02929.23
contig_402	339	590	+	DCGIOH_01140	9.2	9.1		
contig_403	856	1281	+	DCGIOH_01144	16.4	10.7		
contig_408	3176	3856	-	DCGIOH_01155	24.9	5.0	PF01551.29|Peptidase_M23	PFAM:PF01551.29
contig_409	3567	4064	-	DCGIOH_01159	18.5	4.7	PF02237.23|BPL_C, PF03099.24|BPL_LplA_LipB	PFAM:PF02237.23, PFAM:PF03099.24
contig_414	735	1034	-	DCGIOH_01169	10.9	5.0		
contig_415	263	400	-	DCGIOH_01170	5.3	9.8		SO:0001217, UniParc:UPI000340FF01, UniRef:UniRef100_A0A9E0K6V7, UniRef:UniRef50_A0A9E0K6V7, UniRef:UniRef90_A0A9E0K6V7
contig_416	495	1028	+	DCGIOH_01172	20.1	8.7		RefSeq:WP_004328328.1, SO:0001217, UniParc:UPI0001655A16, UniRef:UniRef100_B0MYR1, UniRef:UniRef50_B0MYU2, UniRef:UniRef90_B0MYU2
contig_416	1098	1634	+	DCGIOH_01173	20.9	9.4		RefSeq:WP_004328327.1, SO:0001217, UniParc:UPI0001655AAA, UniRef:UniRef100_B0MYR0, UniRef:UniRef50_B0MYU3, UniRef:UniRef90_B0MYR0
contig_422	39	386	+	DCGIOH_01184	12.4	6.3	PF04265.19|TPK_B1_binding	PFAM:PF04265.19
contig_422	464	664	-	DCGIOH_01185	7.1	5.7		
contig_423	828	1640	+	DCGIOH_01186	31.2	10.1		
contig_424	198	602	-	DCGIOH_01187	14.5	4.5		SO:0001217, UniRef:UniRef50_A0A3C2DWW6, UniRef:UniRef90_R5MZW0
contig_424	700	2454	-	DCGIOH_01188	64.1	5.6	PF00488.27|MutS_V, PF01713.27|Smr, PF20297.4|MSSS	PFAM:PF00488.27, PFAM:PF01713.27, PFAM:PF20297.4
contig_426	458	1306	-	DCGIOH_01193	31.2	5.3	PF04998.22|RNA_pol_Rpb1_5	PFAM:PF04998.22
contig_427	41	607	+	DCGIOH_01194	20.1	4.6	PF12733.13|Cadherin-like	PFAM:PF12733.13
contig_432	494	655	+	DCGIOH_01203	5.9	4.6		
contig_432	2303	2524	-	DCGIOH_01205	7.8	7.9		
contig_433	3443	3745	+	DCGIOH_01209	11.2	4.3		
contig_434	15	524	+	DCGIOH_01211	18.4	4.9		
contig_436	6477	6821	-	DCGIOH_01220	12.5	8.5		
contig_437	1464	2069	+	DCGIOH_01222	22.4	8.6		SO:0001217, UniRef:UniRef50_R5MKS8, UniRef:UniRef90_R5MKS8
contig_439	147	731	+	DCGIOH_01225	21.4	9.9		
contig_442	49	1701	+	DCGIOH_01230	60.7	4.5	PF00562.33|RNA_pol_Rpb2_6, PF04560.25|RNA_pol_Rpb2_7	PFAM:PF00562.33, PFAM:PF04560.25
contig_442	2083	3579	-	DCGIOH_01231	56.3	8.9		
contig_444	6521	6718	-	DCGIOH_01237	7.5	5.5		
contig_446	650	1822	-	DCGIOH_01240	44.6	5.6	PF07748.19|Glyco_hydro_38C, PF17677.7|Glyco_hydro38C2	PFAM:PF07748.19, PFAM:PF17677.7
contig_449	4753	5094	+	DCGIOH_01244	12.3	10.1		
contig_449	6187	6672	-	DCGIOH_01247	17.6	5.3	PF00557.29|Peptidase_M24	PFAM:PF00557.29
contig_450	4199	4831	+	DCGIOH_01253	24.6	8.9	PF01609.27|DDE_Tnp_1	PFAM:PF01609.27
contig_451	1149	1595	-	DCGIOH_01256	17.3	9.9		
contig_452	184	444	+	DCGIOH_01257	9.8	9.3		
contig_452	538	1065	-	DCGIOH_01258	19.7	6.2		
contig_453	55	588	+	DCGIOH_01259	19.9	9.2	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_455	38	439	+	DCGIOH_01264	14.9	10.0		
contig_456	1256	1546	-	DCGIOH_01266	10.4	8.4		
contig_457	692	1102	-	DCGIOH_01267	14.3	4.7		
contig_459	53	292	+	DCGIOH_01269	8.9	4.7		
contig_460	214	1389	+	DCGIOH_01270	42.4	9.3	PF07670.19|Gate	PFAM:PF07670.19
contig_461	29	259	+	DCGIOH_01273	8.6	10.0		
contig_463	86	370	+	DCGIOH_01275	10.7	8.6		
contig_465	43	387	-	DCGIOH_01283	13.3	4.5	PF24722.1|DUF7674	PFAM:PF24722.1, SO:0001217, UniRef:UniRef50_A0A927S1S6
contig_465	485	955	-	DCGIOH_01284	19.0	9.6		
contig_465	1519	1842	-	DCGIOH_01286	12.2	9.7		SO:0001217, UniRef:UniRef50_A0A3D1HYS3, UniRef:UniRef90_A0A3D1HYS3
contig_465	1850	2428	-	DCGIOH_01287	21.7	8.6		SO:0001217, UniRef:UniRef50_A0A943PKC0, UniRef:UniRef90_A0A943PKC0
contig_469	3408	4466	-	DCGIOH_01298	39.7	9.4	PF14659.12|Phage_int_SAM_3	PFAM:PF14659.12
contig_469	4920	5762	-	DCGIOH_01300	31.0	6.0		
contig_469	5797	6135	-	DCGIOH_01301	12.9	5.4	PF01381.28|HTH_3, PF12844.13|HTH_19, PF13443.12|HTH_26, PF13560.12|HTH_31	PFAM:PF01381.28, PFAM:PF12844.13, PFAM:PF13443.12, PFAM:PF13560.12
contig_469	6450	6860	-	DCGIOH_01302	15.2	5.6		
contig_469	6874	7140	-	DCGIOH_01303	9.8	4.5		
contig_469	7215	7535	+	DCGIOH_01304	12.1	6.8		
contig_469	7697	7894	+	DCGIOH_01305	7.6	9.2		
contig_469	7891	8394	+	DCGIOH_01306	19.6	5.4		
contig_469	8408	8671	+	DCGIOH_01307	10.5	7.7		
contig_470	925	1635	-	DCGIOH_01309	27.1	5.1	PF00006.31|ATP-synt_ab, PF22919.1|ATP-synt_VA_C	PFAM:PF00006.31, PFAM:PF22919.1
contig_471	102	302	+	DCGIOH_01310	7.3	10.0		
contig_473	168	1076	+	DCGIOH_01312	34.5	5.6		
contig_474	382	936	-	DCGIOH_01314	20.1	8.4	PF00106.31|adh_short, PF13460.12|NAD_binding_10, PF13561.12|adh_short_C2	PFAM:PF00106.31, PFAM:PF13460.12, PFAM:PF13561.12
contig_477	419	1000	-	DCGIOH_01318	22.0	4.9		
contig_477	2743	2895	-	DCGIOH_01321	5.2	4.7		
contig_484	5132	5521	-	DCGIOH_01343	14.6	10.6		
contig_487	8528	8959	-	DCGIOH_01355	16.2	4.8	PF17677.7|Glyco_hydro38C2	PFAM:PF17677.7
contig_489	2433	3026	+	DCGIOH_01360	22.6	5.8		SO:0001217, UniRef:UniRef50_A0A810Q756, UniRef:UniRef90_A0A810Q756
contig_489	7416	7793	+	DCGIOH_01365	14.5	4.3		SO:0001217, UniRef:UniRef50_A0A174Z3Z1, UniRef:UniRef90_A0A3D4T477
contig_489	9148	9828	+	DCGIOH_01368	26.2	4.6		SO:0001217, UniRef:UniRef50_D4JSZ2, UniRef:UniRef90_D4JSZ2
contig_489	16301	16702	+	DCGIOH_01375	15.4	5.2		SO:0001217, UniRef:UniRef50_D4JSZ7, UniRef:UniRef90_D4JSZ7
contig_489	18023	18181	+	DCGIOH_01377	6.0	6.5	PF13443.12|HTH_26	PFAM:PF13443.12
contig_490	46	747	+	DCGIOH_01380	24.7	6.8		
contig_490	1977	2531	+	DCGIOH_01382	19.6	4.7	PF02786.22|CPSase_L_D2	PFAM:PF02786.22
contig_494	295	513	+	DCGIOH_01384	8.5	9.0		RefSeq:WP_002604486.1, SO:0001217, UniParc:UPI0001CCCD9A, UniRef:UniRef100_A0A413PCL4, UniRef:UniRef50_A0A413PCL4, UniRef:UniRef90_A0A413PCL4
contig_495	712	897	-	DCGIOH_01391	7.2	5.1		
contig_498	999	1220	-	DCGIOH_01398	8.6	9.3		
contig_500	152	643	+	DCGIOH_01402	17.9	7.0		
contig_500	1643	2425	-	DCGIOH_01404	28.6	5.5		SO:0001217, UniRef:UniRef50_R5MKJ7, UniRef:UniRef90_R5MKJ7
contig_501	66	395	+	DCGIOH_01407	12.4	4.7		
contig_501	5787	6104	+	DCGIOH_01411	11.1	8.9		SO:0001217, UniRef:UniRef50_A0A3D1I0U8
contig_502	3444	3992	-	DCGIOH_01414	19.9	4.6		
contig_503	459	1064	-	DCGIOH_01415	22.7	4.8	PF09269.16|DUF1967	PFAM:PF09269.16
contig_504	57	917	+	DCGIOH_01416	30.8	5.9	PF00294.29|PfkB	PFAM:PF00294.29
contig_505	169	567	+	DCGIOH_01417	15.0	5.9	PF01450.25|KARI_C	PFAM:PF01450.25
contig_506	233	748	-	DCGIOH_01420	19.6	9.9		
contig_507	2562	3149	+	DCGIOH_01426	21.6	4.5		SO:0001217, UniParc:UPI0001CD2470, UniRef:UniRef100_D4JSX0, UniRef:UniRef50_V2XSJ3, UniRef:UniRef90_D4L9V2
contig_509	501	848	-	DCGIOH_01433	12.8	5.9		
contig_509	1011	1499	-	DCGIOH_01434	18.4	9.3		
contig_510	55	363	+	DCGIOH_01435	10.4	4.6	PF00596.26|Aldolase_II	PFAM:PF00596.26
contig_510	9010	9999	+	DCGIOH_01443	37.9	5.9		SO:0001217, UniRef:UniRef50_A0A9D9ZFN9, UniRef:UniRef90_A0A9D9ZFN9
contig_511	204	395	-	DCGIOH_01450	7.3	10.1	PF18780.6|HNH_repeat	PFAM:PF18780.6, SO:0001217, UniParc:UPI00033863E1, UniRef:UniRef100_A0A3C2DWQ0, UniRef:UniRef50_A0A927SF25, UniRef:UniRef90_A0A3C2DWQ0
contig_511	5092	5505	-	DCGIOH_01454	15.2	9.6		
contig_512	117	1067	+	DCGIOH_01455	36.0	4.9		
contig_514	141	515	+	DCGIOH_01457	14.2	5.3		SO:0001217, UniRef:UniRef50_UPI001CA9D006, UniRef:UniRef90_UPI001CA9D006
contig_518	2985	3398	-	DCGIOH_01465	15.0	10.4		
contig_519	1017	1259	-	DCGIOH_01466	8.9	8.8		
contig_520	180	659	+	DCGIOH_01467	16.8	4.7		SO:0001217, UniRef:UniRef50_R5N067, UniRef:UniRef90_R5N067
contig_521	1852	2013	-	DCGIOH_01471	5.8	9.5		
contig_522	4	417	+	DCGIOH_01472	15.5	6.8		
contig_522	3044	3538	+	DCGIOH_01475	18.5	6.9		
contig_522	3563	3835	+	DCGIOH_01476	9.6	7.7		
contig_522	6067	7419	+	DCGIOH_01479	51.2	5.2		
contig_522	7469	7930	+	DCGIOH_01480	17.7	4.9		SO:0001217, UniRef:UniRef50_A0AAE9UTC2
contig_522	8754	9527	+	DCGIOH_01483	29.8	5.2		SO:0001217, UniRef:UniRef50_A0A7U3RL25
contig_525	1122	1865	-	DCGIOH_01489	28.8	5.6		
contig_526	47	286	+	DCGIOH_01490	9.3	10.2		
contig_527	17	568	+	DCGIOH_01491	20.7	6.2	PF25137.1|ADH_Fe_C	PFAM:PF25137.1
contig_529	25	381	+	DCGIOH_01499	12.7	6.7	PF03486.20|HI0933_like	PFAM:PF03486.20
contig_529	630	1055	-	DCGIOH_01500	15.1	11.2		
contig_532	81	563	+	DCGIOH_01506	17.9	9.8		
contig_534	55	1065	+	DCGIOH_01508	37.9	5.6		
contig_537	43	444	+	DCGIOH_01521	14.9	5.5	PF00152.25|tRNA-synt_2	PFAM:PF00152.25
contig_538	53	565	+	DCGIOH_01525	18.7	5.6	PF02237.23|BPL_C, PF03099.24|BPL_LplA_LipB	PFAM:PF02237.23, PFAM:PF03099.24
contig_538	659	814	+	DCGIOH_01526	5.4	9.9		SO:0001217, UniParc:UPI0003400484, UniRef:UniRef100_A0A8I1LXT4, UniRef:UniRef50_A0A8I1LXT4, UniRef:UniRef90_A0A8I1LXT4
contig_540	545	982	+	DCGIOH_01532	16.0	6.4		
contig_540	1040	1612	+	DCGIOH_01533	21.5	5.9		
contig_540	1769	2152	+	DCGIOH_01534	14.0	6.2		SO:0001217, UniRef:UniRef50_R5YRV9
contig_543	34	1584	+	DCGIOH_01554	56.6	6.3	PF00070.33|Pyr_redox, PF00724.26|Oxidored_FMN, PF01266.30|DAO, PF01593.30|Amino_oxidase, PF02737.24|3HCDH_N, PF07992.20|Pyr_redox_2, PF13241.12|NAD_binding_7, PF13450.12|NAD_binding_8, PF21799.2|MurD-like_N	PFAM:PF00070.33, PFAM:PF00724.26, PFAM:PF01266.30, PFAM:PF01593.30, PFAM:PF02737.24, PFAM:PF07992.20, PFAM:PF13241.12, PFAM:PF13450.12, PFAM:PF21799.2
contig_544	63	152	+	DCGIOH_01555	3.0	4.3	PF00298.24|Ribosomal_L11	PFAM:PF00298.24
contig_545	825	1628	-	DCGIOH_01558	30.3	7.7		
contig_546	1251	1769	-	DCGIOH_01560	19.4	7.6		
contig_547	22	306	+	DCGIOH_01561	10.3	4.5	PF00404.24|Dockerin_1	PFAM:PF00404.24
contig_550	31	357	+	DCGIOH_01567	11.9	4.6	PF09190.17|DALR_2, PF23493.1|CysS_C	PFAM:PF09190.17, PFAM:PF23493.1
contig_551	60	911	+	DCGIOH_01571	32.6	4.6		
contig_551	2110	2634	-	DCGIOH_01574	20.1	5.3		SO:0001217, UniRef:UniRef50_A0A8I1IW86, UniRef:UniRef90_A0A8I1IW86
contig_554	11	355	+	DCGIOH_01577	12.8	8.3	PF02810.21|SEC-C	PFAM:PF02810.21
contig_556	3223	3498	-	DCGIOH_01587	9.9	9.6		SO:0001217, UniParc:UPI000336EA33, UniRef:UniRef100_R5MKK3, UniRef:UniRef50_A0A3D5LR58, UniRef:UniRef90_A0A3D5LR58
contig_557	130	1281	+	DCGIOH_01589	42.5	5.2	PF01183.26|Glyco_hydro_25, PF01473.26|Choline_bind_1	PFAM:PF01183.26, PFAM:PF01473.26
contig_565	4505	4804	-	DCGIOH_01615	10.8	9.8		
contig_566	194	2224	-	DCGIOH_01616	74.2	8.5	PF00005.33|ABC_tran, PF13304.12|AAA_21, PF17755.6|UvrA_DNA-bind	PFAM:PF00005.33, PFAM:PF13304.12, PFAM:PF17755.6
contig_567	144	392	+	DCGIOH_01617	9.5	6.6	PF08281.18|Sigma70_r4_2	PFAM:PF08281.18
contig_567	389	601	+	DCGIOH_01618	8.7	8.3		
contig_567	622	804	+	DCGIOH_01619	7.0	8.9		SO:0001217, UniRef:UniRef50_A0A352NBS5
contig_567	4343	4963	+	DCGIOH_01622	23.5	5.4		
contig_567	5073	5561	+	DCGIOH_01623	18.5	8.4		SO:0001217, UniRef:UniRef50_R5MSB3, UniRef:UniRef90_UPI0027DEAB66
contig_567	5712	6296	+	DCGIOH_01624	22.1	4.3		SO:0001217, UniRef:UniRef50_A0A943P938, UniRef:UniRef90_A0A943P938
contig_567	6418	6822	+	DCGIOH_01625	15.4	9.9		SO:0001217, UniRef:UniRef50_A0A943P4F7, UniRef:UniRef90_A0A943P4F7
contig_567	9981	10433	-	DCGIOH_01631	16.8	8.1	PF00037.32|Fer4, PF12837.12|Fer4_6	PFAM:PF00037.32, PFAM:PF12837.12
contig_568	285	734	+	DCGIOH_01632	16.4	5.4	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_568	1127	1444	-	DCGIOH_01633	12.4	9.0		
contig_571	110	775	+	DCGIOH_01640	24.0	8.9		
contig_571	2511	2822	-	DCGIOH_01642	12.4	9.5		
contig_572	4620	5369	-	DCGIOH_01649	27.8	5.2	PF04389.22|Peptidase_M28	PFAM:PF04389.22
contig_574	695	1018	-	DCGIOH_01652	12.3	4.9	PF22919.1|ATP-synt_VA_C	PFAM:PF22919.1
contig_575	143	289	+	DCGIOH_01653	5.6	4.9		
contig_577	16	483	+	DCGIOH_01656	16.8	5.0		
contig_578	183	530	-	DCGIOH_01660	13.7	10.1		SO:0001217, UniRef:UniRef50_A0A9E6XRW5
contig_579	21	941	+	DCGIOH_01663	33.9	9.2	PF00135.34|COesterase	PFAM:PF00135.34
